"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Juglans"	"Juniperus"	"Larix"	"Liliaceae"	"Melanthiaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
15806	40582	"Aletschwald"	46.38972	8.02556	375	"AWI"	375	8643	9388	8965	0.399467376830892	0	0	0	0	1.73102529960053	0.932090545938748	0	0	17.7097203728362	0	0.133155792276964	0.266311584553928	0	0	0.133155792276964	0	0	11.051930758988	7.45672436750999	0	0	0	0	0	0	0	0	0	0.133155792276964	6.39147802929427	0	0	0	0	0	44.2077230359521	0	0	0	0	0	1.99733688415446	0	0	0	0.133155792276964	3.06258322237017	0.798934753661784	0	0	0	0.66577896138482	0	2.79627163781625	0	0
15806	40582	"Aletschwald"	46.38972	8.02556	380	"AWI"	380	8687	9597	9054	0.0846740050804403	0	0	0	0	3.47163420829805	0.846740050804403	0	0	16.0033869602032	0	0	0.169348010160881	0	0	0.508044030482642	0	0	6.43522438611346	5.75783234546994	0	0	0	0	0	0	0.0846740050804403	0	0	0.338696020321761	7.11261642675699	0	0	0.0846740050804403	0	0	50.7197290431837	0	0	0	0	0	2.54022015241321	0	0	0	0.0846740050804403	2.45554614733277	0.0846740050804403	0	0	0	0.423370025402202	0	2.79424216765453	0	0
15806	40582	"Aletschwald"	46.38972	8.02556	385	"AWI"	385	8764	9685	9154	0.348837209302326	0	0	0	0	3.37209302325581	1.27906976744186	0	0	26.2790697674419	0	0	0.232558139534884	0	0	0	0	0	8.13953488372093	10.4651162790698	0	0	0	0	0	0.232558139534884	0	0	0	0.697674418604651	4.41860465116279	0	0.116279069767442	0	0	0	38.0232558139535	0	0	0	0	0	0.348837209302326	0	0	0	0	2.67441860465116	0.348837209302326	0	0	0	0.581395348837209	0	2.32558139534884	0.116279069767442	0
15806	40582	"Aletschwald"	46.38972	8.02556	405	"AWI"	405	9045	10195	9549	0.24896265560166	0.0829875518672199	0	0	0.0829875518672199	2.82157676348548	0.4149377593361	0	0	27.2199170124481	0	0	0.16597510373444	0	0	0.24896265560166	0	0	5.47717842323651	8.38174273858921	0.0829875518672199	0	0	0	0	0	0	0	0	0.497925311203319	1.57676348547718	0	0	0	0	0.0829875518672199	47.0539419087137	0	0	0	0	0	0.33195020746888	0	0	0	0.16597510373444	2.73858921161826	0.912863070539419	0	0	0	0.33195020746888	0	1.07883817427386	0	0
15806	40582	"Aletschwald"	46.38972	8.02556	407.5	"AWI"	407.5	9075	10260.5	9599	0	0	0.753012048192771	0	0	1.35542168674699	0.903614457831325	0.150602409638554	0	25.3012048192771	0	0	0	0	0	0.150602409638554	0	0	2.86144578313253	6.17469879518072	0	0	0	0	0	0.150602409638554	0	0.150602409638554	0	0	1.20481927710843	0	0	0	0	0.150602409638554	58.1325301204819	0	0	0	0	0.150602409638554	0.903614457831325	0	0	0	0	0.451807228915663	0.150602409638554	0	0	0	0.451807228915663	0	0.451807228915663	0	0
15806	40582	"Aletschwald"	46.38972	8.02556	412.5	"AWI"	412.5	9150.5	10384.5	9699	0.0742942050520059	0	0.817236255572065	0	0	1.85735512630015	0.445765230312036	0	0	26.6716196136701	0	0	0.445765230312036	0	0	0.817236255572065	0	0	4.08618127786033	8.61812778603269	0.0742942050520059	0	0	0	0	0	0	0	0	0.445765230312036	0.520059435364042	0	0	0	0	0	51.1144130757801	0	0	0	0	0.0742942050520059	0.37147102526003	0	0	0	0	1.85735512630015	0.0742942050520059	0	0	0	0.520059435364042	0.520059435364042	0.594353640416048	0	0
15806	40582	"Aletschwald"	46.38972	8.02556	417.5	"AWI"	417.5	9231	10503	9804.5	0.08587376556462	0	1.93215972520395	0	0.08587376556462	1.07342206955775	0.72992700729927	0	0	23.958780592529	0	0.04293688278231	0.34349506225848	0	0	0.38643194504079	0	0	2.01803349076857	8.02919708029197	0.04293688278231	0	0	0	0	0	0	0.04293688278231	0	0.64405324173465	0.60111635895234	0	0	0	0	0	56.2043795620438	0	0	0	0	0	0.8587376556462	0	0	0	0.04293688278231	1.63160154572778	0.25762129669386	0	0	0.04293688278231	0.21468441391155	0	0.72992700729927	0	0
15806	40582	"Aletschwald"	46.38972	8.02556	425	"AWI"	425	9372	10677	9955	0.0456829602558246	0.0456829602558246	2.05573321151211	0	0	0.685244403837369	1.37048880767474	0	0	12.6541799908634	0	0	0.0913659205116492	0	0	0.50251256281407	0	0	0.228414801279123	3.74600274097762	0.0913659205116492	0	0	0	0	0	0	0	0	0.913659205116491	0.274097761534947	0	0	0	0	0	72.4531749657378	0	0	0	0	0	0.776610324349018	0	0	0	0	2.32983097304705	1.09639104613979	0	0.228414801279123	0	0.0913659205116492	0	0.319780721790772	0	0
15806	40582	"Aletschwald"	46.38972	8.02556	430	"AWI"	430	9439	10825	10059	0.0734753857457752	0	0	0.0734753857457752	0	0.220426157237326	1.39603232916973	0	0	5.87803085966201	0	0	0.0734753857457752	0	0	0	0	0	0.367376928728876	2.13078618662748	0	0	0	0	0	0	0	0	0	0.220426157237326	0.661278471711977	0	0	0	0	0	87.5091844232182	0	0	0	0	0	0.220426157237326	0	0	0	0	0.808229243203527	0.14695077149155	0	0	0	0	0	0.220426157237326	0	0
15806	40582	"Aletschwald"	46.38972	8.02556	435	"AWI"	435	9542	10933	10161	0.458190148911798	0	1.48911798396334	0.400916380297824	0	0.515463917525773	2.11912943871707	0	0	3.72279495990836	0.0572737686139748	0	0.0572737686139748	0	0	0.11454753722795	0	0	0.343642611683849	2.06185567010309	0.171821305841924	0	0	0	0	0	0	0	0	1.43184421534937	0.687285223367698	0	0	0	0	0.171821305841924	84.020618556701	0	0	0	0	0	0.744558991981672	0	0	0	0	1.03092783505155	0.0572737686139748	0	0	0	0.11454753722795	0	0.229095074455899	0	0
15806	40582	"Aletschwald"	46.38972	8.02556	442.5	"AWI"	442.5	9649.5	11135	10328	0	0	4.23728813559322	2.54237288135593	0	4.23728813559322	30.5084745762712	0	0	36.4406779661017	0	0	0	0	0	0.847457627118644	0	0	0	0	0	0	0	0	0	0	0	0	0	8.47457627118644	3.38983050847458	0	0	0	0	0	0	0	0	0	0	0	3.38983050847458	0	0	0	0	3.38983050847458	0	0	0	0	0.847457627118644	0	1.69491525423729	0	0
