"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Balsaminaceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Juniperus"	"Lamiaceae"	"Lythraceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
15692	24059	"Vladar"	50.078526	13.213992	244	"AWI"	244	2118	2311	2248	30	3	25	6	0	0	21	0	0	0	101	0	1	0	0	0	0	0	0	0	23	0	43	0	1	0	0	0	37	0	0	0	0	0	1	0	0	0	0	0	6	0	15	306	6	0	0	0	0	0	30	0	0	8	0	93	0	0	0	0	0	0	0	0	2	1	4	0
15692	24059	"Vladar"	50.078526	13.213992	246	"AWI"	246	2125	2318	2254	21	0	21	5	0	0	33	0	0	0	112	0	2	0	0	0	0	0	0	0	21	2	48	0	1	0	0	0	42	0	0	0	0	0	1	0	0	0	0	0	15	0	14	213	0	0	0	0	0	0	25	0	0	6	2	20	0	0	0	0	0	1	0	0	0	2	0	0
15692	24059	"Vladar"	50.078526	13.213992	248	"AWI"	248	2135	2326	2260	13	1	20	1	0	0	63	0	0	0	115	0	1	0	0	0	0	1	0	0	37	0	46	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	14	0	18	214	0	0	0	0	0	0	24	0	0	13	0	7	0	0	0	0	0	0	0	0	0	3	0	0
15692	24059	"Vladar"	50.078526	13.213992	250	"AWI"	250	2140	2335	2266	11	0	5	6	0	0	79	0	0	0	76	0	1	0	0	0	0	1	0	0	15	0	33	0	0	0	0	0	32	0	3	0	0	0	0	0	0	0	0	0	5	0	16	194	0	0	0	0	0	0	18	0	0	17	0	1	0	0	0	0	0	0	0	0	1	1	64	0
15692	24059	"Vladar"	50.078526	13.213992	252	"AWI"	252	2145	2348	2272	16	0	4	8	0	0	121	0	0	0	27	0	2	0	0	0	0	0	0	0	22	0	14	0	2	1	0	0	19	0	3	1	0	0	0	0	0	0	0	0	2	0	8	155	0	0	0	0	0	2	14	0	0	21	2	2	0	0	0	0	0	0	0	0	1	2	85	2
15692	24059	"Vladar"	50.078526	13.213992	254	"AWI"	254	2153	2358	2278	17	0	2	7	0	0	104	0	0	0	19	0	3	0	0	0	0	0	0	0	6	0	21	0	2	2	0	0	21	0	4	0	0	0	3	0	0	0	0	0	1	0	9	163	0	0	0	0	0	0	9	0	0	7	2	1	0	0	0	0	6	0	0	0	0	1	73	1
15692	24059	"Vladar"	50.078526	13.213992	256	"AWI"	256	2162	2367	2284	8	1	3	6	0	0	38	0	0	1	19	0	4	0	0	0	0	0	0	0	2	0	17	0	1	0	0	0	11	0	2	0	0	0	4	0	0	0	0	0	0	0	4	106	36	0	0	0	0	0	10	0	0	6	4	2	0	0	0	0	0	1	0	0	0	2	13	0
15692	24059	"Vladar"	50.078526	13.213992	258	"AWI"	258	2168	2377	2290	18	1	1	5	0	0	55	0	0	0	24	0	4	1	0	0	0	0	0	0	17	2	14	0	0	0	0	0	12	0	1	0	0	0	1	0	0	0	0	0	1	0	7	100	54	0	0	0	0	0	11	0	0	8	3	3	0	0	0	0	0	0	0	0	3	3	28	2
15692	24059	"Vladar"	50.078526	13.213992	260	"AWI"	260	2175	2389	2297	11	0	7	7	0	0	113	0	0	0	44	0	0	0	0	0	0	0	0	0	19	0	16	0	1	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	2	0	12	99	0	0	0	0	0	0	20	0	0	15	4	1	0	0	0	0	0	0	0	0	4	0	30	2
15692	24059	"Vladar"	50.078526	13.213992	262	"AWI"	262	2180	2403	2303	16	0	6	31	0	0	114	0	0	0	101	0	2	0	0	0	0	0	0	0	20	0	12	0	0	0	0	0	22	0	0	0	1	0	2	1	0	0	0	0	2	0	11	111	0	0	0	0	0	1	27	0	0	9	1	7	0	0	0	0	5	0	0	0	3	0	41	0
15692	24059	"Vladar"	50.078526	13.213992	264	"AWI"	264	2190	2416	2312	25	0	11	30	0	0	88	0	0	0	95	0	4	3	0	0	0	0	0	0	15	0	12	0	0	0	0	0	23	0	0	0	0	0	2	0	0	0	0	0	2	0	13	104	0	0	0	0	0	0	13	0	0	3	0	6	0	0	0	0	0	0	0	0	1	0	9	0
15692	24059	"Vladar"	50.078526	13.213992	266	"AWI"	266	2202	2427	2323	18	0	13	37	0	0	83	0	0	0	88	0	10	0	0	0	0	1	0	0	25	1	30	0	1	0	0	0	28	0	2	0	0	0	5	0	0	0	0	0	3	0	7	97	35	0	0	0	0	0	30	0	0	15	3	8	2	0	0	0	0	0	0	0	1	0	52	0
15692	24059	"Vladar"	50.078526	13.213992	268	"AWI"	268	2210	2439	2332	12	0	11	28	0	0	63	0	0	0	92	0	7	1	0	0	0	0	0	0	14	1	42	0	2	0	0	0	21	0	1	0	0	0	5	0	0	0	0	0	4	0	9	88	16	0	0	0	0	0	27	0	0	18	0	7	0	0	0	0	5	0	0	0	0	0	47	1
15692	24059	"Vladar"	50.078526	13.213992	270	"AWI"	270	2218	2462	2340	7	3	10	15	0	0	56	0	0	0	36	0	7	1	0	0	0	1	0	0	7	0	20	0	0	0	0	0	13	0	0	0	0	0	15	0	0	0	0	0	2	0	7	45	0	0	0	0	0	0	19	0	0	14	5	5	2	0	0	0	0	1	0	0	0	0	38	0
15692	24059	"Vladar"	50.078526	13.213992	274	"AWI"	274	2231	2501	2358	8	1	9	17	0	0	45	0	0	0	35	0	4	3	0	0	0	2	0	0	9	1	8	0	1	0	0	0	14	0	3	0	0	0	16	2	0	1	0	0	1	0	5	52	0	0	0	0	0	0	16	0	0	11	2	6	0	0	0	0	0	1	1	0	1	0	29	0
15692	24059	"Vladar"	50.078526	13.213992	276	"AWI"	276	2241	2520	2371	6	0	11	13	0	0	18	0	0	0	25	0	5	1	0	0	0	0	0	0	12	0	1	0	3	0	0	0	11	0	4	0	0	0	9	0	0	0	0	0	3	0	3	39	0	0	0	0	0	0	12	0	0	2	2	8	0	0	0	0	0	1	0	0	0	1	2	0
