"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Aesculus"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Balsaminaceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Linaceae"	"Lythraceae"	"Montiaceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Oxalidaceae"	"Papaveraceae"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Staphylea"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Verbenaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
24242	42681	"Huzenbacher See"	48.574426	8.348266	848	"AWI"	848	1820	1982	1893	208	2	0	188	2	0	0	0	2	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	124	16	0	0	2	0	0	0	187	0	17	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	26	0	0	5	0	0	0	0	0	0	0	0	104	0	0	0	0	7	0	0	0	0	0	0	1	0	0	1	4	6	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	849	"AWI"	849	1844	2000	1916	164	3	0	219	0	0	0	0	4	0	0	0	183	0	0	1	0	0	0	0	0	0	0	0	116	19	0	0	0	0	0	0	199	0	15	0	0	0	0	0	3	1	2	0	0	0	0	0	0	0	34	0	0	8	0	0	0	0	0	2	0	0	123	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	850	"AWI"	850	1868	2023	1939	222	2	0	142	0	0	0	0	2	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	94	6	0	1	5	0	0	0	162	0	4	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	19	0	0	4	0	0	0	0	0	4	0	1	87	0	0	0	0	16	0	0	0	0	0	0	2	0	0	2	7	4	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	851	"AWI"	851	1888	2048	1962	227	2	0	132	2	0	0	0	4	0	0	0	217	0	1	0	0	0	0	0	0	0	0	0	94	25	0	0	5	0	0	0	198	0	7	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	8	0	0	3	0	0	0	0	0	1	0	0	138	0	0	1	0	11	0	0	0	1	0	0	0	0	0	1	5	10	0	0	0	1
24242	42681	"Huzenbacher See"	48.574426	8.348266	852	"AWI"	852	1903	2069	1986	200	3	0	104	2	0	0	0	3	0	0	0	153	0	1	0	0	0	0	0	0	0	0	0	79	41	0	0	10	0	0	0	211	0	12	0	0	0	0	1	9	0	1	0	0	0	0	1	0	0	12	0	0	6	0	0	0	0	0	3	0	0	113	0	0	1	0	12	7	0	0	0	1	0	1	0	0	6	3	9	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	853	"AWI"	853	1918	2090	2009	315	1	0	101	0	0	0	0	5	0	0	0	117	0	1	1	0	2	0	0	1	0	0	0	88	26	0	0	5	0	0	0	177	0	8	0	0	0	0	0	15	0	1	0	0	0	0	0	0	0	7	0	0	2	0	0	0	0	0	3	0	0	97	0	0	0	0	25	0	0	0	0	1	0	0	0	0	1	8	11	0	0	0	1
24242	42681	"Huzenbacher See"	48.574426	8.348266	854	"AWI"	854	1934	2118	2032	272	2	0	80	0	0	0	0	3	0	0	0	117	0	0	1	0	2	0	0	0	0	0	0	77	13	0	0	6	0	0	0	192	0	7	0	0	0	0	2	11	0	0	0	1	0	0	0	0	0	18	0	0	8	0	0	0	0	0	0	0	1	120	0	0	2	0	9	0	0	0	0	0	0	2	0	0	3	12	9	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	855	"AWI"	855	1949	2148	2055	364	2	0	108	0	0	0	0	2	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	107	8	0	0	0	0	0	0	173	0	7	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	15	0	0	3	0	0	0	0	0	0	0	1	60	0	0	1	0	5	0	0	0	0	0	0	0	0	0	2	3	1	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	856	"AWI"	856	1963	2183	2079	179	3	0	153	3	0	0	0	7	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	109	12	0	0	10	0	1	0	219	0	27	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	40	0	0	3	0	0	0	0	0	3	0	0	166	0	0	0	0	8	0	0	0	0	1	0	0	0	0	1	8	2	0	0	0	1
24242	42681	"Huzenbacher See"	48.574426	8.348266	857	"AWI"	857	1976	2216	2102	131	2	0	165	1	0	0	1	6	0	0	0	202	0	0	0	0	0	0	0	0	0	0	0	115	21	0	0	6	0	0	0	174	0	18	0	0	0	0	1	11	1	1	0	0	0	0	0	0	0	42	0	0	1	0	0	0	0	0	4	0	0	130	0	0	1	0	15	0	0	0	0	1	0	0	0	0	3	4	3	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	858	"AWI"	858	1988	2252	2125	194	3	0	138	0	0	0	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0	0	102	25	0	0	9	0	0	0	193	1	7	0	0	0	1	1	15	0	0	0	0	0	0	0	0	0	31	0	0	10	0	0	0	0	0	1	0	0	128	0	0	1	0	5	0	0	0	0	1	0	1	0	0	3	4	5	0	0	0	1
24242	42681	"Huzenbacher See"	48.574426	8.348266	859	"AWI"	859	2001	2288	2147	139	3	0	167	1	0	0	0	12	0	0	0	217	0	0	0	0	0	0	0	0	0	0	0	111	16	0	0	0	0	0	0	126	1	21	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	35	0	0	2	0	0	0	0	0	0	0	1	145	0	0	0	0	9	0	0	0	0	0	0	0	1	0	2	7	7	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	860	"AWI"	860	2013	2324	2169	330	4	0	159	2	0	0	0	2	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	132	8	0	0	3	0	0	0	185	0	7	1	0	0	0	1	3	0	0	0	0	0	1	0	0	0	30	0	0	3	0	0	0	0	0	2	0	0	129	0	0	1	0	5	0	0	0	0	0	0	1	0	0	3	7	2	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	861	"AWI"	861	2024	2359	2192	180	1	0	162	2	0	0	0	0	0	0	0	285	0	0	0	0	2	0	0	0	0	0	0	125	17	0	0	5	0	0	0	155	0	10	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	24	0	0	5	0	0	0	0	0	1	0	0	129	0	0	0	0	3	0	0	0	0	0	0	0	0	0	5	10	4	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	862	"AWI"	862	2034	2395	2215	171	2	0	227	0	0	0	0	3	0	0	0	216	0	0	1	0	3	0	0	0	0	0	0	124	8	0	0	2	0	0	0	144	0	5	0	0	0	0	1	3	0	1	0	0	0	0	0	0	0	20	0	0	4	0	0	0	0	0	3	0	0	89	0	0	2	0	7	0	0	0	0	0	0	2	0	0	3	5	6	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	863	"AWI"	863	2044	2433	2239	196	2	0	156	1	0	0	0	5	0	0	0	221	0	0	0	0	0	0	0	0	0	0	0	112	11	0	0	0	0	0	0	137	1	8	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	17	0	0	3	0	0	0	0	0	2	0	1	112	0	0	0	0	5	0	0	0	0	0	0	3	0	0	1	8	4	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	864	"AWI"	864	2063	2456	2258	144	2	0	167	1	0	0	0	6	0	0	0	232	0	1	0	0	0	0	0	0	0	0	0	127	13	0	0	10	1	0	0	131	0	6	0	0	0	1	0	13	0	0	0	0	0	0	0	0	0	23	1	0	5	0	0	0	0	0	4	0	0	146	0	0	0	0	15	0	0	0	0	0	0	1	0	0	4	11	4	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	865	"AWI"	865	2078	2477	2274	312	2	0	158	1	0	0	0	2	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	101	15	0	0	0	0	0	0	121	0	6	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	12	0	0	5	0	0	0	0	0	1	0	1	110	0	0	1	0	8	0	0	0	0	1	0	1	0	0	3	7	0	0	0	0	1
24242	42681	"Huzenbacher See"	48.574426	8.348266	866	"AWI"	866	2089	2497	2289	271	1	0	112	3	0	0	0	4	0	0	0	183	0	1	0	0	0	0	0	0	0	0	0	96	5	0	0	5	0	0	0	147	0	3	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	12	0	0	5	0	0	0	0	0	4	0	0	139	0	0	1	0	8	0	1	0	0	0	0	0	0	0	2	4	13	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	867	"AWI"	867	2103	2524	2308	187	0	0	101	1	0	0	0	3	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	88	12	1	0	0	0	0	0	141	0	8	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	7	0	0	4	0	0	0	0	0	0	0	0	141	0	0	1	0	4	0	0	0	0	0	0	0	0	0	4	8	7	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	868	"AWI"	868	2114	2551	2324	286	2	0	113	2	0	0	0	3	0	0	0	189	0	1	0	0	0	0	0	0	0	0	0	69	6	0	0	0	0	0	0	140	0	5	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	7	0	0	5	0	0	0	0	0	0	0	0	121	0	0	1	0	5	0	0	0	0	0	0	2	0	0	0	8	4	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	869	"AWI"	869	2123	2581	2340	208	7	0	131	0	0	0	0	4	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	109	13	0	0	0	0	0	0	159	0	10	0	0	0	1	0	18	0	0	0	0	0	0	0	0	0	14	1	0	2	0	0	0	0	0	0	0	1	123	0	0	1	0	8	0	0	0	1	0	0	0	0	0	3	7	6	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	870	"AWI"	870	2132	2613	2356	268	1	0	107	0	0	0	1	5	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	90	12	1	0	7	0	0	0	118	0	10	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	8	0	0	7	0	0	0	0	0	1	0	0	94	0	0	0	0	4	0	0	0	0	0	0	1	0	0	3	2	6	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	871	"AWI"	871	2143	2647	2370	232	1	0	123	0	0	0	0	6	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	109	16	0	0	6	0	0	0	134	0	14	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	13	0	0	7	0	0	0	0	0	0	0	0	109	0	0	1	0	7	0	0	0	0	2	0	1	0	0	7	4	1	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	872	"AWI"	872	2152	2677	2385	232	1	0	157	0	0	0	0	6	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	108	9	0	0	11	0	1	0	105	0	15	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	7	0	0	5	0	0	0	0	0	0	0	0	111	0	0	1	0	6	0	0	0	0	0	0	0	0	0	2	6	5	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	873	"AWI"	873	2158	2708	2399	269	3	0	139	0	0	0	0	4	0	0	0	164	0	0	0	0	3	0	0	0	0	0	0	91	5	1	0	0	0	0	0	107	0	14	0	0	0	0	0	12	0	1	0	0	0	0	0	0	0	6	0	0	6	0	0	0	0	0	1	0	0	102	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	4	3	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	874	"AWI"	874	2165	2740	2414	126	1	0	134	0	0	0	0	2	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	103	10	0	0	15	0	0	0	182	0	9	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	20	0	0	1	0	0	0	0	0	0	0	0	75	0	0	1	0	7	0	0	0	0	0	0	0	0	0	3	7	2	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	875	"AWI"	875	2171	2778	2429	260	0	0	109	2	0	0	0	2	0	0	0	201	0	0	1	0	0	0	0	0	0	0	0	110	7	0	0	5	0	0	0	152	0	11	0	0	0	0	1	9	0	1	0	0	0	0	0	0	0	9	0	0	2	0	0	0	0	0	2	0	0	94	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	876	"AWI"	876	2176	2814	2443	211	2	0	151	0	1	0	0	6	0	0	0	225	0	0	0	0	2	0	0	0	0	0	0	97	7	0	0	11	0	0	0	140	0	13	0	0	0	1	1	6	0	0	0	0	0	0	0	0	0	8	1	0	7	0	0	0	0	0	1	0	0	111	0	0	1	0	6	0	0	0	0	0	0	1	0	0	2	10	3	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	877	"AWI"	877	2180	2842	2456	296	4	0	144	1	0	0	0	4	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	119	11	0	0	0	0	0	0	136	1	21	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	16	0	0	1	0	0	0	0	0	1	0	0	117	0	0	0	0	5	0	0	0	0	1	0	1	0	0	4	6	3	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	878	"AWI"	878	2185	2876	2472	258	1	0	283	0	0	0	0	3	0	0	0	225	0	0	0	0	2	0	0	0	0	0	0	116	11	0	0	5	0	0	0	151	1	10	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	8	0	0	4	0	0	0	0	0	1	0	0	119	0	0	0	0	4	0	0	0	0	0	0	1	0	0	4	6	2	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	879	"AWI"	879	2191	2913	2486	260	0	0	138	0	0	0	0	5	0	0	0	192	0	0	1	0	0	0	0	0	0	0	0	94	7	0	0	6	0	0	0	177	0	7	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	0	0	3	0	0	0	0	0	3	0	0	113	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	5	1	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	880	"AWI"	880	2195	2947	2499	249	2	0	128	1	1	0	0	4	0	0	0	181	0	0	1	0	0	0	0	0	0	0	0	99	5	0	0	10	0	0	0	105	0	13	0	0	0	0	1	7	1	0	0	0	0	0	0	0	0	4	0	0	3	0	0	0	0	0	1	0	0	92	0	0	0	0	4	0	0	0	0	0	0	2	0	0	2	8	2	0	0	0	1
24242	42681	"Huzenbacher See"	48.574426	8.348266	881	"AWI"	881	2199	2984	2515	292	3	0	136	2	0	0	0	4	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	98	15	0	0	5	0	0	0	147	0	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	14	0	0	4	0	0	0	0	0	1	0	0	89	0	0	1	0	5	0	0	0	1	1	0	0	0	0	4	9	1	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	882	"AWI"	882	2200	3016	2528	215	3	0	143	0	1	0	0	5	0	0	0	191	0	1	0	0	0	0	0	0	0	0	0	120	7	0	0	5	0	0	0	103	0	11	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	12	0	0	3	0	0	0	0	0	1	0	0	90	0	0	0	0	7	0	0	0	0	0	0	2	0	0	1	3	6	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	883	"AWI"	883	2209	3051	2543	235	2	0	162	1	0	0	0	8	0	0	0	208	0	0	0	0	0	0	0	0	1	0	0	111	13	0	0	8	0	0	0	161	1	7	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	4	0	0	114	0	0	1	0	8	0	0	0	0	0	0	0	0	0	4	8	0	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	884	"AWI"	884	2214	3091	2557	292	2	0	171	1	0	0	0	2	0	0	0	231	0	0	0	0	0	0	0	0	0	0	0	95	10	0	0	0	0	1	0	115	0	17	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	10	0	0	2	0	0	0	0	0	0	0	0	107	0	0	2	0	4	0	0	0	0	0	0	0	0	0	1	15	2	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	885	"AWI"	885	2235	3104	2573	235	4	0	172	0	0	0	0	4	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	112	8	0	0	0	0	0	0	136	0	15	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	77	0	0	0	0	4	0	0	0	0	0	0	0	0	0	5	8	0	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	886	"AWI"	886	2253	3111	2590	226	3	0	157	2	0	0	1	3	0	0	0	182	0	0	1	0	0	0	0	0	0	0	0	123	6	0	0	0	0	0	0	158	1	11	0	0	0	1	1	9	0	0	0	0	0	0	0	0	0	11	0	0	9	0	0	0	0	0	0	0	0	95	0	0	0	0	6	0	0	0	0	0	0	0	0	0	3	6	2	0	0	0	1
24242	42681	"Huzenbacher See"	48.574426	8.348266	887	"AWI"	887	2272	3115	2608	262	4	0	106	2	0	0	0	5	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	110	4	0	0	8	0	0	0	166	0	8	0	0	0	0	1	16	0	0	0	0	0	0	0	0	0	10	0	0	2	0	0	0	0	0	3	0	0	65	0	0	0	0	4	0	0	0	0	1	0	0	1	0	4	4	1	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	888	"AWI"	888	2288	3118	2623	195	1	0	203	1	0	0	0	2	0	0	0	198	0	1	0	0	0	0	0	0	0	0	0	128	6	0	0	8	0	2	0	175	2	16	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	10	0	0	4	0	0	0	0	0	3	0	0	98	0	0	2	0	9	0	0	0	0	1	0	1	0	0	5	12	0	0	0	0	1
24242	42681	"Huzenbacher See"	48.574426	8.348266	889	"AWI"	889	2304	3127	2642	243	6	0	151	1	0	0	0	4	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	106	13	0	0	5	0	0	0	126	0	15	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	9	0	0	5	0	0	0	0	0	0	0	0	88	0	0	0	0	3	0	1	0	0	0	0	0	1	0	2	9	3	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	890	"AWI"	890	2319	3136	2659	231	5	0	125	0	0	0	0	6	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	113	7	0	0	7	0	0	0	124	0	12	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0	0	1	0	1	77	0	0	1	0	2	0	1	0	0	0	0	3	0	0	9	4	4	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	891	"AWI"	891	2331	3148	2676	251	2	0	148	1	0	0	0	9	0	0	0	181	0	1	0	0	0	0	0	0	0	0	0	116	17	0	0	5	0	0	0	153	0	9	0	0	0	0	0	33	0	1	0	0	0	0	0	0	0	12	0	0	2	0	0	0	0	0	1	0	0	98	0	0	1	0	5	0	0	0	0	2	0	0	0	0	4	15	3	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	892	"AWI"	892	2346	3155	2693	286	2	0	171	0	0	0	0	6	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	100	6	0	0	8	0	0	0	146	0	17	0	0	0	1	0	13	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	1	0	0	138	0	0	1	0	10	0	0	0	0	0	0	0	0	0	4	6	4	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	893	"AWI"	893	2357	3167	2709	221	3	0	114	1	0	0	0	3	0	0	0	208	0	0	1	0	0	0	0	0	0	0	0	101	10	0	0	7	0	0	0	121	0	13	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	9	1	0	5	0	0	0	0	0	1	0	0	96	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	10	5	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	894	"AWI"	894	2372	3179	2728	219	1	0	123	1	0	0	0	5	0	0	0	198	0	0	1	0	0	0	0	0	0	0	0	122	13	0	0	8	0	1	0	174	0	16	0	0	0	0	0	12	0	0	0	1	0	0	0	0	0	8	0	0	2	0	0	0	0	0	0	0	0	108	0	0	0	0	1	0	0	0	0	1	0	3	0	0	6	9	2	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	895	"AWI"	895	2383	3189	2748	190	2	0	125	1	0	0	1	0	0	0	0	173	0	0	0	0	0	0	0	0	0	0	0	158	2	0	0	12	0	0	0	170	0	18	1	0	0	0	0	14	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	79	0	0	1	0	2	0	0	0	0	1	0	0	0	0	2	5	2	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	896	"AWI"	896	2395	3203	2769	245	7	0	101	1	0	0	1	4	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	135	9	0	0	4	0	0	0	140	1	25	0	0	0	0	0	12	0	1	0	0	0	0	0	0	0	7	0	0	5	0	0	0	0	0	1	0	0	72	0	0	0	0	6	0	0	0	0	0	0	2	1	0	4	8	2	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	897	"AWI"	897	2402	3219	2790	220	0	0	120	1	0	0	0	2	0	0	0	166	0	0	1	0	0	0	0	0	0	0	0	90	9	0	0	10	0	0	0	150	1	17	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	0	6	0	0	86	0	0	0	0	7	0	0	0	0	0	0	1	0	0	4	10	5	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	898	"AWI"	898	2410	3231	2806	173	3	0	122	1	0	0	0	2	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	97	8	0	0	11	0	0	0	193	0	12	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	11	1	0	0	0	0	0	0	0	2	0	1	86	0	0	1	0	0	0	0	0	0	2	0	1	0	0	5	6	4	0	0	0	1
24242	42681	"Huzenbacher See"	48.574426	8.348266	899	"AWI"	899	2421	3251	2825	183	2	0	142	0	0	0	0	1	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	108	6	0	0	7	0	0	0	218	0	20	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	16	0	0	7	0	0	0	0	0	3	0	0	119	0	0	0	0	4	0	0	0	0	0	0	1	0	0	3	17	1	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	900	"AWI"	900	2429	3268	2843	234	3	0	129	0	0	0	0	2	0	0	0	169	0	1	0	0	0	0	0	0	0	0	0	82	3	0	0	4	0	0	0	172	0	16	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	11	0	0	9	0	0	0	0	0	1	0	0	80	0	0	0	0	1	0	0	0	0	0	0	1	0	0	3	6	1	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	905	"AWI"	905	2467	3388	2926	170	0	0	160	0	0	0	0	2	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	140	12	0	0	7	0	0	0	148	0	16	0	0	0	2	2	5	0	1	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	1	0	0	78	0	0	0	0	4	0	0	0	0	1	0	1	0	0	1	6	1	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	906	"AWI"	906	2493	3395	2945	145	3	0	147	1	0	0	0	3	0	0	0	192	0	1	0	0	0	0	0	0	0	0	0	140	16	0	0	0	0	0	0	160	0	15	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	5	0	0	3	0	0	0	0	0	1	0	0	95	0	0	0	0	8	0	0	0	0	0	0	2	0	0	5	8	2	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	907	"AWI"	907	2508	3399	2957	201	4	0	156	4	0	0	0	1	0	0	0	218	0	0	0	0	0	0	0	0	0	0	0	142	5	0	0	8	0	0	0	154	0	22	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	10	0	0	1	0	0	0	0	0	0	0	0	98	0	0	1	0	5	0	0	0	0	0	0	0	0	0	3	1	3	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	908	"AWI"	908	2525	3404	2973	207	3	0	136	0	0	0	0	3	0	0	0	170	1	1	0	0	0	0	0	0	0	0	0	131	8	0	0	7	0	0	0	127	0	21	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	10	0	0	3	0	0	0	0	0	0	0	0	76	0	0	0	0	5	0	0	0	0	1	0	2	0	0	3	8	0	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	909	"AWI"	909	2535	3412	2989	196	1	0	139	1	0	0	0	6	0	0	0	212	0	1	0	0	0	0	0	0	0	0	0	129	8	0	0	7	0	0	0	144	0	17	0	0	0	1	0	10	0	0	0	0	0	0	0	0	0	8	0	0	5	0	0	0	0	0	1	0	0	77	0	0	3	0	9	0	0	0	0	1	0	2	1	0	3	4	3	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	910	"AWI"	910	2549	3421	3006	152	2	0	154	2	0	0	0	3	0	0	0	257	0	0	0	0	0	0	0	0	0	0	0	148	6	0	0	0	0	1	0	161	0	16	0	0	0	0	0	7	0	1	0	1	0	0	0	0	0	12	0	0	4	0	0	0	0	0	2	0	0	92	0	0	1	0	7	0	0	0	0	0	0	2	0	0	6	10	1	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	911	"AWI"	911	2568	3429	3025	190	2	0	147	1	0	0	0	3	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	155	8	0	0	12	0	0	0	147	0	20	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	11	0	0	1	0	0	0	0	0	2	0	0	93	0	0	1	0	5	0	0	0	0	1	0	0	0	0	11	11	1	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	912	"AWI"	912	2578	3434	3040	167	2	0	144	2	0	0	0	3	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	142	9	0	0	3	0	0	0	159	0	18	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	11	0	0	1	0	0	0	0	0	1	0	1	103	0	0	1	0	6	0	0	0	0	1	0	0	0	0	4	17	0	0	0	0	0
