"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Campanulaceae"	"Caryophyllaceae"	"Castanea"	"Corylus"	"Cyperaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Juglans"	"Juniperus"	"Larix"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Tilia"	"Ulmus"	"Urticaceae"
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	365	"AWI"	365	9022	10147	9627	0	0	0	0	0.684931506849315	0	34.2465753424658	0	0	0	17.1232876712329	0	0	0	0	0	0.684931506849315	0	0.684931506849315	0	21.9178082191781	0	0	2.73972602739726	4.10958904109589	0	0	0	0	0.684931506849315	11.6438356164384	5.47945205479452
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	370	"AWI"	370	9056	10201	9684	0	0	0	0	0.826446280991736	0	14.0495867768595	0	0	0	22.3140495867769	8.26446280991736	0	0	0	0	0	0	0	0	16.1157024793388	0	0	16.5289256198347	0	0	0	0.413223140495868	0.826446280991736	3.71900826446281	16.9421487603306	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	375	"AWI"	375	9092	10263	9746	0	0	0	0	0	0	19.85559566787	0	0	0	18.0505415162455	9.02527075812274	0	0	0	0	0	0.36101083032491	0	0	14.4404332129964	0	0	7.22021660649819	0.36101083032491	0	0	0	0	0	25.2707581227437	5.41516245487365
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	380	"AWI"	380	9126	10334	9803	0	0	0.458715596330275	0	0	0	14.6788990825688	0	0.458715596330275	2.29357798165138	16.0550458715596	9.1743119266055	0.458715596330275	0	0	0	0	0	0	0	24.3119266055046	0	0	11.0091743119266	0	2.29357798165138	0	0	0.458715596330275	5.5045871559633	12.8440366972477	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	385	"AWI"	385	9151	10422	9857	0	0	0	0	0	0	13.215859030837	0	0	0	16.2995594713656	1.76211453744493	0	0	0	0	0.440528634361234	2.6431718061674	0	0	27.3127753303965	0	0	10.1321585903084	1.3215859030837	0	0	0	0.440528634361234	4.84581497797357	21.5859030837004	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	390	"AWI"	390	9236	10473	9909	0	0	0.796812749003984	0	0	0	9.9601593625498	0.796812749003984	0	0	13.1474103585657	9.56175298804781	0	0	0	0	0	0	0	0	33.8645418326693	0	0	7.56972111553785	0	0	0	0	0.398406374501992	1.99203187250996	21.9123505976096	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	395	"AWI"	395	9351	10494	9961	0	0	0	0	0	0	2.67175572519084	0	0	0	23.2824427480916	4.19847328244275	0	0	0	0	0.381679389312977	0	0	0	27.4809160305344	0	0	6.87022900763359	0	0	0	0	0	2.29007633587786	30.1526717557252	2.67175572519084
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	400	"AWI"	400	9458	10518	10010	0	20.1986754966887	0	0	0	0	5.29801324503311	0	0	0	8.27814569536424	24.8344370860927	0.662251655629139	0	0	0	0	1.32450331125828	0	0	24.1721854304636	0	0	2.98013245033113	0	0	0	0	0	0.662251655629139	11.5894039735099	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	405	"AWI"	405	9549	10542	10059	0	29.5019157088123	0	0	0	0	5.3639846743295	0	0	0	12.2605363984674	0	0	0	0	0	0	0	0	0	36.3984674329502	0	0	6.89655172413793	0	0	0	0	0.383141762452107	0	8.81226053639847	0.383141762452107
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	410	"AWI"	410	9641	10572	10108	0	22.1498371335505	0	0	0	0	5.86319218241042	0	0	0	11.7263843648208	12.7035830618893	0	0	0	0	0	0	0	0	26.3843648208469	0	0	3.25732899022801	0	1.30293159609121	0	0.977198697068404	0.977198697068404	5.86319218241042	8.79478827361564	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	415	"AWI"	415	9706	10615	10159	0	0	0	0	0	0	0.512820512820513	0	0	0	25.6410256410256	0	0	0	0	0	0	0	0	0	61.5384615384615	0	0	0.512820512820513	0	0	0	0.512820512820513	0	10.7692307692308	0.512820512820513	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	420	"AWI"	420	9757	10657	10214	0	34.1637010676157	0	0	0	0	4.98220640569395	0	0	0	16.3701067615658	8.89679715302491	0	0	0	0	0	1.06761565836299	0	0	21.3523131672598	0	0	5.33807829181495	0	0	0	0	0.711743772241993	1.06761565836299	6.04982206405694	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	425	"AWI"	425	9801	10716	10268	0	34.4262295081967	0.409836065573771	0	0	0	0.409836065573771	0	0	0	22.1311475409836	0	0	0	0.409836065573771	0	0	0	0	0	40.9836065573771	0	0	0.409836065573771	0.409836065573771	0	0	0	0	0	0.409836065573771	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	430	"AWI"	430	9832	10793	10322	0	0	0	0	0	0	3.44827586206897	0	0	0	20	6.20689655172414	0	0	0	0	0	0	0	0	40	0	0	4.13793103448276	0	0	0	0	0	0	26.2068965517241	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	440	"AWI"	440	9957	10868	10405	0	0	0	0	0	0	0	1.73160173160173	0	0	11.2554112554113	3.8961038961039	0	0	0	0	0	0	0	0	62.7705627705628	0	0	5.62770562770563	1.2987012987013	0	0	0	1.2987012987013	0	12.1212121212121	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	445	"AWI"	445	10011	10914	10447	0	23.5537190082645	0	0	0	0	2.89256198347107	0	0	0	16.1157024793388	2.89256198347107	0	0	0	0	0	0	0	0	37.1900826446281	0	0	2.06611570247934	0.413223140495868	0	0	0	0.413223140495868	0	14.0495867768595	0.413223140495868
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	450	"AWI"	450	10066	10976	10488	0	0	0	0	0	0	0	2.01005025125628	0	0	17.0854271356784	4.52261306532663	0	0	0	0	0	0	0	0	58.2914572864322	0	0	2.01005025125628	0.50251256281407	0	0	0	2.51256281407035	2.51256281407035	10.5527638190955	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	455	"AWI"	455	10113	11033	10531	0	0	0.598802395209581	0	0	0	2.39520958083832	0	0	0	11.377245508982	2.39520958083832	0	0	0	0.598802395209581	0	0	0	0	64.6706586826347	0	0	5.38922155688623	2.39520958083832	0	0	0.598802395209581	0	0.598802395209581	8.98203592814371	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	460	"AWI"	460	10146	11088	10573	0	0	0.775193798449612	0	0	0	3.10077519379845	0	0	0	19.3798449612403	7.75193798449612	0	0	0	0	0	0	0	0	57.3643410852713	0	0	0	1.55038759689922	0	0	0	0	0	10.077519379845	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	465	"AWI"	465	10180	11164	10614	0	0	0	0	0	0	13.8121546961326	0	0	0	8.83977900552486	0.552486187845304	0	0	0	0	3.86740331491713	0	0	0	56.9060773480663	0	0	7.18232044198895	2.20994475138122	0	0	0.552486187845304	0	0	6.07734806629834	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	470	"AWI"	470	10212	11246	10652	0	0	0	0	0	0	6.66666666666667	0	0	0	11.1111111111111	5.55555555555556	0	0	3.33333333333333	0	0.555555555555556	0	0	0	66.6666666666667	0	0	0	2.22222222222222	0	0	0	0	0	3.88888888888889	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	475	"AWI"	475	10251	11319	10688	0	0	0	0	0	0	15.6424581005587	0	0	0	25.6983240223464	0.558659217877095	0	0	0	0	0.558659217877095	0	0	0	57.5418994413408	0	0	0	0	0	0	0	0	0	0	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	480	"AWI"	480	10304	11370	10723	0	41.991341991342	0	0	0	0	6.92640692640693	0	0	0	9.09090909090909	8.65800865800866	0	0	0	0	1.73160173160173	0	0	0	26.8398268398268	0	0	0	0.432900432900433	0	0	0	0	0	4.32900432900433	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	485	"AWI"	485	10348	11419	10758	0	0	0	0	0	0	2.72108843537415	0	0	0	18.3673469387755	0.680272108843537	0	0	0	0	0	0	0	0	65.3061224489796	0	0	0	6.12244897959184	0	0	0.680272108843537	0	0	6.12244897959184	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	490	"AWI"	490	10388	11467	10789	0	0	0	0	0	0	13.9072847682119	0	0	0	37.0860927152318	3.3112582781457	0	0	0	0	0	0	0	0	37.0860927152318	0	0	0	1.32450331125828	0	0	2.64900662251656	0	0	4.63576158940397	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	495	"AWI"	495	10420	11535	10825	0	19.53125	0	0	0.390625	0	1.953125	0	0	0	15.625	0.390625	0	0	0	0	1.953125	1.5625	0	0	41.015625	0	0	3.515625	2.34375	0	0	7.03125	1.5625	0.390625	2.734375	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	500	"AWI"	500	10444	11610	10859	0	0	2.23880597014925	0	0.746268656716418	0	26.1194029850746	0	0	0	9.70149253731343	0	0	0	0	0	0	0	0	0	53.7313432835821	0	0	0	0	0	0	0	0	2.23880597014925	5.22388059701492	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	505	"AWI"	505	10465	11667	10890	0	0	3.09278350515464	0	0	0	8.76288659793814	0	0	0	17.0103092783505	0.515463917525773	0	0	0	0	3.60824742268041	0.515463917525773	0	0	42.7835051546392	0	0	0.515463917525773	13.9175257731959	0	0	3.09278350515464	0.515463917525773	0	5.15463917525773	0.515463917525773
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	510	"AWI"	510	10484	11745	10923	0	0	1.81818181818182	0	0	0	9.6969696969697	0	0	0	26.6666666666667	0	0	0	3.03030303030303	0	0.606060606060606	0	0	0	46.0606060606061	0	0	0	4.24242424242424	0	0	2.42424242424242	3.63636363636364	0	1.81818181818182	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	515	"AWI"	515	10501	11814	10957	0	0	0	0	0.581395348837209	0	10.4651162790698	0	0	0	31.3953488372093	0	0	0	0	0	0	0	0.581395348837209	0	38.953488372093	0	0	0	4.65116279069767	0	0	8.72093023255814	0.581395348837209	0	4.06976744186047	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	520	"AWI"	520	10552	11875	10988	0	0	0	0	0	0	28.9308176100629	0	0	0	36.4779874213836	0	0	0	0	0	0	0	0	0	22.0125786163522	0	0	0	0	0	0	0	0	0	12.5786163522013	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	525	"AWI"	525	10611	11931	11023	0	19.1729323308271	0.37593984962406	0	2.63157894736842	0	9.77443609022556	0	0	0	19.1729323308271	2.63157894736842	0	0	0	0	0.37593984962406	0	0	0	41.3533834586466	0	0	0	0.37593984962406	0	0	0	0	0	4.13533834586466	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	530	"AWI"	530	10664	11981	11055	0	0	0	0	0	0	3.84615384615385	0	0	0	29.8076923076923	0	0	0	0	0	0	0	0	0	59.1346153846154	0	0	0	0	0	0	0	0	0	7.21153846153846	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	535	"AWI"	535	10703	12031	11086	0	21.0526315789474	2.63157894736842	0	0	0	18.4210526315789	0	0	0	21.0526315789474	0	0	0	0	0	0	0.37593984962406	0	0	27.8195488721804	0	0	1.8796992481203	2.25563909774436	0	0	2.63157894736842	0	0	1.8796992481203	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	540	"AWI"	540	10739	12090	11115	0	0	0.581395348837209	0	0	0	12.7906976744186	0	0	0	38.3720930232558	0	0	0	0	0	0	0	0	0	47.093023255814	0	0	0	0	0	0	0	0.581395348837209	0.581395348837209	0	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	545	"AWI"	545	10766	12168	11145	0	29.8360655737705	0	0	0	0	37.7049180327869	0	0	0	17.3770491803279	0	0	0	0	0	0	0	0	0	12.1311475409836	0	0	0.327868852459016	2.62295081967213	0	0	0	0	0	0	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	550	"AWI"	550	10796	12242	11174	0	0	0	0	1.73410404624277	0	25.4335260115607	0	0	0	36.4161849710983	2.3121387283237	0	0	0	0	0	0	0	0	27.7456647398844	0	0	0	0	0	0	1.73410404624277	0	0	4.6242774566474	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	555	"AWI"	555	10823	12324	11208	0	0	0.520833333333333	0	0	0	24.4791666666667	0	0	0	27.6041666666667	0	0	0	0	0	0	0	0	0	30.2083333333333	0	0	0	5.72916666666667	0	0	0	5.72916666666667	0	0	5.72916666666667
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	560	"AWI"	560	10910	12418	11294	0	0	0.446428571428571	0	2.67857142857143	0	22.7678571428571	0	0	0	6.69642857142857	13.8392857142857	0	0	0	0	0.446428571428571	0	0	0	52.2321428571429	0	0	0	0.446428571428571	0	0	0.446428571428571	0	0	0	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	565	"AWI"	565	11169	12532	11593	0	31.7073170731707	0	0	1.74216027874564	0	19.5121951219512	0	0	0	12.5435540069686	0	0	0	0	0	0	0	0	0	31.3588850174216	0	0	0.348432055749129	1.74216027874564	0	0	0.348432055749129	0.696864111498258	0	0	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	570	"AWI"	570	11355	12661	11897	0	0	0	0	6.16113744075829	0	39.8104265402844	0	0	0	2.8436018957346	2.3696682464455	0	0	0	0	0	0	0	0	46.4454976303318	0	0	0	0	0	0	1.8957345971564	0.4739336492891	0	0	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	575	"AWI"	575	11515	12823	12191	0	0	0.37037037037037	0	0	0	41.4814814814815	0	0	0	4.07407407407407	1.11111111111111	0	0	0	0	0	0.37037037037037	0	0	46.2962962962963	0	4.07407407407407	0	1.85185185185185	0	0	0	0.37037037037037	0	0	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	580	"AWI"	580	11631	13067	12475	0	0	3.23886639676113	0	4.04858299595142	0	49.7975708502024	0	0	0	0	4.8582995951417	0	0	0.809716599190283	0	0	0.404858299595142	0	0	34.8178137651822	0	0	0	1.61943319838057	0	0	0.404858299595142	0	0	0	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	585	"AWI"	585	11742	13401	12751	0	0	2.59259259259259	0	2.59259259259259	5.55555555555556	18.5185185185185	0	2.22222222222222	0	0	0.37037037037037	0	0	0.37037037037037	0	2.59259259259259	0	0	0	61.4814814814815	0	0	0	1.48148148148148	0	0	2.22222222222222	0	0	0	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	590	"AWI"	590	11840	13771	13015	0	0	0	0	1.81818181818182	0	43.6363636363636	0	0	0	0	2.90909090909091	0	0	0	0	0	0	0	0	45.4545454545455	0	0	0	1.81818181818182	0	0	0.363636363636364	4	0	0	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	595	"AWI"	595	11929	14182	13273	0	0	1.60642570281124	0	2.40963855421687	0	56.6265060240964	0	0	0	0	2.40963855421687	0	0	0.401606425702811	0	2.40963855421687	0	0	0	30.9236947791165	0	0	0	2.40963855421687	0	0.401606425702811	0	0.401606425702811	0	0	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	600	"AWI"	600	12018	14588	13523	0	0	0	0	8.49056603773585	0	13.6792452830189	0	0	0	0	11.7924528301887	0	0	0	0	0.471698113207547	0	0	0	62.7358490566038	0	0	0	0.471698113207547	0	0.471698113207547	0	1.88679245283019	0	0	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	605	"AWI"	605	12222	14809	13727	0	0	0	0	8.71559633027523	0	22.9357798165138	0	0	0	0	5.04587155963303	0	0	0	0	11.4678899082569	0	0	0	47.7064220183486	3.21100917431193	0	0	0.458715596330275	0	0	0.458715596330275	0	0	0	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	610	"AWI"	610	12521	14922	13876	0	0	0.921658986175115	0	2.76497695852535	0	11.0599078341014	0	0	0	1.38248847926267	22.1198156682028	0	0	0	0	2.76497695852535	0	0	0	53.9170506912442	0	0	0	2.30414746543779	1.38248847926267	0.460829493087558	0.460829493087558	0.460829493087558	0	0	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	615	"AWI"	615	12741	15088	14028	0	0	0.452488687782805	0	8.1447963800905	0	13.5746606334842	0	0.452488687782805	0	1.80995475113122	0	0.452488687782805	0	0	0	2.71493212669683	0	0	0	68.7782805429864	0.904977375565611	0	0	0	0	0	2.71493212669683	0	0	0	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	620	"AWI"	620	12947	15290	14178	0	0	0.380228136882129	0	9.50570342205323	0	12.5475285171103	0.380228136882129	0	0	0	3.04182509505703	0	0	0	0	1.90114068441065	0	0	0	68.4410646387833	0	0	0	1.90114068441065	0	0	0	1.90114068441065	0	0	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	625	"AWI"	625	13114	15520	14331	0	0	0	0	5.82959641255605	0	4.93273542600897	0	0.448430493273543	0	0	1.79372197309417	0.448430493273543	0	0	0	6.72645739910314	0	0	0	76.2331838565022	0	0	0	0	0	0	2.69058295964126	0.448430493273543	0	0.448430493273543	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	630	"AWI"	630	13250	15780	14483	0	0	0	0	15.546218487395	0	11.7647058823529	0	0.420168067226891	0	1.68067226890756	0.420168067226891	0	0	0	0	0	0	0	0	68.9075630252101	0	0	0	0	0	0	1.26050420168067	0	0	0	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	635	"AWI"	635	13343	16077	14634	0	0	0	0	4.34782608695652	0	14.0096618357488	0	0	0	0	0	0	0	0	0	0.483091787439614	0	0	0	75.3623188405797	0	0	0	0	0	0.483091787439614	4.34782608695652	0.483091787439614	0	0.483091787439614	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	640	"AWI"	640	13434	16404	14783	0	0	0.490196078431373	0	0	0	31.8627450980392	0	0	0	0	9.80392156862745	0	0	0	0	0	0	0	0	57.3529411764706	0	0	0	0	0	0	0	0.490196078431373	0	0	0
16146	24956	"Tourbières des Granges des Chavants"	45.89306	6.76833	645	"AWI"	645	13521	16758	14942	0	0	0.458715596330275	0	0.458715596330275	0	63.7614678899083	0	0	0	0	0	0	0	0	0	5.96330275229358	0	0	0	6.42201834862385	0	0	0	0	0	0.458715596330275	0	22.4770642201835	0	0	0
