"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fagus"	"Fraxinus"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Tilia"	"Ulmus"	"Urticaceae"
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1110	"AWI"	1110	7769	8173	7982	0	23.7467018469657	0	0	0	0	17.6781002638522	0	0	19.2612137203166	1.05540897097625	0	0	0	0	1.58311345646438	10.0263852242744	0	0	1.05540897097625	0	0	0	0.527704485488127	7.9155672823219	17.1503957783641	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1120	"AWI"	1120	7844	8263	8059	0	24.3626062322946	0	0	0	0	15.5807365439093	0	0	13.8810198300283	0.84985835694051	0	0	0	0	1.69971671388102	10.7648725212465	0	0	1.13314447592068	0	0	0	0.28328611898017	9.63172804532578	21.8130311614731	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1130	"AWI"	1130	7906	8344	8128	0	25.7894736842105	0	0	0	0	20.7894736842105	0	0	19.4736842105263	0.526315789473684	0	0	0	0	1.05263157894737	6.8421052631579	0	0	1.05263157894737	0	0	0	0	7.10526315789474	17.3684210526316	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1140	"AWI"	1140	7943	8459	8188	0	26.0053619302949	0	0	0.268096514745308	0	21.9839142091153	0	0	13.941018766756	1.07238605898123	0	0	0.268096514745308	0	1.60857908847185	7.77479892761394	0	0	2.68096514745308	0	0	0	0.268096514745308	5.89812332439678	17.9624664879357	0.268096514745308
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1150	"AWI"	1150	8006	8529	8254	0	21.2209302325581	0	0	0	0	25.2906976744186	0	0	12.2093023255814	0.290697674418605	0	0	0	0	1.45348837209302	12.7906976744186	0	0	0.290697674418605	0	0	0	0.290697674418605	9.88372093023256	16.2790697674419	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1160	"AWI"	1160	8048	8625	8319	0	24.1935483870968	0	0	0.268817204301075	0	29.5698924731183	0	0.268817204301075	18.2795698924731	0.268817204301075	0	0	0	0	1.0752688172043	8.87096774193548	0	0	0	0	0	0	0.268817204301075	5.64516129032258	11.2903225806452	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1170	"AWI"	1170	8118	8679	8381	0	25.9162303664921	0	0	0	0	20.6806282722513	0	0	20.4188481675393	0.785340314136126	0	0	0	0	1.57068062827225	8.63874345549738	0	0	1.04712041884817	0	0	0	0.261780104712042	4.18848167539267	16.4921465968586	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1180	"AWI"	1180	8176	8761	8444	0	23.5602094240838	0	0	0	0	21.4659685863874	0	0	20.4188481675393	0.523560209424084	0	0	0	0	0.261780104712042	10.7329842931937	0	0	1.57068062827225	0	0	0	0.523560209424084	4.45026178010471	16.4921465968586	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1190	"AWI"	1190	8257	8815	8507	0	24.1573033707865	0	0	0	0	35.1123595505618	0	0	15.7303370786517	0	0	0	0	0	0.280898876404494	5.89887640449438	0	0	0	0	0	0	0	2.80898876404494	16.0112359550562	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1200	"AWI"	1200	8322	8886	8568	0	20.7386363636364	0	0	0.568181818181818	0	34.0909090909091	0	0.284090909090909	11.6477272727273	0.852272727272727	0	0	0	0	0	9.375	0	0	1.13636363636364	0	0	0	0.852272727272727	3.40909090909091	17.0454545454545	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1210	"AWI"	1210	8410	8934	8634	0	14.4578313253012	0	0	0	0	48.7951807228916	0	0	6.92771084337349	2.40963855421687	0	0	0	0	0.903614457831325	12.6506024096386	0	0	0	0	0	0	0.301204819277108	5.12048192771084	8.43373493975904	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1220	"AWI"	1220	8485	9005	8713	0	10.7784431137725	0	0	0.898203592814371	0	54.7904191616767	0	0	6.2874251497006	1.19760479041916	0	0	0	0	2.69461077844311	11.0778443113772	0	0	0	0	0	0	1.79640718562874	3.59281437125748	6.88622754491018	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1230	"AWI"	1230	8546	9093	8823	0	18.6943620178042	0	0	0	0	42.433234421365	0	0	8.90207715133531	1.78041543026706	0	0	0	0	0.29673590504451	13.353115727003	0	0	0	0	0	0	0.29673590504451	5.34124629080119	8.90207715133531	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1240	"AWI"	1240	8639	9189	8917	0	17.6470588235294	0	0	0.294117647058824	0	39.4117647058824	0	0	10.2941176470588	0.882352941176471	0	0	0	0	0.588235294117647	10.5882352941176	0	0	0.294117647058824	0	0	0	0	4.41176470588235	15.2941176470588	0.294117647058824
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1250	"AWI"	1250	8725	9262	9010	0	20.1149425287356	0	0	0.28735632183908	0	32.7586206896552	0	0	9.48275862068965	0.862068965517241	0	0	0	0	0.28735632183908	12.9310344827586	0	0	0.574712643678161	0	0	0	0.28735632183908	5.17241379310345	17.2413793103448	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1260	"AWI"	1260	8822	9350	9098	0	19.2307692307692	0	0	0.29585798816568	0	37.5739644970414	0	0	10.0591715976331	0.591715976331361	0.29585798816568	0	0.29585798816568	0	0.29585798816568	15.0887573964497	0	0	0.591715976331361	0	0	0	0	2.9585798816568	12.7218934911243	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1270	"AWI"	1270	8903	9463	9193	0	19.8142414860681	0	0	0	0	42.1052631578947	0	0	6.19195046439629	0.928792569659443	0	0	0	0	0	18.266253869969	0	0	0	0	0	0	0	3.09597523219814	9.59752321981424	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1280	"AWI"	1280	8989	9611	9292	0	16.8639053254438	0	0	0	0	47.9289940828402	0	0	10.3550295857988	0.887573964497041	0	0	0	0	0	10.6508875739645	0	0	0	0	0	0	0	4.43786982248521	8.87573964497041	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1290	"AWI"	1290	9047	9848	9386	0	6.66666666666667	0	0	0.833333333333333	0	42.5	0.277777777777778	0	14.7222222222222	0.833333333333333	0	0	0	0	0	18.3333333333333	0	0	0	0	0	0	0	5	10.8333333333333	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1300	"AWI"	1300	9119	9991	9485	0	3.125	0	0	0	0	53.4090909090909	0	0	15.3409090909091	0	0	0	0	0	0	16.1931818181818	0	0	0	0	0	0	0	3.40909090909091	8.52272727272727	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1310	"AWI"	1310	9167	10192	9578	0	5.18731988472623	0	0	0	0	51.0086455331412	0	0	11.2391930835735	0.864553314121038	0	0	0	0	0	18.1556195965418	0	0	0	0	0.576368876080692	0	0.864553314121038	1.72910662824208	10.3746397694525	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1320	"AWI"	1320	9240	10345	9684	0	4.3731778425656	0	0	0	0	46.3556851311953	0	0	15.4518950437318	2.62390670553936	0	0	0	0	0.291545189504373	16.6180758017493	0	0	0	0	0	0	0.291545189504373	3.49854227405248	10.4956268221574	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1330	"AWI"	1330	9291	10534	9781	0	5.10510510510511	0	0	0.3003003003003	0	48.948948948949	0	0	6.00600600600601	1.5015015015015	0	0	0	0	0	25.5255255255255	0	0	0	0	0	0	1.8018018018018	2.4024024024024	8.10810810810811	0.3003003003003
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1340	"AWI"	1340	9373	10644	9882	0	1.22324159021407	0	0	0.305810397553517	0	47.4006116207951	0	0	5.19877675840979	1.22324159021407	0	0	0	0	0	35.1681957186544	0	0	0	0	0	0	1.22324159021407	0	7.95107033639144	0.305810397553517
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1350	"AWI"	1350	9438	10770	9981	0	0.964630225080386	0	0	0	0	71.0610932475884	0	0	1.92926045016077	0.964630225080386	0	0	0	0	0	18.6495176848875	0	0	0	0	0	0	0.964630225080386	0	5.46623794212219	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1360	"AWI"	1360	9505	10899	10083	0	0	0	0.3125	0.9375	0	70.625	0	0	1.25	0.9375	0	0	0	0	0	18.75	0	0	0	0	0	0	2.8125	0	4.375	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1370	"AWI"	1370	9572	11063	10182	0	0	0	0	0	0	67.741935483871	0	0	0.32258064516129	1.93548387096774	0	0	0	0	0	21.9354838709677	0	0	0	0	0	0	0.967741935483871	0	7.09677419354839	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1380	"AWI"	1380	9654	11194	10284	0	0.317460317460317	0	0	0	0	66.6666666666667	0	0	1.26984126984127	1.58730158730159	0	0	0	0	0	21.2698412698413	0	0	0	0	0	0	1.9047619047619	0	6.98412698412698	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1400	"AWI"	1400	9793	11483	10489	0	0.93167701863354	0	0	0.93167701863354	0	70.4968944099379	0.31055900621118	0	0	4.34782608695652	0	0	0	0	0.31055900621118	18.944099378882	0	0	0.31055900621118	0	0	0	0.31055900621118	0	3.1055900621118	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1410	"AWI"	1410	9867	11596	10592	0	0	0	0	0.958466453674121	0	79.8722044728434	0	0	0	1.59744408945687	0	0	0	0	0	15.9744408945687	0	0	0	0	0	0	1.2779552715655	0	0.319488817891374	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1420	"AWI"	1420	9945	11709	10702	0	0.928792569659443	0	0	1.54798761609907	0	79.8761609907121	0	0	0.928792569659443	2.78637770897833	0	0	0	0	0	12.0743034055728	0	0	0	0	0	0	1.85758513931889	0	0	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1430	"AWI"	1430	10024	11840	10803	0	1.57232704402516	0	0	0.314465408805031	0	81.1320754716981	0	0	0	2.51572327044025	0	0	0	0	0	11.6352201257862	0	0	0	0	0	0	2.83018867924528	0	0	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1440	"AWI"	1440	10078	11976	10901	0	0	0	0	0.32051282051282	0	81.4102564102564	0	0	0	2.88461538461538	0	0	0	0	0	14.7435897435897	0	0	0	0	0	0	0.641025641025641	0	0	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1445	"AWI"	1445	10125	12046	10950	0	0	0	0	0.62111801242236	0	83.5403726708074	0	0	0	4.03726708074534	0	0	0	0	0	9.3167701863354	0	0	0	0	0	0	2.17391304347826	0	0.31055900621118	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1450	"AWI"	1450	10171	12107	11001	0	0.303951367781155	0	0	0	0	77.5075987841945	0	0	0.303951367781155	6.99088145896657	0	0	0	0	0	13.0699088145897	0	0	0	0.303951367781155	0	0	1.21580547112462	0	0.303951367781155	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1455	"AWI"	1455	10210	12170	11052	0	0	0	0	0.307692307692308	0	80.6153846153846	0	0	0	5.84615384615385	0	0	0	0	0	11.3846153846154	0	0	0	0	0	0	1.23076923076923	0	0.307692307692308	0.307692307692308
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1460	"AWI"	1460	10247	12242	11102	0	0	0	0	1.52439024390244	0	71.6463414634146	0	0	0	2.74390243902439	0	0	0	0	0	19.8170731707317	0	0	0	0	0	0	4.26829268292683	0	0	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1465	"AWI"	1465	10296	12301	11149	0	0.29673590504451	0	0	0.593471810089021	0	70.326409495549	0	0	0.29673590504451	6.23145400593472	0.29673590504451	0	0	0	0	17.8041543026706	0	0	0	0	0.593471810089021	0	2.9673590504451	0	0.593471810089021	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1470	"AWI"	1470	10339	12359	11204	0	0	0	0	1.52439024390244	0	76.5243902439024	0	0	0	3.65853658536585	0.304878048780488	0	0	0	0	14.9390243902439	0	0	0	0	0	0	3.04878048780488	0	0	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1475	"AWI"	1475	10377	12418	11255	0	0.29940119760479	0	0	0.898203592814371	0	74.8502994011976	0	0	0.29940119760479	4.49101796407186	0	0	0	0	0.29940119760479	14.3712574850299	0	0	0	0	0	0	4.49101796407186	0	0	0
3369	4369	"Raigastvere Lake"	58.59222	26.64967	1480	"AWI"	1480	10407	12519	11306	0	0.289017341040462	1.44508670520231	0	1.44508670520231	0	67.0520231213873	0	0	0	6.64739884393064	0	0	0	0	0.578034682080925	19.0751445086705	0	0	0	0	0	0	3.46820809248555	0	0	0
