"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Dioscoreaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Lythraceae"	"Malvaceae"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Verbenaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
16100	24861	"Marais de Champtocé"	47.41361	-0.86056	435	"AWI"	435	4380	5012	4652	1	3	68	1	45	4	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	109	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	117	1	0	0	0	0	0	0	0	1	0	0	3	1	0	0	0	0	0
16100	24861	"Marais de Champtocé"	47.41361	-0.86056	445	"AWI"	445	4520	5113	4754	1	0	50	0	55	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	52	0	17	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	5	0	0	0	1	67	5	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	1
16100	24861	"Marais de Champtocé"	47.41361	-0.86056	450	"AWI"	450	4570	5178	4807	1	0	38	1	58	1	2	0	6	0	0	0	4	0	0	0	0	0	0	0	0	31	0	39	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	1	3	0	0	0	0	78	1	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	1
16100	24861	"Marais de Champtocé"	47.41361	-0.86056	454	"AWI"	454	4612	5228	4860	1	0	56	1	5	1	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	126	0	15	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	5	0	0	0	0	33	5	0	0	0	0	1	0	0	0	0	0	12	1	0	0	0	0	1
16100	24861	"Marais de Champtocé"	47.41361	-0.86056	465	"AWI"	465	4715	5383	5004	0	0	73	0	7	0	2	0	8	0	0	0	1	0	0	0	0	0	0	0	0	81	0	4	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	14	0	0	0	0	67	41	0	0	0	4	1	0	0	0	0	0	10	3	0	0	0	0	1
16100	24861	"Marais de Champtocé"	47.41361	-0.86056	475	"AWI"	475	4820	5541	5138	2	1	95	2	5	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	142	0	3	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	20	0	0	0	1	63	29	0	0	0	0	0	0	0	3	0	0	15	2	0	0	0	0	0
16100	24861	"Marais de Champtocé"	47.41361	-0.86056	480	"AWI"	480	4859	5635	5204	0	0	40	1	3	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	91	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	16	0	0	0	0	48	21	0	0	0	5	0	0	0	1	0	0	21	1	0	0	1	0	1
16100	24861	"Marais de Champtocé"	47.41361	-0.86056	485	"AWI"	485	4927	5689	5275	0	0	51	0	1	1	1	8	4	0	0	0	0	0	0	0	0	0	0	0	0	86	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	12	0	0	0	0	54	6	0	0	0	1	0	0	0	2	0	0	20	2	0	0	0	0	1
16100	24861	"Marais de Champtocé"	47.41361	-0.86056	500	"AWI"	500	5087	5901	5480	1	0	50	1	8	2	2	0	8	0	1	0	0	0	0	0	0	0	0	0	0	98	0	2	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	1	0	1	11	0	0	0	0	63	29	0	0	0	1	0	0	0	3	0	0	17	1	0	0	0	0	2
16100	24861	"Marais de Champtocé"	47.41361	-0.86056	503	"AWI"	503	5136	5936	5519	0	0	43	1	4	1	0	0	5	0	1	1	0	0	0	0	0	0	0	0	0	108	0	8	0	0	0	0	1	3	0	0	0	0	0	1	0	0	0	0	5	0	0	5	8	0	0	0	0	126	44	0	0	0	0	1	0	1	0	0	1	32	3	0	0	1	0	1
16100	24861	"Marais de Champtocé"	47.41361	-0.86056	510	"AWI"	510	5211	6037	5615	0	1	30	0	6	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	69	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1	0	0	3	0	0	0	0	40	14	0	0	0	0	0	0	0	0	0	0	19	4	0	0	0	0	0
16100	24861	"Marais de Champtocé"	47.41361	-0.86056	515	"AWI"	515	5291	6090	5683	0	0	35	0	16	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	86	0	17	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	5	0	0	4	3	0	0	0	0	133	32	1	0	0	0	0	0	2	0	0	1	29	1	0	0	0	0	0
16100	24861	"Marais de Champtocé"	47.41361	-0.86056	520	"AWI"	520	5338	6158	5749	0	0	71	0	10	3	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	109	0	13	0	0	0	0	0	0	0	0	0	0	0	2	0	0	7	0	1	1	1	1	1	0	0	0	3	53	10	0	0	0	0	0	0	0	0	0	0	18	5	0	0	0	0	1
16100	24861	"Marais de Champtocé"	47.41361	-0.86056	525	"AWI"	525	5428	6212	5820	2	0	33	1	9	1	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	107	0	25	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	2	0	2	2	0	0	0	1	110	9	0	0	0	1	0	0	0	1	0	0	17	7	0	0	0	0	1
16100	24861	"Marais de Champtocé"	47.41361	-0.86056	535	"AWI"	535	5578	6330	5955	0	3	31	4	28	3	2	0	3	0	1	0	0	0	0	0	0	0	0	0	0	100	0	8	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	11	0	0	3	3	0	0	0	0	151	23	0	0	0	0	0	0	2	0	0	1	36	7	1	0	0	0	1
16100	24861	"Marais de Champtocé"	47.41361	-0.86056	540	"AWI"	540	5647	6407	6019	0	0	36	3	6	5	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	53	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	17	0	0	0	0	1	93	4	0	0	0	0	0	0	0	0	0	0	41	2	0	0	1	0	0
16100	24861	"Marais de Champtocé"	47.41361	-0.86056	545	"AWI"	545	5743	6452	6085	0	1	60	0	5	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	62	0	77	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	7	1	0	0	0	1	79	1	0	0	2	0	1	0	0	0	0	1	46	2	0	0	0	0	2
16100	24861	"Marais de Champtocé"	47.41361	-0.86056	550	"AWI"	550	5808	6517	6154	0	1	33	0	7	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	38	0	55	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	11	3	0	0	0	0	62	8	0	0	2	0	0	0	0	1	0	1	33	0	0	0	0	0	0
16100	24861	"Marais de Champtocé"	47.41361	-0.86056	555	"AWI"	555	5893	6581	6226	0	1	28	3	3	1	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	36	0	19	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	1	10	3	0	0	0	0	102	3	0	0	0	0	0	0	0	1	0	0	22	1	0	0	0	0	2
16100	24861	"Marais de Champtocé"	47.41361	-0.86056	565	"AWI"	565	6027	6741	6378	0	0	14	2	2	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	26	0	105	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	2	0	0	13	2	0	0	0	0	62	2	0	0	2	0	0	0	0	0	0	1	31	0	0	0	0	0	0
16100	24861	"Marais de Champtocé"	47.41361	-0.86056	585	"AWI"	585	6292	7036	6677	0	2	19	0	4	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	4	2	0	0	0	0	88	4	0	0	1	0	0	0	0	1	0	0	56	2	1	0	1	0	0
16100	24861	"Marais de Champtocé"	47.41361	-0.86056	595	"AWI"	595	6442	7174	6828	0	1	18	0	2	2	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	6	0	0	0	0	0	80	4	1	0	0	0	0	0	0	0	0	0	78	2	0	0	1	0	1
16100	24861	"Marais de Champtocé"	47.41361	-0.86056	605	"AWI"	605	6590	7282	6978	0	0	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	1	0	0	0	0	69	3	0	0	0	0	1	0	0	0	0	0	27	1	0	0	1	0	0
16100	24861	"Marais de Champtocé"	47.41361	-0.86056	615	"AWI"	615	6760	7384	7123	0	0	13	0	9	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	3	8	0	0	0	0	37	7	1	0	1	0	1	0	0	1	0	0	14	1	0	0	0	0	1
16100	24861	"Marais de Champtocé"	47.41361	-0.86056	625	"AWI"	625	6947	7462	7271	0	1	16	0	5	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	150	0	5	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	7	0	0	3	6	0	0	2	0	58	18	0	0	0	0	0	0	0	1	0	0	11	3	0	0	0	0	0
16100	24861	"Marais de Champtocé"	47.41361	-0.86056	635	"AWI"	635	7220	7530	7406	0	0	12	0	5	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	74	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	14	0	0	0	0	73	10	0	0	0	0	0	0	0	0	0	0	14	2	0	0	0	0	2
16100	24861	"Marais de Champtocé"	47.41361	-0.86056	640	"AWI"	640	7341	7567	7472	0	0	4	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	3	2	0	0	0	0	13	3	0	0	0	1	0	0	0	0	0	0	13	0	0	0	0	0	0
16100	24861	"Marais de Champtocé"	47.41361	-0.86056	645	"AWI"	645	7415	7649	7533	0	1	10	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	49	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	16	0	0	0	0	102	4	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	1
16100	24861	"Marais de Champtocé"	47.41361	-0.86056	650	"AWI"	650	7447	7816	7585	0	0	8	0	3	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	55	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	10	0	0	0	0	44	9	0	0	2	0	1	0	0	0	0	0	24	2	0	0	0	0	0
16100	24861	"Marais de Champtocé"	47.41361	-0.86056	655	"AWI"	655	7481	7899	7640	0	0	7	0	8	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	75	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	8	0	0	0	2	121	5	0	0	1	1	0	0	0	0	0	0	22	3	0	0	0	0	0
16100	24861	"Marais de Champtocé"	47.41361	-0.86056	660	"AWI"	660	7504	8031	7691	0	0	3	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	1	53	3	0	0	0	0	0	0	0	1	0	0	64	0	0	0	0	0	0
16100	24861	"Marais de Champtocé"	47.41361	-0.86056	665	"AWI"	665	7543	8100	7751	0	1	2	0	6	2	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	33	0	10	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	16	8	0	0	0	1	137	1	0	0	0	0	0	0	0	1	0	0	79	1	0	0	0	0	0
16100	24861	"Marais de Champtocé"	47.41361	-0.86056	670	"AWI"	670	7563	8208	7812	0	2	5	0	4	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	68	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	8	2	0	0	0	2	97	0	0	0	0	1	0	0	0	1	0	0	178	2	0	0	0	1	0
16100	24861	"Marais de Champtocé"	47.41361	-0.86056	675	"AWI"	675	7609	8272	7869	0	1	7	0	2	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	70	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	15	3	0	0	0	1	75	1	0	0	0	0	1	0	0	0	0	0	97	2	0	0	0	0	3
16100	24861	"Marais de Champtocé"	47.41361	-0.86056	685	"AWI"	685	7680	8439	7986	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	5	0	0	0	0	1	192	1	0	0	0	0	0	0	0	0	0	0	58	2	0	0	0	0	0
16100	24861	"Marais de Champtocé"	47.41361	-0.86056	695	"AWI"	695	7758	8598	8100	0	0	3	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	10	1	0	0	0	0	87	1	0	0	0	1	1	0	0	0	0	1	106	0	0	0	0	0	0
16100	24861	"Marais de Champtocé"	47.41361	-0.86056	705	"AWI"	705	7847	8766	8219	0	0	8	1	2	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	95	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	0	0	0	135	0	0	0	0	1	0	0	0	0	0	0	79	3	0	0	0	0	0
16100	24861	"Marais de Champtocé"	47.41361	-0.86056	710	"AWI"	710	7881	8851	8279	0	1	6	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	84	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	5	1	0	0	0	2	79	0	0	0	0	0	0	0	1	0	0	0	88	1	0	0	0	0	0
16100	24861	"Marais de Champtocé"	47.41361	-0.86056	715	"AWI"	715	7931	8918	8338	0	2	6	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	20	2	0	0	0	2	93	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0
16100	24861	"Marais de Champtocé"	47.41361	-0.86056	760	"AWI"	760	8323	9621	8871	0	0	3	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	6	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	158	2	1	0	0	0	0
16100	24861	"Marais de Champtocé"	47.41361	-0.86056	770	"AWI"	770	8418	9758	8990	0	0	13	1	6	3	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	36	0	13	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0	0	6	1	0	0	0	0	147	0	0	0	0	0	0	0	0	2	0	0	141	4	0	0	1	0	0
16100	24861	"Marais de Champtocé"	47.41361	-0.86056	775	"AWI"	775	8463	9820	9054	0	0	7	1	6	3	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	28	0	22	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	3	2	0	0	0	1	134	0	0	0	0	0	0	0	0	0	0	0	149	3	0	0	0	0	0
16100	24861	"Marais de Champtocé"	47.41361	-0.86056	810	"AWI"	810	8803	10352	9469	0	0	48	0	3	3	3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	36	0	16	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	4	0	0	6	8	0	0	0	1	66	4	0	0	0	0	2	0	0	0	0	1	153	2	0	0	0	0	0
