"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Grossulariaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	112.5	"AWI"	112.5	3831	4407.5	4146.5	0.575539568345324	0	4.1726618705036	0	0.287769784172662	0.143884892086331	0	0.431654676258993	0	0	0	0	0	0	0	0	0.0719424460431655	81.2230215827338	0	0	0	0	0.215827338129496	0	0.0719424460431655	0	0	0	0.0719424460431655	0	0	0	0	0.0719424460431655	0.0719424460431655	3.45323741007194	8.70503597122302	0	0	0	0	0.0719424460431655	0	0.0719424460431655	0	0	0	0	0.143884892086331	0	0.0719424460431655	0	0	0.0719424460431655	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	115	"AWI"	115	3884	4435	4190	0.201816347124117	0.100908173562059	4.33905146316852	0	0.302724520686176	0.100908173562059	0	0.403632694248234	0	0	0.100908173562059	0	0	0	0	0	0.201816347124117	79.4147325933401	0	0	0	0	0.70635721493441	0	0.100908173562059	0	0	0	0	0	0.100908173562059	0.100908173562059	0	0	0	4.1372351160444	8.57719475277498	0	0	0	0	0.70635721493441	0	0.100908173562059	0	0	0.100908173562059	0	0.100908173562059	0	0.100908173562059	0	0	0	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	117.5	"AWI"	117.5	3917	4480	4234	0	0	27.5906735751295	0	2.97927461139896	0	0	0.906735751295337	0	0	0.38860103626943	0	0	0	0	0	0.906735751295337	37.3056994818653	0	0	0	0	2.2020725388601	0	0.38860103626943	0	0	0	0.38860103626943	0	0	0	0	0	0	5.5699481865285	15.8031088082902	0	0	0	0.259067357512953	0.518134715025907	0	0	0	0	0	0.77720207253886	1.16580310880829	0	0.518134715025907	2.07253886010363	0.259067357512953	0	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	120	"AWI"	120	3951	4545	4278	0.475435816164818	0	31.8541996830428	0	4.91283676703645	0.158478605388273	0	0.63391442155309	0	0	0.63391442155309	0	0	0	0	0	1.26782884310618	20.919175911252	0	0	0	0.316957210776545	1.10935023771791	0	0.158478605388273	0.316957210776545	0	0	1.90174326465927	0	0.316957210776545	0.158478605388273	0	0	0	3.96196513470681	24.0887480190174	0	0	0	0.950871632329636	0	0	0	0	0	0	0.158478605388273	1.10935023771791	0	1.10935023771791	2.85261489698891	0.158478605388273	0.475435816164818	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	122.5	"AWI"	122.5	4007	4564	4313	0.159744408945687	0	33.8658146964856	0	3.03514376996805	0.319488817891374	0	1.11821086261981	0	0	0.798722044728434	0	0	0	0	0	1.2779552715655	19.4888178913738	0	0	0	0	0.958466453674121	0	0.638977635782748	0.319488817891374	0	0	0.958466453674121	0	0.479233226837061	0	0	0	0	9.58466453674121	21.5654952076677	0	0	0	0.638977635782748	0	0	0	0	0	0	0.638977635782748	0.958466453674121	0	0.638977635782748	1.91693290734824	0	0.638977635782748	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	125	"AWI"	125	4052	4592	4351	0.165289256198347	0	39.6694214876033	0	4.29752066115702	0.495867768595041	0	0.991735537190083	0	0.165289256198347	2.14876033057851	0.330578512396694	0	0.165289256198347	0	0	0.991735537190083	18.3471074380165	0	0	0	0.330578512396694	0.991735537190083	0	0.661157024793388	0.330578512396694	0	0	0.991735537190083	0	0	0	0	0	0	5.6198347107438	18.3471074380165	0	0	0	0.495867768595041	0.330578512396694	0	0	0	0	0	1.15702479338843	0.495867768595041	0	0.495867768595041	1.81818181818182	0.165289256198347	0	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	127.5	"AWI"	127.5	4084	4628.5	4391.5	0.14265335235378	0	47.7888730385164	0	5.42082738944365	0.285306704707561	0	1.4265335235378	0	0.14265335235378	1.4265335235378	0	0	0	0	0.14265335235378	1.14122681883024	14.9786019971469	0	0	0	0.427960057061341	0	0	0.570613409415121	0	0	0	1.28388017118402	0	0.14265335235378	0	0	0	0	3.56633380884451	15.4065620542083	0.14265335235378	0	0	0.570613409415121	0	0	0	0	0	0	0.570613409415121	1.4265335235378	0	0.855920114122682	1.99714693295292	0.14265335235378	0	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	130	"AWI"	130	4111	4677	4428	0.284495021337127	0	44.8079658605974	0.142247510668563	3.27169274537696	0.284495021337127	0	0.85348506401138	0	0	0.284495021337127	0.284495021337127	0	0	0	0	1.13798008534851	16.7852062588905	0	0	0	0	0.42674253200569	0	0.42674253200569	0.568990042674253	0	0	0.42674253200569	0	0	0	0	0	0	8.10810810810811	18.9189189189189	0	0	0	0.284495021337127	0	0	0	0	0	0	0.284495021337127	0.42674253200569	0	0.42674253200569	1.42247510668563	0	0.142247510668563	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	132.5	"AWI"	132.5	4169	4703	4459.5	0.135135135135135	0	57.7027027027027	0	3.10810810810811	0.27027027027027	0	0.945945945945946	0	0	0.405405405405405	0	0	0	0	0.405405405405405	1.89189189189189	11.7567567567568	0	0	0	0.27027027027027	0.27027027027027	0	0.540540540540541	0.540540540540541	0	0	0.675675675675676	0	0	0	0	0	0	3.78378378378378	13.6486486486486	0	0	0	0.135135135135135	0	0	0	0	0	0.135135135135135	0.540540540540541	0.945945945945946	0	0.540540540540541	0.945945945945946	0.27027027027027	0.135135135135135	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	135	"AWI"	135	4216	4731	4494	0.105374077976818	0	20.231822971549	0	1.7913593256059	0.105374077976818	0	0.948366701791359	0	0	0	0	0	0	0	0	0.316122233930453	55.7428872497366	0	0	0	0.105374077976818	0	0	0.105374077976818	0	0	0	2.31822971548999	0	0	0	0.105374077976818	0	0	4.7418335089568	11.0642781875659	0	0	0	0	0	0	0	0	0	0.105374077976818	0.210748155953635	0.737618545837724	0	0.421496311907271	0.842992623814542	0	0	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	137.5	"AWI"	137.5	4252.5	4768	4529.5	0.373482726423903	0.0933706816059757	3.17460317460317	0	0.280112044817927	0.0933706816059757	0	0.280112044817927	0	0.0933706816059757	0	0	0	0	0	0	0	69.6545284780579	0	0	0	0	0.933706816059757	0	0	0	0	0	3.17460317460317	0	0	0	0	0	0	6.25583566760037	14.8459383753501	0	0	0	0.0933706816059757	0.280112044817927	0	0	0	0	0	0	0.280112044817927	0	0	0.0933706816059757	0	0	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	140	"AWI"	140	4279	4812	4562	0.529100529100529	0.264550264550265	6.34920634920635	0	0.705467372134039	0.264550264550265	0	0.793650793650794	0	0	0	0	0	0	0	0	0.352733686067019	54.320987654321	0	0	0	0	1.41093474426808	0	0	0	0	0	2.55731922398589	0	0	0	0	0	0	10.1410934744268	20.8112874779541	0	0	0	0.17636684303351	0.352733686067019	0	0	0	0	0	0.0881834215167548	0.440917107583774	0	0	0	0.264550264550265	0.17636684303351	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	142.5	"AWI"	142.5	4311	4833.5	4587.5	0.0961538461538462	0	8.46153846153846	0	0.576923076923077	0.288461538461538	0	0.576923076923077	0	0.0961538461538462	0	0	0	0	0	0	0.480769230769231	78.5576923076923	0	0	0	0	0.288461538461538	0	0.192307692307692	0	0	0	0.288461538461538	0	0	0	0	0	0	2.69230769230769	6.05769230769231	0	0	0	0	0.288461538461538	0	0	0	0	0.0961538461538462	0	0.673076923076923	0	0	0.0961538461538462	0	0.192307692307692	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	145	"AWI"	145	4338	4861	4612	0.0905797101449275	0	7.78985507246377	0.0905797101449275	0.634057971014493	0.452898550724638	0	1.08695652173913	0	0	0.0905797101449275	0	0	0	0	0	0.181159420289855	74.4565217391304	0	0	0	0	1.08695652173913	0.181159420289855	0	0	0	0	0.0905797101449275	0	0	0	0	0	0.0905797101449275	1.99275362318841	9.8731884057971	0	0	0	0	0.181159420289855	0	0	0	0	0	0.0905797101449275	1.08695652173913	0	0	0.181159420289855	0	0.271739130434783	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	147.5	"AWI"	147.5	4360.5	4892	4636	0.28328611898017	0	10.3871576959396	0	0.28328611898017	0.472143531633617	0	1.41643059490085	0	0	0.0944287063267233	0	0	0	0	0	0.84985835694051	37.204910292729	0	0	0	0	0.56657223796034	0.0944287063267233	0	0	0	0	0	0	0.188857412653447	0	0	0	0	16.9027384324835	28.8951841359773	0	0	0	0	0.56657223796034	0	0	0.0944287063267233	0	0	0.188857412653447	0.944287063267233	0	0	0	0.377714825306893	0.188857412653447	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	150	"AWI"	150	4375	4929	4661	0.75885328836425	0	1.5177065767285	0	0.168634064080944	0.0843170320404722	0	0.590219224283305	0	0	0	0	0	0	0	0	0.337268128161889	79.3423271500843	0	0	0	0	0.674536256323777	0	0	0	0	0	0	0	0.0843170320404722	0	0	0	0	5.90219224283305	10.2866779089376	0	0	0	0	0.0843170320404722	0	0	0	0	0	0	0.168634064080944	0	0	0	0	0	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	152.5	"AWI"	152.5	4416.5	4950.5	4686	0.673724735322425	0	3.84985563041386	0	0	0	0	0.288739172281039	0	0	0.192492781520693	0	0	0	0	0	0.769971126082772	74.4947064485082	0	0	0	0	0.481231953801732	0.192492781520693	0	0.0962463907603465	0	0	0	0	0	0	0	0	0	5.87102983638114	12.8970163618864	0	0	0	0	0	0	0	0	0	0	0	0.192492781520693	0	0	0	0	0	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	155	"AWI"	155	4446	4975	4712	0.506585612968592	0	10.3343465045593	0	0.101317122593718	0.202634245187437	0	1.01317122593718	0	0.101317122593718	0.101317122593718	0	0	0	0	0	1.21580547112462	46.7071935157042	0	0	0	0	0.405268490374873	0	0	0	0	0	0	0	0.101317122593718	0	0	0	0	16.6160081053698	21.3779128672746	0.101317122593718	0	0	0	0.101317122593718	0	0	0	0	0	0.101317122593718	0.506585612968592	0	0	0.101317122593718	0.202634245187437	0.101317122593718	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	157.5	"AWI"	157.5	4477	5006.5	4735.5	0.367309458218549	0	3.67309458218549	0	0.0918273645546373	0	0	0.459136822773186	0	0	0	0	0	0	0	0	0.183654729109275	79.247015610652	0	0	0	0	0.367309458218549	0	0.0918273645546373	0	0	0	0	0	0	0	0	0	0	5.60146923783287	9.18273645546373	0	0	0	0	0	0	0	0	0	0	0	0.275482093663912	0	0	0	0	0.459136822773186	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	160	"AWI"	160	4499	5044	4760	0.290697674418605	0.0968992248062016	2.03488372093023	0	0.0968992248062016	0	0	0.387596899224806	0	0	0.0968992248062016	0	0	0	0	0	0.0968992248062016	70.9302325581395	0	0	0	0	0	0	0.193798449612403	0	0	0	0	0	0.0968992248062016	0	0	0	0	9.78682170542636	15.2131782945736	0	0	0	0	0	0	0	0	0	0	0	0.484496124031008	0	0	0	0	0.193798449612403	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	162.5	"AWI"	162.5	4532.5	5063	4785.5	0.297029702970297	0	10	0	0.396039603960396	0.594059405940594	0	0.099009900990099	0	0	0	0	0	0	0	0	0.099009900990099	67.029702970297	0	0	0	0	0.297029702970297	0	0	0.099009900990099	0	0	0	0	0	0	0	0	0	7.22772277227723	12.4752475247525	0.099009900990099	0	0	0	0.396039603960396	0	0	0	0	0	0	0.594059405940594	0	0	0	0.099009900990099	0.198019801980198	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	165	"AWI"	165	4560	5087	4811	0.264084507042254	0	6.69014084507042	0	0.0880281690140845	0.264084507042254	0	0.616197183098592	0	0.0880281690140845	0	0	0	0	0	0	0.0880281690140845	72.7992957746479	0	0	0	0	0.528169014084507	0	0.264084507042254	0	0	0	0.0880281690140845	0	0	0	0	0	0	6.69014084507042	9.77112676056338	0	0	0	0.176056338028169	0.264084507042254	0	0	0	0	0	0	0.352112676056338	0	0.0880281690140845	0.792253521126761	0.0880281690140845	0	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	167.5	"AWI"	167.5	4584	5115	4836	0.462107208872458	0	4.06654343807763	0	0.0924214417744917	0.184842883548983	0	0.924214417744917	0	0.0924214417744917	0	0	0	0	0	0	0.184842883548983	66.358595194085	0	0	0	0	0.646950092421442	0	0	0	0	0	0.184842883548983	0	0	0	0	0	0	9.51940850277264	16.2661737523105	0	0	0	0	0.369685767097967	0	0	0	0	0.184842883548983	0	0.462107208872458	0	0	0	0	0	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	170	"AWI"	170	4604	5153	4861	0.614035087719298	0.087719298245614	2.71929824561404	0	0.087719298245614	0.175438596491228	0	0.087719298245614	0	0	0.087719298245614	0	0	0	0	0	0	70.6140350877193	0	0	0	0	0.43859649122807	0.087719298245614	0	0	0	0	0	0	0	0	0	0	0	10.3508771929825	14.2105263157895	0	0	0	0	0.087719298245614	0	0	0	0	0	0	0.087719298245614	0	0.087719298245614	0	0.087719298245614	0.087719298245614	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	172.5	"AWI"	172.5	4648	5167.5	4884	0.384245917387128	0	6.24399615754083	0	0	0.192122958693564	0	0.48030739673391	0	0.0960614793467819	0	0	0	0	0	0	0.288184438040346	72.8146013448607	0	0	0	0	0.48030739673391	0	0	0	0	0	0.0960614793467819	0	0	0	0	0	0	7.49279538904899	10.4707012487992	0	0	0	0	0.288184438040346	0	0	0	0	0	0	0.384245917387128	0	0	0.0960614793467819	0	0.192122958693564	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	175	"AWI"	175	4692	5183	4908	0.560224089635854	0	3.92156862745098	0	0.280112044817927	0.0933706816059757	0	0.0933706816059757	0	0.0933706816059757	0.186741363211951	0	0	0	0	0	0	65.359477124183	0	0	0	0	0	0	0	0	0	0	0.0933706816059757	0	0	0	0	0	0	13.5387488328665	15.31279178338	0	0	0	0	0.186741363211951	0	0	0	0	0	0	0.0933706816059757	0	0	0	0.0933706816059757	0.0933706816059757	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	177.5	"AWI"	177.5	4720.5	5206.5	4932.5	1.16504854368932	0.29126213592233	7.76699029126214	0	0.970873786407767	0	0	0.194174757281553	0	0.0970873786407767	0.0970873786407767	0	0	0	0	0	0.194174757281553	48.7378640776699	0	0	0	0	0.679611650485437	0.0970873786407767	0	0	0	0	0.29126213592233	0	0.0970873786407767	0	0	0	0	15.8252427184466	22.4271844660194	0	0	0	0.0970873786407767	0.194174757281553	0	0	0	0	0	0	0.679611650485437	0	0	0	0	0.0970873786407767	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	180	"AWI"	180	4743	5238	4959	0.782778864970646	0.0978473581213307	4.89236790606654	0	1.76125244618395	0.0978473581213307	0	0.391389432485323	0	0	0.195694716242661	0	0	0	0	0	0.0978473581213307	63.6986301369863	0.0978473581213307	0	0	0	0.293542074363992	0	0	0.0978473581213307	0	0	0	0	0	0	0	0	0	14.5792563600783	11.839530332681	0	0	0	0	0.0978473581213307	0	0	0	0	0	0.0978473581213307	0.587084148727984	0	0	0.195694716242661	0.0978473581213307	0	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	182.5	"AWI"	182.5	4792.5	5257.5	4987	0.857142857142857	0	4.57142857142857	0	10.3809523809524	0.19047619047619	0	0.285714285714286	0	0	0.0952380952380952	0	0	0	0	0	0.285714285714286	45.9047619047619	0	0	0	0	0.476190476190476	0	0	0	0	0	0	0	0	0	0	0	0	11.8095238095238	24.7619047619048	0	0	0	0	0	0	0	0	0	0	0.0952380952380952	0.285714285714286	0	0	0	0	0	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	185	"AWI"	185	4821	5282	5017	1.17860380779692	0	6.34632819582956	0	2.99184043517679	0	0	0.99728014505893	0	0.271985494106981	0.0906618313689937	0	0	0	0	0	0.181323662737987	38.3499546690843	0	0	0	0.0906618313689937	0.543970988213962	0	0.0906618313689937	0	0	0	0	0	0.0906618313689937	0	0	0	0	19.9456029011786	27.0172257479601	0	0	0	0.181323662737987	0.271985494106981	0	0	0	0	0	0	1.08794197642792	0	0	0	0.0906618313689937	0.181323662737987	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	187.5	"AWI"	187.5	4844.5	5314.5	5045.5	0.262123197903014	0	23.1979030144168	0	2.88335517693316	0.393184796854522	0	2.09698558322412	0	0.131061598951507	0.917431192660551	0	0	0	0	0	2.88335517693316	18.4796854521625	0	0	0	0	0.131061598951507	0.262123197903014	0.131061598951507	0	0	0	0.131061598951507	0	0.262123197903014	0	0	0	0	16.9069462647444	27.7850589777195	0	0	0	0	0.262123197903014	0	0	0	0	0	0.393184796854522	1.57273918741809	0.262123197903014	0.131061598951507	0.131061598951507	0.131061598951507	0.262123197903014	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	190	"AWI"	190	4861	5357	5075	0.972053462940462	0	5.22478736330498	0	2.79465370595383	0	0	0.486026731470231	0	0	0.243013365735115	0	0	0	0	0	3.1591737545565	0	0.121506682867558	0	0	0.243013365735115	0.364520048602673	0.486026731470231	0	3.03766707168894	0	0	0	0	0	0	0	0	0	38.2746051032807	39.3681652490887	0	0	0	0.607533414337789	0	0	0	0	0	0	2.18712029161604	1.45808019441069	0	0.243013365735115	0.364520048602673	0.121506682867558	0.243013365735115	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	192.5	"AWI"	192.5	4892	5380	5105.5	0.365408038976857	0	4.75030450669915	0	3.16686967113276	0	0	0.852618757612667	0	0	0.121802679658952	0	0	0	0	0	0.121802679658952	38.6114494518879	0	0	0	0	0	0	0	0.121802679658952	0	0	0	0	0	0	0	0	0	12.5456760048721	24.8477466504263	0	0	0	0	0	0	0	0	0	0	0	14.1291108404385	0	0	0.121802679658952	0	0.243605359317905	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	195	"AWI"	195	4917	5413	5138	0.193798449612403	0	5.32945736434108	0	2.51937984496124	0.0968992248062016	0	0.484496124031008	0	0	0.484496124031008	0	0	0	0	0	0.484496124031008	41.3759689922481	0	0	0	0	0.0968992248062016	0	0	0	0	0	0	0	0.290697674418605	0	0	0	0	14.6317829457364	17.8294573643411	0	0	0	0	0	0	0	0.0968992248062016	0	0	0	15.7945736434109	0	0.0968992248062016	0	0.0968992248062016	0.0968992248062016	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	197.5	"AWI"	197.5	4936	5447	5170.5	0.365408038976857	0	12.6674786845311	0	0.609013398294762	0	0	1.09622411693057	0	0	0.609013398294762	0	0	0	0	0	1.21802679658952	12.6674786845311	0	0	0	0	0	0	0	0	0	0	0	0	0.121802679658952	0	0.121802679658952	0	0	22.4116930572473	46.4068209500609	0	0	0	0	0	0	0	0	0	0	0	1.33982947624848	0	0.121802679658952	0	0	0.243605359317905	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	200	"AWI"	200	4954	5490	5203	0.421496311907271	0	10.8535300316122	0	0.210748155953635	0	0	1.05374077976818	0	0	0.210748155953635	0	0	0	0	0	0.632244467860906	38.6722866174921	0	0	0	0	0	0	0.105374077976818	0	0	0	0	0	0.421496311907271	0	0	0	0	17.3867228661749	26.2381454162276	0	0	0	0	0.105374077976818	0	0	0	0	0.105374077976818	0	3.26659641728135	0	0	0.105374077976818	0.210748155953635	0	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	202.5	"AWI"	202.5	4993.5	5512.5	5232	0.2997002997003	0	5.39460539460539	0	0.0999000999000999	0	0	0.2997002997003	0	0	0	0	0	0	0	0	0.4995004995005	55.5444555444555	0	0	0	0	0.0999000999000999	0	0	0	0	0	0	0	0	0	0	0	0	11.3886113886114	23.4765234765235	0	0	0	0	0	0	0	0	0	0	0	2.8971028971029	0	0	0	0	0	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	205	"AWI"	205	5025	5536	5261	0	0	25.4758418740849	0	2.19619326500732	0.146412884333821	0	2.0497803806735	0	0	0.146412884333821	0	0	0	0	0	1.90336749633968	22.98682284041	0	0	0	0	0	0.146412884333821	0	0.146412884333821	0	0	0.585651537335286	0	0	0	0	0	0	10.8345534407028	27.8184480234261	0	0	0	0	0	0	0	0	0	0	0.146412884333821	4.39238653001464	0	0	0.585651537335286	0.146412884333821	0.292825768667643	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	207.5	"AWI"	207.5	5044	5567.5	5292.5	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	210	"AWI"	210	5066	5609	5322	0	0	35.7142857142857	0	2.67857142857143	0	0	0.892857142857143	0	0	0	0	0	0	0	0	0.892857142857143	16.0714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.892857142857143	13.3928571428571	25.8928571428571	0	0	0	0	0	0	0	0	0	0	0	2.67857142857143	0	0	0	0	0.892857142857143	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	212.5	"AWI"	212.5	5118	5628	5351	0.556328233657858	0	2.64255910987483	0	0.278164116828929	0	0	0.278164116828929	0	0.139082058414465	0	0	0	0	0	0	0	50.0695410292072	0	0	0	0	0	0.139082058414465	0.139082058414465	0	0	0	0.417246175243394	0	0	0	0	0	0	14.0472878998609	28.2336578581363	0	0	0	0	0	0	0	0	0	0	0	3.05980528511822	0	0	0	0	0	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	215	"AWI"	215	5155	5651	5379	0.221483942414175	0	12.8460686600221	0.110741971207087	0.110741971207087	0.221483942414175	0	1.21816168327796	0	0	0	0	0	0	0	0	0.775193798449612	18.8261351052049	0	0	0	0	0	0.110741971207087	0	0.110741971207087	0	0	0	0	0.110741971207087	0	0	0	0	22.2591362126246	39.3133997785161	0	0	0	0.110741971207087	0	0	0	0	0	0	0	3.21151716500554	0	0	0.332225913621262	0	0.110741971207087	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	217.5	"AWI"	217.5	5181	5678.5	5408.5	0.200601805416249	0	1.90571715145436	0	0.100300902708124	0.200601805416249	0	0.200601805416249	0	0	0	0	0	0	0	0	0.100300902708124	54.864593781344	0	0	0	0	0	0	0	0	0	0	0.100300902708124	0	0	0	0	0	0	15.5466399197593	25.5767301905717	0	0	0	0	0	0	0	0	0	0	0	0.902708124373119	0	0.100300902708124	0	0.100300902708124	0.100300902708124	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	220	"AWI"	220	5209	5714	5438	0.617283950617284	0.17636684303351	5.11463844797178	0	3.17460317460317	0.0881834215167548	0	0.352733686067019	0	0	0	0	0	0	0	0	0.352733686067019	52.4691358024691	0	0	0	0	0.440917107583774	0	0	0.264550264550265	0	0	0.0881834215167548	0	0	0	0	0	0	13.1393298059965	16.6666666666667	0	0	0	0.264550264550265	0.264550264550265	0	0	0	0	0	0	6.08465608465608	0	0	0.264550264550265	0	0.17636684303351	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	222.5	"AWI"	222.5	5275.5	5745	5480	0	0	13.5309278350515	0	3.35051546391753	0.128865979381443	0	1.03092783505155	0	0	0.38659793814433	0	0	0	0	0	0.902061855670103	33.7628865979381	0	0	0	0	0	0.128865979381443	0	0	0	0	0	0	0	0	0	0	0	12.7577319587629	27.319587628866	0	0	0	0	0.257731958762887	0	0	0	0	0	0	6.18556701030928	0	0	0.257731958762887	0	0	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	223.5	"AWI"	223.5	5296	5759	5498	0.188679245283019	0	1.9811320754717	0	0.377358490566038	0.188679245283019	0	0.283018867924528	0	0	0.0943396226415094	0	0	0	0	0	0	50.7547169811321	0	0	0	0	0.0943396226415094	0	0	0	0	0	0	0	0.0943396226415094	0	0	0	0	14.3396226415094	20.9433962264151	0	0	0	0	0.0943396226415094	0	0	0	0	0.0943396226415094	0	10.188679245283	0	0.188679245283019	0.0943396226415094	0	0	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	225	"AWI"	225	5321	5779	5523	0.927835051546392	0	2.98969072164948	0	0.309278350515464	0	0	0.206185567010309	0	0	0	0	0	0	0	0	0.309278350515464	42.4742268041237	0	0	0	0	0	0	0.103092783505155	0	0	0	0	0	0.309278350515464	0	0.103092783505155	0	0	21.1340206185567	25.7731958762887	0	0	0	0	0.103092783505155	0	0	0	0	0	0	4.84536082474227	0	0.412371134020619	0	0	0	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	227.5	"AWI"	227.5	5350	5820.5	5562	0	0	19.0751445086705	0	0.578034682080925	0	0	1.15606936416185	0	0	0	0	0	0	0	0	2.3121387283237	26.0115606936416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.4046242774566	35.2601156069364	0	0	0	0	0	0	0	0	0	0	0	4.04624277456647	0	0	0	0.578034682080925	0.578034682080925	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	230	"AWI"	230	5377	5882	5596	0.841219768664564	0	8.09674027339642	0	0.210304942166141	0.10515247108307	0	0.420609884332282	0	0	0.10515247108307	0	0	0	0	0	0.10515247108307	17.4553101997897	0.10515247108307	0	0	0	0	0.210304942166141	0.10515247108307	0.10515247108307	0	0	0.10515247108307	0	0.210304942166141	0	0	0	0	23.5541535226078	45.9516298633018	0	0	0	0	0	0	0	0	0	0	0	1.57728706624606	0	0	0.315457413249211	0	0.420609884332282	0
16519	25845	"Rotmoos Obergurgl"	46.84735	11.014232	232.5	"AWI"	232.5	5448	5917.5	5647.5	0.624349635796046	0	3.12174817898023	0	0.312174817898023	0.104058272632674	0	0.832466181061394	0	0	0	0	0	0	0	0	0.624349635796046	63.9958376690947	0	0	0	0.104058272632674	0.104058272632674	0.104058272632674	0	0	0	0	0	0	0.208116545265349	0	0	0	0	11.4464099895942	17.4817898022893	0	0	0	0	0	0	0	0	0	0.104058272632674	0	0.312174817898023	0	0.208116545265349	0.104058272632674	0	0.208116545265349	0
