"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Convolvulaceae"	"Corylus"	"Crataegus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Lamiaceae"	"Ligustrum"	"Linaceae"	"Lythraceae"	"Myrica"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Taxus"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
3035	3953	"Brede Bridge"	50.90621	0.67685	510	"AWI"	510	5094	6402	5768	0	497	2	0	0	2	2	0	0	6	0	0	0	0	0	0	79	0	30	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	9	0	3	0	1	2	0	0	0	0	8	0	4
3035	3953	"Brede Bridge"	50.90621	0.67685	512	"AWI"	512	5103	6409	5778	0	633	0	0	0	5	0	0	0	11	0	0	0	0	0	0	124	0	10	0	0	0	0	1	7	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	134	0	0	0	2	0	1	0	0	0	0	0	0	0	11	1	7
3035	3953	"Brede Bridge"	50.90621	0.67685	514	"AWI"	514	5111	6417	5788	0	721	0	0	0	1	0	0	0	4	0	0	0	0	0	0	89	0	11	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	119	0	0	0	1	0	3	0	0	0	0	0	0	0	9	0	7
3035	3953	"Brede Bridge"	50.90621	0.67685	516	"AWI"	516	5123	6424	5797	0	628	2	0	0	1	0	0	0	7	0	0	0	0	0	0	80	0	27	0	0	0	1	1	2	0	0	0	0	2	0	1	0	0	0	0	0	4	0	0	0	0	1	127	0	0	0	1	0	3	0	0	0	0	0	0	0	13	0	16
3035	3953	"Brede Bridge"	50.90621	0.67685	518	"AWI"	518	5133	6434	5807	0	390	1	0	0	2	0	0	0	3	0	0	0	0	0	0	70	0	12	0	0	0	0	1	8	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	1	120	0	0	0	1	0	2	0	1	0	0	0	0	0	9	0	6
3035	3953	"Brede Bridge"	50.90621	0.67685	520	"AWI"	520	5140	6441	5817	0	389	3	0	0	3	0	0	0	2	0	1	0	0	0	0	79	0	4	0	0	0	0	0	3	0	0	0	0	1	0	1	0	0	0	0	1	3	0	0	0	0	0	142	0	0	0	1	0	0	0	0	0	0	0	0	0	19	1	2
3035	3953	"Brede Bridge"	50.90621	0.67685	522	"AWI"	522	5147	6453	5828	0	377	3	0	0	0	0	0	0	7	0	0	0	0	0	0	60	0	8	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	153	0	0	0	0	0	0	0	2	0	0	0	0	0	15	0	5
3035	3953	"Brede Bridge"	50.90621	0.67685	524	"AWI"	524	5156	6464	5838	0	490	0	0	1	3	0	0	0	2	0	0	0	0	0	0	81	0	6	0	0	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	106	0	0	0	0	0	1	0	0	0	0	0	0	0	15	0	11
3035	3953	"Brede Bridge"	50.90621	0.67685	530	"AWI"	530	5181	6493	5867	0	479	0	0	0	5	0	0	0	0	0	0	0	0	0	0	92	0	4	0	0	0	0	0	3	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	22
3035	3953	"Brede Bridge"	50.90621	0.67685	532	"AWI"	532	5189	6504	5877	0	406	1	0	0	3	0	0	0	4	0	0	1	0	0	0	85	0	4	0	0	0	0	0	11	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	107	0	0	0	1	0	0	0	0	0	0	0	0	0	9	0	12
3035	3953	"Brede Bridge"	50.90621	0.67685	534	"AWI"	534	5197	6515	5886	0	286	0	0	0	0	1	0	0	4	0	0	0	0	0	0	94	0	6	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	95	0	0	0	0	0	1	0	1	0	0	0	0	0	6	0	13
3035	3953	"Brede Bridge"	50.90621	0.67685	536	"AWI"	536	5202	6523	5896	0	496	0	0	0	0	0	0	0	6	0	0	0	0	0	0	77	4	4	0	0	0	0	0	6	1	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	101	0	0	0	0	0	0	0	2	0	0	0	0	0	8	0	21
3035	3953	"Brede Bridge"	50.90621	0.67685	538	"AWI"	538	5206	6531	5905	0	2204	1	0	0	1	0	0	0	4	0	0	0	0	0	0	53	1	7	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	119	0	0	0	1	0	2	0	0	0	0	0	0	0	6	0	7
3035	3953	"Brede Bridge"	50.90621	0.67685	540	"AWI"	540	5213	6540	5914	0	438	0	0	0	0	2	0	0	10	0	0	0	0	0	0	438	0	5	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	130	0	0	0	0	0	2	0	0	0	0	0	0	0	12	0	14
3035	3953	"Brede Bridge"	50.90621	0.67685	544	"AWI"	544	5245	6550	5932	0	706	1	0	0	0	0	0	0	13	0	0	0	0	0	0	121	0	3	0	0	0	0	0	7	0	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	131	0	0	0	1	0	0	0	0	0	0	0	0	0	13	0	17
3035	3953	"Brede Bridge"	50.90621	0.67685	552	"AWI"	552	5298	6578	5971	0	582	1	0	0	3	0	0	0	11	0	0	0	0	0	0	83	0	4	0	0	0	0	0	10	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	93	0	0	0	0	0	1	0	1	0	0	0	0	0	12	0	6
3035	3953	"Brede Bridge"	50.90621	0.67685	560	"AWI"	560	5354	6611	6008	0	547	1	0	0	2	0	0	0	7	0	0	0	0	0	0	71	0	8	0	0	0	0	0	2	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	133	0	1	0	0	0	0	0	0	0	0	0	0	0	17	0	8
3035	3953	"Brede Bridge"	50.90621	0.67685	568	"AWI"	568	5395	6638	6046	0	312	1	0	0	0	0	0	0	4	0	0	0	0	0	0	100	0	20	0	0	0	0	0	8	0	0	0	0	1	0	1	0	0	0	1	0	7	0	0	0	0	1	116	0	0	0	1	0	1	0	0	0	0	0	0	0	8	0	5
3035	3953	"Brede Bridge"	50.90621	0.67685	576	"AWI"	576	5437	6671	6086	0	218	0	0	0	5	0	0	0	5	0	0	0	0	0	0	55	0	45	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	181	0	0	0	2	0	1	0	0	0	0	0	0	54	15	0	2
3035	3953	"Brede Bridge"	50.90621	0.67685	584	"AWI"	584	5475	6717	6125	0	429	0	0	2	1	0	0	0	8	0	0	0	0	0	0	83	0	36	0	0	0	0	1	7	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	110	0	1	0	2	0	2	0	0	0	0	1	0	0	21	0	11
3035	3953	"Brede Bridge"	50.90621	0.67685	592	"AWI"	592	5521	6759	6163	0	799	0	0	0	3	0	0	0	15	0	0	0	0	0	0	117	0	2	0	0	0	0	2	4	0	0	0	0	6	0	0	0	0	0	0	0	4	0	0	0	0	0	127	0	0	0	1	0	0	0	0	0	0	0	0	0	15	0	7
3035	3953	"Brede Bridge"	50.90621	0.67685	600	"AWI"	600	5589	6776	6202	0	417	1	0	0	0	0	0	0	2	0	0	1	0	0	0	114	0	18	0	0	0	0	1	0	0	0	0	0	1	0	5	0	0	0	0	0	6	0	0	0	0	0	101	0	0	0	0	0	1	0	0	0	0	0	0	0	10	0	29
3035	3953	"Brede Bridge"	50.90621	0.67685	608	"AWI"	608	5637	6800	6240	0	474	1	0	0	2	0	0	0	4	0	0	0	0	0	0	149	0	9	0	0	0	0	0	4	0	0	0	0	4	0	1	0	0	0	0	0	6	0	0	0	0	0	95	0	2	0	2	0	0	0	0	0	0	0	0	0	18	0	15
3035	3953	"Brede Bridge"	50.90621	0.67685	616	"AWI"	616	5683	6829	6280	0	555	0	0	0	3	0	0	0	7	0	0	0	0	0	0	108	0	18	0	0	0	0	0	7	0	0	0	0	1	0	0	0	0	1	0	0	5	0	0	0	0	0	88	0	0	0	0	0	2	0	0	0	0	0	0	0	17	0	19
3035	3953	"Brede Bridge"	50.90621	0.67685	624	"AWI"	624	5731	6855	6321	0	659	0	0	0	3	0	0	0	3	0	0	0	0	0	0	93	0	6	0	0	0	0	0	13	0	0	0	0	3	0	2	0	0	0	0	0	3	0	0	0	0	0	131	0	0	0	0	0	6	0	0	0	0	0	0	0	19	0	7
3035	3953	"Brede Bridge"	50.90621	0.67685	632	"AWI"	632	5769	6891	6362	0	523	2	0	0	4	0	0	0	1	0	0	0	0	0	0	106	0	5	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	105	0	0	0	0	0	1	0	0	0	0	0	0	0	16	0	20
3035	3953	"Brede Bridge"	50.90621	0.67685	640	"AWI"	640	5806	6927	6400	0	5964	4	0	6	6	0	0	0	5	0	0	0	0	0	0	106	0	4	0	0	0	0	1	3	0	0	0	0	6	0	0	0	0	0	0	0	6	0	0	0	0	1	126	0	0	0	0	0	2	0	0	0	0	0	0	40	16	0	17
3035	3953	"Brede Bridge"	50.90621	0.67685	648	"AWI"	648	5873	6948	6433	0	423	0	0	0	1	0	0	0	2	0	0	0	0	0	0	83	1	13	0	0	0	0	0	4	0	0	0	0	1	0	3	0	0	0	1	0	6	0	0	0	0	0	121	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0	26
3035	3953	"Brede Bridge"	50.90621	0.67685	656	"AWI"	656	5931	6971	6469	0	744	1	0	1	3	0	0	0	3	0	0	0	0	0	0	115	0	6	0	0	0	0	0	4	0	0	0	0	2	0	3	0	0	0	0	0	2	0	0	0	0	0	138	0	0	0	1	0	0	0	0	0	0	0	0	0	22	0	23
3035	3953	"Brede Bridge"	50.90621	0.67685	664	"AWI"	664	5980	6991	6504	0	660	1	0	0	3	2	0	0	4	0	0	0	0	0	0	96	1	40	0	0	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	117	0	0	0	0	0	2	0	1	0	0	0	0	0	14	1	18
3035	3953	"Brede Bridge"	50.90621	0.67685	672	"AWI"	672	6023	7019	6542	0	478	1	0	0	4	0	0	0	13	0	0	0	0	0	0	96	0	6	0	0	0	1	0	3	0	0	0	0	3	0	1	0	0	0	0	2	7	0	0	0	0	1	120	0	0	0	1	0	6	0	0	0	0	0	0	0	10	0	32
3035	3953	"Brede Bridge"	50.90621	0.67685	680	"AWI"	680	6065	7055	6581	0	458	2	0	1	2	0	0	0	4	0	0	0	0	0	0	87	0	29	0	0	0	0	0	5	0	0	0	0	1	0	4	0	0	0	0	0	2	0	0	0	0	0	101	0	0	0	1	0	0	0	1	0	0	0	0	0	24	0	20
3035	3953	"Brede Bridge"	50.90621	0.67685	688	"AWI"	688	6108	7098	6618	0	495	4	0	0	6	0	0	0	7	0	0	24	0	0	0	101	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0
3035	3953	"Brede Bridge"	50.90621	0.67685	696	"AWI"	696	6175	7117	6654	0	350	1	0	0	6	0	0	0	4	0	0	0	0	0	0	87	0	14	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	87	0	1	0	1	0	0	0	0	0	0	0	0	0	10	0	32
3035	3953	"Brede Bridge"	50.90621	0.67685	704	"AWI"	704	6240	7141	6691	0	643	2	0	1	3	0	0	0	9	0	0	0	0	0	0	61	0	11	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	9	0	0	0	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	20
3035	3953	"Brede Bridge"	50.90621	0.67685	712	"AWI"	712	6292	7177	6729	0	375	0	0	1	1	2	0	0	4	0	0	0	0	0	0	80	0	10	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	109	0	0	0	0	0	1	0	0	0	0	0	0	0	24	0	14
3035	3953	"Brede Bridge"	50.90621	0.67685	720	"AWI"	720	6331	7210	6767	0	371	0	0	0	2	0	0	0	3	0	0	0	0	0	0	48	1	12	0	0	0	0	0	11	0	0	0	0	1	0	1	0	0	0	0	0	3	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	35
3035	3953	"Brede Bridge"	50.90621	0.67685	728	"AWI"	728	6364	7256	6804	0	253	4	0	0	7	0	0	0	11	0	0	0	0	0	0	69	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	110	0	1	0	0	0	5	0	0	0	0	0	0	0	23	0	10
3035	3953	"Brede Bridge"	50.90621	0.67685	736	"AWI"	736	6403	7309	6845	0	26	35	0	0	0	1	0	0	11	0	0	0	0	0	0	63	0	37	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	9	42	0	0	0	0	0	103	0	0	0	0	0	2	0	0	0	0	0	0	0	5	0	1
