"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Arbutus"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Cupressaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Montiaceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Papaveraceae"	"Phillyrea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Thymelaeaceae"	"Urticaceae"	"Viburnum"	"Vitaceae"
26052	45188	"El Maíllo mire"	40.54667	-6.20972	84	"AWI"	84	7747	8184	7954	0	1	0	2	0	0	2	0	0	274	0	1	2	0	0	0	0	0	0	0	1	0	17	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	56	1	0	0	0	0	40	14	0	0	0	2	1	0	0	1	0	0	0	0
26052	45188	"El Maíllo mire"	40.54667	-6.20972	85	"AWI"	85	7768	8353	8043	0	1	0	0	0	0	0	0	0	208	0	0	2	0	0	0	0	0	0	0	0	0	9	0	0	2	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	94	0	0	0	0	0	42	16	0	0	1	0	6	0	0	3	0	0	0	0
26052	45188	"El Maíllo mire"	40.54667	-6.20972	86	"AWI"	86	7880	8374	8107	0	4	0	1	0	0	0	0	0	223	0	0	5	0	0	0	0	0	0	0	0	0	10	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	72	0	0	0	1	2	34	12	0	0	1	1	1	0	0	5	0	0	0	0
26052	45188	"El Maíllo mire"	40.54667	-6.20972	87	"AWI"	87	7976	8398	8169	0	1	0	1	0	0	1	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	1	63	11	0	0	0	5	1	0	0	1	0	0	0	0
26052	45188	"El Maíllo mire"	40.54667	-6.20972	88	"AWI"	88	8052	8425	8236	0	3	0	1	0	0	0	0	0	177	0	0	0	0	0	0	0	4	0	0	0	0	9	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	138	0	0	0	0	1	55	25	0	0	0	3	2	0	0	1	0	0	0	0
26052	45188	"El Maíllo mire"	40.54667	-6.20972	89	"AWI"	89	8112	8458	8306	0	0	0	0	0	0	2	0	0	202	0	0	0	0	0	0	0	7	0	0	0	0	8	0	0	4	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	105	0	0	0	0	0	56	18	0	0	0	1	1	0	0	1	0	0	0	0
26052	45188	"El Maíllo mire"	40.54667	-6.20972	90	"AWI"	90	8162	8520	8372	0	0	0	2	0	0	0	0	0	119	0	0	0	0	0	0	0	4	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	90	0	0	0	0	2	40	15	0	0	0	0	2	0	0	1	0	0	0	0
26052	45188	"El Maíllo mire"	40.54667	-6.20972	91	"AWI"	91	8351	8567	8445	0	0	0	2	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	2	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	100	0	0	0	0	0	52	20	0	0	0	0	0	0	0	0	0	0	0	0
26052	45188	"El Maíllo mire"	40.54667	-6.20972	92	"AWI"	92	8415	8688	8531	0	1	0	11	0	0	0	0	0	144	0	1	0	0	0	0	0	0	0	0	0	0	7	0	0	1	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	1	72	17	0	0	1	3	0	0	0	1	0	0	0	0
26052	45188	"El Maíllo mire"	40.54667	-6.20972	93	"AWI"	93	8441	8898	8604	0	0	0	4	0	0	0	0	0	228	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	2	0	5	0	0	0	0	0	2	0	0	1	0	0	0	0	106	0	0	0	0	0	73	22	0	0	1	7	2	0	0	1	0	0	0	0
26052	45188	"El Maíllo mire"	40.54667	-6.20972	94	"AWI"	94	8463	9116	8677	0	0	1	3	0	0	0	0	0	242	0	0	0	0	0	0	0	0	0	0	0	1	13	0	0	1	2	6	0	0	0	0	0	1	0	0	0	0	0	0	2	75	1	0	0	0	1	40	18	0	0	0	0	2	0	0	1	0	0	0	0
26052	45188	"El Maíllo mire"	40.54667	-6.20972	95	"AWI"	95	8479	9338	8750	0	0	0	2	0	0	2	0	0	247	0	1	0	0	0	0	0	5	0	0	1	0	25	0	0	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	66	14	0	0	1	1	0	0	0	1	0	0	0	0
26052	45188	"El Maíllo mire"	40.54667	-6.20972	96	"AWI"	96	8550	9381	8836	0	3	0	2	0	0	2	0	0	263	0	1	1	0	0	0	0	0	0	0	0	1	39	0	2	2	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	165	0	0	0	0	1	72	24	0	0	0	4	1	0	0	3	0	0	0	0
26052	45188	"El Maíllo mire"	40.54667	-6.20972	98	"AWI"	98	8634	9515	9020	0	1	0	1	0	0	1	0	0	428	0	0	0	0	0	0	0	0	0	0	0	1	17	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	250	1	0	0	0	2	79	45	0	0	0	2	0	0	0	2	0	0	0	0
26052	45188	"El Maíllo mire"	40.54667	-6.20972	100	"AWI"	100	8687	9742	9179	0	0	1	0	0	0	0	0	0	174	0	2	0	0	0	0	0	0	0	0	1	0	7	0	0	0	1	2	0	0	0	0	0	3	0	0	0	0	0	0	0	137	0	0	0	0	0	70	20	0	0	0	0	11	0	0	2	0	0	0	0
26052	45188	"El Maíllo mire"	40.54667	-6.20972	102	"AWI"	102	8873	9815	9345	0	0	0	4	0	0	1	0	0	138	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	114	0	0	0	0	0	55	17	0	0	1	2	33	0	0	5	0	0	0	0
26052	45188	"El Maíllo mire"	40.54667	-6.20972	104	"AWI"	104	8989	9930	9510	0	0	0	3	0	0	1	0	0	176	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	3	0	0	0	2	0	2	0	0	0	0	0	0	0	121	0	0	0	0	0	69	18	0	0	0	3	14	0	0	2	0	0	0	0
26052	45188	"El Maíllo mire"	40.54667	-6.20972	106	"AWI"	106	9197	10041	9661	0	0	0	2	0	0	2	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	2	65	22	0	0	3	2	20	0	0	2	0	0	0	0
26052	45188	"El Maíllo mire"	40.54667	-6.20972	108	"AWI"	108	9472	10096	9800	0	1	0	2	0	0	1	0	0	150	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	133	1	0	0	0	0	61	18	0	0	0	3	5	2	0	1	0	1	0	0
26052	45188	"El Maíllo mire"	40.54667	-6.20972	109	"AWI"	109	9560	10131	9872	0	0	0	3	0	0	1	0	0	173	0	2	2	0	0	0	0	0	0	0	0	0	3	0	0	7	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	102	1	0	0	0	0	66	18	0	0	0	4	11	0	0	0	0	0	0	0
26052	45188	"El Maíllo mire"	40.54667	-6.20972	111	"AWI"	111	9678	10201	9975	0	0	0	4	0	0	2	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	36	13	0	0	0	0	0	0	0	0	0	0	0	0
26052	45188	"El Maíllo mire"	40.54667	-6.20972	112	"AWI"	112	9727	10238	10006	0	0	0	1	0	0	2	0	0	202	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	4	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	106	0	0	0	0	0	72	13	0	0	0	3	1	0	0	2	0	0	0	0
26052	45188	"El Maíllo mire"	40.54667	-6.20972	114	"AWI"	114	9783	10348	10070	0	1	0	2	0	0	2	0	0	222	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	7	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	100	0	0	0	0	2	53	28	0	0	0	1	4	0	0	3	0	0	0	0
26052	45188	"El Maíllo mire"	40.54667	-6.20972	116	"AWI"	116	9837	10445	10125	0	0	0	6	0	0	0	0	0	235	0	2	0	0	0	0	0	0	0	0	0	2	5	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	144	0	0	0	0	3	58	11	0	0	1	1	6	0	0	0	0	0	0	0
26052	45188	"El Maíllo mire"	40.54667	-6.20972	118	"AWI"	118	9903	10514	10184	0	2	0	3	0	0	1	0	0	193	0	0	2	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	116	0	0	0	0	0	68	8	0	0	0	1	3	0	0	6	0	0	0	0
26052	45188	"El Maíllo mire"	40.54667	-6.20972	119	"AWI"	119	9921	10561	10211	0	1	1	2	0	0	2	0	0	207	0	0	1	0	0	0	0	0	0	0	0	1	9	0	0	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	1	69	11	0	0	0	1	2	0	0	2	0	0	0	0
26052	45188	"El Maíllo mire"	40.54667	-6.20972	121	"AWI"	121	9978	10634	10267	0	0	0	2	0	0	0	0	0	231	0	0	1	0	0	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	114	0	0	0	0	0	47	17	0	0	0	0	5	0	0	1	0	0	0	0
26052	45188	"El Maíllo mire"	40.54667	-6.20972	122	"AWI"	122	10021	10659	10293	0	1	1	2	0	0	3	0	0	188	0	0	0	1	0	0	0	0	0	0	0	2	4	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	55	16	0	0	1	1	4	1	0	0	0	0	0	0
26052	45188	"El Maíllo mire"	40.54667	-6.20972	124	"AWI"	124	10072	10749	10348	0	5	2	0	0	0	3	0	0	197	0	1	0	0	0	0	0	0	0	0	0	3	10	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	1	57	18	0	0	2	0	4	0	0	1	0	0	0	0
26052	45188	"El Maíllo mire"	40.54667	-6.20972	126	"AWI"	126	10128	10818	10404	0	0	0	1	0	0	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	173	0	0	0	0	2	62	6	0	0	1	0	0	0	0	1	0	1	0	0
26052	45188	"El Maíllo mire"	40.54667	-6.20972	128	"AWI"	128	10199	10884	10456	0	0	1	6	0	0	1	0	0	305	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	127	10	0	0	2	1	0	0	0	3	0	0	0	0
26052	45188	"El Maíllo mire"	40.54667	-6.20972	130	"AWI"	130	10254	10964	10510	0	2	1	3	0	0	2	0	0	249	0	0	0	1	0	0	0	0	0	0	0	3	11	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	184	0	0	0	0	3	45	17	0	0	3	0	3	0	0	0	0	0	0	0
26052	45188	"El Maíllo mire"	40.54667	-6.20972	132	"AWI"	132	10371	11023	10571	0	1	0	1	0	0	2	0	0	169	0	1	0	0	0	0	0	0	0	0	0	0	10	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	124	0	0	0	0	0	63	3	0	0	0	0	2	0	0	1	0	0	0	0
26052	45188	"El Maíllo mire"	40.54667	-6.20972	134	"AWI"	134	10437	11125	10645	0	3	0	2	0	0	0	0	0	186	0	0	2	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	172	0	0	0	0	0	40	7	0	0	1	1	3	0	0	5	0	0	0	0
