"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Lythraceae"	"Melanthiaceae"	"Myrica"	"Myrtus"	"Olea"	"Orobanchaceae"	"Phillyrea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Ulmus"	"Vitaceae"
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	380	"AWI"	380	9296	10144	9740	2	0	0	4	0	4	0	0	16	0	0	1	0	1	0	0	1	2	6	0	0	0	0	0	17	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	232	0	0	3	0	0	0	0	562	8	0	0	0	3	0	0	0	0	0	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	390	"AWI"	390	9390	10261	9831	0	1	0	7	0	4	0	0	15	0	0	1	0	0	0	0	0	1	7	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	534	6	0	0	0	0	0	1	0	0	1	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	400	"AWI"	400	9456	10383	9919	1	2	0	10	0	4	0	0	20	0	0	1	0	0	0	0	1	4	1	0	0	0	0	0	15	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	262	0	0	2	0	0	0	0	565	15	0	0	0	0	0	1	0	0	0	1	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	410	"AWI"	410	9550	10470	10014	1	1	0	11	0	9	0	0	26	0	1	1	0	4	0	0	0	2	11	0	0	0	0	0	0	0	1	0	1	0	3	0	0	0	0	0	0	0	0	0	316	0	0	0	0	0	0	0	748	14	0	0	0	3	0	0	0	0	1	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	415	"AWI"	415	9585	10533	10064	1	5	0	13	0	10	0	0	26	0	0	0	0	1	0	0	0	1	9	0	0	0	2	2	25	0	1	0	0	0	2	0	0	0	0	0	0	3	0	2	548	0	0	5	463	0	0	0	960	18	0	0	0	3	0	2	3	0	0	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	425	"AWI"	425	9670	10626	10155	0	1	0	12	0	7	0	0	15	0	0	0	0	0	0	0	0	5	4	0	0	0	1	0	16	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	520	0	0	0	394	0	0	0	734	32	0	0	0	1	0	0	0	0	0	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	430	"AWI"	430	9709	10685	10202	1	2	0	10	0	8	0	0	17	0	0	6	0	5	0	0	0	0	8	0	0	0	0	1	0	0	1	0	0	0	5	0	0	0	0	0	0	1	1	0	430	0	0	1	0	0	0	0	405	29	0	0	0	1	0	0	0	0	1	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	435	"AWI"	435	9753	10739	10250	5	3	0	13	0	10	0	0	25	1	0	3	0	7	0	0	1	2	8	2	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	2	0	0	288	0	0	0	357	0	0	0	477	7	0	0	0	0	0	1	0	0	2	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	440	"AWI"	440	9791	10797	10302	2	3	0	10	0	28	0	0	3	1	0	0	0	6	0	0	0	5	3	0	0	0	0	0	0	0	3	0	2	0	1	0	0	0	0	0	0	4	0	0	656	0	0	0	141	0	0	0	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	445	"AWI"	445	9827	10873	10347	0	9	0	5	0	36	0	16	4	0	2	0	0	1	0	0	0	4	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	486	0	0	1	0	0	0	0	8	0	0	0	0	2	0	0	0	0	0	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	450	"AWI"	450	9866	10947	10396	0	12	0	14	0	35	0	0	14	0	6	0	0	12	0	0	1	1	18	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	3	0	0	902	0	0	3	211	0	4	0	92	4	0	0	0	4	0	2	0	0	1	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	455	"AWI"	455	9907	11021	10441	2	9	0	3	0	48	0	0	1	0	0	1	0	1	0	0	1	1	9	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	0	0	882	0	0	1	129	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	460	"AWI"	460	9943	11095	10487	1	5	0	64	0	39	0	0	10	0	1	0	0	19	0	0	0	0	15	2	0	0	0	1	0	0	4	0	0	0	0	0	2	0	0	0	0	7	0	0	1078	0	0	4	318	0	6	0	140	2	0	0	0	2	0	1	0	0	1	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	465	"AWI"	465	9971	11179	10534	1	1	0	9	0	15	0	0	7	1	0	0	0	2	0	0	5	0	4	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	332	0	0	1	152	0	0	0	165	7	0	0	0	0	0	4	0	0	3	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	470	"AWI"	470	10018	11237	10584	0	2	0	9	0	39	0	0	31	2	0	1	0	0	0	0	4	2	9	0	0	0	0	1	0	0	1	0	9	0	9	0	0	0	0	0	0	2	0	0	806	0	0	0	0	0	0	0	314	14	0	0	0	0	0	2	0	0	3	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	475	"AWI"	475	10054	11288	10635	1	5	0	1	0	34	0	0	19	0	0	0	0	0	0	0	0	2	8	0	0	0	0	0	0	0	0	0	2	0	7	0	0	0	0	0	0	1	0	0	644	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	0	0	1	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	480	"AWI"	480	10088	11357	10681	0	8	0	1	0	29	0	0	1	0	0	0	0	3	0	0	0	0	3	0	0	0	0	1	7	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	2	0	0	0	0	7	0	0	0	0	0	0	1	0	0
