"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Onagraceae"	"Orchidaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
14604	22894	"Steregoiu"	47.807814	23.540158	190	"AWI"	190	6843	7676	7378	0	1	17	1	0	0	5	0	4	0	0	0	0	0	0	0	140	66	0	0	0	0	1	28	0	0	0	0	0	0	0	0	135	11	0	0	0	0	46	0	0	0	0	0	0	0	0	0	4	19	42	0	3
14604	22894	"Steregoiu"	47.807814	23.540158	195	"AWI"	195	6929	7775	7449	0	1	8	0	2	0	5	0	2	1	0	0	1	0	0	0	185	24	0	0	0	0	1	24	0	0	0	0	0	0	0	0	137	4	0	0	0	0	22	0	0	0	0	0	0	1	0	0	0	17	51	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	197.5	"AWI"	197.5	6981.5	7839	7483.5	0	0	2	1	1	0	5	0	4	0	0	0	0	0	0	0	174	35	0	0	0	0	0	32	0	0	0	0	0	0	0	1	152	3	0	0	0	0	29	0	0	0	0	0	0	0	0	0	2	18	50	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	199.5	"AWI"	199.5	7015.5	7861.5	7514.5	0	0	12	0	1	0	3	0	8	1	0	0	1	0	0	0	195	14	0	0	0	0	0	14	0	0	0	0	0	0	0	0	155	7	0	0	0	0	29	0	0	0	0	0	1	1	0	0	0	9	60	0	1
14604	22894	"Steregoiu"	47.807814	23.540158	202	"AWI"	202	7062	7886	7552	0	1	10	0	0	1	3	0	9	0	0	0	0	0	0	0	173	15	0	0	0	0	2	24	0	0	1	1	0	0	0	0	128	4	0	0	0	0	36	0	0	0	1	0	2	0	0	0	3	15	60	0	2
14604	22894	"Steregoiu"	47.807814	23.540158	204	"AWI"	204	7103	7918	7582	0	0	6	0	1	0	3	0	4	0	0	0	0	0	0	0	189	24	0	0	0	0	0	26	0	0	0	0	0	0	0	0	160	8	0	0	0	0	18	0	0	0	0	0	1	2	0	0	2	9	49	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	206	"AWI"	206	7134	7957	7611	0	2	11	1	1	0	5	0	8	0	0	0	0	0	0	0	201	21	0	0	0	0	1	19	0	0	0	0	0	0	0	0	140	7	0	0	0	0	30	0	0	0	0	0	0	1	0	0	1	8	59	0	3
14604	22894	"Steregoiu"	47.807814	23.540158	208.5	"AWI"	208.5	7175	7996.5	7648.5	0	0	6	0	0	0	1	0	1	0	0	0	0	0	1	0	200	30	0	0	0	0	0	10	0	0	0	0	0	0	0	0	166	9	0	0	0	0	28	0	0	0	2	0	0	0	0	0	2	12	40	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	211	"AWI"	211	7233	8022	7685	0	1	8	0	2	0	5	0	5	0	0	1	0	0	0	0	200	8	0	0	0	0	0	27	0	0	0	0	0	0	0	0	158	7	0	0	0	0	36	0	0	0	1	0	0	1	0	0	0	9	50	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	215.5	"AWI"	215.5	7305.5	8085.5	7752.5	0	0	18	1	2	0	5	0	4	0	0	0	0	0	0	0	187	6	0	0	0	0	0	11	0	0	0	0	0	0	0	0	175	13	0	0	0	0	28	0	0	0	0	0	0	0	0	0	2	9	60	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	217.5	"AWI"	217.5	7337.5	8117	7780.5	0	0	9	0	0	0	2	0	4	0	0	0	0	0	0	0	151	4	0	0	0	0	1	6	0	0	0	0	0	0	0	0	188	12	0	0	0	0	24	0	0	0	0	0	0	0	0	0	1	16	55	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	220	"AWI"	220	7393	8136	7818	0	0	10	0	2	0	2	0	4	1	0	0	2	0	0	0	186	3	0	0	0	0	0	7	0	0	0	0	0	0	0	0	177	15	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	7	63	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	222	"AWI"	222	7439	8155	7849	0	0	7	0	0	0	5	0	7	0	0	0	0	0	0	0	178	3	0	0	0	0	1	12	0	0	0	0	0	0	0	0	192	6	0	0	0	0	18	0	0	0	1	1	0	0	0	0	0	17	63	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	224.5	"AWI"	224.5	7475	8190	7891	0	1	15	0	3	0	5	0	6	0	0	0	1	0	0	0	160	9	0	0	0	0	10	10	0	0	0	0	0	0	0	2	177	11	0	0	0	0	19	0	0	0	0	0	0	0	0	0	1	11	42	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	227	"AWI"	227	7507	8225	7928	0	1	9	0	1	0	5	0	4	0	0	0	0	0	0	0	195	3	0	0	0	1	24	8	0	0	0	0	0	0	0	0	116	9	0	0	0	0	24	0	0	0	0	0	1	0	0	0	1	23	58	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	229	"AWI"	229	7559	8236	7956	0	0	12	2	2	0	5	0	2	0	0	0	0	0	0	0	232	10	0	0	0	0	0	7	0	0	0	0	0	0	0	0	109	14	0	0	0	0	21	0	0	0	0	0	0	1	0	0	0	37	66	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	231.5	"AWI"	231.5	7613	8255.5	7992.5	0	0	8	1	0	0	1	0	1	0	0	0	1	0	0	0	195	6	0	0	0	1	0	1	0	0	0	0	0	0	0	0	75	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	23	27	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	233.5	"AWI"	233.5	7653.5	8275	8023.5	0	0	9	0	0	0	2	0	4	0	0	0	0	0	0	0	147	4	0	0	0	0	0	7	0	0	0	0	0	0	0	0	158	9	0	0	0	0	11	0	0	0	0	0	0	2	0	0	1	14	50	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	236	"AWI"	236	7697	8307	8061	0	0	11	0	0	0	2	0	4	0	0	0	0	0	0	0	165	12	0	0	0	0	0	11	0	0	0	0	0	0	0	0	202	7	0	0	0	0	20	0	0	0	0	1	0	1	0	0	1	13	62	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	238.5	"AWI"	238.5	7767.5	8330	8099	0	0	12	0	0	0	2	0	2	0	0	0	0	0	0	0	125	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	260	9	0	0	0	0	12	0	0	0	0	0	0	2	0	0	0	15	40	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	241	"AWI"	241	7846	8342	8136	0	0	4	0	0	0	1	0	2	1	0	0	1	0	0	0	122	3	0	0	0	0	1	2	0	0	0	0	0	0	0	1	280	8	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	9	41	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	243	"AWI"	243	7901	8361	8167	0	0	6	0	0	0	1	0	2	0	0	0	0	0	0	0	139	4	0	0	0	0	2	0	0	0	0	0	0	0	0	1	267	17	0	0	0	0	9	0	0	0	1	0	0	0	0	0	0	15	42	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	245	"AWI"	245	7945	8382	8199	0	0	7	0	0	0	0	0	2	0	0	0	0	0	0	0	172	8	0	0	0	1	0	2	0	0	0	0	0	0	0	1	232	13	0	0	0	0	11	0	0	0	0	0	0	0	0	0	1	25	75	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	247.5	"AWI"	247.5	7994.5	8410.5	8235	0	0	8	0	0	0	5	0	5	0	0	0	0	0	0	0	165	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	5	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	12	47	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	249.5	"AWI"	249.5	8042.5	8421.5	8258.5	0	0	10	0	0	0	2	0	2	0	0	0	0	0	0	0	200	36	0	0	0	0	0	9	0	0	0	0	0	0	0	0	206	8	0	0	0	0	21	0	0	0	0	0	0	0	0	0	1	9	66	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	251	"AWI"	251	8072	8431	8279	0	0	8	0	0	0	5	0	2	0	0	0	0	0	1	0	200	80	0	0	0	0	0	2	0	0	0	0	0	0	0	0	146	3	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	10	63	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	253.5	"AWI"	253.5	8119	8451.5	8308	0	0	10	1	0	0	3	0	4	2	0	0	3	0	0	0	235	145	0	0	0	0	0	4	0	0	0	0	0	0	0	2	125	12	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	5	40	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	256	"AWI"	256	8160	8488	8341	0	0	8	0	0	0	5	0	8	0	0	0	0	0	0	0	245	58	0	0	0	0	0	4	0	0	0	0	0	0	0	0	120	6	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	8	70	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	258	"AWI"	258	8190	8510	8360	0	0	16	0	1	0	1	0	5	1	0	0	0	0	0	0	244	41	0	0	0	1	0	7	0	0	0	0	0	0	0	0	100	10	0	0	0	0	18	0	0	0	0	0	0	0	0	0	2	12	72	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	260.5	"AWI"	260.5	8225.5	8527.5	8382.5	0	0	9	1	0	0	5	0	4	1	0	0	0	0	0	0	225	31	0	0	0	0	0	16	0	0	0	0	0	0	0	0	125	8	0	0	0	0	22	0	0	0	0	0	2	0	0	0	2	7	76	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	262.5	"AWI"	262.5	8249	8545.5	8399	0	3	12	1	1	0	3	0	5	1	0	1	0	0	0	0	213	38	0	0	0	0	0	25	0	0	0	0	0	0	0	0	125	5	0	0	0	0	16	0	0	0	0	0	1	0	0	0	0	8	89	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	265	"AWI"	265	8272	8571	8421	0	1	10	0	0	0	5	0	4	0	0	0	0	0	0	0	230	43	0	0	0	0	0	23	0	0	0	0	0	0	0	0	81	8	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	9	93	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	267	"AWI"	267	8294	8596	8439	0	0	12	1	0	0	5	0	7	0	0	0	0	0	0	0	221	37	0	0	0	0	0	14	0	0	0	0	0	0	0	0	100	5	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	12	81	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	269.5	"AWI"	269.5	8337	8616	8467.5	0	0	16	0	0	0	6	0	7	1	0	0	0	0	0	0	250	29	0	0	0	0	0	8	0	0	0	0	0	0	0	0	101	9	0	0	0	0	23	0	0	0	0	0	0	0	0	0	1	7	64	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	271.5	"AWI"	271.5	8358	8639	8489.5	0	0	5	0	1	0	2	0	2	0	0	0	0	0	0	0	224	18	0	0	0	0	0	16	0	0	0	0	0	0	0	0	131	5	0	0	0	0	14	0	0	0	0	0	0	0	0	0	3	7	58	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	274	"AWI"	274	8378	8680	8516	0	0	2	0	0	0	3	0	4	3	0	0	1	0	0	0	205	8	0	0	0	0	0	10	0	0	0	0	0	0	0	0	75	14	0	0	0	0	26	0	0	0	0	1	0	0	1	0	1	12	47	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	276	"AWI"	276	8390	8720	8537	0	1	6	0	0	0	2	0	2	3	0	0	0	0	0	0	230	30	0	0	0	0	0	11	0	0	0	1	0	0	0	0	75	1	0	0	0	0	27	0	0	0	0	0	1	0	0	0	0	8	83	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	278.5	"AWI"	278.5	8419.5	8745.5	8565	0	0	6	1	1	0	6	0	5	0	0	0	0	0	0	0	200	30	0	0	0	0	0	22	0	0	0	0	0	0	0	0	144	13	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	6	63	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	280.5	"AWI"	280.5	8440	8771	8588.5	0	0	7	0	0	0	3	0	5	0	0	0	0	0	0	0	180	35	0	0	0	0	0	30	0	0	0	0	0	0	0	0	120	14	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	10	70	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	283	"AWI"	283	8460	8806	8616	0	0	13	0	0	0	3	0	8	0	0	1	1	0	0	0	250	71	0	0	0	1	0	39	0	0	0	0	0	0	0	0	50	8	0	0	0	0	31	0	0	0	0	0	1	0	0	0	0	8	71	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	285	"AWI"	285	8471	8847	8637	0	0	7	0	0	0	4	0	8	0	0	0	0	0	1	0	225	35	0	0	0	1	1	39	0	0	0	0	0	0	0	0	79	10	0	0	0	0	32	0	0	0	0	0	1	0	0	0	1	13	79	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	288	"AWI"	288	8511	8886	8669	0	1	12	0	1	0	2	0	3	1	0	0	1	0	0	0	245	39	0	0	0	1	0	40	0	0	0	0	0	0	0	0	60	11	0	0	0	0	34	0	0	0	0	1	1	0	0	0	1	12	72	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	290.5	"AWI"	290.5	8544	8911.5	8698	0	1	7	0	1	0	2	0	5	0	0	0	0	0	0	0	200	40	0	0	0	0	0	40	0	0	0	0	0	0	0	0	78	6	0	0	0	0	36	0	0	0	0	0	0	0	0	0	3	14	64	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	292.5	"AWI"	292.5	8561	8938.5	8721.5	0	2	6	0	1	0	7	0	4	0	0	0	0	0	0	0	237	10	0	0	0	0	0	36	0	0	0	0	0	0	0	0	77	14	0	0	0	0	21	0	0	0	0	0	1	0	0	0	1	12	74	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	294.5	"AWI"	294.5	8573.5	8969	8746	0	1	11	0	0	0	2	0	3	0	0	0	0	0	0	0	250	3	0	0	0	0	1	37	0	0	0	0	0	0	0	0	75	11	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	14	84	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	297	"AWI"	297	8603	9008	8777	0	1	1	1	0	0	4	0	2	1	0	0	0	0	0	0	262	2	0	0	0	0	0	54	0	0	0	1	0	0	0	0	90	10	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	21	83	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	299.5	"AWI"	299.5	8631.5	9033.5	8813.5	0	3	8	0	0	0	4	0	6	0	0	0	0	0	0	0	238	22	0	0	0	0	0	31	0	0	0	0	0	0	0	0	66	8	0	0	0	0	31	0	0	0	0	0	0	0	0	0	1	15	88	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	301.5	"AWI"	301.5	8649	9063	8844.5	0	0	6	1	0	0	1	0	1	0	0	0	0	0	0	0	240	3	0	0	0	0	0	46	0	0	0	0	0	0	0	0	66	9	0	0	0	0	33	0	0	0	0	0	1	0	0	0	1	12	84	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	304	"AWI"	304	8668	9110	8880	0	2	4	0	0	0	1	0	8	0	0	0	0	0	0	0	244	3	0	0	0	0	0	60	0	0	0	1	0	0	0	0	74	7	0	0	0	0	42	0	0	0	1	0	1	0	0	0	1	18	81	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	306	"AWI"	306	8684	9150	8907	0	1	6	0	1	0	4	0	2	0	0	1	0	0	0	0	236	1	0	0	0	0	0	42	0	0	0	0	0	0	0	0	85	6	0	0	0	0	37	0	0	0	0	2	1	0	0	0	2	19	88	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	308.5	"AWI"	308.5	8726	9170	8940.5	0	1	7	0	0	0	4	0	1	0	0	0	0	0	0	0	254	2	0	0	0	0	0	50	0	0	0	0	0	0	0	0	69	9	0	0	0	0	26	0	0	0	0	0	1	0	0	0	2	14	67	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	310.5	"AWI"	310.5	8756.5	9191	8967	0	3	7	0	0	0	5	0	6	0	0	0	0	0	0	0	210	2	0	0	0	0	0	43	0	0	0	2	0	0	0	0	60	5	0	0	0	0	34	0	0	0	0	0	0	0	0	0	3	24	90	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	313	"AWI"	313	8779	9220	9001	0	1	11	1	0	0	3	0	3	0	0	0	0	0	0	0	230	3	0	0	0	0	0	29	0	0	0	0	0	0	0	0	77	13	0	0	0	0	36	0	0	0	0	0	1	0	0	0	0	33	73	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	315	"AWI"	315	8794	9253	9028	0	0	12	0	1	0	3	0	5	0	0	0	3	0	0	0	221	2	0	0	0	0	0	32	0	0	0	1	0	0	0	0	68	6	0	0	0	0	41	0	0	0	0	1	1	0	0	0	3	15	87	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	317.5	"AWI"	317.5	8845	9274.5	9058	0	4	10	1	4	0	9	0	2	0	0	0	1	0	1	0	201	4	0	0	0	0	0	37	0	0	0	0	0	0	0	0	77	16	0	0	0	0	36	0	0	0	0	1	2	0	0	0	2	28	90	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	319.5	"AWI"	319.5	8893.5	9289.5	9082	0	0	2	0	1	0	6	0	8	0	0	0	0	0	0	0	218	10	0	0	0	0	0	42	0	0	0	0	0	0	0	1	77	4	0	0	0	0	37	0	0	0	0	0	2	0	1	0	0	23	89	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	322	"AWI"	322	8945	9309	9115	0	1	8	0	0	0	9	0	5	1	0	0	0	0	0	0	201	2	0	0	0	0	1	44	0	0	0	0	0	0	0	0	73	19	0	0	0	0	35	0	0	0	0	0	0	0	0	0	1	54	90	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	324	"AWI"	324	8979	9331	9140	0	4	7	1	0	0	3	0	3	0	0	1	0	0	0	0	193	8	0	0	0	1	0	40	0	0	0	0	0	0	0	0	53	10	0	0	0	0	28	0	0	0	0	0	1	0	0	0	0	33	105	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	326.5	"AWI"	326.5	9008	9363.5	9168.5	0	1	11	0	0	0	5	0	6	0	0	0	0	0	0	0	215	4	0	0	0	0	0	44	0	0	0	0	0	0	0	0	77	14	0	0	0	0	32	0	0	0	0	0	0	0	0	0	6	25	83	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	329	"AWI"	329	9030	9379	9192	0	0	10	1	0	0	8	0	2	0	0	0	0	0	0	0	212	3	0	0	0	0	0	44	0	0	0	0	0	0	0	0	72	16	0	0	0	0	23	0	0	0	0	0	1	0	0	0	0	18	66	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	331	"AWI"	331	9040	9393	9211	0	1	7	0	1	0	9	0	9	0	0	0	1	0	0	0	161	3	0	0	0	0	0	30	0	0	0	0	0	0	0	0	60	7	0	0	0	0	32	0	0	0	0	1	1	0	0	0	0	24	75	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	334	"AWI"	334	9055	9419	9241	0	2	3	0	0	0	4	0	5	0	0	0	0	0	0	0	140	11	0	0	0	0	0	50	0	0	0	0	0	0	0	0	77	22	0	0	0	0	35	0	0	0	0	1	0	0	0	0	0	40	85	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	336	"AWI"	336	9069	9443	9261	0	1	1	0	2	0	8	0	2	0	0	0	1	0	0	0	127	18	0	0	0	0	0	48	0	0	0	0	0	0	0	0	53	4	0	0	0	0	33	0	0	0	0	0	1	0	0	0	0	34	104	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	338	"AWI"	338	9094	9454	9280	0	2	9	1	0	0	6	0	10	0	0	0	0	0	0	0	131	18	0	0	0	0	0	52	0	0	0	0	0	0	0	0	47	19	0	0	0	0	38	0	0	0	0	0	1	0	0	0	2	36	122	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	340	"AWI"	340	9114	9465	9305	0	1	11	1	0	0	6	0	10	0	0	0	0	0	0	0	104	25	0	0	0	0	0	47	0	0	0	0	0	0	0	0	63	26	0	0	0	0	34	0	0	0	0	0	0	0	0	0	1	49	118	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	342.5	"AWI"	342.5	9134	9488	9336.5	0	0	2	3	1	0	8	0	5	1	0	1	0	0	0	0	109	9	0	0	0	0	0	52	0	0	0	1	0	0	0	0	60	25	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	31	110	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	345	"AWI"	345	9146	9516	9363	0	1	8	2	0	0	5	0	13	0	0	0	0	0	0	0	98	22	0	0	0	0	0	45	0	0	0	0	0	0	0	0	64	26	0	0	0	0	47	0	0	0	0	0	1	0	0	0	7	26	128	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	347.5	"AWI"	347.5	9189	9563.5	9399	0	1	5	0	0	0	4	0	7	1	0	0	0	0	0	0	117	15	0	0	0	0	0	62	0	0	0	0	0	0	0	0	56	19	0	0	0	0	44	0	0	0	2	0	0	0	0	0	0	50	100	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	349.5	"AWI"	349.5	9210	9615.5	9428.5	0	1	6	1	1	0	5	0	9	0	0	0	0	0	0	0	89	33	0	0	0	0	0	54	0	0	0	0	0	0	0	0	55	17	0	0	0	0	45	0	0	0	1	0	1	0	0	0	1	36	158	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	351.5	"AWI"	351.5	9227.5	9680	9459	0	0	7	1	2	0	11	0	9	0	0	0	0	0	0	0	92	23	0	0	0	0	2	70	0	0	0	0	0	0	0	0	77	22	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	54	132	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	354	"AWI"	354	9247	9778	9494	0	1	4	0	0	0	3	0	3	0	0	0	0	0	1	0	85	24	0	0	0	1	0	64	0	0	0	0	0	0	0	0	58	15	0	0	0	0	45	0	0	0	1	0	1	0	0	0	0	39	140	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	356	"AWI"	356	9269	9839	9524	0	2	3	1	0	0	9	0	11	0	0	0	0	0	0	0	95	37	0	0	0	0	0	42	0	0	0	1	0	0	0	0	64	34	0	0	0	0	34	0	0	0	0	0	0	0	0	0	1	52	140	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	358.5	"AWI"	358.5	9308	9874	9568	0	0	2	0	1	0	7	0	11	1	0	0	1	0	0	0	119	20	0	0	0	0	0	46	0	0	0	0	0	0	0	0	77	24	0	0	0	0	43	0	0	0	1	0	0	0	0	0	1	38	110	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	360.5	"AWI"	360.5	9332	9905.5	9603.5	0	1	3	0	1	0	7	0	11	0	0	0	0	0	0	0	90	33	0	0	0	0	0	42	0	0	0	0	0	0	0	1	71	11	0	0	0	0	47	0	0	0	0	0	1	0	0	0	2	50	123	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	363	"AWI"	363	9357	9968	9645	0	1	6	1	0	0	9	0	10	1	0	0	1	0	0	0	80	31	0	0	0	0	0	52	0	0	1	0	0	0	0	0	72	29	0	0	0	0	25	0	0	0	1	0	0	0	0	0	1	41	140	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	365	"AWI"	365	9374	10035	9675	0	0	2	1	1	0	4	0	11	0	0	0	0	0	0	0	82	10	0	0	0	0	0	41	0	0	0	0	0	0	0	0	73	23	0	0	0	0	44	0	0	0	1	0	1	0	0	0	2	35	105	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	367.5	"AWI"	367.5	9418	10060	9718.5	0	1	7	2	0	0	8	0	10	0	0	0	0	0	0	0	70	26	0	0	0	0	0	45	0	0	0	0	0	0	0	0	63	24	0	0	0	0	23	0	0	0	0	0	1	0	0	0	4	40	150	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	369.5	"AWI"	369.5	9451.5	10092.5	9754	0	2	7	0	0	0	10	0	9	0	0	0	3	0	0	0	81	35	0	0	0	0	0	54	0	0	0	0	0	0	0	0	80	22	0	0	0	0	42	0	0	0	0	0	1	0	0	0	2	50	141	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	372	"AWI"	372	9484	10142	9800	0	2	11	0	0	0	7	0	7	0	0	0	0	0	0	0	77	30	0	0	0	0	0	52	0	0	0	0	0	0	0	0	70	36	0	0	0	0	36	0	0	0	0	0	0	0	0	0	4	38	168	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	374.5	"AWI"	374.5	9506.5	10203	9843	0	0	5	3	1	0	4	0	13	0	0	2	0	0	0	0	56	22	0	0	0	0	0	38	0	0	0	1	0	0	0	0	73	35	0	0	0	0	47	0	0	0	0	0	0	0	0	0	3	46	150	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	376.5	"AWI"	376.5	9548	10230.5	9877	0	3	4	0	1	0	7	0	13	0	0	0	0	0	0	0	66	24	0	0	0	0	0	46	0	0	0	0	0	0	0	0	66	21	0	0	0	0	40	0	0	0	0	0	1	0	0	0	2	46	170	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	378.5	"AWI"	378.5	9586	10248.5	9911.5	0	1	5	1	0	0	6	0	15	0	0	0	0	0	0	0	45	28	0	0	0	0	0	37	0	0	1	0	0	0	0	0	66	18	0	0	0	0	37	0	0	0	0	0	2	0	0	0	0	24	120	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	381	"AWI"	381	9621	10282	9957	0	2	5	1	0	0	14	0	16	0	0	0	0	0	0	0	52	14	0	0	0	0	0	31	0	0	0	0	0	0	0	0	76	31	0	0	0	0	39	0	0	0	0	0	3	0	0	0	4	52	179	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	383	"AWI"	383	9647	10312	9993	0	2	1	1	1	0	11	0	5	0	0	0	2	0	0	0	72	29	0	0	0	0	0	40	0	0	0	0	0	0	0	0	65	29	0	0	0	0	40	0	0	9	1	0	1	0	0	0	3	41	160	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	385.5	"AWI"	385.5	9687.5	10359	10034	0	2	8	0	2	0	7	0	14	1	0	0	0	0	1	0	64	25	0	0	0	0	0	31	0	0	0	0	0	0	0	0	84	20	0	0	0	0	34	0	0	0	0	0	0	0	0	0	4	33	144	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	388	"AWI"	388	9753	10380	10075	0	1	3	1	0	0	6	0	7	0	0	0	0	0	1	0	58	11	0	0	0	0	0	50	0	0	0	0	0	0	0	0	79	28	0	0	0	0	34	0	0	0	0	0	0	0	0	0	1	34	130	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	390	"AWI"	390	9789	10400	10110	0	0	1	1	1	0	9	0	13	0	0	0	0	0	0	0	60	20	0	0	0	0	0	41	0	0	0	0	0	0	0	0	75	26	0	0	0	0	27	0	0	0	0	1	0	0	0	0	1	44	160	0	0
