"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Crataegus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Genista"	"Hypericaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Lythraceae"	"Onagraceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"
3194	4150	"King's Pool"	52.807804	-2.109106	940	"AWI"	940	4594	5613	5158	156	1	0	0	1	0	0	0	0	0	0	0	0	0	0	292	0	14	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	210	0	0	1	0	1	0	0	0	0	0	0	14	5	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	950	"AWI"	950	4716	5635	5208	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	0	21	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	164	0	0	0	0	3	0	0	0	0	0	0	11	6	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	960	"AWI"	960	4821	5659	5256	159	0	0	0	1	0	0	0	0	0	0	0	0	0	0	323	0	18	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	144	0	0	0	0	1	0	0	0	0	0	0	9	5	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	970	"AWI"	970	4897	5687	5305	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	0	17	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	140	0	0	0	0	2	0	0	0	0	0	0	8	3	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	980	"AWI"	980	4953	5728	5360	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306	0	12	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	120	0	0	1	0	0	0	0	0	0	0	0	11	1	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	990	"AWI"	990	5003	5776	5412	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304	0	19	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	12	0	0	34	0	0	0	0	73	0	0	0	0	1	0	0	0	0	0	0	11	6	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1000	"AWI"	1000	5055	5833	5468	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	0	14	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1010	"AWI"	1010	5111	5891	5523	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295	0	13	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	139	0	0	0	0	3	0	0	0	0	0	0	12	2	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1020	"AWI"	1020	5161	5964	5576	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	10	5	0	1	0
3194	4150	"King's Pool"	52.807804	-2.109106	1030	"AWI"	1030	5194	6067	5625	128	0	0	0	1	0	0	0	0	0	0	0	0	0	0	273	0	14	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	134	0	0	0	0	1	0	0	0	0	0	0	12	2	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1040	"AWI"	1040	5223	6190	5674	159	2	0	0	2	0	0	0	0	0	0	0	0	0	0	239	0	16	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1050	"AWI"	1050	5255	6323	5724	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	0	15	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	124	0	0	0	0	3	0	0	0	0	0	0	6	2	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1060	"AWI"	1060	5297	6429	5775	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	0	9	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	4	6	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1070	"AWI"	1070	5358	6485	5837	200	0	0	0	1	0	0	0	0	0	0	0	0	0	0	356	0	8	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	8	0	0	0	0	0	0	0	145	0	0	0	0	1	0	0	0	0	0	0	10	3	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1080	"AWI"	1080	5409	6550	5890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	387	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	95	0	0	0	0	1	0	0	0	0	0	0	225	1	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1090	"AWI"	1090	5443	6619	5951	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	367	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	11	6	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1100	"AWI"	1100	5477	6704	6009	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296	0	11	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	11	7	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1110	"AWI"	1110	5499	6814	6062	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329	0	16	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1120	"AWI"	1120	5547	6894	6120	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	326	0	16	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	10	3	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1130	"AWI"	1130	5617	6951	6177	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339	0	11	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	120	0	0	0	0	0	1	0	0	0	0	0	6	1	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1140	"AWI"	1140	5659	7019	6240	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337	0	18	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	9	2	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1150	"AWI"	1150	5706	7086	6303	209	0	0	0	1	0	0	0	0	0	0	0	0	0	0	302	0	15	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	13	2	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1160	"AWI"	1160	5740	7162	6365	182	0	0	0	1	0	0	0	0	0	0	0	0	0	0	361	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	133	0	0	0	0	1	0	0	0	0	0	0	11	2	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1170	"AWI"	1170	5774	7269	6423	187	0	0	0	0	0	0	0	1	0	0	0	0	0	0	318	0	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	18	2	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1180	"AWI"	1180	5821	7335	6477	195	0	0	0	0	0	0	0	1	0	0	0	0	0	0	313	0	12	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	136	0	0	0	0	1	0	0	0	0	0	0	19	2	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1190	"AWI"	1190	5900	7386	6531	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	371	0	16	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	129	0	0	0	0	1	0	0	0	0	0	0	8	2	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1200	"AWI"	1200	5970	7439	6588	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	383	0	17	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	131	0	0	0	0	0	1	0	0	0	0	0	11	4	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1210	"AWI"	1210	6025	7500	6645	210	0	0	0	1	0	0	0	0	0	0	0	0	0	0	382	0	9	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	1	15	1	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1220	"AWI"	1220	6073	7559	6699	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	356	0	13	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	15	2	0	0	1
3194	4150	"King's Pool"	52.807804	-2.109106	1230	"AWI"	1230	6112	7633	6758	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	18	5	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1240	"AWI"	1240	6180	7712	6810	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284	0	13	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	8	1	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1250	"AWI"	1250	6272	7773	6860	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	102	0	0	1	0	0	0	0	0	0	0	0	8	3	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1260	"AWI"	1260	6352	7831	6914	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1270	"AWI"	1270	6409	7881	6970	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	29	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	1	9	0	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1280	"AWI"	1280	6460	7948	7026	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287	0	21	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	8	0	0	35	0	0	0	0	65	0	0	1	0	3	0	0	0	0	0	0	15	7	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1290	"AWI"	1290	6506	8017	7079	134	1	0	0	0	0	0	0	1	0	0	0	0	0	0	244	0	9	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	9	0	0	0	0	0	0	0	89	0	0	0	0	1	0	0	0	0	0	0	24	3	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1300	"AWI"	1300	6681	8128	7188	118	1	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	11	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	300	0	0	0	0	2	0	0	0	0	0	0	16	19	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1310	"AWI"	1310	6867	8290	7369	126	1	0	0	1	0	0	0	0	0	0	0	0	0	0	159	0	10	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	230	0	0	0	0	1	0	0	0	0	0	0	17	30	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1320	"AWI"	1320	6992	8498	7546	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	3	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	183	0	0	1	0	2	0	0	0	0	0	0	14	40	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1330	"AWI"	1330	7065	8802	7709	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	10	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	161	0	0	0	0	1	0	0	0	0	0	0	22	24	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1340	"AWI"	1340	7122	9172	7870	116	0	0	0	1	0	0	0	1	0	0	0	0	0	0	248	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	209	0	0	0	0	2	0	0	0	0	0	0	21	40	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1345	"AWI"	1345	7144	9384	7951	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	0	13	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	21	0	0	0	0	0	0	0	256	0	0	0	0	1	0	0	0	0	0	2	22	65	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1350	"AWI"	1350	7161	9595	8034	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	396	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	4	48	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1355	"AWI"	1355	7191	9800	8122	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	487	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	187	0	0	0	0	1	0	0	0	0	0	1	4	53	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1360	"AWI"	1360	7357	9870	8276	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	171	0	0	0	0	2	1	0	0	0	0	0	0	66	0	0	1
3194	4150	"King's Pool"	52.807804	-2.109106	1365	"AWI"	1365	7515	9947	8447	13	0	0	0	1	0	0	0	0	0	0	0	0	0	0	369	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	211	0	0	0	0	3	0	0	0	0	0	1	0	66	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1370	"AWI"	1370	7644	10046	8614	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	102	0	0	0	0	2	0	0	0	0	0	0	0	36	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1375	"AWI"	1375	7747	10133	8790	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	150	0	0	0	0	1	0	0	0	0	0	1	0	50	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1380	"AWI"	1380	7835	10236	8968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	574	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	111	0	0	0	0	8	0	0	0	0	0	0	0	34	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1385	"AWI"	1385	7917	10350	9144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	508	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	36	0	0	0	0	0	0	0	79	0	0	1	0	3	0	0	0	0	0	1	0	44	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1390	"AWI"	1390	7972	10464	9319	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	647	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	56	0	0	0	0	8	0	0	0	0	0	0	0	103	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1395	"AWI"	1395	8030	10589	9492	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	584	0	12	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	115	0	0	0	0	2	0	0	0	0	0	0	0	64	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1405	"AWI"	1405	8148	10894	9818	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	472	0	12	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	37	0	0	0	0	0	0	0	34	0	0	0	0	3	0	0	0	0	0	1	4	21	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1415	"AWI"	1415	8261	11268	10136	0	0	0	0	0	0	0	528	0	0	0	0	0	0	0	20	0	24	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	32	0	0	0	0	0	0	0	3	0	0	0	0	38	0	0	0	0	0	1	0	1	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1425	"AWI"	1425	8533	11322	10297	0	0	0	0	0	0	0	386	0	0	0	0	0	0	0	2	0	41	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	1	0	38	0	0	0	0	0	0	0	0	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1435	"AWI"	1435	8765	11380	10459	1	0	0	0	0	0	0	331	1	0	0	0	0	0	0	50	0	51	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	23	0	0	0	0	0	0	0	4	0	0	0	0	23	0	0	0	0	0	0	1	4	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1445	"AWI"	1445	8952	11452	10632	0	0	0	0	0	0	0	244	0	0	0	0	0	0	0	10	0	132	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	4	0	19	0	0	0	0	0	2	0	0	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1455	"AWI"	1455	9111	11550	10810	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	285	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	3	0	0	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1465	"AWI"	1465	9254	11702	10983	0	0	0	0	0	0	0	111	0	0	0	0	0	0	1	3	0	162	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	3	0	8	0	0	0	0	0	7	0	0	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1475	"AWI"	1475	9377	11940	11128	0	0	0	0	0	17	0	92	0	0	0	0	0	0	1	0	0	176	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	3	0	0	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1485	"AWI"	1485	9462	11987	11182	0	1	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	75	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0	1	0	0	1	0	0	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1495	"AWI"	1495	9544	12042	11243	0	1	0	0	0	0	0	21	0	0	0	0	0	0	0	3	0	98	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	7	0	0	1	0	0	4	0	2	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1505	"AWI"	1505	9648	12102	11298	0	1	0	0	0	0	0	35	1	0	0	0	0	0	0	4	0	128	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	2	0	0	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1515	"AWI"	1515	9719	12163	11353	0	2	0	0	0	0	0	17	0	0	0	0	0	0	1	1	0	140	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	9	0	0	0	0	0	3	0	0	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1525	"AWI"	1525	9785	12230	11407	0	1	0	0	0	0	0	21	1	0	0	0	0	0	0	1	0	146	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	7	0	0	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1535	"AWI"	1535	9833	12320	11457	2	2	0	0	0	0	0	21	1	0	0	0	0	0	0	3	0	94	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	3	0	0	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1545	"AWI"	1545	9929	12360	11512	3	0	0	0	0	0	0	46	1	0	0	0	0	0	0	11	0	94	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	12	0	0	0	0	0	0	1	5	0	0	1	0	9	0	0	0	0	0	0	0	0	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1600	"AWI"	1600	10377	12727	11811	0	0	0	0	0	0	0	258	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	3	0	31	0	0	0	0	0	2	0	0	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1610	"AWI"	1610	10475	12778	11865	0	0	0	0	0	0	0	261	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	1	0	39	0	0	0	0	0	1	0	0	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1620	"AWI"	1620	10543	12831	11924	0	1	0	0	0	0	0	224	1	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	3	0	26	0	0	0	0	0	2	0	0	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1630	"AWI"	1630	10622	12889	11977	0	0	0	0	0	0	0	258	0	0	0	0	0	0	0	1	0	21	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	1	0	36	0	0	0	0	0	2	0	0	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1640	"AWI"	1640	10711	12963	12030	0	0	0	0	0	0	0	238	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	4	0	36	0	0	0	0	0	0	0	0	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1650	"AWI"	1650	10763	13032	12086	0	2	0	0	0	0	0	207	0	0	0	0	0	0	2	0	0	51	1	0	0	0	0	0	0	0	0	0	66	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	3	0	29	0	0	0	0	0	5	0	0	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1660	"AWI"	1660	10853	13105	12148	0	0	0	0	0	0	0	252	1	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	11	0	0	0	1	0	0	0	0	0	0	0	0	20	0	0	0	0	0	3	0	0	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1670	"AWI"	1670	10969	13157	12210	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	1	0	28	0	0	0	0	0	0	0	0	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1680	"AWI"	1680	11048	13199	12270	0	0	0	0	0	0	0	256	1	0	0	0	0	0	0	1	0	40	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	1	0	35	0	0	0	0	0	3	0	0	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1690	"AWI"	1690	11136	13274	12334	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	0	0	33	0	0	0	0	0	1	0	0	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1700	"AWI"	1700	11204	13351	12394	0	0	0	0	0	0	0	286	0	0	0	0	0	0	0	1	0	29	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	4	0	0	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1710	"AWI"	1710	11248	13428	12455	0	1	0	0	0	0	0	255	1	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	3	0	42	0	0	1	0	0	4	0	0	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1720	"AWI"	1720	11384	13508	12547	0	2	0	0	0	0	0	262	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	1	0	43	0	0	0	0	0	5	0	0	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1730	"AWI"	1730	11524	13582	12648	0	0	0	0	0	0	0	230	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	3	0	31	0	0	0	0	0	4	0	0	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	1740	"AWI"	1740	11657	13684	12747	0	1	0	0	0	0	0	199	1	0	0	0	0	0	0	1	0	76	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	1	0	28	0	0	0	0	0	8	0	0	0	0	0
