"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Crataegus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Juniperus"	"Lamiaceae"	"Larix"	"Ligustrum"	"Liliaceae"	"Lythraceae"	"Olea"	"Onagraceae"	"Orchidaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Resedaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"	"Zygophyllaceae"
23495	40569	"Bibersee"	47.20675	8.46541	340	"AWI"	340	4123	4460	4280	122	2	298	0	0	0	2	0	0	0	31	0	0	0	0	0	0	0	0	0	0	1	0	0	127	0	0	28	0	0	0	0	0	167	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	84	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	9	8	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	342.5	"AWI"	342.5	4142	4507	4312.5	81	2	256	0	0	0	1	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	21	0	0	0	0	0	98	1	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	5	1	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	345	"AWI"	345	4157	4567	4342	138	3	48	1	0	0	2	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	7	0	0	0	0	0	142	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	5	0	1	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	347.5	"AWI"	347.5	4184	4610	4375	63	5	201	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	18	0	0	0	0	0	114	0	30	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	0	0	87	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	12	3	1	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	350.2	"AWI"	350.2	4214.8	4637	4413.2	90	1	197	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	16	0	0	0	0	0	121	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	55	0	1	0	0	0	0	4	0	0	0	0	0	0	0	1	9	3	0	1	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	352.5	"AWI"	352.5	4240	4662	4446.5	77	6	192	0	0	0	2	0	0	0	13	0	1	0	0	0	0	0	0	0	0	0	0	0	89	0	0	20	0	0	0	0	0	98	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	1	0	0	0	0	0	2	3	0	5	4	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	355	"AWI"	355	4263	4699	4483	111	2	0	0	0	0	2	1	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	6	0	0	0	0	0	135	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	11	5	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	357.5	"AWI"	357.5	4280	4737	4515	63	7	165	0	1	0	0	1	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	14	0	0	0	0	0	104	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	3	5	2	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	360	"AWI"	360	4322	4760	4547	79	6	199	0	0	0	0	1	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	25	0	0	0	0	0	99	0	77	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	66	0	0	1	0	0	0	6	0	0	0	0	0	0	16	0	3	8	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	362.5	"AWI"	362.5	4352.5	4789	4582.5	58	9	152	0	1	0	1	2	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	5	0	0	0	0	0	65	0	38	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	2	0	0	38	0	0	0	0	0	0	6	0	0	0	0	0	0	1	0	3	4	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	365	"AWI"	365	4376	4828	4620	74	16	112	0	0	0	3	1	0	0	20	0	1	0	0	0	0	0	0	0	0	0	0	0	162	0	0	1	0	0	0	0	0	71	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	367.5	"AWI"	367.5	4397.5	4876	4653	45	15	155	0	1	0	2	2	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	3	0	0	0	0	0	82	0	32	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	39	0	0	0	0	0	0	2	0	0	0	0	0	1	3	0	6	6	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	370	"AWI"	370	4433	4910	4685	44	12	121	0	0	0	2	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	4	0	0	0	0	0	77	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	5	0	0	1	0	0
23495	40569	"Bibersee"	47.20675	8.46541	372.5	"AWI"	372.5	4498	4924	4720	70	3	204	0	0	0	2	2	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	0	2	0	0	0	0	0	116	0	15	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	1	0	0	61	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	8	10	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	375	"AWI"	375	4555	4947	4754	86	9	197	0	0	0	4	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	385	0	0	5	0	0	0	0	0	184	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	11	18	0	0	0	2	0
23495	40569	"Bibersee"	47.20675	8.46541	377.5	"AWI"	377.5	4599.5	4977.5	4791	57	1	213	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	6	0	0	0	0	0	67	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	5	6	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	380	"AWI"	380	4629	5011	4828	30	1	306	0	0	0	2	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	233	0	0	7	0	0	0	0	0	58	1	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	8	0	0	64	0	0	0	0	0	0	4	0	0	0	0	0	0	5	0	9	7	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	382.5	"AWI"	382.5	4694.5	5036	4860	37	2	207	0	0	0	0	0	0	0	40	0	1	0	0	0	0	0	0	0	0	0	0	0	229	0	0	6	0	0	0	0	0	59	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	3	0	1	0	0	0	1	0	0	8	4	0	2	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	385	"AWI"	385	4778	5060	4890	60	2	0	0	2	0	5	1	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	306	0	0	2	0	0	0	0	0	79	0	10	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	6	9	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	387.5	"AWI"	387.5	4845	5093	4926	35	6	0	0	1	0	2	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	297	0	0	4	0	0	0	0	0	73	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	9	13	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	390	"AWI"	390	4874	5117	4963	38	8	0	0	0	0	1	1	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	256	0	0	1	0	0	0	0	0	88	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	11	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	391.7	"AWI"	391.7	4886.2	5150.8	4986.1	39	4	0	0	0	0	1	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	0	3	0	0	0	0	0	58	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	9	16	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	393.4	"AWI"	393.4	4904.8	5180.8	5009.6	41	0	0	0	0	0	4	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	1	245	0	0	4	0	0	0	0	0	89	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9	14	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	395	"AWI"	395	4926	5193	5035	55	1	168	0	0	0	1	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	1	0	0	0	0	0	77	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	19	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	396.7	"AWI"	396.7	4941.6	5205.9	5065.3	86	3	147	1	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	207	0	0	6	0	0	0	0	0	131	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	12	30	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	398.4	"AWI"	398.4	4953.6	5220.2	5096.2	121	8	0	1	0	0	1	1	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	213	0	0	4	0	0	0	0	0	184	2	19	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	47	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	19	29	0	1	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	400	"AWI"	400	4967	5234	5126	92	1	223	0	0	0	2	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	6	0	0	0	0	0	165	0	96	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	3	0	0	0	0	0	0	29	0	18	19	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	401.7	"AWI"	401.7	4976.5	5251.4	5155.9	106	3	119	0	0	0	1	1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	2	0	0	0	0	0	119	0	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	18	12	0	1	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	403.4	"AWI"	403.4	4986.8	5275.2	5182.6	100	3	173	1	1	0	1	1	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	6	0	0	0	0	0	124	1	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	6	0	1	0	0	0	0	1	0	18	14	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	405	"AWI"	405	5017	5315	5217	91	5	101	0	0	0	1	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	3	0	0	0	0	0	139	1	14	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	20	12	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	406.3	"AWI"	406.3	5041.8	5359.1	5248.2	98	4	170	0	0	0	2	1	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	4	0	0	0	0	0	105	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	13	15	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	408.4	"AWI"	408.4	5073.2	5447.6	5298.2	88	7	174	2	0	0	1	2	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	4	0	0	0	0	0	73	1	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	10	6	0	3	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	410	"AWI"	410	5093	5520	5334	85	8	144	0	0	0	4	1	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	2	0	0	0	0	0	85	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	18	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	411.7	"AWI"	411.7	5108.6	5596.6	5373.1	127	12	286	0	0	0	4	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	0	2	0	0	0	0	0	114	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	6	0	0	0	0	0	0	1	0	30	18	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	413.4	"AWI"	413.4	5124.4	5688.8	5414.4	107	12	225	0	0	0	2	1	0	0	25	0	1	0	0	0	0	0	0	0	0	0	0	0	200	0	0	8	0	0	0	0	0	99	2	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	4	0	0	0	0	0	1	1	0	24	14	2	1	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	415	"AWI"	415	5136	5777	5454	101	4	137	0	0	0	2	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	3	0	0	0	0	0	81	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	14	16	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	416.7	"AWI"	416.7	5222	5820.3	5511.3	116	5	299	0	0	0	1	0	0	0	30	0	1	0	0	0	0	0	0	0	0	0	0	0	178	0	0	10	0	0	0	0	0	100	2	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	42	0	0	1	0	0	0	3	0	0	0	0	0	2	3	0	19	21	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	418.4	"AWI"	418.4	5330.2	5842.6	5574	93	1	244	0	0	0	1	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	4	0	0	0	0	0	88	1	16	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	43	0	0	0	0	1	0	3	0	0	0	0	0	1	0	0	9	14	0	0	0	1	0
23495	40569	"Bibersee"	47.20675	8.46541	420	"AWI"	420	5421	5873	5636	87	4	0	0	2	0	1	1	0	0	36	0	1	0	0	0	0	0	0	0	0	0	0	0	218	0	0	23	0	0	0	0	0	97	1	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	42	0	0	1	0	0	0	9	0	0	0	0	0	0	9	0	21	13	1	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	421.7	"AWI"	421.7	5484.8	5909.6	5697.3	104	6	0	0	0	0	2	0	0	0	38	0	3	0	0	0	0	0	0	0	0	0	0	0	163	0	0	7	0	0	0	0	0	70	3	16	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	9	21	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	423.4	"AWI"	423.4	5528.2	5975.8	5767.4	51	3	238	1	0	0	5	2	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	8	0	0	0	0	0	66	1	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	30	0	0	0	0	1	0	4	0	0	0	0	0	1	5	1	16	7	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	425	"AWI"	425	5555	6059	5835	55	1	0	1	1	0	3	3	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	1	0	0	0	0	0	70	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	23	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	10	11	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	426.3	"AWI"	426.3	5580	6146.5	5883.4	45	5	157	1	3	0	6	1	0	0	22	0	1	0	0	0	0	0	0	0	0	0	0	0	107	0	0	3	0	0	0	0	0	72	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	4	0	0	0	0	0	3	0	0	15	7	0	1	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	428.4	"AWI"	428.4	5658.6	6209.6	5944.2	98	2	0	0	1	0	0	0	0	0	21	0	1	0	0	0	0	0	0	0	0	0	0	0	76	0	0	5	0	0	0	0	0	88	4	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	1	0	0	0	0	0	1	3	0	21	17	1	1	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	430	"AWI"	430	5720	6227	5983	140	3	159	0	0	0	2	3	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	8	0	0	0	0	0	81	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	48	0	0	1	0	0	0	1	0	0	0	0	0	1	2	0	25	16	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	431.7	"AWI"	431.7	5765.9	6247.1	6030	101	0	0	0	0	0	2	1	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	1	8	0	0	0	0	0	51	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	2	0	0	0	0	0	1	2	0	16	10	0	1	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	433.4	"AWI"	433.4	5805.4	6268.6	6079.6	93	3	0	0	0	0	0	2	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	5	0	0	0	0	0	59	0	12	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	33	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	18	20	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	435	"AWI"	435	5842	6292	6129	158	1	0	0	0	0	3	1	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	1	0	0	0	0	0	70	1	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	23	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	21	22	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	436.7	"AWI"	436.7	5863.9	6327.5	6184.7	121	3	153	0	0	0	3	1	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	6	0	0	0	0	0	36	0	12	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	12	17	0	1	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	438.4	"AWI"	438.4	5891.6	6372.6	6226.8	90	2	154	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	8	0	0	0	0	0	31	0	13	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	37	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	4	21	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	468.4	"AWI"	468.4	6269.8	6642.8	6389.4	92	4	0	0	0	0	1	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	9	0	0	0	0	0	119	2	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	27	0	0	1	0	0	0	0	0	0	0	0	0	1	3	0	22	33	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	466.7	"AWI"	466.7	6236	6626.2	6381.1	88	1	0	0	0	0	2	1	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	3	0	0	0	0	0	126	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	36	20	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	465	"AWI"	465	6205	6615	6375	248	3	0	0	1	0	5	1	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	6	0	0	0	0	0	253	0	14	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	1	0	1	0	0	0	4	0	1	67	52	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	463.4	"AWI"	463.4	6175.2	6605.4	6369.6	86	1	0	0	0	0	2	0	0	0	10	0	2	0	0	0	0	0	0	0	0	0	0	0	104	0	0	12	0	0	0	0	0	93	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	27	26	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	470	"AWI"	470	6289	6659	6401	197	8	299	0	0	0	3	0	0	0	25	0	1	0	0	0	0	0	0	0	0	0	0	0	171	0	0	4	0	0	0	0	0	276	1	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	73	56	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	461.7	"AWI"	461.7	6146.1	6595.3	6361.8	115	3	0	0	0	0	2	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	9	0	0	0	0	0	77	1	11	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	35	18	1	1	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	460	"AWI"	460	6131	6576	6354	86	2	0	0	0	0	2	2	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	12	0	0	0	0	0	72	5	74	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	46	0	0	0	0	0	0	4	0	0	0	0	0	1	8	0	31	34	1	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	458.4	"AWI"	458.4	6118.2	6556.4	6347.2	91	4	0	0	1	0	4	1	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	9	0	0	0	0	0	73	2	11	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	39	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	21	17	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	456.7	"AWI"	456.7	6103	6538	6340.4	89	2	0	0	0	0	0	3	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	6	0	0	0	0	0	60	3	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	19	32	0	1	0	0	0
