"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Juniperus"	"Lamiaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Solanaceae"	"Sorbus"	"Thalictrum"	"Ulmus"
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	144.5	"AWI"	144.5	9219	9681.5	9526	0	0	0	0	0.5859375	0	0	9.765625	0	0	3.90625	0	0	27.1484375	0	17.3828125	0	0	0	0	0	0	0	0	0	0.1953125	0	0.1953125	0	11.328125	0	0	0	0	24.8046875	0	0	0	0	0	0	0	0	4.6875
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	152.5	"AWI"	152.5	9333	9784.5	9596.5	0	0	0	0	0	0	0	16.710182767624	0	0	0	0	0	34.9869451697128	0	14.3603133159269	0	0	0	0	0	0	0	0	0	0	0	0	0	14.621409921671	0	0	0	0	12.532637075718	0.261096605744125	0	0	0	2.088772845953	0	0	0	4.43864229765013
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	160.5	"AWI"	160.5	9449	9872	9669	0	0	0	0	0	0	0	4.32989690721649	0	0	2.06185567010309	0	0	4.74226804123711	0	68.2474226804124	0	0	0	0	0	0	0	0	0	0	0	0.206185567010309	0.206185567010309	15.0515463917526	0	0	0	0	2.68041237113402	0.206185567010309	0	0	0	0.206185567010309	0	0	0	2.06185567010309
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	168.5	"AWI"	168.5	9549	9971	9741	0	0	0	0	0.627615062761506	0	0	3.55648535564854	0	0	0	0	0	4.60251046025105	0	66.5271966527197	0	0	0	0	0	0	0	0	0	0	0	0	0	10.8786610878661	0	0	0	0	12.3430962343096	0.627615062761506	0	0	0	0	0	0	0	0.836820083682008
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	176.5	"AWI"	176.5	9621	10076.5	9822	0	0	0	0	0	0	0	10.934393638171	0	0	0	0.198807157057654	0	16.3021868787276	0	62.8230616302187	0	0	0	0	0	0	0	0	0	0	0	0	0	5.56660039761431	0	0	0	0	1.39165009940358	0.198807157057654	0	0	0	1.98807157057654	0.198807157057654	0	0	0.397614314115308
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	184.5	"AWI"	184.5	9674	10188.5	9897.5	0	0	0	0	0	0	0	24.6601941747573	0	0	0	0	0	32.2330097087379	0	37.0873786407767	0	0	0	0	0	0	0	0	0	0	0	0	0	3.30097087378641	0	0	0	0	0.388349514563107	0.194174757281553	0	0	0	1.55339805825243	0	0	0	0.58252427184466
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	192.5	"AWI"	192.5	9729.5	10291	9976.5	0	0.207900207900208	0	0.207900207900208	0.207900207900208	0	0	39.0852390852391	0	0	0	0	0	34.9272349272349	0	13.5135135135135	0	0	0	0	0	0	0	0	0	0	0	0	0	3.53430353430353	0	0	0	0	0.623700623700624	0.207900207900208	0	0	0	5.82120582120582	0.207900207900208	0	0	1.45530145530146
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	200.5	"AWI"	200.5	9788.5	10398.5	10054	0	0.62111801242236	0	0	0	0	0	43.2712215320911	0	0	0	0	0	37.6811594202899	0	12.2153209109731	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1407867494824	0	0	0	0	1.0351966873706	0	0	0	0	0.20703933747412	0	0.20703933747412	0	0.62111801242236
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	208.5	"AWI"	208.5	9847	10509	10129.5	0	0.412371134020619	0	0	0	0	0	24.3298969072165	0	0	0	0	0	47.2164948453608	0	20	1.03092783505155	0	0	0	0	0	0	0	0	0	0	0	0	4.32989690721649	0	0	0	0	1.23711340206186	0	0	0	0	1.03092783505155	0	0.206185567010309	0	0.206185567010309
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	216.5	"AWI"	216.5	9904.5	10608	10208	0	0	0	0.210084033613445	0	0	0	33.4033613445378	0	0	0	0	0	17.436974789916	0	42.0168067226891	0	0	0	0	0	0	0	0	0	0	0	0	0	3.78151260504202	0	0	0	0	1.68067226890756	0	0	0.630252100840336	0	0.840336134453782	0	0	0	0
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	224.5	"AWI"	224.5	9966	10703	10284	0	0	0.210084033613445	0	0	0	0	15.7563025210084	0	0	0	0	0	4.83193277310924	0	72.6890756302521	0	0	0	0	0	0	0	0	0	0	0	0	0	3.78151260504202	0	0	0	0	0.420168067226891	0	0	0.210084033613445	0	1.89075630252101	0	0.210084033613445	0	0
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	232.5	"AWI"	232.5	10039.5	10793.5	10360	0	0	0	0	0	0	0	19.5227765726681	0	0	0	0	0	5.2060737527115	0	63.3405639913232	0	0.433839479392625	0	0.216919739696312	0	0	0	0	0	0	0	0	0	5.2060737527115	0	0	0	0	0.650759219088937	0	3.68763557483731	0	0	1.7353579175705	0	0	0	0
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	240.5	"AWI"	240.5	10112.5	10889.5	10437.5	0	0.231481481481481	0	0	0	0	0	33.3333333333333	0.231481481481481	0	0	0	0.462962962962963	2.5462962962963	0	55.3240740740741	0	0	0	0	0	0	0	0	0	0	0	0	0	2.31481481481481	0	0	0	0	1.85185185185185	0	0	0	0	3.47222222222222	0	0.231481481481481	0	0
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	248.5	"AWI"	248.5	10177.5	10997.5	10512.5	0	0	0	0	0	0	0	21.7054263565891	0	0	0	1.55038759689922	0	4.39276485788114	0	55.8139534883721	0	0	0	0	0.258397932816538	0	0	0	0	0	0	0	0	8.78552971576227	0	0	0	0	1.03359173126615	0.516795865633075	0	0	0	5.68475452196382	0	0.258397932816538	0	0
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	256.5	"AWI"	256.5	10244	11083.5	10587.5	0	0.277777777777778	0	0	0	0	0	24.1666666666667	0.277777777777778	0	0	0.833333333333333	0	4.44444444444444	0	61.3888888888889	1.11111111111111	0	0	0	0	0	0	0	0	0	0	0	0	3.61111111111111	0	0	0	0	1.66666666666667	0	0	0	0	1.66666666666667	0	0.277777777777778	0	0.277777777777778
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	264.5	"AWI"	264.5	10311.5	11185.5	10663.5	0	0	0	0	0	0	0	21.3963963963964	0	0	0	1.12612612612613	0	1.57657657657658	0	71.3963963963964	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8018018018018	0	0	0	0	1.12612612612613	0	0	0.225225225225225	0	1.12612612612613	0	0.225225225225225	0	0
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	272.5	"AWI"	272.5	10386	11284.5	10743	0	0	0	0	0	0	0	10.6481481481481	0	0	0	5.09259259259259	0	1.85185185185185	0	77.7777777777778	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38888888888889	0	0	0	0.231481481481481	1.15740740740741	0	0	0.694444444444444	0	1.15740740740741	0	0	0	0
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	280.5	"AWI"	280.5	10464	11386	10821	0	0	0	0.22271714922049	0	0	0	11.5812917594655	0	0	0	0.44543429844098	0	5.12249443207127	0	77.728285077951	0	0	0	0	0	0	0	0	0	0	0	0	0	2.89532293986637	0	0	0	0	0.22271714922049	0	0	0.22271714922049	0	1.33630289532294	0	0	0	0.22271714922049
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	288.5	"AWI"	288.5	10539	11483.5	10894.5	0	0.234192037470726	0	0.702576112412178	0	0	0	15.4566744730679	0	0	0	0	0	8.66510538641686	0	68.384074941452	0	0	0	0	0	0	0	0	0	0	0	0	0	3.27868852459016	0	0	0	0	2.10772833723653	0.234192037470726	0	0	0	0.936768149882904	0	0	0	0
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	296.5	"AWI"	296.5	10607	11563.5	10967.5	0	0	0	0	0	0	0	16.5242165242165	0	0	0	0.284900284900285	0	8.83190883190883	0	61.5384615384615	2.27920227920228	0	0	0.284900284900285	0	0	0	0	0	0	0	0	0	4.84330484330484	0	0	0	0	2.27920227920228	0.284900284900285	0	0	0	1.99430199430199	0	0	0	0.854700854700855
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	304.5	"AWI"	304.5	10694.5	11663.5	11040	0	0.408163265306122	0	0	0	0	0	35.3061224489796	0	0	0	0	0	5.30612244897959	0	20.6122448979592	0	0	0	0	0	0	0	0.204081632653061	0	0	0	0	0	2.44897959183673	0	30.2040816326531	0	0	0.612244897959184	0.612244897959184	0	0	0	3.87755102040816	0	0	0	0.408163265306122
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	312.5	"AWI"	312.5	10790	11736.5	11109	0	0.284900284900285	0	0.284900284900285	0	0	0	18.5185185185185	0.284900284900285	0	0	0	0	10.8262108262108	0	57.8347578347578	0	0	0	0	0	0	0	1.70940170940171	0	0	0	0	0	5.6980056980057	0	0	0	0	1.99430199430199	0.284900284900285	0	0	0	1.99430199430199	0	0.284900284900285	0	0
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	320.5	"AWI"	320.5	10887.5	11838	11202.5	0	0	0	0	0	0	0	19.831223628692	0	0	0	0.843881856540084	0	3.79746835443038	0	31.6455696202532	11.3924050632911	0	0	0	0	0	0	16.4556962025316	0	0	0	0	0	8.0168776371308	0	0	0	0	1.26582278481013	1.26582278481013	0	0	0	5.06329113924051	0	0	0	0.421940928270042
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	328.5	"AWI"	328.5	10978.5	11965	11318	0	0	0	0	0	0	0	8.48056537102473	0.353356890459364	0	0	0.353356890459364	0	0.706713780918728	0	43.1095406360424	18.3745583038869	0	0	0	0	0	0	14.1342756183746	0	0	0	0	0	8.12720848056537	0	0	0	0	1.06007067137809	1.41342756183746	0	0	2.47349823321555	1.41342756183746	0	0	0	0
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	336.5	"AWI"	336.5	11060	12089.5	11440	0	0	0	0.373134328358209	0	0.373134328358209	0	3.73134328358209	0.373134328358209	0.373134328358209	0	0	0	0	0	41.7910447761194	27.9850746268657	0	0	0	0	0	0	11.9402985074627	0	0.373134328358209	0	0	0	7.08955223880597	0	0	0.373134328358209	0	0	1.86567164179104	0	0.746268656716418	1.11940298507463	1.11940298507463	0	0	0	0.373134328358209
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	344.5	"AWI"	344.5	11167	12193.5	11554.5	0	0	0	0	0	0	0	7.66550522648084	0	0	0	0.696864111498258	0	3.48432055749129	0	51.9163763066202	18.1184668989547	0	0	0	0	0.348432055749129	0	3.13588850174216	0	0.348432055749129	0	0	0	3.13588850174216	0	0	0	1.39372822299652	3.13588850174216	2.09059233449477	0	0.348432055749129	1.39372822299652	1.74216027874564	0	0	0.348432055749129	0.696864111498258
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	352.5	"AWI"	352.5	11280	12306	11662	0	0	0	0	0	0.51150895140665	0	1.0230179028133	0	0.255754475703325	0	0.255754475703325	0	0.255754475703325	0	63.4271099744246	23.5294117647059	0	0	0	0	0	0	1.0230179028133	0	0	0	0	0	6.1381074168798	0	0	0	0	0	2.30179028132992	0	0.255754475703325	0	1.0230179028133	0	0	0	0
23780	41187	"Gors Fawr Bog"	51.93167	-4.71833	360.5	"AWI"	360.5	11383	12442.5	11786.5	0	0	0	0	0	0	0	0.649350649350649	0.649350649350649	0	0	0.649350649350649	0.432900432900433	0.649350649350649	0	87.8787878787879	1.2987012987013	0	0	0	0	0.432900432900433	0	0.432900432900433	0	0	0	0	0	3.24675324675325	0	0	0	0	0	1.08225108225108	0	0	1.94805194805195	0.649350649350649	0	0	0	0
