"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Montiaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Tofieldiaceae"	"Ulmus"	"Urticaceae"
16670	26499	"Schönwies"	46.84652	11.01591	117.5	"AWI"	117.5	7795	8774.5	8346.5	0	0	14.4181256436663	0.102986611740474	0	0.514933058702369	0	1.23583934088568	0	0	0	0	0	0	0	0	1.13285272914521	30.7929969104016	0	0	0	0	0	0	0	0	0.308959835221421	0	0.102986611740474	0	0	0	0	0	7.31204943357363	41.8125643666323	0	0	0	0	0	0.102986611740474	0.102986611740474	0	0	0	0	0.411946446961895	0.720906282183316	0	0	0	0.205973223480947	0	0.617919670442842	0	0.102986611740474	0
16670	26499	"Schönwies"	46.84652	11.01591	120	"AWI"	120	7904	8889	8468	0	0	9.92108229988726	0	0	0.56369785794814	0	1.12739571589628	0	0	0	0	0	0	0	0	0.225479143179256	50.9582863585118	0	0	0	0	0	0.112739571589628	0	0	0.338218714768884	0	0	0	0	0	0	0	4.50958286358512	30.5524239007892	0	0	0	0	0	0.112739571589628	0	0	0	0	0	0.112739571589628	0.338218714768884	0	0	0	0.789177001127396	0	0.338218714768884	0	0	0
16670	26499	"Schönwies"	46.84652	11.01591	122.5	"AWI"	122.5	7998.5	8934.5	8528	0	0	7.09426627793975	0	0	0.485908649173955	0	1.45772594752187	0	0	0	0	0.194363459669582	0	0	0	1.16618075801749	58.9893100097182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.27599611273081	24.1010689990282	0	0	0	0.194363459669582	0	0	0.194363459669582	0	0	0	0	0.388726919339164	0.583090379008746	0	0	0.0971817298347911	0.194363459669582	0	0.485908649173955	0	0.0971817298347911	0
16670	26499	"Schönwies"	46.84652	11.01591	125	"AWI"	125	8053	8988	8586	0	0.109170305676856	6.98689956331878	0	0	0.327510917030568	0	1.52838427947598	0	0	0	0	0	0	0	0	0.764192139737991	54.0393013100437	0	0	0	0	0	0	0	0.109170305676856	0.109170305676856	0	0.436681222707424	0	0	0	0	0	3.38427947598253	29.8034934497817	0	0	0	0.327510917030568	0	0.109170305676856	0.109170305676856	0	0	0	0	0.218340611353712	0.982532751091703	0	0	0.436681222707424	0.109170305676856	0	0.109170305676856	0	0	0
16670	26499	"Schönwies"	46.84652	11.01591	127.5	"AWI"	127.5	8103	9074.5	8642	0	0	8.23389021479714	0	0	0.596658711217184	0	1.07398568019093	0	0	0	0	0	0	0	0	0.238663484486874	57.8758949880668	0	0	0	0	0	0	0	0	0.477326968973747	0	0	0	0	0	0	0	3.34128878281623	26.7303102625298	0	0	0	0	0	0	0	0	0.119331742243437	0	0	0.238663484486874	0.596658711217184	0	0	0	0.119331742243437	0	0.238663484486874	0	0.119331742243437	0
16670	26499	"Schönwies"	46.84652	11.01591	130	"AWI"	130	8146	9181	8696	0	0	5.76923076923077	0	0	0.32051282051282	0	0.747863247863248	0.106837606837607	0	0	0.213675213675214	0	0	0	0	0.747863247863248	56.7307692307692	0	0	0	0	0	0.213675213675214	0	0	0.213675213675214	0	0.106837606837607	0	0	0	0	0	2.24358974358974	29.7008547008547	0	0	0	0	0	0.213675213675214	0	0	0	0	0	0.213675213675214	1.17521367521368	0	0	0	0.641025641025641	0	0.106837606837607	0	0.534188034188034	0
16670	26499	"Schönwies"	46.84652	11.01591	132.5	"AWI"	132.5	8212	9220	8753.5	0	0.0884955752212389	8.58407079646018	0	0	0.353982300884956	0	1.15044247787611	0	0	0	0	0	0	0	0	0.442477876106195	56.3716814159292	0	0	0	0	0	0	0	0	0.176991150442478	0	0.176991150442478	0	0	0	0	0	2.12389380530973	29.0265486725664	0	0	0	0	0	0.0884955752212389	0.176991150442478	0	0	0	0	0	0.530973451327434	0	0	0	0.0884955752212389	0	0.265486725663717	0	0.353982300884956	0
16670	26499	"Schönwies"	46.84652	11.01591	135	"AWI"	135	8265	9274	8811	0	0.110864745011086	5.54323725055432	0	0	0.110864745011086	0	1.21951219512195	0	0	0	0	0	0	0	0	0.997782705099778	60.310421286031	0	0	0	0	0	0	0	0.110864745011086	0	0	0.332594235033259	0	0	0	0	0	2.66075388026608	27.1618625277162	0	0	0	0.110864745011086	0	0.332594235033259	0.110864745011086	0	0	0	0	0	0.332594235033259	0	0	0	0	0	0.221729490022173	0	0.332594235033259	0
16670	26499	"Schönwies"	46.84652	11.01591	137.5	"AWI"	137.5	8323.5	9341.5	8869	0	0	11.7718446601942	0	0	0.242718446601942	0	2.79126213592233	0	0	0	0	0	0	0	0	2.30582524271845	44.4174757281553	0	0	0	0	0	0	0	0.121359223300971	0.606796116504854	0	0.121359223300971	0	0	0	0	0	1.57766990291262	32.8883495145631	0	0	0	0	0	0	0	0	0	0	0.121359223300971	0.121359223300971	1.21359223300971	0	0	0.121359223300971	0.606796116504854	0	0.728155339805825	0	0.242718446601942	0
16670	26499	"Schönwies"	46.84652	11.01591	140	"AWI"	140	8358	9412	8923	0	0	8.04701627486438	0	0	0.632911392405063	0	1.44665461121157	0	0	0	0	0	0	0	0	3.61663652802893	38.3363471971067	0	0	0.27124773960217	0	0	0.0904159132007233	0	0.0904159132007233	0.361663652802893	0	0.0904159132007233	0	0	0	0	0	0.904159132007233	41.4104882459313	0	0	0	0.27124773960217	0	0.452079566003617	0.27124773960217	0	0	0	0	0.180831826401447	1.08499095840868	0	0	0	1.44665461121157	0	0.723327305605787	0	0.27124773960217	0
16670	26499	"Schönwies"	46.84652	11.01591	142.5	"AWI"	142.5	8424.5	9451	8977	0	0	7.15596330275229	0	0	0.36697247706422	0	2.11009174311927	0	0	0	0	0	0	0	0.0917431192660551	2.11009174311927	34.0366972477064	0	0	0	0	0	0	0	0.642201834862385	0.275229357798165	0	0	0	0	0	0	0	0.55045871559633	48.4403669724771	0	0	0	0.0917431192660551	0	0	0	0	0	0	0	0	1.92660550458716	0	0	0.18348623853211	1.28440366972477	0	0.73394495412844	0	0	0
16670	26499	"Schönwies"	46.84652	11.01591	145	"AWI"	145	8474	9501	9034	0	0	4.18502202643172	0	0	0.110132158590308	0	2.6431718061674	0	0	0	0	0	0	0	0	3.9647577092511	47.9074889867841	0	0	0	0	0	0	0	0.330396475770925	0.330396475770925	0	0.220264317180617	0	0	0	0	0	0.550660792951542	35.7929515418502	0	0	0	0.110132158590308	0	0.110132158590308	0	0	0	0	0.220264317180617	0	1.65198237885463	0	0	0	1.10132158590308	0	0.66079295154185	0	0.110132158590308	0
16670	26499	"Schönwies"	46.84652	11.01591	147.5	"AWI"	147.5	8521	9560.5	9087.5	0	0	4.43548387096774	0	0	0.100806451612903	0	2.11693548387097	0	0	0	0	0	0	0	0	2.41935483870968	41.0282258064516	0	0	0	0	0	0	0	0	0.504032258064516	0	0	0	0	0	0	0	0.907258064516129	46.0685483870968	0	0	0	0.201612903225806	0	0.100806451612903	0	0	0.100806451612903	0	0	0	0.504032258064516	0	0	0	0.504032258064516	0	0.705645161290323	0	0.30241935483871	0
16670	26499	"Schönwies"	46.84652	11.01591	150	"AWI"	150	8562	9634	9138	0	0	5.09304603330069	0	0	0.39177277179236	0	1.27326150832517	0	0	0	0	0	0	0	0	1.27326150832517	49.5592556317336	0	0	0	0	0	0.0979431929480901	0	0	0	0	0.29382957884427	0	0	0	0	0	0	39.4711067580803	0	0	0	0.0979431929480901	0	0.29382957884427	0	0	0	0	0	0.19588638589618	1.07737512242899	0	0	0	0.19588638589618	0	0.685602350636631	0	0	0
16670	26499	"Schönwies"	46.84652	11.01591	152.5	"AWI"	152.5	8652.5	9672	9190	0	0	3.55769230769231	0	0	0.673076923076923	0	1.44230769230769	0	0	0	0	0	0	0	0	1.53846153846154	52.9807692307692	0	0	0	0	0	0.192307692307692	0	0.0961538461538462	0.0961538461538462	0	0	0	0	0	0	0	0.192307692307692	35.4807692307692	0	0	0	0.0961538461538462	0	0.480769230769231	0.0961538461538462	0	0	0	0	0.0961538461538462	1.25	0	0	0.0961538461538462	0.576923076923077	0	0.673076923076923	0	0.384615384615385	0
16670	26499	"Schönwies"	46.84652	11.01591	155	"AWI"	155	8719	9720	9247	0	0	3.64415862808146	0	0	0.107181136120043	0	2.14362272240086	0	0	0	0	0	0	0	0	1.92926045016077	43.1939978563773	0	0	0	0	0	0	0	0	0.214362272240086	0	0.214362272240086	0	0	0	0	0	0.535905680600214	45.7663451232583	0	0	0	0.214362272240086	0	0.107181136120043	0.107181136120043	0	0	0	0	0	0.964630225080386	0	0	0.107181136120043	0.107181136120043	0	0.428724544480171	0	0.214362272240086	0
16670	26499	"Schönwies"	46.84652	11.01591	157.5	"AWI"	157.5	8773	9766	9302	0	0	2.44140625	0	0	0.1953125	0	1.07421875	0	0	0	0	0	0	0	0	1.3671875	39.0625	0	0	0	0	0	0	0	0	0	0	0.1953125	0	0	0	0	0	0	53.61328125	0	0	0	0.1953125	0	0.48828125	0	0	0	0	0	0	0.390625	0	0	0.1953125	0	0	0.390625	0	0.390625	0
16670	26499	"Schönwies"	46.84652	11.01591	160	"AWI"	160	8818	9828	9359	0	0	3.6178107606679	0	0	0.371057513914657	0	1.2987012987013	0	0.0927643784786642	0	0	0	0	0	0	1.39146567717996	40.9090909090909	0	0	0	0	0	0	0	0.278293135435993	0.649350649350649	0	0.185528756957328	0	0.0927643784786642	0	0	0	0.185528756957328	48.1447124304267	0	0	0	0.0927643784786642	0	0.0927643784786642	0.0927643784786642	0.0927643784786642	0.0927643784786642	0	0	0	0.463821892393321	0	0	0.185528756957328	0.742115027829314	0	0.371057513914657	0	0.556586270871985	0
16670	26499	"Schönwies"	46.84652	11.01591	162.5	"AWI"	162.5	8903	9859	9409.5	0	0	3.34872979214781	0	0	0.346420323325635	0	0.346420323325635	0	0	0	0	0	0	0	0	2.3094688221709	23.2101616628176	0	0	0	0	0	0	0	0.346420323325635	0.346420323325635	0	0	0	0	0	0	0	0.23094688221709	64.4341801385681	0	0	0	0.46189376443418	0	0.577367205542725	1.50115473441109	0	0	0	0.115473441108545	0	0.69284064665127	0	0	0	0.69284064665127	0	0.808314087759815	0	0.23094688221709	0
16670	26499	"Schönwies"	46.84652	11.01591	165	"AWI"	165	8973	9896	9464	0.11001100110011	0	1.87018701870187	0	0	0.77007700770077	0	0.99009900990099	0	0.11001100110011	0	0	0	0	0	0	2.09020902090209	39.8239823982398	0	0	0	0	0.11001100110011	0	0	0.11001100110011	0.44004400440044	0	0	0	0	0	0	0	0.11001100110011	48.8448844884488	0	0	0	0.77007700770077	0	0.22002200220022	0.77007700770077	0	0	0	0	0	0.88008800880088	0	0	0.22002200220022	1.1001100110011	0	0.44004400440044	0	0.22002200220022	0
16670	26499	"Schönwies"	46.84652	11.01591	167.5	"AWI"	167.5	9032.5	9941.5	9518.5	0	0	1.86219739292365	0	0	0.0931098696461825	0	1.39664804469274	0	0	0	0	0.186219739292365	0	0	0	3.1657355679702	37.243947858473	0	0	0	0	0	0.0931098696461825	0	0.186219739292365	0.0931098696461825	0	0	0	0	0	0	0	0.186219739292365	51.7690875232775	0	0	0	0.465549348230912	0	0.37243947858473	0.279329608938547	0	0	0	0.0931098696461825	0	1.30353817504655	0	0	0.0931098696461825	0.651769087523277	0	0.186219739292365	0	0.279329608938547	0
16670	26499	"Schönwies"	46.84652	11.01591	170	"AWI"	170	9077	9993	9574	0	0	1.99600798403194	0	0	0.598802395209581	0	0.898203592814371	0	0	0	0	0	0	0	0.0998003992015968	1.29740518962076	43.1137724550898	0	0	0	0	0	0	0	0.0998003992015968	0.399201596806387	0	0.199600798403194	0	0	0	0	0	0.29940119760479	47.8043912175649	0	0	0	0.29940119760479	0	0.0998003992015968	0	0	0	0	0	0	0.598802395209581	0	0	0.0998003992015968	0.998003992015968	0	0.598802395209581	0	0.499001996007984	0
16670	26499	"Schönwies"	46.84652	11.01591	172.5	"AWI"	172.5	9174	10018.5	9624	0	0	1.06382978723404	0.118203309692671	0	0.118203309692671	0	0.8274231678487	0	0	0	0	0	0	0	0	1.06382978723404	41.4893617021277	0	0	0	0	0	0	0	0	0.354609929078014	0	0	0	0	0	0	0	0.236406619385343	52.3640661938534	0	0	0	0.118203309692671	0	0.472813238770686	0.118203309692671	0	0	0	0	0	0.591016548463357	0	0	0.118203309692671	0.236406619385343	0	0.354609929078014	0	0.354609929078014	0
16670	26499	"Schönwies"	46.84652	11.01591	175	"AWI"	175	9267	10054	9678	0	0	1.93050193050193	0	0	0.0965250965250965	0	1.25482625482625	0	0	0	0	0	0	0	0	1.93050193050193	50.6756756756757	0	0	0	0	0	0	0	0.0965250965250965	0	0	0.0965250965250965	0	0	0	0	0	0.0965250965250965	41.6988416988417	0	0	0	0.28957528957529	0	0.0965250965250965	0.193050193050193	0	0.0965250965250965	0	0	0.0965250965250965	0.579150579150579	0	0	0	0.482625482625483	0	0.193050193050193	0	0.0965250965250965	0
16670	26499	"Schönwies"	46.84652	11.01591	177.5	"AWI"	177.5	9338	10092.5	9733.5	0	0	1.18483412322275	0.0789889415481833	0	0.23696682464455	0	0.710900473933649	0	0	0	0	0	0	0	0	0.868878357030016	44.5497630331754	0	0	0	0	0	0.0789889415481833	0	0.0789889415481833	0.315955766192733	0	0.0789889415481833	0	0	0	0	0	0	49.3680884676145	0	0	0	0.23696682464455	0	0.23696682464455	0.0789889415481833	0	0	0	0	0	0.631911532385466	0	0	0.23696682464455	0.631911532385466	0	0.394944707740916	0	0	0
16670	26499	"Schönwies"	46.84652	11.01591	180	"AWI"	180	9381	10151	9788	0	0	2.1039603960396	0	0	0.618811881188119	0	0.371287128712871	0	0	0	0	0	0	0	0	0.99009900990099	35.0247524752475	0	0	0	0	0	0	0	0.123762376237624	0.123762376237624	0	0.247524752475248	0	0	0	0	0	0	57.9207920792079	0	0	0	0	0	0	0.123762376237624	0	0.123762376237624	0	0	0	0.99009900990099	0	0	0	0.618811881188119	0	0.618811881188119	0	0	0
16670	26499	"Schönwies"	46.84652	11.01591	182.5	"AWI"	182.5	9498.5	10173	9839.5	0	0	1.15384615384615	0	0	0.641025641025641	0	0.384615384615385	0	0	0	0	0	0	0	0	0.641025641025641	39.1025641025641	0	0	0	0	0	0	0	0.128205128205128	0.256410256410256	0	0	0	0	0	0	0	0	55.2564102564103	0	0	0	0.384615384615385	0	0.128205128205128	0.128205128205128	0	0	0	0.128205128205128	0	0.641025641025641	0	0	0.256410256410256	0.256410256410256	0	0.512820512820513	0	0	0
16670	26499	"Schönwies"	46.84652	11.01591	185	"AWI"	185	9571	10207	9892	0	0	1.03225806451613	0	0	0.129032258064516	0	1.29032258064516	0	0	0	0	0	0	0	0	0.903225806451613	42.0645161290323	0	0	0	0	0	0	0	0.516129032258065	0.645161290322581	0	0	0	0	0	0	0	0	50.3225806451613	0	0	0	0.645161290322581	0	0.129032258064516	0	0	0	0	0	0	0.645161290322581	0	0	0.129032258064516	1.03225806451613	0	0.258064516129032	0	0.258064516129032	0
16670	26499	"Schönwies"	46.84652	11.01591	187.5	"AWI"	187.5	9625	10264	9947	0	0	1.83823529411765	0.122549019607843	0	1.22549019607843	0	0.490196078431373	0	0	0	0	0	0	0	0	0.490196078431373	45.9558823529412	0	0	0	0	0	0	0	0.122549019607843	0.735294117647059	0	0.245098039215686	0	0	0	0	0	0	43.75	0	0	0	0.367647058823529	0	0	0.367647058823529	0	0.122549019607843	0	0	0.245098039215686	1.10294117647059	0	0	0	2.20588235294118	0	0.490196078431373	0	0.122549019607843	0
16670	26499	"Schönwies"	46.84652	11.01591	190	"AWI"	190	9665	10351	10002	0	0	0.647249190938511	0	0	0.431499460625674	0	0.431499460625674	0	0.107874865156419	0	0	0	0	0	0	0.539374325782093	25.9978425026969	0	0	0	0	0	0.107874865156419	0	0.107874865156419	0	0	0.107874865156419	0	0	0	0	0	0	70.2265372168285	0	0	0	0.215749730312837	0	0	0.107874865156419	0	0.107874865156419	0	0	0.107874865156419	0.107874865156419	0	0	0	0.323624595469256	0	0.215749730312837	0	0.107874865156419	0
16670	26499	"Schönwies"	46.84652	11.01591	192.5	"AWI"	192.5	9737	10392	10058	0	0	0.319488817891374	0	0	0.212992545260916	0	0.212992545260916	0	0	0	0	0	0	0	0	0.212992545260916	42.2790202342918	0	0	0	0	0	0	0	0	0.106496272630458	0	0	0	0	0	0	0	0	53.8871139510117	0	0	0	0.319488817891374	0	0	0	0	0	0	0	0	1.59744408945687	0	0	0.212992545260916	0.425985090521832	0	0.212992545260916	0	0	0
16670	26499	"Schönwies"	46.84652	11.01591	195	"AWI"	195	9796	10448	10113	0	0	0.81799591002045	0	0	0	0	0.511247443762781	0	0	0	0	0	0	0	0	0	33.8445807770961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.7014314928425	0	0	0	0.102249488752556	0	0	0.102249488752556	0	0	0	0	0	0.306748466257669	0	0	0.102249488752556	0.102249488752556	0	0.102249488752556	0	0.306748466257669	0
16670	26499	"Schönwies"	46.84652	11.01591	197.5	"AWI"	197.5	9835.5	10515	10169	0	0	0.85397096498719	0	0	0.170794192997438	0	0.939368061485909	0	0	0	0	0	0	0	0	0	36.5499573014518	0	0	0	0	0	0	0	0	0.085397096498719	0	0	0	0	0	0	0	0	60.3757472245944	0	0	0	0.085397096498719	0	0	0.085397096498719	0	0	0	0	0.085397096498719	0.597779675491033	0	0	0.170794192997438	0	0	0	0	0	0
16670	26499	"Schönwies"	46.84652	11.01591	200	"AWI"	200	9867	10621	10223	0	0	1.56075808249721	0.111482720178372	0	0.334448160535117	0	0.111482720178372	0	0.111482720178372	0	0	0	0	0	0.222965440356745	0	31.2151616499443	0	0	0	0	0	0	0	0	0	0	0.334448160535117	0	0	0	0	0	0.111482720178372	65.3288740245262	0	0	0	0	0	0	0	0	0	0	0	0.111482720178372	0.445930880713489	0	0	0	0	0	0	0	0	0
16670	26499	"Schönwies"	46.84652	11.01591	205	"AWI"	205	10010	10753	10369	0	0	4.03397027600849	0	0	0.283085633404105	0	2.12314225053079	0	0	0	0	0	0	0	0	5.52016985138004	50.4600141542817	0	0	0	0	0	0.0707714083510262	0	0	0.353857041755131	0	0.0707714083510262	0	0	0	0	0.141542816702052	0.141542816702052	32.342533616419	0	0	0	0	0	0.212314225053079	0.0707714083510262	0	0	0	0	0.212314225053079	0.920028308563341	0	0	0	0.636942675159236	0	0.56617126680821	0	1.84005661712668	0
16670	26499	"Schönwies"	46.84652	11.01591	207.5	"AWI"	207.5	10052	10865	10440.5	0	0	1.94319880418535	0	0	0.523168908819133	0	1.49476831091181	0	0	0	0	0	0	0.149476831091181	0	1.71898355754858	40.3587443946188	0	0.0747384155455904	0	0	0	0	0	0.373692077727952	0.224215246636771	0	0.0747384155455904	0	0	0	0	0.149476831091181	0	49.7010463378176	0	0	0	0.0747384155455904	0	0.149476831091181	0	0	0	0	0	0	0.523168908819133	0.149476831091181	0	0.0747384155455904	0.822122571001495	0	0.597907324364723	0	0.822122571001495	0
16670	26499	"Schönwies"	46.84652	11.01591	210	"AWI"	210	10089	11002	10510	0	0	2.38341968911917	0	0	0	0	1.6580310880829	0	0	0	0	0	0	0	0	1.96891191709845	45.3886010362694	0	0	0	0	0	0	0	0.310880829015544	0.207253886010363	0	0.103626943005181	0	0	0	0	0	0.310880829015544	45.5958549222798	0	0	0	0.103626943005181	0	0.207253886010363	0	0	0	0	0.103626943005181	0.310880829015544	0.414507772020725	0	0	0.103626943005181	0.310880829015544	0	0.310880829015544	0	0.207253886010363	0
16670	26499	"Schönwies"	46.84652	11.01591	212.5	"AWI"	212.5	10188	11050.5	10588	0	0	2.21870047543582	0	0	0.237717908082409	0	1.90174326465927	0	0	0	0	0	0	0	0	1.743264659271	51.0301109350238	1.10935023771791	0	0	0	0	0	0	0.0792393026941363	0.396196513470681	0	0	0	0	0	0	0.0792393026941363	0	38.4310618066561	0	0	0	0	0	0.158478605388273	0	0	0	0	0	0.158478605388273	0	0	0	0.237717908082409	0.871632329635499	0	0.316957210776545	0	0.950871632329636	0.0792393026941363
16670	26499	"Schönwies"	46.84652	11.01591	215	"AWI"	215	10253	11116	10670	0	0	1.75097276264591	0	0	0.0972762645914397	0	2.33463035019455	0	0	0	0	0	0	0	0	2.04280155642023	49.4163424124514	0	0	0	0	0	0	0	0	0.583657587548638	0	0.389105058365759	0	0	0	0	0.0972762645914397	0	40.3696498054475	0	0	0	0	0	0	0.0972762645914397	0	0	0	0	0.583657587548638	0.194552529182879	0	0	0.291828793774319	0.583657587548638	0	0.194552529182879	0	0.972762645914397	0
16670	26499	"Schönwies"	46.84652	11.01591	217.5	"AWI"	217.5	10301.5	11197.5	10744.5	0	0	3.36200156372166	0	0	0.390930414386239	0	2.03283815480844	0.0781860828772478	0	0	0	0	0	0.0781860828772478	0	2.81469898358092	44.175136825645	0	0	0	0	0	0	0	0.469116497263487	0.312744331508991	0	0	0	0	0	0	0.0781860828772478	0.156372165754496	42.8459734167318	0	0	0	0.0781860828772478	0	0	0	0	0	0	0.0781860828772478	0.312744331508991	1.48553557466771	0	0	0.156372165754496	0.312744331508991	0	0.547302580140735	0	0.234558248631744	0
16670	26499	"Schönwies"	46.84652	11.01591	220	"AWI"	220	10341	11331	10821	0	0	1.94968553459119	0.0628930817610063	0.440251572327044	0	0	1.19496855345912	0	0	0	0	0	0	0	0.0628930817610063	2.26415094339623	47.2327044025157	0	0	0	0	0	0	0	0.188679245283019	0.440251572327044	0	0.0628930817610063	0	0	0	0	0	0.188679245283019	42.3899371069182	0	0	0	0	0	0.0628930817610063	0.125786163522013	0	0	0	0	0.377358490566038	0.50314465408805	0	0	0.125786163522013	0.880503144654088	0	0.377358490566038	0	1.06918238993711	0
16670	26499	"Schönwies"	46.84652	11.01591	222.5	"AWI"	222.5	10415	11478.5	10916	0	0	1.27353266888151	0.0553709856035437	0	0.166112956810631	0	0.719822812846069	0	0	0	0	0	0	0	0	0.830564784053156	36.7109634551495	0	0	0	0	0	0.0553709856035437	0	0.110741971207087	0.166112956810631	0	0	0	0	0	0	0	0	58.3610188261351	0	0	0	0	0	0	0	0	0	0	0	0.166112956810631	0	0	0	0.110741971207087	0.276854928017719	0	0.553709856035437	0	0.44296788482835	0
16670	26499	"Schönwies"	46.84652	11.01591	225	"AWI"	225	10469	11678	11009	0	0	2.76988636363636	0.213068181818182	0	0.213068181818182	0	1.84659090909091	0	0	0	0	0	0	0	0	2.20170454545455	45.9517045454545	0	0	0	0	0	0.213068181818182	0	0.142045454545455	0.355113636363636	0	0.0710227272727273	0	0	0	0	0	0	42.8977272727273	0	0	0	0	0	0.0710227272727273	0	0.0710227272727273	0	0	0.0710227272727273	0.355113636363636	1.13636363636364	0	0	0.284090909090909	0.426136363636364	0	0.355113636363636	0	0.355113636363636	0
16670	26499	"Schönwies"	46.84652	11.01591	227.5	"AWI"	227.5	10515	11901.5	11094.5	0	0	1.68404170008019	0	0	0.481154771451484	0	1.92461908580593	0	0	0	0	0	0	0	0	1.12269446672013	43.9454691259022	0	0	0	0	0	0	0	0.0801924619085806	0.0801924619085806	0	0	0	0	0	0	0	0.0801924619085806	47.3937449879711	0	0	0	0.0801924619085806	0	0	0.0801924619085806	0	0	0	0	0.160384923817161	0.641539695268645	0	0	0.240577385725742	0.801924619085806	0	0.240577385725742	0	0.962309542902967	0
16670	26499	"Schönwies"	46.84652	11.01591	232	"AWI"	232	10618	12230	11246	0	0.0904977375565611	2.62443438914027	0	0	0.271493212669683	0	2.0814479638009	0	0	0	0	0	0	0.0904977375565611	0.180995475113122	2.80542986425339	42.6244343891403	0	0	0	0	0	0.0904977375565611	0	0.0904977375565611	0.904977375565611	0	0.361990950226244	0	0	0	0	0.0904977375565611	0	44.3438914027149	0.0904977375565611	0	0	0	0	0.0904977375565611	0.0904977375565611	0	0	0	0	0.0904977375565611	0.995475113122172	0	0	0.271493212669683	0.180995475113122	0	0.180995475113122	0	1.35746606334842	0
16670	26499	"Schönwies"	46.84652	11.01591	232.5	"AWI"	232.5	10632	12252.5	11263.5	0	0	3.30760749724366	0.220507166482911	0	0.551267916207277	0	1.21278941565601	0	0	0	0	0	0	0	0	2.42557883131202	34.9503858875413	0	0	0	0	0	0	0	0.110253583241455	0.551267916207277	0	0	0	0	0	0	0	0	51.9294377067255	0.220507166482911	0	0	0	0	0.220507166482911	0	0	0	0	0	0.551267916207277	0.551267916207277	0	0	0.330760749724366	0.110253583241455	0	0.441014332965821	0	2.20507166482911	0.110253583241455
