"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Cannabaceae"	"Caryophyllaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Lamiaceae"	"Myrica"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Scrophulariaceae"	"Tilia"	"Ulmus"	"Vitaceae"
3112	4050	"Grande Brière"	47.36667	-2.25	100	"AWI"	100	2924	3816	3375	0	6.45161290322581	0.32258064516129	0	0	0	0	4.83870967741935	0	0	0	0	0	35.4838709677419	0.32258064516129	0	0	0.32258064516129	0	0	6.45161290322581	0	0	0.32258064516129	0.32258064516129	31.2903225806452	0	12.9032258064516	0.32258064516129	0	0	0	0	0	0	0.32258064516129	0.32258064516129	0
3112	4050	"Grande Brière"	47.36667	-2.25	105	"AWI"	105	3128	3895	3495	0	9.68660968660969	0.854700854700855	0	0	0	0	2.56410256410256	0	0	0	0	0	22.2222222222222	0	0	0.854700854700855	1.70940170940171	0	0	4.55840455840456	0	0	0.284900284900285	1.42450142450142	44.7293447293447	0	10.2564102564103	0	0	0	0	0	0	0	0.284900284900285	0.56980056980057	0
3112	4050	"Grande Brière"	47.36667	-2.25	110	"AWI"	110	3247	4006	3624	0	18.0064308681672	0.643086816720257	0	0	0.321543408360129	0	7.07395498392283	0	0	0	0	0	20.5787781350482	0	0	0.643086816720257	0.321543408360129	0	0	0.321543408360129	0	0	0	0	42.443729903537	0	9.0032154340836	0	0	0	0	0	0.321543408360129	0	0.321543408360129	0	0
3112	4050	"Grande Brière"	47.36667	-2.25	115	"AWI"	115	3542	4075	3797	0	17.3020527859238	0.586510263929619	0	0	0	0	5.86510263929619	0	0	0	0	0	18.475073313783	0.293255131964809	0	0	0.293255131964809	0	0	0.586510263929619	0	0	0.586510263929619	0	39.2961876832845	0	15.5425219941349	0	0	0	0	0	0.879765395894428	0	0.293255131964809	0	0
3112	4050	"Grande Brière"	47.36667	-2.25	120	"AWI"	120	3774	4182	3967	0	26.6666666666667	0.246913580246914	0	0	0.246913580246914	0	40.9876543209877	0	0	0	0	0	17.7777777777778	0.987654320987654	0	0	0.246913580246914	0	0	0.740740740740741	0	0	0.246913580246914	0	0.493827160493827	0	11.358024691358	0	0	0	0	0	0	0	0	0	0
3112	4050	"Grande Brière"	47.36667	-2.25	125	"AWI"	125	3905	4385	4143	0	24.2494226327945	0	0	0.23094688221709	0	0	31.8706697459584	0	0	0	0	0	21.7090069284065	4.6189376443418	0	0.46189376443418	0	0	0	0	0	0	0	0	0.92378752886836	0	14.5496535796767	0.92378752886836	0	0	0	0	0.23094688221709	0	0	0.23094688221709	0
3112	4050	"Grande Brière"	47.36667	-2.25	130	"AWI"	130	4067	4444	4253	0	27.9187817258883	0	0	0.253807106598985	0	0	51.5228426395939	0	0.761421319796954	0	0	0	2.03045685279188	2.03045685279188	0	0	0	0	0.253807106598985	0	0	0	0	0	1.01522842639594	0	9.64467005076142	0	0	0	0	0	4.31472081218274	0	0.253807106598985	0	0
3112	4050	"Grande Brière"	47.36667	-2.25	140	"AWI"	140	4264	4657	4470	0	52.3316062176166	0.259067357512953	0	0	0	0	27.4611398963731	0	0	0	0	0	3.62694300518135	2.07253886010363	0	0.259067357512953	0.259067357512953	0	0	0	0	0	0.259067357512953	0	0.77720207253886	0	11.3989637305699	0	0	0	0	0	1.03626943005181	0.259067357512953	0	0	0
3112	4050	"Grande Brière"	47.36667	-2.25	145	"AWI"	145	4327	4710	4525	0	68.2352941176471	0	0	0	0.235294117647059	0	13.1764705882353	0	0	0	0	0	2.58823529411765	3.29411764705882	0	0.470588235294118	0	0	0.235294117647059	0	0	0	0.235294117647059	0	2.11764705882353	0	6.58823529411765	0.235294117647059	0	0	0	0	2.58823529411765	0	0	0	0
3112	4050	"Grande Brière"	47.36667	-2.25	150	"AWI"	150	4384	4742	4565	0	68.6390532544379	0	0.29585798816568	0.29585798816568	0	0	3.55029585798817	0	0.29585798816568	0	0	0	2.07100591715976	6.50887573964497	0	0.887573964497041	0	0	0	0	0	0	0.29585798816568	0	0.591715976331361	0	5.32544378698225	0	0.29585798816568	0	0.29585798816568	0	10.6508875739645	0	0	0	0
3112	4050	"Grande Brière"	47.36667	-2.25	153	"AWI"	153	4408	4766	4591	0	60.126582278481	0.316455696202532	0.316455696202532	0	0.158227848101266	0	7.12025316455696	0	0.316455696202532	0	0.158227848101266	0	9.33544303797468	4.11392405063291	0	0.158227848101266	0.316455696202532	0.158227848101266	0	0	0	0.158227848101266	0.316455696202532	0	6.4873417721519	0	7.43670886075949	0.474683544303797	0	0	0.158227848101266	0	2.37341772151899	0	0	0	0
3112	4050	"Grande Brière"	47.36667	-2.25	156	"AWI"	156	4429	4800	4617	0	68.8026981450253	0.168634064080944	0	0	0	0	1.68634064080944	0	0	0	0	0	2.86677908937605	13.1534569983137	0	0.168634064080944	0	0	0	0	0	0	0.337268128161889	0.168634064080944	3.035413153457	0	6.74536256323777	0.168634064080944	0	0	0.168634064080944	0	2.19224283305228	0	0	0.337268128161889	0
3112	4050	"Grande Brière"	47.36667	-2.25	159	"AWI"	159	4454	4819	4638	0	37.9668049792531	0.20746887966805	0.20746887966805	0	0	0	1.45228215767635	0	0	0	0	0	0.4149377593361	36.9294605809129	0	0	0.20746887966805	0	0	0	0	0	0.4149377593361	0.20746887966805	1.2448132780083	0	10.7883817427386	0.4149377593361	0	0	0	0	9.54356846473029	0	0	0	0
3112	4050	"Grande Brière"	47.36667	-2.25	162	"AWI"	162	4477	4838	4659	0	12.7272727272727	0	0	0	0	0	5.45454545454545	0	1.81818181818182	0	0	0	2.42424242424242	46.0606060606061	0	1.21212121212121	0	0	0	0	0	0	1.21212121212121	0	8.48484848484849	0	9.6969696969697	0.606060606060606	0	0	1.21212121212121	0	8.48484848484849	0	0.606060606060606	0	0
3112	4050	"Grande Brière"	47.36667	-2.25	163	"AWI"	163	4483	4846	4666	0	8.75420875420875	0.336700336700337	1.01010101010101	0	0	0	3.36700336700337	0	0.673400673400673	0	0	0.336700336700337	3.36700336700337	54.8821548821549	0	0	0	0	0	0	0	0.336700336700337	0.673400673400673	0	7.40740740740741	0	10.4377104377104	1.01010101010101	0	0	0.673400673400673	0	6.3973063973064	0	0.336700336700337	0	0
3112	4050	"Grande Brière"	47.36667	-2.25	168	"AWI"	168	4512	4898	4702	0	4.16666666666667	0.555555555555556	0.277777777777778	0	0	0	4.44444444444444	0	0	0	0	0.277777777777778	7.22222222222222	37.5	0	0.277777777777778	0	0	0	0	0	0	0.555555555555556	0.833333333333333	21.3888888888889	0	20.8333333333333	0.555555555555556	0	0	0	0.277777777777778	0.555555555555556	0	0.277777777777778	0	0
3112	4050	"Grande Brière"	47.36667	-2.25	171	"AWI"	171	4524	4933	4722	0	4.11764705882353	2.05882352941176	0	0	0	0	3.82352941176471	0	0	0	0	0	5.29411764705882	30.2941176470588	0	0.294117647058824	0	0	0	0	0	0	0.882352941176471	0	21.4705882352941	0	28.2352941176471	0.294117647058824	0	0	0	0	0.294117647058824	0	0.882352941176471	2.05882352941176	0
3112	4050	"Grande Brière"	47.36667	-2.25	174	"AWI"	174	4545	4961	4743	0	5.03597122302158	5.39568345323741	0	0.359712230215827	0	0	1.43884892086331	0	0.359712230215827	0	0	0	2.51798561151079	7.9136690647482	0	1.07913669064748	0	0	0	0	0	0	0.719424460431655	0	39.9280575539568	0	32.7338129496403	0	0	0	0.359712230215827	0.719424460431655	0.359712230215827	0	0.359712230215827	0.719424460431655	0
3112	4050	"Grande Brière"	47.36667	-2.25	180	"AWI"	180	4581	5001	4787	0	2.91005291005291	8.46560846560847	0.264550264550265	0	0.264550264550265	0	1.32275132275132	0	0.264550264550265	0	0	0	2.11640211640212	2.64550264550265	0	0	0	0	0	0	0	0	0.793650793650794	0	62.962962962963	0	17.7248677248677	0.264550264550265	0	0	0	0	0	0	0	0	0
3112	4050	"Grande Brière"	47.36667	-2.25	182	"AWI"	182	4590	5014	4803	0	2.38805970149254	22.3880597014925	0	0.298507462686567	0	0	1.7910447761194	0	0	0	0	0	2.98507462686567	4.47761194029851	0	0.895522388059702	0.298507462686567	0	0	0	0	0	0	0	45.3731343283582	0	18.2089552238806	0	0	0	0	0.298507462686567	0	0	0.298507462686567	0.298507462686567	0
3112	4050	"Grande Brière"	47.36667	-2.25	185	"AWI"	185	4604	5041	4824	0	2.8169014084507	33.8028169014084	0	0	0	0	0.938967136150235	0	0	0	0	0	2.8169014084507	1.17370892018779	0	0.234741784037559	0	0	0	0	0	0	1.40845070422535	0.469483568075117	38.0281690140845	0	17.3708920187793	0.234741784037559	0	0	0	0	0	0	0.704225352112676	0	0
3112	4050	"Grande Brière"	47.36667	-2.25	186	"AWI"	186	4607	5052	4830	0	1.92307692307692	43.006993006993	0.34965034965035	0	0.174825174825175	15.5594405594406	0.34965034965035	0	0	0	0	0	5.76923076923077	5.94405594405594	0	0.174825174825175	0	0	0	0	0	0	0.524475524475524	0.34965034965035	18.3566433566434	0	6.64335664335664	0	0	0	0	0	0	0	0.34965034965035	0.524475524475524	0
3112	4050	"Grande Brière"	47.36667	-2.25	188	"AWI"	188	4613	5079	4843	0	1.25448028673835	55.1971326164875	0	0	0.17921146953405	12.7240143369176	0.17921146953405	0	0	0	0	0	5.55555555555556	4.12186379928315	0	0	0	0	0	0	0	0	1.4336917562724	0.17921146953405	14.5161290322581	0	4.3010752688172	0	0	0	0	0	0	0	0.3584229390681	0	0
3112	4050	"Grande Brière"	47.36667	-2.25	191	"AWI"	191	4638	5105	4864	0	1.86046511627907	67.906976744186	0	0	0.232558139534884	0	0.697674418604651	0	0	0	0	0	2.7906976744186	10.2325581395349	0	0.232558139534884	0	0	0	0	0	0	1.86046511627907	0.232558139534884	8.83720930232558	0	4.88372093023256	0	0	0	0	0	0	0	0.232558139534884	0	0
3112	4050	"Grande Brière"	47.36667	-2.25	194	"AWI"	194	4658	5134	4885	0.168067226890756	1.00840336134454	81.344537815126	0.168067226890756	0	0.336134453781513	6.5546218487395	0	0	0	0	0	0	3.02521008403361	1.68067226890756	0	0.336134453781513	0	0	0	0	0	0	0.168067226890756	0	0.840336134453782	0	3.69747899159664	0	0	0	0	0	0	0	0.672268907563025	0	0
3112	4050	"Grande Brière"	47.36667	-2.25	197	"AWI"	197	4672	5178	4907	0	4.29799426934097	67.0487106017192	0	0	0.286532951289398	2.29226361031519	0.286532951289398	0	0	0	0	0	7.16332378223496	2.86532951289398	0	0	0	0	0	0	0	0	1.71919770773639	0.286532951289398	1.71919770773639	0	9.74212034383954	0	0	0	0	0	0	0	2.29226361031519	0	0
3112	4050	"Grande Brière"	47.36667	-2.25	200	"AWI"	200	4684	5219	4927	0	12.84046692607	33.4630350194552	0	0	0	0.778210116731518	3.89105058365759	0	0	0	0	0	20.2334630350195	4.28015564202335	0	0.389105058365759	0.389105058365759	0	0	0	0	0	2.72373540856031	0.389105058365759	6.6147859922179	0	13.2295719844358	0	0	0	0	0	0	0	0.778210116731518	0	0
3112	4050	"Grande Brière"	47.36667	-2.25	215	"AWI"	215	4762	5395	5039	0	0	61.8461538461539	0	0	0.923076923076923	0.615384615384615	1.53846153846154	0	0.307692307692308	0	0	0	4	3.07692307692308	0	0.923076923076923	0	0	0	0	0	0	2.46153846153846	0.307692307692308	3.07692307692308	0	3.07692307692308	0.307692307692308	0	0	0	0.307692307692308	0	0	4	13.2307692307692	0
3112	4050	"Grande Brière"	47.36667	-2.25	235	"AWI"	235	4860	5629	5185	0.821917808219178	7.3972602739726	38.0821917808219	0.273972602739726	0.273972602739726	5.20547945205479	0	0.821917808219178	0	0	0	0.273972602739726	0	7.67123287671233	1.36986301369863	0	0	0	0	0	0	0	0	0.273972602739726	0.273972602739726	14.2465753424658	0	21.0958904109589	0	0	0	0	0	0.273972602739726	0	1.36986301369863	0.273972602739726	0
