"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Malvaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
16742	40450	"Le Loclat"	47.01867	6.99669	285	"AWI"	285	3059	4417	3634	58	4	215	1	0	0	0	4	0	69	0	0	0	0	0	0	0	0	0	0	120	34	0	0	0	0	0	0	155	0	13	0	0	0	0	6	0	0	0	0	0	1	0	0	39	31	0	0	0	0	0	0	189	0	0	0	0	0	5	0	0	0	0	0	0	0	1	1	3	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	287	"AWI"	287	3069	4547	3684	50	0	242	1	0	0	0	3	0	127	1	0	0	0	0	0	0	0	0	0	102	34	0	0	0	0	0	0	124	0	17	0	0	0	0	6	0	0	0	0	0	0	1	0	20	34	0	0	0	0	0	0	176	0	0	0	0	3	5	0	0	0	0	0	0	1	2	2	3	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	289	"AWI"	289	3114	4634	3743	77	1	277	0	0	0	0	5	0	165	0	0	0	0	0	0	0	0	0	0	113	31	0	0	0	0	0	0	142	0	13	0	0	0	0	12	0	1	0	0	0	0	1	0	35	60	0	0	0	0	0	0	153	0	0	0	0	5	6	0	0	0	0	0	0	0	2	2	0	0	1
16742	40450	"Le Loclat"	47.01867	6.99669	291	"AWI"	291	3203	4651	3808	64	3	201	2	0	0	0	7	0	59	0	2	0	0	0	0	0	0	0	0	108	61	0	0	0	0	0	0	149	0	18	0	0	0	0	8	5	0	0	0	0	0	0	0	28	31	0	0	0	0	0	0	129	0	0	0	0	1	5	0	0	0	1	0	0	0	2	7	3	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	295	"AWI"	295	3319	4706	3955	34	0	171	0	0	0	0	6	0	72	0	1	0	0	0	0	0	0	0	0	143	68	0	0	0	0	0	0	190	0	22	0	0	0	0	1	0	0	0	0	0	0	2	0	9	18	0	0	0	0	0	0	166	0	0	0	0	4	5	0	0	0	0	1	0	2	1	7	4	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	297	"AWI"	297	3366	4731	4025	60	2	204	1	0	0	0	0	0	18	0	2	0	0	0	0	0	0	0	0	124	50	0	0	0	0	0	0	149	1	24	0	0	0	0	0	0	0	0	0	0	0	0	0	26	15	0	0	0	0	0	0	168	0	0	0	4	1	6	0	0	0	0	0	0	0	1	6	1	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	299	"AWI"	299	3403	4765	4101	90	5	236	0	0	0	0	1	0	64	0	0	0	0	0	0	0	0	0	0	146	7	0	0	0	0	0	0	248	1	53	0	0	0	0	0	0	0	0	0	0	0	0	0	25	7	0	0	0	0	0	0	142	0	0	0	0	1	2	0	0	0	0	0	0	0	4	9	3	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	301	"AWI"	301	3440	4798	4170	33	2	238	0	0	0	0	1	0	155	0	1	0	0	0	0	0	0	0	0	135	13	0	0	0	0	0	0	185	2	27	0	0	0	0	0	0	0	0	0	0	0	0	0	25	9	0	0	0	0	0	0	137	0	0	0	0	0	1	0	0	0	0	0	0	0	2	6	2	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	302	"AWI"	302	3456	4826	4207	32	0	307	0	0	0	0	5	0	70	0	0	0	0	0	0	0	0	0	0	131	16	0	0	0	0	0	0	153	1	28	0	0	0	0	0	0	0	0	0	0	0	0	0	31	10	0	0	0	0	0	0	170	0	0	0	0	0	4	0	0	0	0	0	0	1	2	5	1	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	303	"AWI"	303	3468	4855	4244	54	3	265	0	0	0	1	2	0	34	0	0	0	0	0	0	0	0	0	0	141	25	0	0	0	0	0	0	164	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	28	9	0	0	0	0	0	0	205	0	0	0	0	0	3	0	0	0	0	0	0	1	2	9	3	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	304	"AWI"	304	3480	4886	4280	43	2	269	0	0	0	1	4	0	41	0	0	1	0	0	0	0	0	0	0	124	15	0	0	0	0	0	0	202	0	34	0	0	0	0	1	0	0	0	0	0	1	0	1	13	5	0	0	0	0	0	0	200	0	0	0	1	1	1	0	0	0	0	0	0	0	4	7	0	1	0
16742	40450	"Le Loclat"	47.01867	6.99669	305	"AWI"	305	3490	4915	4312	50	3	215	0	0	0	0	1	0	56	0	0	0	0	0	0	0	0	0	0	147	19	0	0	0	0	0	0	227	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	22	8	0	0	0	0	0	0	263	0	0	0	0	2	1	0	0	0	0	0	0	0	10	6	1	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	306	"AWI"	306	3505	4955	4347	47	4	160	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	129	17	0	0	0	0	0	0	199	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	24	12	0	0	0	0	1	0	236	0	0	0	0	0	4	0	0	0	0	0	0	0	3	7	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	307	"AWI"	307	3517	4997	4382	73	3	137	0	0	0	0	1	0	93	0	0	0	0	0	0	0	0	0	0	129	17	0	0	0	0	0	0	195	0	38	0	0	1	0	0	0	0	0	0	0	0	0	0	26	8	0	0	0	0	0	0	239	0	0	0	0	0	1	1	0	0	0	0	0	0	6	7	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	308	"AWI"	308	3528	5041	4417	34	6	198	0	0	0	0	2	0	73	0	0	0	0	0	0	0	0	0	0	141	15	0	0	0	0	0	0	196	0	19	0	0	0	0	1	0	0	0	0	0	0	0	0	15	5	0	0	0	0	2	0	235	0	0	0	0	0	1	0	0	0	0	0	1	0	4	10	1	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	309	"AWI"	309	3552	5080	4447	28	2	187	0	0	0	0	0	0	114	0	0	0	0	1	0	0	0	1	0	155	19	1	0	0	0	0	0	144	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	5	8	0	0	0	0	0	0	233	0	0	0	0	1	4	0	0	0	0	0	0	0	5	8	4	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	310	"AWI"	310	3623	5087	4473	35	2	151	0	0	0	0	2	0	123	0	0	1	0	0	0	0	0	0	0	137	31	0	0	0	0	0	0	153	0	24	0	0	0	0	0	0	0	0	0	0	1	0	0	9	16	0	0	0	0	0	0	247	0	0	0	2	0	4	0	0	0	0	0	1	1	6	6	2	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	311	"AWI"	311	3686	5095	4497	48	6	130	0	0	0	0	1	0	114	0	0	0	0	2	0	0	0	0	0	179	31	0	0	0	0	0	0	194	0	30	0	0	0	0	1	0	0	0	0	0	0	0	0	15	12	0	0	0	0	0	0	214	0	0	0	1	0	2	0	0	0	0	0	0	0	3	11	1	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	312	"AWI"	312	3756	5103	4521	41	1	158	0	0	0	0	0	0	156	0	1	0	0	0	0	0	0	0	0	163	25	0	0	0	0	0	0	117	0	27	0	0	0	0	0	0	1	0	0	0	1	0	0	10	9	0	0	0	0	2	0	226	0	0	0	0	1	3	0	0	0	0	0	0	3	7	15	0	0	1
16742	40450	"Le Loclat"	47.01867	6.99669	313	"AWI"	313	3821	5110	4546	52	5	212	1	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	181	30	0	0	0	0	0	0	123	0	28	0	0	0	0	1	0	0	0	0	0	0	0	0	12	20	0	0	0	0	0	0	195	0	0	0	0	2	5	0	0	0	0	0	0	0	3	14	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	314	"AWI"	314	3880	5118	4570	42	4	233	0	0	0	0	2	0	160	0	0	0	0	1	0	0	0	0	0	181	35	0	0	0	0	0	0	118	0	22	0	0	0	0	0	0	0	0	0	0	1	0	0	4	16	0	0	0	0	0	0	157	0	0	0	0	2	1	0	0	0	0	0	0	1	4	13	4	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	315	"AWI"	315	3940	5126	4595	40	3	227	2	0	0	0	4	0	158	0	1	0	0	4	0	0	0	0	0	188	29	0	0	0	0	0	0	108	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	22	18	0	0	0	0	0	0	149	0	0	0	0	2	3	0	0	0	0	0	1	1	2	6	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	317	"AWI"	317	4063	5145	4647	23	3	262	0	0	0	0	1	0	142	0	2	0	0	1	0	0	0	0	0	180	14	0	0	0	0	0	0	115	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	18	7	0	0	0	0	0	0	146	0	0	0	0	0	5	0	0	0	0	0	0	2	3	13	1	0	1
16742	40450	"Le Loclat"	47.01867	6.99669	318	"AWI"	318	4122	5156	4671	52	3	255	0	0	0	0	2	0	113	0	0	0	0	0	0	0	0	0	0	165	23	0	0	0	0	0	0	120	1	23	0	0	0	0	0	0	0	0	0	0	0	0	0	20	14	0	0	0	0	1	0	136	0	0	0	2	0	2	0	0	0	0	0	0	0	5	17	2	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	319	"AWI"	319	4174	5167	4698	38	2	268	0	0	0	1	3	0	121	0	1	0	0	1	0	0	0	0	0	193	22	0	0	0	0	0	0	115	1	37	0	0	0	0	0	0	0	0	0	0	0	0	0	11	8	0	0	0	0	2	0	123	0	0	0	0	2	3	0	0	0	0	0	0	0	3	18	2	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	320	"AWI"	320	4227	5179	4723	47	1	273	0	0	0	0	2	0	89	0	0	0	0	0	0	0	0	0	0	223	20	0	0	0	0	0	0	98	0	35	0	0	0	0	1	0	0	0	0	0	0	0	0	17	7	0	0	0	0	0	0	113	0	0	0	0	0	8	1	0	0	0	0	0	0	4	15	2	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	321	"AWI"	321	4280	5192	4751	42	3	306	0	0	0	0	1	0	73	0	1	0	0	1	0	0	0	0	0	180	14	0	0	0	0	0	0	97	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	0	0	0	0	0	0	146	0	0	0	0	2	4	0	0	0	0	0	0	1	5	20	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	322	"AWI"	322	4332	5203	4781	65	2	261	0	0	0	0	0	0	80	0	1	0	0	0	0	0	0	0	0	197	21	0	0	0	0	0	0	116	1	68	1	0	0	0	0	0	0	0	0	0	0	0	0	12	7	0	0	0	0	0	0	168	0	0	0	0	0	11	0	0	0	0	0	0	1	7	12	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	323	"AWI"	323	4381	5214	4809	43	3	253	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	195	29	0	0	0	0	0	0	94	1	63	0	0	0	0	0	0	0	0	0	0	0	0	0	7	11	0	0	0	0	0	0	109	0	0	0	0	2	12	0	0	0	0	0	0	0	7	19	1	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	324	"AWI"	324	4424	5228	4838	49	2	227	0	0	0	1	1	0	122	0	1	0	0	0	0	0	0	0	0	189	22	0	0	0	0	0	0	123	0	64	0	0	1	0	0	0	0	0	0	0	0	0	0	11	3	0	0	0	0	1	0	119	0	0	0	1	2	7	0	0	0	0	0	1	0	12	11	3	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	325	"AWI"	325	4471	5246	4867	52	7	220	1	0	0	0	3	0	134	0	0	0	0	0	0	0	0	0	0	193	16	0	0	0	0	0	0	99	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	12	8	0	0	0	0	2	0	143	0	0	0	1	1	10	0	0	0	0	0	1	2	6	12	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	326	"AWI"	326	4508	5269	4896	73	4	251	0	0	0	0	0	0	99	0	1	0	0	0	0	0	0	0	0	184	13	0	0	0	0	0	0	120	0	56	0	0	0	0	1	0	0	0	1	0	0	0	0	19	3	0	0	0	0	1	0	113	0	0	0	1	0	6	0	0	0	0	0	1	0	5	13	3	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	327	"AWI"	327	4545	5293	4926	65	3	238	0	0	0	0	1	0	96	0	0	0	0	1	0	0	0	0	0	199	16	0	0	0	0	0	0	136	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	18	14	0	0	0	0	1	0	127	0	0	0	0	0	9	0	0	0	0	0	0	0	5	9	2	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	328	"AWI"	328	4576	5321	4954	41	4	264	1	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	221	9	0	0	0	0	0	0	120	0	46	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	144	0	0	0	0	1	14	2	0	0	0	0	0	0	6	13	1	0	1
16742	40450	"Le Loclat"	47.01867	6.99669	329	"AWI"	329	4603	5357	4983	62	5	268	0	0	0	0	1	0	133	0	1	0	1	0	0	0	0	0	0	197	14	0	0	0	0	0	0	107	0	38	0	0	0	0	1	0	0	0	0	0	0	0	0	10	13	0	0	0	0	0	0	153	0	0	0	0	2	6	0	0	0	0	0	0	1	12	18	1	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	330	"AWI"	330	4682	5392	5043	57	5	254	0	0	0	0	1	0	167	0	0	0	0	0	0	0	0	0	0	191	26	0	0	0	0	1	0	97	1	50	0	0	0	0	0	0	0	0	0	0	0	0	0	8	3	0	0	0	0	0	0	121	0	0	0	1	0	6	0	0	0	0	0	0	0	11	10	4	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	331	"AWI"	331	4784	5430	5121	61	3	256	0	0	0	1	6	0	177	0	2	0	0	1	0	0	0	0	0	235	21	0	0	0	0	0	0	92	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	96	0	0	0	0	0	8	0	0	0	0	0	0	0	9	9	1	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	332	"AWI"	332	4885	5487	5202	47	4	308	0	0	0	0	2	0	78	0	1	0	0	0	0	0	0	0	0	207	14	0	0	0	0	0	0	88	1	32	0	0	0	0	1	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	127	0	0	0	0	0	11	0	0	0	0	0	0	0	12	11	1	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	333	"AWI"	333	4982	5548	5281	90	4	251	1	0	0	0	4	0	96	0	0	0	0	2	0	0	0	0	0	182	15	0	0	0	0	0	0	84	0	67	0	0	0	0	0	0	1	0	0	0	1	0	0	19	6	0	0	0	0	0	0	150	0	0	0	0	1	7	0	0	0	0	0	0	0	12	5	2	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	334	"AWI"	334	5069	5610	5357	99	3	238	0	0	0	0	1	0	92	0	1	0	0	1	0	0	0	0	0	169	24	0	0	0	0	0	0	108	0	62	0	1	0	0	0	0	0	0	0	0	2	0	0	5	15	0	0	0	0	0	0	177	0	0	0	0	2	3	1	2	0	0	0	0	1	3	12	4	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	335	"AWI"	335	5143	5680	5431	54	6	206	0	0	0	1	1	0	124	0	0	0	0	1	0	0	0	0	0	180	24	0	0	0	0	0	0	84	0	52	0	0	0	0	1	0	0	0	0	0	0	0	0	4	8	0	0	0	0	0	0	180	0	0	0	0	1	2	0	0	0	0	0	0	1	6	8	1	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	336	"AWI"	336	5207	5760	5508	87	4	209	2	0	0	0	2	0	110	0	0	0	0	1	0	0	0	0	0	217	20	0	0	0	0	0	0	83	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	11	8	0	0	0	0	1	0	123	0	0	0	0	0	9	0	0	0	0	0	0	0	8	15	2	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	337	"AWI"	337	5261	5853	5586	78	3	266	0	1	0	0	9	0	104	0	1	0	0	2	0	0	0	0	0	298	16	0	0	0	0	0	0	83	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	0	0	0	0	0	0	132	0	0	0	1	0	9	0	0	0	0	0	0	0	5	12	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	338	"AWI"	338	5313	5946	5668	81	4	243	0	0	0	0	5	0	83	1	0	0	0	0	0	0	0	0	0	253	17	0	0	0	0	1	0	78	0	32	0	0	0	0	0	0	0	0	0	0	1	0	0	7	11	0	0	0	0	0	0	113	0	0	0	1	1	7	0	0	0	0	0	0	0	7	13	3	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	339	"AWI"	339	5353	6040	5750	37	2	260	0	0	0	0	5	0	106	0	0	0	0	1	0	0	0	0	0	234	33	0	0	0	0	1	0	62	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	0	0	0	4	1	123	0	1	0	0	0	9	0	0	0	0	0	0	0	6	18	5	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	340	"AWI"	340	5392	6139	5831	39	3	239	0	0	0	1	2	0	74	0	1	0	1	0	0	0	0	0	0	228	25	0	0	0	0	0	0	65	0	46	0	0	0	0	1	0	0	0	0	0	0	0	0	5	13	0	0	0	0	0	0	141	0	0	0	2	3	9	0	0	0	0	0	3	0	9	18	8	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	341	"AWI"	341	5424	6240	5912	76	3	266	0	0	0	0	3	0	76	0	0	0	0	0	0	0	0	0	0	248	22	0	0	0	0	0	0	64	0	38	0	0	0	0	0	0	1	0	0	0	0	0	0	4	7	0	0	0	0	0	0	165	0	0	0	0	1	8	0	0	0	0	0	0	0	6	22	3	1	0
16742	40450	"Le Loclat"	47.01867	6.99669	342	"AWI"	342	5463	6343	5994	44	4	223	0	0	0	1	5	0	96	0	1	0	0	1	0	0	0	0	0	201	21	0	0	0	0	0	0	86	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	6	15	0	0	0	0	0	0	159	0	0	0	1	0	5	1	0	0	0	0	0	1	13	21	2	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	343	"AWI"	343	5495	6451	6080	67	1	164	0	0	0	1	5	0	90	0	1	0	0	0	0	0	0	0	0	274	19	0	0	0	0	0	0	63	0	39	0	0	0	0	0	0	0	0	1	0	0	0	0	9	8	0	0	0	0	0	0	171	0	0	0	0	0	6	0	0	0	0	0	0	0	10	13	4	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	344	"AWI"	344	5525	6556	6160	30	4	202	0	0	0	0	5	0	41	0	1	0	1	1	0	0	0	0	0	298	20	0	0	0	0	0	0	43	0	59	0	0	1	0	0	0	0	0	0	0	0	0	0	1	11	0	0	0	0	0	0	162	0	0	0	2	1	10	1	0	0	0	0	0	0	10	37	5	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	345	"AWI"	345	5553	6665	6241	44	11	246	0	0	0	1	10	0	71	0	4	0	0	0	0	0	0	0	0	421	12	0	0	0	0	0	0	77	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	0	0	0	0	0	274	0	0	0	0	1	11	0	0	0	0	0	0	0	17	58	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	346	"AWI"	346	5578	6773	6324	30	10	162	0	0	0	0	4	0	52	0	2	0	0	1	0	0	0	0	0	286	31	0	0	0	0	0	0	63	1	48	0	0	0	0	0	0	0	0	1	0	0	0	0	2	8	0	0	0	0	1	0	179	0	0	0	1	0	15	1	0	0	0	0	1	0	15	25	2	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	347	"AWI"	347	5610	6881	6407	31	8	137	0	1	0	0	2	0	24	0	1	0	0	0	0	0	0	0	0	321	46	0	0	0	0	0	0	65	0	52	0	0	0	0	0	0	0	0	1	0	0	0	0	4	9	0	0	0	0	0	0	175	0	0	0	0	1	7	3	0	0	0	0	3	0	23	38	3	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	348	"AWI"	348	5635	6993	6491	17	7	168	0	0	0	0	5	0	31	0	0	0	0	0	0	0	0	0	0	326	31	0	0	0	0	0	0	86	1	55	0	0	1	0	0	0	0	0	1	0	0	0	0	4	7	0	0	0	0	0	0	141	0	0	0	0	2	9	1	0	0	0	0	1	1	21	48	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	349	"AWI"	349	5662	7104	6572	24	7	183	0	0	0	0	4	0	27	0	3	0	0	2	0	0	0	0	0	308	17	0	0	0	0	0	0	93	2	51	0	0	0	0	0	0	0	0	0	0	0	0	0	3	10	0	0	0	0	0	0	173	0	0	0	0	0	6	0	0	0	0	1	1	0	25	42	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	350	"AWI"	350	5692	7207	6649	14	4	165	0	0	0	1	4	0	31	0	4	0	0	2	0	0	0	0	0	304	15	0	0	0	0	0	0	117	1	34	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	178	0	0	0	0	0	3	2	0	0	0	0	0	2	33	59	0	0	1
16742	40450	"Le Loclat"	47.01867	6.99669	351	"AWI"	351	5785	7214	6690	7	15	169	0	1	0	1	1	0	18	0	7	0	0	0	0	0	0	0	0	307	6	0	0	0	0	1	0	100	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	183	0	0	0	0	0	5	0	0	0	0	0	0	0	50	52	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	352	"AWI"	352	5874	7220	6728	13	6	235	0	1	0	2	0	0	7	0	11	0	0	0	0	0	0	0	0	291	17	0	0	0	0	0	0	47	1	51	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	0	0	0	0	0	0	168	0	0	0	0	1	10	1	0	0	0	0	0	0	38	58	1	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	353	"AWI"	353	5968	7227	6766	25	9	255	0	1	0	6	2	0	19	0	3	0	0	1	0	0	0	0	0	217	29	0	0	0	0	0	0	34	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	152	0	0	0	1	1	2	0	0	0	0	0	0	0	42	67	1	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	355	"AWI"	355	6147	7246	6844	22	14	256	1	1	0	2	0	0	12	0	1	0	0	0	0	0	0	0	0	172	43	0	0	0	0	0	0	30	2	77	0	0	0	0	0	0	0	0	0	0	1	0	0	1	13	0	0	0	0	0	0	160	0	0	0	0	1	1	1	0	0	0	0	1	1	64	97	0	2	0
16742	40450	"Le Loclat"	47.01867	6.99669	356	"AWI"	356	6238	7255	6882	9	6	340	0	2	0	3	0	0	14	0	0	0	0	0	0	0	0	0	0	152	51	0	0	0	0	0	0	20	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	2	0	117	0	0	0	0	0	3	0	0	0	0	0	0	1	45	85	1	0	1
16742	40450	"Le Loclat"	47.01867	6.99669	357	"AWI"	357	6326	7263	6922	13	9	297	1	0	0	6	1	0	12	0	0	0	0	0	0	0	0	0	0	208	40	0	0	0	0	0	0	34	1	46	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0	0	0	0	0	156	0	0	0	0	1	2	0	0	0	0	0	0	0	67	128	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	359	"AWI"	359	6509	7286	7000	9	8	260	0	0	0	4	1	0	14	0	0	0	0	0	0	0	0	0	0	145	57	0	0	0	0	1	0	20	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	2	15	0	0	0	0	1	1	177	0	0	0	0	0	1	0	1	0	0	0	0	0	65	147	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	360	"AWI"	360	6600	7297	7040	3	5	178	0	1	0	2	0	0	6	0	0	0	0	0	0	0	0	0	0	74	16	0	0	0	0	0	0	3	1	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	63	0	0	0	0	2	1	1	0	0	0	0	1	0	33	54	1	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	362	"AWI"	362	6779	7328	7116	10	11	108	0	0	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0	76	11	0	0	0	0	0	0	6	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	90	0	0	0	0	1	0	1	0	0	0	0	0	0	30	76	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	363	"AWI"	363	6864	7349	7155	36	11	224	0	1	0	7	3	0	25	0	2	0	0	0	0	0	0	0	0	262	78	0	0	0	0	1	0	22	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	3	26	0	0	0	0	0	0	255	0	0	0	0	0	4	1	0	0	0	0	0	0	136	230	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	364	"AWI"	364	6938	7366	7193	11	11	239	0	0	0	8	1	0	11	0	1	0	0	0	0	0	0	0	0	136	37	0	0	0	0	0	0	9	1	112	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0	0	0	0	0	0	151	0	0	0	0	1	1	1	1	0	0	0	0	0	76	125	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	365	"AWI"	365	7011	7397	7232	25	15	104	0	0	0	7	0	0	15	0	1	0	0	0	0	0	0	0	0	148	57	0	0	0	0	0	0	11	0	43	0	0	0	0	0	0	1	0	0	0	0	0	0	1	22	0	0	0	0	0	0	219	0	0	0	1	0	0	0	0	0	0	0	0	0	102	181	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	369	"AWI"	369	7191	7569	7386	15	11	118	0	0	0	10	1	0	27	0	2	0	0	0	0	0	0	0	0	232	39	0	0	0	0	0	0	4	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	293	0	0	0	0	0	1	0	2	0	0	0	0	1	106	137	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	377	"AWI"	377	7330	7941	7592	0	5	12	0	0	0	14	1	0	36	0	4	0	2	0	0	0	0	0	0	346	46	0	0	0	0	1	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	186	0	0	0	0	1	10	0	1	0	0	0	0	1	67	133	0	1	0
16742	40450	"Le Loclat"	47.01867	6.99669	379	"AWI"	379	7350	8054	7632	1	3	5	0	0	0	3	1	0	10	0	0	0	0	0	0	0	0	0	0	127	20	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	64	0	0	0	0	1	1	0	0	0	0	0	0	0	15	69	0	0	0
