"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Arctostaphylos"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Indeterminable"	"Juncaceae"	"Juniperus"	"Montiaceae"	"Nartheciaceae"	"Onagraceae"	"Orobanchaceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Sorbus"	"Thalictrum"	"Ulmus"	"Urticaceae"	"Viburnum"
26125	45343	"Svartvatnet"	63.35139	8.87778	1178	"AWI"	1178	11070	12121	11513	0	0.288184438040346	0	0.576368876080692	0	0	54.7550432276657	0.288184438040346	0	0	0	0	0	0.288184438040346	0.576368876080692	4.89913544668588	0	0	32.2766570605187	0	0	0	0	0	0.576368876080692	4.32276657060519	0	0	0.576368876080692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.576368876080692	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1180	"AWI"	1180	11245	12439	11869	0.342465753424658	0	0	0	0	0	41.0958904109589	0	0	0	0	0	0	0	0.342465753424658	15.0684931506849	0	0	34.5890410958904	0	0	0	0	0	0	1.36986301369863	0	0	0.342465753424658	0	0	0	0	0	0	0.342465753424658	0	0	0	0	0	0	0	6.50684931506849	0	0	0	0	0	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1182	"AWI"	1182	11550	12576	12203	0	1.03092783505155	0	0	0	0	0	0	0	0	0	0	0	0	1.03092783505155	18.5567010309278	1.03092783505155	0	58.7628865979381	0	0	0	0	0	0	2.06185567010309	0	0	0	0	0	0	0	0	0	1.03092783505155	0	0	0	0	0	0	0	15.4639175257732	0	0	0	0	1.03092783505155	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1184	"AWI"	1184	12069	12710	12497	0	0	0	0	0	0	0	2.22222222222222	0	0	0	0	0	0	0	32.2222222222222	0	0	0	0	0	0	0	0	0	6.66666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57.7777777777778	0	0	0	0	1.11111111111111	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1186	"AWI"	1186	12310	13075	12774	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	68	0	0	2	0	0	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1190	"AWI"	1190	12658	14271	13253	0	7.14285714285714	0	0	0	0	0	1.02040816326531	0	0	0	0	0	0	0	17.3469387755102	0	0	0	0	0	0	0	0	0	1.02040816326531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73.469387755102	0	0	0	0	0	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1192	"AWI"	1192	12839	14593	13527	0	4.6875	0	0	15.625	0	0	0	0	0	0	0	0	0	0	17.1875	0	1.5625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.9375	0	0	0	0	0	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1194	"AWI"	1194	13037	14956	13802	0	3.88349514563107	0	0	0	0	0	0.970873786407767	0	0	0	0	0	0	0	16.504854368932	0	0	0	0	0	0	0	0	0	4.85436893203883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73.7864077669903	0	0	0	0	0	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1196	"AWI"	1196	13235	15357	14077	0	1.9047619047619	0	0	7.61904761904762	0	0	0	0	0	0	0	0	0	0	30.4761904761905	0	0	0	0	0	0	0	0	0	0.952380952380952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.952380952380952	0	56.1904761904762	0	0	1.9047619047619	0	0	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1198	"AWI"	1198	13414	15739	14358	0	1.55038759689922	0	0	0	0	0	0	0	0	0	0	0	0	0.775193798449612	41.8604651162791	0	0	0	0	0	0	0	0	0	2.32558139534884	0	0	0	0	0	0	0	0	7.75193798449612	0	0	0	0	0	0	0	0	44.9612403100775	0	0	0	0	0.775193798449612	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1204	"AWI"	1204	13994	16699	15188	0.862068965517241	1.72413793103448	0	0	0	0	0	0	0	0	0	0	0	0	0	22.4137931034483	0	0	0	0	0	0	0	0	0	0.862068965517241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72.4137931034483	0	0	1.72413793103448	0	0	0
26125	45343	"Svartvatnet"	63.35139	8.87778	1208	"AWI"	1208	14430	17366	15738	0	1.08695652173913	0	0	21.7391304347826	0	0	1.08695652173913	0	0	0	0	0	0	0	19.5652173913043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.5217391304348	0	0	0	0	0	0
