"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Arbutus"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Crataegus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Lythraceae"	"Myrica"	"Nartheciaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Urticaceae"	"Viburnum"
9834	14556	"Sheheree Bog"	52.039974	-9.48127	278	"AWI"	278	3435	3958	3738	0	0	101	0	0	3	0	0	0	106	0	0	0	0	0	0	265	0	0	7	0	0	0	0	0	0	11	0	0	3	51	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	64	4	0	0	0	7	1	0	0	1	1	0	0	0	10	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	282	"AWI"	282	3471	3992	3768	0	0	74	0	0	7	0	0	0	85	0	0	0	0	0	0	259	0	1	9	0	0	0	0	0	0	7	0	0	8	49	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	63	2	0	0	0	12	0	0	0	0	2	0	0	0	10	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	286	"AWI"	286	3500	4032	3797	0	0	65	0	0	3	0	1	0	105	0	1	0	0	3	0	191	0	0	31	0	0	0	0	0	0	12	1	0	4	42	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	74	4	0	0	9	2	0	0	0	0	3	0	0	0	10	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	290	"AWI"	290	3551	4046	3825	0	0	71	0	0	2	0	0	0	115	0	0	0	0	0	0	216	0	0	16	0	0	0	0	0	0	8	0	0	5	24	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	68	1	0	0	0	3	0	0	0	0	2	0	0	0	8	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	294	"AWI"	294	3600	4063	3854	0	0	89	0	0	3	0	0	0	121	0	0	0	0	0	0	189	0	0	5	0	0	0	0	0	0	2	0	0	1	28	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	75	1	0	0	0	0	0	0	0	0	3	0	0	0	8	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	298	"AWI"	298	3641	4081	3886	0	0	86	0	0	6	0	0	0	105	0	0	0	0	0	0	168	0	0	2	0	0	0	0	0	0	5	0	0	1	15	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	113	2	0	0	0	0	0	0	0	0	1	0	0	0	7	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	302	"AWI"	302	3672	4109	3915	0	0	99	0	0	6	0	0	0	121	0	0	0	0	0	0	136	0	0	2	0	0	0	0	0	0	2	0	0	3	37	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	1	0	0	120	1	0	0	0	2	0	0	0	1	8	0	0	0	4	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	306	"AWI"	306	3703	4141	3945	0	0	103	0	0	7	0	0	0	117	0	0	0	0	0	0	122	0	0	5	0	0	0	0	0	0	6	0	0	8	29	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	121	1	0	0	0	8	0	0	0	4	12	0	0	0	6	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	310	"AWI"	310	3744	4156	3969	0	0	84	0	0	5	0	0	0	111	0	0	0	0	0	0	108	0	0	6	0	0	0	0	0	0	4	0	0	10	40	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	1	0	0	143	0	0	0	0	7	0	0	0	1	9	0	0	0	9	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	314	"AWI"	314	3776	4171	3992	0	0	80	0	0	7	0	0	0	93	0	0	0	0	0	0	117	0	0	4	0	0	0	0	0	0	6	0	0	12	29	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	2	0	0	131	0	0	0	0	10	0	0	0	3	24	0	0	0	1	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	318	"AWI"	318	3801	4195	4017	0	0	119	0	0	12	0	0	0	130	0	0	0	0	0	0	160	0	0	4	0	0	0	0	0	0	6	0	0	13	28	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	1	0	0	175	0	0	0	0	6	0	0	0	2	5	0	0	0	6	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	322	"AWI"	322	3832	4228	4041	0	0	123	0	0	4	0	0	0	128	0	0	0	0	0	0	144	0	0	2	0	0	0	0	0	0	3	0	0	7	15	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	116	0	0	0	0	9	0	0	0	4	20	0	0	0	9	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	326	"AWI"	326	3856	4267	4065	0	0	125	0	0	7	0	0	0	104	0	0	0	0	0	0	137	0	0	4	0	0	0	0	0	0	4	0	0	3	45	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	145	11	0	0	0	15	0	0	0	0	15	0	0	0	6	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	330	"AWI"	330	3880	4282	4085	0	0	165	0	0	11	0	0	0	109	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	2	0	0	4	38	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	115	3	0	0	0	9	0	0	0	1	21	0	0	0	14	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	334	"AWI"	334	3908	4297	4104	0	0	107	0	0	7	0	0	0	118	0	0	0	0	1	0	152	0	0	5	0	0	0	0	0	0	3	0	0	8	37	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	147	4	0	0	0	6	0	0	0	1	18	0	0	0	10	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	338	"AWI"	338	3928	4312	4125	0	0	124	0	0	5	0	0	0	102	0	0	0	0	0	0	123	0	0	3	0	0	0	0	0	0	2	0	0	2	32	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	140	1	0	0	0	1	0	0	0	1	21	0	0	0	16	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	342	"AWI"	342	3944	4330	4144	0	0	133	0	0	2	0	0	0	112	0	0	0	0	0	0	122	0	0	5	0	0	0	0	0	0	2	0	0	5	69	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	3	0	0	159	2	0	0	0	6	0	0	0	2	20	0	0	0	7	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	346	"AWI"	346	3958	4359	4163	0	0	98	0	0	4	0	0	0	82	0	0	0	0	1	0	135	0	0	4	0	0	0	0	0	0	1	0	0	4	49	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	145	3	0	0	0	2	0	0	0	1	23	0	0	0	19	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	350	"AWI"	350	3987	4373	4182	0	0	117	1	0	5	0	0	0	107	0	0	0	3	0	0	173	0	1	3	0	0	0	0	0	0	5	0	0	5	53	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	1	0	0	160	3	0	0	0	5	0	0	0	3	24	0	0	0	20	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	354	"AWI"	354	4016	4387	4200	0	0	69	0	0	3	0	0	0	114	0	0	0	0	0	0	194	0	0	5	0	0	0	0	0	0	6	0	0	1	56	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	1	0	0	122	6	0	0	0	3	0	0	0	0	16	0	0	0	19	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	358	"AWI"	358	4041	4400	4220	0	0	66	0	0	4	0	0	0	100	0	0	0	0	0	0	226	0	0	3	0	0	0	0	0	0	5	0	0	2	45	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	1	0	0	175	1	0	0	0	4	0	0	0	2	39	0	0	0	16	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	362	"AWI"	362	4064	4422	4240	0	0	55	0	0	5	0	0	0	90	0	0	0	0	0	0	230	0	0	2	0	0	0	0	0	0	5	0	0	2	18	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	1	0	0	167	2	0	0	0	6	0	0	0	1	48	0	0	0	20	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	366	"AWI"	366	4083	4460	4259	0	0	44	0	0	4	0	0	0	77	0	0	0	0	0	0	261	0	0	0	0	0	1	0	0	0	14	0	0	4	16	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	148	0	0	0	0	2	0	0	0	1	4	0	0	0	27	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	370	"AWI"	370	4107	4491	4289	0	0	52	0	0	3	0	0	0	87	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	11	0	0	1	18	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	164	1	0	0	0	3	0	0	0	0	8	0	0	0	37	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	374	"AWI"	374	4128	4546	4321	0	0	47	0	0	2	0	0	0	65	0	0	0	0	0	0	248	0	0	2	0	0	0	0	0	0	9	0	0	3	23	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	1	0	0	143	0	0	0	0	4	0	0	0	1	9	0	0	0	33	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	378	"AWI"	378	4148	4624	4353	0	0	36	0	0	3	0	0	0	82	0	0	0	0	0	0	223	0	0	1	0	0	0	0	0	0	7	0	0	5	16	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	2	0	0	189	1	0	0	0	4	0	0	0	1	3	0	0	0	40	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	382	"AWI"	382	4162	4716	4382	0	0	44	0	0	6	0	0	0	88	0	0	0	0	0	0	238	0	0	1	0	0	0	0	0	0	2	0	0	1	18	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	1	0	0	138	2	0	0	0	4	0	0	0	8	4	0	0	0	32	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	386	"AWI"	386	4176	4814	4407	0	0	56	0	0	5	0	0	0	77	0	0	0	0	0	0	282	0	1	1	0	0	0	0	0	0	1	0	0	3	20	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	2	0	0	164	2	0	0	0	6	0	0	0	2	1	0	0	0	32	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	390	"AWI"	390	4205	4881	4437	0	0	58	0	0	2	0	0	0	80	0	0	0	0	0	0	250	0	0	3	0	0	0	0	0	0	4	0	0	2	13	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	2	0	0	176	0	0	0	0	5	0	0	0	3	2	0	0	0	34	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	396	"AWI"	396	4251	4963	4485	0	0	59	0	0	3	0	0	0	89	0	0	0	0	0	0	233	0	0	2	0	0	0	0	0	0	12	0	0	1	8	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	1	0	0	159	1	0	0	0	4	0	0	0	2	3	0	0	0	23	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	402	"AWI"	402	4281	5052	4537	0	0	55	0	0	4	0	0	0	116	0	0	0	0	0	0	205	0	0	1	0	0	0	0	0	0	11	0	0	3	20	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	187	1	0	0	0	5	0	0	0	4	8	0	0	0	16	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	404	"AWI"	404	4287	5086	4554	0	0	53	0	0	6	0	0	0	87	0	0	0	0	0	0	228	0	0	0	0	0	0	0	0	0	7	0	0	3	34	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	1	0	0	149	0	0	0	0	1	0	0	1	2	16	0	0	0	28	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	408	"AWI"	408	4302	5160	4583	0	0	51	0	0	7	0	0	0	115	0	0	0	0	0	0	256	0	1	3	0	0	0	0	0	0	20	0	0	3	39	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	1	0	0	134	1	0	0	0	5	0	0	0	0	20	0	0	0	31	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	410	"AWI"	410	4335	5188	4606	0	0	56	0	0	2	0	0	0	96	0	0	0	0	0	0	212	0	0	4	0	0	0	0	0	0	8	0	0	4	11	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	136	0	0	0	0	4	0	0	0	3	20	0	0	0	25	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	412	"AWI"	412	4361	5210	4632	0	0	37	0	0	4	0	0	0	103	0	0	0	0	0	0	227	0	0	1	0	0	0	0	0	0	5	0	0	4	16	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	4	0	0	132	2	0	0	0	2	0	0	1	2	34	0	0	0	16	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	414	"AWI"	414	4384	5241	4656	0	0	62	0	0	3	0	0	0	81	0	0	0	0	0	0	261	0	0	2	0	0	0	0	0	0	12	0	0	4	21	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	161	1	0	0	0	2	0	0	0	2	13	0	0	0	34	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	418	"AWI"	418	4417	5317	4706	0	0	36	0	0	5	0	0	0	36	0	0	0	0	0	0	237	0	0	1	0	0	0	0	0	0	15	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	176	0	0	0	0	8	0	0	0	0	10	0	0	0	23	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	422	"AWI"	422	4446	5415	4761	0	0	43	0	0	3	0	0	0	79	0	0	0	0	0	0	232	0	0	0	0	0	0	0	0	0	10	0	0	5	20	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	1	0	0	190	0	0	0	0	2	0	0	0	1	6	0	0	0	43	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	426	"AWI"	426	4470	5526	4800	0	0	71	0	0	4	0	0	0	81	0	0	0	0	0	0	235	0	0	0	0	0	0	0	0	0	1	0	0	4	5	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	182	0	0	0	0	5	0	0	0	4	0	0	0	0	35	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	430	"AWI"	430	4810	5841	5126	0	0	55	0	0	5	0	0	0	78	0	0	0	0	0	0	223	0	0	1	0	0	0	0	0	0	0	0	0	2	30	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	164	0	0	0	0	2	0	0	0	2	1	0	0	0	33	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	434	"AWI"	434	5623	6452	5883	0	0	66	0	0	2	0	0	0	88	0	0	0	0	0	0	234	0	0	1	0	0	0	0	0	0	2	0	0	4	5	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	174	0	0	0	0	2	0	0	0	1	0	0	0	0	33	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	438	"AWI"	438	6418	7078	6644	0	0	74	1	0	1	0	0	0	77	0	0	0	0	0	0	228	0	1	1	0	0	0	0	0	0	2	0	0	2	18	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	157	0	0	0	0	1	0	0	0	1	0	0	1	0	27	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	442	"AWI"	442	7188	7720	7409	0	0	49	0	0	2	0	0	0	83	0	0	0	0	0	0	208	0	0	3	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	139	0	0	0	0	3	0	0	0	1	0	0	0	0	22	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	446	"AWI"	446	7920	8421	8168	0	0	75	0	0	1	0	0	0	50	0	0	0	0	0	0	209	0	0	1	0	0	0	0	0	0	1	0	0	2	12	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	5	0	0	177	0	0	0	0	4	0	0	0	1	1	0	0	0	43	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	448	"AWI"	448	8277	8805	8545	0	0	84	0	0	0	0	0	0	54	0	0	0	0	0	0	199	0	0	7	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	2	0	0	166	0	0	0	0	7	0	0	0	2	0	0	0	0	36	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	450	"AWI"	450	8460	8985	8733	0	0	69	0	0	3	0	0	0	34	0	0	0	0	0	0	187	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	157	0	0	0	0	5	0	0	0	2	0	0	0	0	71	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	454	"AWI"	454	8552	9241	8862	0	0	58	0	0	5	0	0	0	40	0	0	0	0	0	0	201	0	0	2	0	0	0	0	0	0	0	0	0	6	10	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	209	0	0	0	0	3	0	0	0	0	1	0	0	0	73	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	458	"AWI"	458	8608	9610	8969	0	0	75	0	0	3	0	0	0	28	0	0	0	0	0	0	206	0	0	2	0	0	0	0	0	0	0	0	0	4	11	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	190	0	0	0	0	4	0	0	0	2	0	0	2	0	56	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	462	"AWI"	462	8644	9997	9069	0	0	64	0	0	2	0	0	0	52	0	0	0	0	0	0	198	0	0	4	0	0	0	0	0	0	1	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	1	0	0	201	0	0	0	0	6	0	0	0	2	0	0	0	0	102	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	466	"AWI"	466	8676	10407	9169	0	0	65	0	0	4	0	0	0	35	0	0	0	0	0	0	189	0	0	6	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	184	0	0	0	0	1	0	0	0	1	0	0	0	0	48	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	470	"AWI"	470	8718	10745	9275	0	0	45	0	0	2	0	0	0	49	0	0	0	0	0	0	190	0	0	6	0	0	0	0	0	0	1	0	0	1	19	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	4	0	0	183	1	0	0	0	5	0	0	0	1	4	0	0	0	50	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	474	"AWI"	474	8800	10872	9403	0	0	74	0	0	3	0	0	0	38	0	0	0	0	0	0	191	0	0	1	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	215	0	0	0	0	8	0	0	0	0	0	0	0	0	49	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	478	"AWI"	478	8855	11041	9529	0	0	58	0	0	4	0	0	0	39	0	0	0	0	0	0	193	1	0	4	0	0	0	0	0	0	0	0	0	2	11	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	4	0	0	200	0	0	0	0	2	0	0	0	2	0	0	0	0	47	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	482	"AWI"	482	8900	11230	9651	0	0	61	0	0	5	0	0	0	35	0	0	0	0	0	0	201	0	0	2	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	197	0	0	0	0	8	0	0	0	2	0	0	0	0	48	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	486	"AWI"	486	8927	11477	9765	0	0	60	0	0	6	0	0	0	45	0	0	0	0	0	0	230	0	1	2	0	0	0	0	0	23	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	180	0	0	0	0	7	0	0	0	1	0	0	0	0	63	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	490	"AWI"	490	8963	11735	9884	0	0	33	0	0	4	0	0	0	52	0	0	0	0	0	0	275	0	0	3	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	1	0	0	180	0	0	0	0	4	0	0	0	2	0	0	0	0	32	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	494	"AWI"	494	9056	11843	10012	0	0	32	0	0	4	0	0	0	44	0	0	0	0	0	0	275	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	1	0	0	140	0	0	0	0	5	0	0	0	1	0	0	0	0	48	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	498	"AWI"	498	9124	11993	10134	0	0	22	0	0	5	0	0	0	26	0	0	0	0	0	0	279	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	2	0	0	129	0	0	0	0	3	0	0	0	2	0	0	0	0	54	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	502	"AWI"	502	9172	12170	10257	0	0	18	0	0	5	0	0	0	67	0	0	0	0	0	0	294	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	1	0	0	150	0	0	0	0	3	0	0	0	0	0	0	0	0	41	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	504	"AWI"	504	9207	12269	10312	0	0	40	1	0	2	0	0	0	51	0	0	0	0	0	0	232	0	0	2	0	0	0	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	167	0	0	0	0	7	0	0	0	5	0	0	0	0	22	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	508	"AWI"	508	9253	12506	10422	0	0	14	0	0	4	0	0	0	60	0	0	0	0	0	0	310	0	0	3	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	150	0	0	0	0	3	0	0	0	0	1	0	0	0	37	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	512	"AWI"	512	9336	12692	10534	0	0	46	0	0	3	0	0	0	47	0	0	0	0	0	0	261	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	151	0	0	0	0	2	0	0	0	0	0	0	0	0	37	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	516	"AWI"	516	9431	12840	10653	0	0	37	0	0	6	0	0	0	40	0	0	0	0	0	0	314	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	151	0	0	0	0	4	0	0	1	0	0	0	0	0	47	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	520	"AWI"	520	9500	13036	10772	0	0	23	0	0	8	0	0	0	59	0	0	0	0	0	0	271	0	0	3	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	165	0	0	0	0	2	0	0	0	0	0	0	0	0	38	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	524	"AWI"	524	9554	13219	10881	0	0	50	0	0	1	0	0	0	33	0	0	0	0	0	0	251	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	152	0	0	0	0	6	0	0	0	1	0	0	0	0	29	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	528	"AWI"	528	9612	13437	11004	0	0	9	0	0	4	0	0	0	50	0	0	0	0	0	0	324	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	158	0	0	0	0	2	2	0	0	1	0	0	0	0	28	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	532	"AWI"	532	9690	13609	11116	0	0	5	0	0	7	0	0	0	33	0	0	0	0	0	0	362	0	0	3	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	117	0	0	0	0	2	0	0	1	0	0	0	0	0	30	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	536	"AWI"	536	9780	13772	11244	0	0	2	1	0	9	0	0	0	55	0	0	0	0	0	0	321	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	153	0	0	0	0	4	0	0	0	0	0	0	0	0	43	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	540	"AWI"	540	9841	13933	11366	0	0	29	0	0	1	0	0	0	24	0	0	0	0	0	0	301	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	107	0	0	0	0	3	0	0	0	0	4	0	0	0	41	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	542	"AWI"	542	9874	14005	11427	0	0	0	0	0	12	0	0	0	74	0	0	0	0	0	0	241	0	0	10	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	170	0	0	0	0	9	0	0	0	1	0	0	0	0	56	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	544	"AWI"	544	9918	14083	11487	0	0	1	0	0	11	0	0	0	51	0	0	0	0	0	0	232	0	0	9	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	167	0	0	0	0	13	0	0	0	0	0	0	0	0	29	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	548	"AWI"	548	9973	14290	11605	0	0	0	0	0	15	0	0	0	56	0	0	0	0	0	0	354	0	0	3	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	238	0	0	0	0	12	0	0	0	0	0	0	0	0	50	0	0
9834	14556	"Sheheree Bog"	52.039974	-9.48127	552	"AWI"	552	10063	14449	11714	0	0	2	0	0	13	0	0	0	23	0	0	0	0	0	0	322	0	0	3	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	157	0	0	0	0	6	0	0	0	0	0	0	0	0	31	0	0
