"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Myrica"	"Onagraceae"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
3086	46663	"Duartbeg"	58.29591	-5.12887	200	"AWI"	200	1759	3258	2535	4.23162583518931	0.22271714922049	0	0	0.22271714922049	0	0	0	0	0	0	13.5857461024499	40.5345211581292	0	0	0	0.22271714922049	0	0.44543429844098	0	1.11358574610245	11.5812917594655	0	1.33630289532294	0	0	21.6035634743875	0	0	0	0	1.78173719376392	0	0	0	0.44543429844098	0	1.78173719376392	0	0	0	0	0	0.89086859688196	0	0
3086	46663	"Duartbeg"	58.29591	-5.12887	550	"AWI"	550	6458	7226	6817	1.04166666666667	0	0	0	0	0	51.3888888888889	0	0	0	0	0	4.16666666666667	0	14.5833333333333	0	0	0	3.47222222222222	0	0	0.347222222222222	0	1.73611111111111	0	0	11.1111111111111	0	0	1.38888888888889	0	0.347222222222222	0	0	1.04166666666667	0	0.347222222222222	6.25	0	0	0	0	0	2.77777777777778	0	0
3086	46663	"Duartbeg"	58.29591	-5.12887	500	"AWI"	500	5864	6729	6311	2.35294117647059	0	1.17647058823529	0	0	0	0	0	0	0	0	0	5.88235294117647	0	0	0	0	0	2.35294117647059	0	0	1.17647058823529	0	28.2352941176471	0	0	30.5882352941176	0	0	0	0	4.70588235294118	0	0	3.52941176470588	0	1.17647058823529	10.5882352941176	0	0	0	0	0	8.23529411764706	0	0
3086	46663	"Duartbeg"	58.29591	-5.12887	320	"AWI"	320	3614	4436	4035	24.7311827956989	0	0	0	0	0	0	0	0	0	0	0	9.67741935483871	1.0752688172043	0	0	1.0752688172043	0	3.2258064516129	0	0	20.4301075268817	0	6.45161290322581	0	0	9.67741935483871	0	0	1.0752688172043	0	16.1290322580645	0	1.0752688172043	0	0	1.0752688172043	1.0752688172043	0	0	2.1505376344086	0	0	1.0752688172043	0	0
3086	46663	"Duartbeg"	58.29591	-5.12887	400	"AWI"	400	4221	5309	4676	14.8648648648649	0.45045045045045	0	0	0	0	44.1441441441441	0	0	0	0	17.5675675675676	3.15315315315315	0	0	0	0.45045045045045	0	0.45045045045045	0.45045045045045	0	0	0	3.15315315315315	0	0	6.75675675675676	0	0	0	0	7.65765765765766	0	0	0	0	0	0.45045045045045	0	0	0	0	0	0.45045045045045	0	0
3086	46663	"Duartbeg"	58.29591	-5.12887	540	"AWI"	540	6355	7092	6708	3.87096774193548	0	0	0	0	0	0	0	0	0	0	32.258064516129	5.16129032258065	0	0	0	0.645161290322581	0	1.93548387096774	0	0	1.93548387096774	0	9.03225806451613	0	0	25.8064516129032	0	0	1.29032258064516	0	5.16129032258065	0	0	0	0	0	10.9677419354839	0	0	0	0	0	1.93548387096774	0	0
3086	46663	"Duartbeg"	58.29591	-5.12887	555	"AWI"	555	6486	7318	6866	0.598802395209581	0	0	0	0	0	47.6047904191617	0	0	0	0	16.1676646706587	2.39520958083832	0.29940119760479	8.98203592814371	0	0	0	1.79640718562874	0	0	1.49700598802395	0	3.89221556886228	0	0	10.4790419161677	0	0	0	0	0.29940119760479	0	0	0	0	1.19760479041916	4.49101796407186	0	0	0	0	0	0.29940119760479	0	0
3086	46663	"Duartbeg"	58.29591	-5.12887	480	"AWI"	480	5612	6534	6106	2.47422680412371	0.206185567010309	0.206185567010309	0	0	0	41.2371134020619	0	0	0	0	12.9896907216495	2.68041237113402	0	0	0	0	0	1.23711340206186	0	0	1.23711340206186	0	15.0515463917526	0	0	12.1649484536082	0	0.206185567010309	0	0	2.88659793814433	0	0	1.64948453608247	0	0.206185567010309	2.47422680412371	0	0	0	0	0	3.09278350515464	0	0
3086	46663	"Duartbeg"	58.29591	-5.12887	520	"AWI"	520	6106	6928	6508	2.61780104712042	0.523560209424084	0.523560209424084	0	0	0	63.3507853403141	0	1.04712041884817	0	0	0	2.09424083769634	0	0	0	0.523560209424084	0	1.04712041884817	0	0	0.523560209424084	0	7.85340314136126	0	0	10.9947643979058	0	0	1.04712041884817	0	2.61780104712042	0	0	0	0	0.523560209424084	2.09424083769634	0	0	0	0	0	2.61780104712042	0	0
3086	46663	"Duartbeg"	58.29591	-5.12887	560	"AWI"	560	6529	7393	6926	0.344827586206897	0.344827586206897	0.344827586206897	0	0.344827586206897	0	48.6206896551724	0	0	0	0	0	4.48275862068965	0	0	0	0	0	9.6551724137931	0	0	0	0	3.10344827586207	0	0	16.8965517241379	0	0	0	0.344827586206897	0.344827586206897	0	0	2.06896551724138	0.344827586206897	5.17241379310345	6.89655172413793	0	0	0	0.344827586206897	0	0.344827586206897	0	0
3086	46663	"Duartbeg"	58.29591	-5.12887	565	"AWI"	565	6566	7483	6982	0.873362445414847	0.436681222707424	0.436681222707424	0	6.55021834061135	0	33.6244541484716	2.18340611353712	0	0	0.436681222707424	0	10.4803493449782	0	0	0	0	0.436681222707424	3.05676855895197	0	0	0.436681222707424	0	9.60698689956332	0	0.436681222707424	14.8471615720524	0	0	0	0	0.436681222707424	0	0	0	0	3.93013100436681	7.4235807860262	0	2.18340611353712	0	1.31004366812227	0	0.873362445414847	0	0
3086	46663	"Duartbeg"	58.29591	-5.12887	570	"AWI"	570	6596	7592	7035	0.371747211895911	0.371747211895911	0.371747211895911	0	1.85873605947955	0	31.2267657992565	0.371747211895911	0	0	0	0	19.7026022304833	0	0	0	0	0	3.3457249070632	0	0	0.371747211895911	0.371747211895911	4.83271375464684	0	0	22.6765799256506	0	0	0	0	0.743494423791822	0	0	0	0.371747211895911	6.31970260223048	4.46096654275093	0.371747211895911	0	0	0.371747211895911	0	0.743494423791822	0.743494423791822	0
