"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Arctostaphylos"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
14521	22747	"Umbrail"	46.54389	10.43472	100	"AWI"	100	2344	3353	2900	0.494559841740851	0.0989119683481701	4.25321463897132	0.19782393669634	0	0.0989119683481701	0.989119683481701	0	0	0.0989119683481701	0	0	0.19782393669634	0.39564787339268	0	0.19782393669634	68.8427299703264	0	0	0	0.0989119683481701	0	0	0	0	0	0	0	6.6271018793274	15.5291790306627	0	0	0	0	0.494559841740851	0.692383778437191	0	0	0.19782393669634	0.19782393669634	0	0	0	0.0989119683481701	0	0	0.0989119683481701	0.0989119683481701
14521	22747	"Umbrail"	46.54389	10.43472	110	"AWI"	110	2764	3603	3248	1.07238605898123	0	2.14477211796247	0	0	0	0.134048257372654	0	0	0	0	0	0.134048257372654	0	0	0.134048257372654	53.3512064343164	0	0	0	0	0	0.134048257372654	0	0	0	0	0	8.57908847184987	33.1099195710456	0	0	0	0	0.268096514745308	0.804289544235925	0	0	0	0	0	0	0	0.134048257372654	0	0	0	0
14521	22747	"Umbrail"	46.54389	10.43472	120	"AWI"	120	3276	3826	3577	1.21457489878543	0	2.69905533063428	0	0	0	0.269905533063428	0	0.404858299595142	0	0.134952766531714	0	0.269905533063428	0	0	0.134952766531714	59.5141700404858	0	0	0	0	0	0	0	0	0	0	0	13.6302294197031	20.6477732793522	0	0	0	0.134952766531714	0.269905533063428	0.404858299595142	0	0	0	0.134952766531714	0	0	0	0.134952766531714	0	0	0	0
14521	22747	"Umbrail"	46.54389	10.43472	130	"AWI"	130	3503	4165	3822	0.736067297581493	0	1.36698212407992	0	0	0	0.315457413249211	0	0	0	0	0	0	0	0	0.315457413249211	68.1388012618297	0	0	0	0.10515247108307	0	0	0	0	0	0	0	7.67613038906414	21.2407991587802	0	0	0	0	0	0.10515247108307	0	0	0	0	0	0	0	0	0	0	0	0
14521	22747	"Umbrail"	46.54389	10.43472	140	"AWI"	140	3722	4462	4075	1.08423686405338	0	4.00333611342786	0	0	0	0.0834028356964137	0	0.166805671392827	0	0.0834028356964137	0	0	0	0	0.0834028356964137	72.2268557130942	0	0	0	0	0	0.0834028356964137	0	0.0834028356964137	0	0.0834028356964137	0	6.42201834862385	14.7623019182652	0	0	0	0	0.417014178482068	0.333611342785655	0	0	0	0.0834028356964137	0	0	0	0	0	0	0	0
14521	22747	"Umbrail"	46.54389	10.43472	150	"AWI"	150	3966	4709	4335	0.742942050520059	0	0.445765230312036	0	0	0.148588410104012	0.297176820208024	0	0.148588410104012	0	0	0.148588410104012	0.297176820208024	0	0	0.148588410104012	71.9167904903418	0	0	0	0	0	0	0	0	0	0	0	8.46953937592868	16.4933135215453	0	0	0	0	0.445765230312036	0	0	0	0	0	0	0	0	0.297176820208024	0	0	0	0
14521	22747	"Umbrail"	46.54389	10.43472	160	"AWI"	160	4262	4955	4587	1.66320166320166	0	6.44490644490645	0	0	0	0	0	0.311850311850312	0	0	0	0	0	0	0.935550935550936	58.5239085239085	0	0	0	0.103950103950104	0	0.103950103950104	0	0.103950103950104	0	0.103950103950104	0.103950103950104	9.25155925155925	20.997920997921	0	0	0	0	0.311850311850312	0.51975051975052	0	0	0	0.103950103950104	0.103950103950104	0	0.207900207900208	0	0	0	0.103950103950104	0
14521	22747	"Umbrail"	46.54389	10.43472	170	"AWI"	170	4529	5350	4856	1.4720314033366	0	6.37880274779195	0	0	0	0.294406280667321	0	0.392541707556428	0	0	0	0	0	0	0.686947988223749	79.9803729146222	0	0	0	0	0	0.098135426889107	0	0	0.098135426889107	0.098135426889107	0.098135426889107	9.22473012757605	0	0	0	0	0	0.196270853778214	0.588812561334642	0	0	0	0.196270853778214	0	0	0	0	0	0	0.196270853778214	0
14521	22747	"Umbrail"	46.54389	10.43472	180	"AWI"	180	4736	5826	5165	0.993377483443709	0	3.47682119205298	0	0	0	0.165562913907285	0	0	0	0.165562913907285	0	0.0827814569536424	0	0	0.579470198675497	71.1920529801324	0	0	0	0	0	0	0	0.165562913907285	0	0.165562913907285	0	6.53973509933775	15.2317880794702	0	0	0	0	0.33112582781457	0.579470198675497	0	0	0	0.0827814569536424	0.0827814569536424	0	0	0	0	0.0827814569536424	0.0827814569536424	0
14521	22747	"Umbrail"	46.54389	10.43472	190	"AWI"	190	4949	6284	5478	0.668449197860963	0	3.47593582887701	0	0	0	0.267379679144385	0	0	0	0.53475935828877	0	0	0	0	0.133689839572192	62.7005347593583	0	0	0	0	0	0	0	0.133689839572192	0	0.133689839572192	0	6.81818181818182	22.7272727272727	0	0	0	0	0.401069518716578	0.668449197860963	0	0	0	0.133689839572192	0.133689839572192	0	0	0.133689839572192	0.53475935828877	0.401069518716578	0	0
14521	22747	"Umbrail"	46.54389	10.43472	200	"AWI"	200	5185	6688	5799	1.03626943005181	0	5.31088082901554	0.129533678756477	0	0	0.259067357512953	0	0.647668393782383	0.129533678756477	0.38860103626943	0	0	0	0	0.129533678756477	60.3626943005181	0	0	0	0	0	0	0	0.129533678756477	0	0.129533678756477	0	8.41968911917098	22.020725388601	0	0	0	0	0.129533678756477	0.647668393782383	0	0	0	0	0	0.129533678756477	0	0	0	0	0	0
