"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Geraniaceae"	"Indeterminable"	"Juncaceae"	"Juniperus"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
25998	44941	"Myrvatnet"	68.660076	16.380466	770	"AWI"	770	7386	8108	7781	28.4182305630027	0	0	0	0	64.6112600536193	0	0	0	0	0	0	0	0.804289544235925	0	0	0	0	1.07238605898123	0	0	0	0	0	0	4.28954423592493	0	0	0	0	0	0	0	0	0	0	0	0	0	0.804289544235925	0	0	0	0
25998	44941	"Myrvatnet"	68.660076	16.380466	774	"AWI"	774	7541	8166	7866	80.3418803418803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854700854700855	0	0	0	0	0	0	15.3846153846154	0	0	0	0	0.854700854700855	0	0.854700854700855	0	0	0	0	0	0	1.70940170940171	0	0	0	0
25998	44941	"Myrvatnet"	68.660076	16.380466	778	"AWI"	778	7679	8217	7957	77.6859504132231	0	0	0	0	0	0	0	0	0	0	0	0	5.78512396694215	0	0	0	0.826446280991736	0.826446280991736	0	0	0	0	0	0	11.5702479338843	0	0	0	0	0	0	0.826446280991736	0	0	0	0	0	0	1.65289256198347	0.826446280991736	0	0	0
25998	44941	"Myrvatnet"	68.660076	16.380466	782	"AWI"	782	7852	8301	8069	75.7575757575758	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	2.02020202020202	0	0	0	0	1.01010101010101	0	0	0	0	0	0	19.1919191919192	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0
25998	44941	"Myrvatnet"	68.660076	16.380466	786	"AWI"	786	8052	8546	8265	22.2222222222222	0	0	2.22222222222222	0	0	0	0	0	0	2.22222222222222	0	0	0	0	0	0	0	8.88888888888889	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.22222222222222	0	2.22222222222222	0
25998	44941	"Myrvatnet"	68.660076	16.380466	790	"AWI"	790	8106	9014	8435	2.58823529411765	0	0	0.235294117647059	0	86.8235294117647	0	0	0	0	0	0.235294117647059	0	0	0	0	0	0	0.470588235294118	0	3.29411764705882	0	0	0	0	5.64705882352941	0	0	0	0	0	0	0	0	0	0	0	0	0	0.470588235294118	0.235294117647059	0	0	0
25998	44941	"Myrvatnet"	68.660076	16.380466	794	"AWI"	794	8288	9284	8706	22.5806451612903	0	0	0	0	0	0	0	0	0	0	3.2258064516129	3.2258064516129	0	0	0	0	0	3.2258064516129	0	0	0	0	0	0	64.5161290322581	0	0	0	0	0	3.2258064516129	0	0	0	0	0	0	0	0	0	0	0	0
25998	44941	"Myrvatnet"	68.660076	16.380466	798	"AWI"	798	8404	9570	9008	2.01005025125628	0	0	0	0	92.2110552763819	0	0	0	0	0	0	0	0	0	0	0	0	1.25628140703518	0	0	0.251256281407035	0	0	0	3.26633165829146	0	0	0	0	0	0	0	0	0	0	0	0	0	0.753768844221105	0	0	0.251256281407035	0
25998	44941	"Myrvatnet"	68.660076	16.380466	802	"AWI"	802	8603	9924	9281	5	0	5	2.5	0	0	0	0	0	0	0	0	0	12.5	0	0	0	0	12.5	0	0	0	0	0	0	57.5	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	2.5
25998	44941	"Myrvatnet"	68.660076	16.380466	806	"AWI"	806	9145	10003	9552	1.07816711590297	0	0	0	0	89.4878706199461	0	0	0	0	0	0	0	0.539083557951483	0	0	0	0	0.269541778975741	0	0	0.269541778975741	0	0	0	7.27762803234501	0	0	0	0	0	0	0.269541778975741	0	0	0	0	0	0	0.539083557951483	0	0	0.269541778975741	0
25998	44941	"Myrvatnet"	68.660076	16.380466	810	"AWI"	810	9546	10120	9827	0.952380952380952	0.317460317460317	0	0	0	93.015873015873	0	0	0	0	0	0	0	0	0	0	0	0	0.952380952380952	0	0	0	0	0	0	4.44444444444444	0	0	0	0	0	0	0	0	0	0	0	0	0	0.317460317460317	0	0	0	0
25998	44941	"Myrvatnet"	68.660076	16.380466	812	"AWI"	812	10021	10547	10277	0	0	0	0.401606425702811	0	94.7791164658635	0	0	0	0	0	0	0	1.60642570281124	0	0	0	0	1.20481927710843	0	0	0	0	0	0	1.60642570281124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.401606425702811	0
25998	44941	"Myrvatnet"	68.660076	16.380466	814	"AWI"	814	10794	11302	11050	0	0	0	0	0	0	0	0	0	0	0	0	0	58.3333333333333	0	0	0	0	4.16666666666667	0	0	0	0	0	0	20.8333333333333	0	0	0	0	4.16666666666667	0	8.33333333333333	0	0	0	0	0	0	4.16666666666667	0	0	0	0
25998	44941	"Myrvatnet"	68.660076	16.380466	816	"AWI"	816	11517	12105	11820	0	4.25531914893617	0	0	0	0	0	0	0	0	0	0	0	46.8085106382979	0	0	0	0	14.8936170212766	0	0	0	0	0	0	17.0212765957447	0	0	0	0	0	0	0	0	0	0	0	17.0212765957447	0	0	0	0	0	0
25998	44941	"Myrvatnet"	68.660076	16.380466	818	"AWI"	818	12184	12923	12583	0	0	0	3.125	0	0	0	0	0	0	0	0	0	31.25	0	0	0	0	9.375	0	0	0	0	0	0	50	0	6.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25998	44941	"Myrvatnet"	68.660076	16.380466	820	"AWI"	820	12847	13762	13345	0	1.40845070422535	0	2.8169014084507	0	0	0	0	0	0	0	0	0	19.7183098591549	0	0	0	0	15.4929577464789	0	0	0	0	0	0	15.4929577464789	0	0	0	0	2.8169014084507	0	0	0	0	0	0	42.2535211267606	0	0	0	0	0	0
