"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Indeterminable"	"Juncaceae"	"Juniperus"	"Lamiaceae"	"Myrica"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
26210	45698	"Haugtjernet"	60.834762	10.87398	952	"AWI"	952	7113	7900	7531	0	24.26614481409	0	0	0	0	41.8786692759295	0	0	0	0	0	0	0	0	17.8082191780822	0	0	0	0	0	0	0	0	0.587084148727984	1.56555772994129	0	0.978473581213307	0	0	0	0	0	0	0	0	0	6.65362035225049	0.195694716242661	0.391389432485323	0	0	0	0	0	0	0	0	0.195694716242661	4.89236790606654	0.587084148727984	0
26210	45698	"Haugtjernet"	60.834762	10.87398	954	"AWI"	954	7276	7994	7665	0	20.9009009009009	0	0	0	0	47.2072072072072	0	0	0	0	0	0	0	0	19.2792792792793	0	0.540540540540541	0	0	0	0	0	0	0.36036036036036	0.900900900900901	0	0.36036036036036	0	0	0	0	0	0	0	0	0	4.32432432432432	0	0.540540540540541	0	0	0	0	0	0	0	0	0.18018018018018	5.40540540540541	0	0
26210	45698	"Haugtjernet"	60.834762	10.87398	956	"AWI"	956	7492	8078	7797	0	18.8461538461538	0	0	0	0	48.4615384615385	0	0	0	0	0	0	0	0	18.6538461538462	0	0	0	0	0	0	0	0	0	0.576923076923077	0	0.769230769230769	0	0	0	0	0	0	0	0	0	6.34615384615385	0	0.576923076923077	0	0	0	0	0	0	0	0	0	5.76923076923077	0	0
26210	45698	"Haugtjernet"	60.834762	10.87398	958	"AWI"	958	7710	8182	7932	0	35.2313167259786	0.355871886120996	0	0.355871886120996	0	0	0	0	0	0	0	0	0	0	34.8754448398576	0	1.06761565836299	0	0	0	0	0	0	0	1.77935943060498	0	1.77935943060498	0	0	0	0	0	0	0	0	0	13.1672597864769	0	1.77935943060498	0	0	0	0	0	0	0	0	0.355871886120996	9.25266903914591	0	0
26210	45698	"Haugtjernet"	60.834762	10.87398	960	"AWI"	960	7857	8350	8081	0	14.4427001569859	0	0	0	0	37.6766091051805	0	0	0	0	0	0	0	0	13.6577708006279	0	0	0	0	0	0	0	0	0	0.156985871271586	0	0.784929356357928	0	0	0	0	0	22.2919937205651	0	0	0	5.96546310832025	0	0.941915227629513	0	0	0	0	0	0	0	0	0	4.08163265306122	0	0
26210	45698	"Haugtjernet"	60.834762	10.87398	962	"AWI"	962	7944	8622	8234	0	14.2020497803807	0	0	0	0	40.1171303074671	0	0	0	0	0	0	0	0	11.1273792093704	0	0	0	0	0	0	0	0	0.146412884333821	1.61054172767204	0	1.46412884333821	0	0	0	0	0	22.4011713030747	0	0	0	4.97803806734993	0	0.439238653001464	0	0	0	0	0	0	0	0	0	3.51390922401171	0	0
26210	45698	"Haugtjernet"	60.834762	10.87398	964	"AWI"	964	8067	8811	8398	0	17.3431734317343	0	0	0	0	57.7490774907749	0	0	0	0	0	0	0	0	13.2841328413284	0	0.55350553505535	0	0	0	0	0	0	0	2.2140221402214	0	0.55350553505535	0	0	0	0	0	0	0	0	0	4.4280442804428	0	0.18450184501845	0	0	0	0	0	0	0	0	0.18450184501845	3.50553505535055	0	0
26210	45698	"Haugtjernet"	60.834762	10.87398	966	"AWI"	966	8193	8978	8566	0	14.481897627965	0	0	0	0	45.0686641697878	0	0	0	0	0	0	0	0	6.6167290886392	0	0	0	0	0	0	0	0	0.124843945068664	1.7478152309613	0	0.749063670411985	0	0	0	0	0	23.5955056179775	0	0	0	5.61797752808989	0	0.374531835205993	0	0	0	0	0	0	0	0	0	1.62297128589263	0	0
26210	45698	"Haugtjernet"	60.834762	10.87398	968	"AWI"	968	8347	9132	8726	0	14.5748987854251	0	0	0	0	39.5411605937922	0	0	0	0	0	0	0	0	10.6612685560054	0	0.944669365721997	0	0	0	0	0	0	0.269905533063428	2.02429149797571	0	0.269905533063428	0	0	0	0	0	24.0215924426451	0	0	0	5.93792172739541	0	0.404858299595142	0	0	0	0	0	0	0	0	0	1.34952766531714	0	0
26210	45698	"Haugtjernet"	60.834762	10.87398	970	"AWI"	970	8493	9264	8889	0	13.2165605095541	0	0	0	0	39.171974522293	0	0	0	0	0	0	0	0	8.43949044585987	0	0	0	0	0	0	0	0	0	1.59235668789809	0	1.11464968152866	0	0	0	0	0	27.3885350318471	0	0	0	8.12101910828025	0	0.636942675159236	0	0	0	0	0	0	0	0	0	0.159235668789809	0.159235668789809	0
26210	45698	"Haugtjernet"	60.834762	10.87398	972	"AWI"	972	8655	9379	9054	0	23.0434782608696	0	0	0	0	53.695652173913	0	0	0	0	0	0	0	0	14.1304347826087	0	0	0	0	0	0	0	0.217391304347826	0	1.08695652173913	0	1.08695652173913	0	0	0	0	0	0	0	0	0	5.8695652173913	0	0	0	0	0	0	0	0	0	0	0	0.869565217391304	0	0
26210	45698	"Haugtjernet"	60.834762	10.87398	974	"AWI"	974	8938	9468	9216	0	16.1797752808989	0	0	0	0	57.9775280898876	0	0	0	0	0	0	0	0	13.9325842696629	0	0.449438202247191	0	0	0	0	0	0	0	1.79775280898876	0	2.47191011235955	0	0	0	0	0	0	0	0	0	6.29213483146067	0	0.898876404494382	0	0	0	0	0	0	0	0	0	0	0	0
26210	45698	"Haugtjernet"	60.834762	10.87398	976	"AWI"	976	9207	9920	9552	0	6.77009873060649	0	0	0	0	36.1071932299013	0	0	0	0	0	0	0	0	6.20592383638928	0	0.423131170662906	0	0	0	0	0	0	0.141043723554302	0.987306064880113	0	0.846262341325811	0	0	0	0	0	45.9802538787024	0	0	0	1.83356840620592	0	0.141043723554302	0	0	0.282087447108604	0	0	0	0	0	0	0.282087447108604	0	0
26210	45698	"Haugtjernet"	60.834762	10.87398	977	"AWI"	977	9269	10314	9734	0	4.83383685800604	0	0	0	0	74.6223564954683	0	0	0	0	0	0	0	0	7.85498489425982	0	0.906344410876133	0.302114803625378	0	0	0	0	0	0	3.02114803625378	0	2.7190332326284	0	0	0	0	0	0	0	0	0	3.02114803625378	0	1.51057401812689	0	0	0	0	0	0	0	0	0	1.20845921450151	0	0
26210	45698	"Haugtjernet"	60.834762	10.87398	978	"AWI"	978	9610	10390	9976	0	0.28735632183908	0	0	0	0	33.6206896551724	0	0	0	0	0	0	0	0	2.58620689655172	0	0.28735632183908	0.431034482758621	0	0	0	0	0	0.28735632183908	0.431034482758621	0	0.862068965517241	0	0	0	0	0	58.9080459770115	0	0	0	1.58045977011494	0	0.431034482758621	0	0	0	0	0	0	0	0	0.14367816091954	0.14367816091954	0	0
26210	45698	"Haugtjernet"	60.834762	10.87398	979	"AWI"	979	9794	10511	10226	0	0	0	0	0.170940170940171	0	42.3931623931624	0	0	0	0	0	0	0	0	3.07692307692308	0	0	0.170940170940171	0	0	0	0	0	0	1.36752136752137	0	1.1965811965812	0	0	0	0	0	50.2564102564103	0	0	0	1.1965811965812	0	0	0	0	0	0	0	0	0	0	0	0.170940170940171	0	0
26210	45698	"Haugtjernet"	60.834762	10.87398	980	"AWI"	980	9931	10738	10417	0	0.306748466257669	0	0	0	0	82.5153374233129	0	0	0	0	0	0	0	0	2.14723926380368	0.306748466257669	2.14723926380368	5.21472392638037	0	0	0	0	0	0	3.68098159509202	0	2.76073619631902	0	0	0	0	0	0	0	0	0	0.920245398773006	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26210	45698	"Haugtjernet"	60.834762	10.87398	981	"AWI"	981	10023	11116	10541	0	0.303490136570561	0	0	0	0	44.9165402124431	0	0	0	0	0	0	0	0	2.42792109256449	0	1.06221547799697	6.22154779969651	0	0	0	0	0	0	1.36570561456753	0	2.12443095599393	0	0	0	0	0	37.1775417298938	0	0	0	0.758725341426404	0	0	0	0	0	0	3.49013657056146	0	0	0	0	0.151745068285281	0	0
26210	45698	"Haugtjernet"	60.834762	10.87398	982	"AWI"	982	10096	11557	10654	0	0	0.336700336700337	0	0	0	0	0	0	0	0	0	0	0	0	2.02020202020202	0	3.36700336700337	71.3804713804714	0	0	0	0	0	0	3.03030303030303	0	4.04040404040404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.8047138047138	0	0	0	0	1.68350168350168	0.336700336700337	0
