"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Malvaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1420	"AWI"	1420	11801	13498	12660	0	0	0	0	0	0	0	12.6760563380282	0	0	0	0	0	0	0	0	0	0	7.04225352112676	7.04225352112676	38.0281690140845	0	0	0	0	0	0	0	0	0	0	16.9014084507042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8169014084507	0	0	0	0	1.40845070422535	12.6760563380282	0	0	0	1.40845070422535	0	0	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1422.5	"AWI"	1422.5	11862	13606.5	12755	0	0	0	2.04081632653061	0	0	0	14.2857142857143	0	0	0	0	0	0	0	0	0	0	0	4.08163265306122	30.6122448979592	0	0	0	0	0	0	0	0	0	0	24.4897959183673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.2448979591837	0	0	0	0	2.04081632653061	2.04081632653061	0	0	0	8.16326530612245	0	0	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1425	"AWI"	1425	11911	13735	12850	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	26.6666666666667	26.6666666666667	0	0	0	0	0	0	0	0	0	0	13.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.3333333333333	0	0	0	0	0	0	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1430	"AWI"	1430	11994	14043	13038	0	0	0	3.44827586206897	0	0	0	10.3448275862069	0	0	0	0	0	0	0	0	0	0	0	6.89655172413793	24.1379310344828	0	0	0	0	0	0	0	0	0	0	41.3793103448276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.44827586206897	6.89655172413793	0	0	0	3.44827586206897	0	0	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1434	"AWI"	1434	12061	14316	13191	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	5	50	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	10	0	0	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1437.5	"AWI"	1437.5	12333.5	14386	13347	0	0	0	0	0	0	0	6.66666666666667	0	0	0	0	6.66666666666667	0	0	0	0	0	0	33.3333333333333	40	0	0	0	0	0	0	0	0	0	0	13.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1439.5	"AWI"	1439.5	12494	14423.5	13437	0	0	0	0	0	0	0	18.1818181818182	0	0	0	0	0	0	0	0	0	0	0	3.63636363636364	38.1818181818182	0	0	0	0	0	0	0	0	0	0	25.4545454545455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.63636363636364	0	0	0	0	0	1.81818181818182	9.09090909090909	0	0	0	0	0	0	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1441.5	"AWI"	1441.5	12652	14461	13528.5	0	0	0	0	0	0	0	21.1538461538462	0	0	0	0	0	0	0	0	0	0	1.92307692307692	3.84615384615385	61.5384615384615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.84615384615385	3.84615384615385	1.92307692307692	0	0	1.92307692307692	0	0	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1445	"AWI"	1445	12907	14540	13690	0	0	0	0.99009900990099	0	0	0	14.8514851485149	0	0	0	0	0	0	0	0	0	0	0.99009900990099	0.99009900990099	46.5346534653465	0	0	0	0	0	0	0	0	0	0	17.8217821782178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.8712871287129	0	0	0	0	0	2.97029702970297	0	0	0	0	1.98019801980198	0	0	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1447	"AWI"	1447	13051	14578	13783	0	0	0	0	0	0	0	14.6341463414634	0	0	0	0	0	0	0	0	0	0	0	1.21951219512195	40.2439024390244	0	0	0	0	0	0	0	0	0	0	34.1463414634146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.65853658536585	4.8780487804878	0	0	0	1.21951219512195	0	0	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1449	"AWI"	1449	13190	14629	13876	0	0	0	0	0	0	0	14.5833333333333	0	0	0	0	0	0	0	0	0	0	0	0	62.5	0	0	0	0	0	0	0	0	0	0	6.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08333333333333	12.5	0	0	0	2.08333333333333	0	0	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1455	"AWI"	1455	13553	14798	14154	4.44444444444444	0	0	0	0	0	0	15.5555555555556	0	0	0	0	0	0	0	2.22222222222222	0	0	20	4.44444444444444	2.22222222222222	0	0	0	0	4.44444444444444	0	0	0	0	2.22222222222222	6.66666666666667	0	0	0	0	0	0	0	4.44444444444444	0	0	0	0	0	0	2.22222222222222	24.4444444444444	0	0	0	0	0	2.22222222222222	0	0	0	0	0	2.22222222222222	2.22222222222222	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1456	"AWI"	1456	13608	14833	14199	0	0	0	0	0	0	0	13.0434782608696	0	0	0	0	0	0	0	0	0	0	6.52173913043478	4.34782608695652	21.7391304347826	0	0	0	0	0	0	0	0	0	0	34.7826086956522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.52173913043478	2.17391304347826	0	0	0	0	2.17391304347826	0	0	0	0	6.52173913043478	0	2.17391304347826	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1457	"AWI"	1457	13656	14871	14243	0	0	0	0	0	0	0	23.0769230769231	0	0	0	0	0	0	0	0	0	0	0	7.69230769230769	7.69230769230769	0	0	0	0	0	0	0	0	0	0	38.4615384615385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.69230769230769	0	0	0	0	0	0	15.3846153846154	0	0	0	0	0	0	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1458	"AWI"	1458	13708	14919	14287	0	0	0	0	0	0	0	17.3913043478261	0	0	0	0	2.17391304347826	0	0	0	0	0	0	2.17391304347826	28.2608695652174	0	0	0	0	0	0	0	0	0	0	45.6521739130435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.34782608695652	0	0	0	0	0	0	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1459	"AWI"	1459	13759	14957	14336	0	0	0	0	0	0	0	21.9512195121951	0	0	0	0	0	0	0	0	0	0	17.0731707317073	2.4390243902439	34.1463414634146	0	0	0	0	0	0	0	0	0	0	9.75609756097561	0	0	0	0	0	0	0	2.4390243902439	0	0	0	0	0	0	0	4.8780487804878	0	2.4390243902439	0	0	0	2.4390243902439	0	0	0	0	0	2.4390243902439	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1461	"AWI"	1461	13844	15038	14425	0	0	0	0	0	0	0	5.12820512820513	0	0	0	0	0	0	0	0	0	0	2.56410256410256	5.12820512820513	64.1025641025641	0	0	0	0	0	0	0	0	0	0	7.69230769230769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.12820512820513	2.56410256410256	0	0	0	0	0	5.12820512820513	0	0	0	0	0	2.56410256410256	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1464	"AWI"	1464	13958	15207	14562	0	0	0	0	0	0	0	3.97727272727273	0	77.8409090909091	0	0	0	0	0	0	0	0	0	0	11.3636363636364	0	0	0	0	0	0	0	0	0	0	4.54545454545455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70454545454545	0	0	0	0.568181818181818	0	0	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1466	"AWI"	1466	14013	15333	14655	0	0	0	0	0	0	0	7.94701986754967	0	0	0	0	0	0	0	0	0	0	0.662251655629139	0.662251655629139	49.6688741721854	0	0	0	0	0	0	0	0	0	0	30.4635761589404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.662251655629139	0	0	0	0	0.662251655629139	0.662251655629139	7.94701986754967	0	0	0	0	0	0.662251655629139	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1467	"AWI"	1467	14050	15400	14702	0	0	0	0	0	0	0	6.62650602409639	0	0	0	0	0	0	0	0.602409638554217	0	0	0	1.20481927710843	36.144578313253	0	0	0	0	0	0	0	0	0	0	47.5903614457831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.602409638554217	0	0	0	0	0	1.20481927710843	5.42168674698795	0	0	0	0.602409638554217	0	0	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1477	"AWI"	1477	14749	16149	15482	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	20	0	0	20	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1483	"AWI"	1483	14999	16759	15951	0	0	0	0	0	0	0	16.6666666666667	0	0	0	0	0	0	0	0	0	0	0	16.6666666666667	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.6666666666667	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1487	"AWI"	1487	15141	17194	16264	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	12.5	0	12.5	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1492	"AWI"	1492	15282	17765	16657	0	0	0	0	0	0	0	20.6896551724138	0	41.3793103448276	0	0	0	0	0	6.89655172413793	0	0	10.3448275862069	3.44827586206897	6.89655172413793	0	0	0	0	0	0	0	0	0	0	3.44827586206897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.44827586206897	0	0	0	0	0	0	0	0	0	3.44827586206897	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1499	"AWI"	1499	15457	18586	17203	0	0	0	0	0	0	0	16.6666666666667	0	0	0	0	0	0	0	16.6666666666667	0	0	33.3333333333333	16.6666666666667	0	0	0	0	0	0	0	0	0	0	0	16.6666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
