"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Aesculus"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Celastraceae"	"Cistaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Dioscoreaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Staphylea"	"Tamaricaceae"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Trachycarpus"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"	"Zygophyllaceae"
23901	41467	"Lago di Origlio"	46.05152	8.94329	475	"AWI"	475	2346	2659	2476	9	0	0	148	0	0	0	0	3	0	40	0	1	0	0	0	0	0	0	0	0	0	0	48	0	32	0	0	0	0	0	0	19	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	2	0	3	1	0	0	0	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	480	"AWI"	480	2365	2676	2497	3	2	0	142	1	0	0	0	2	0	46	0	0	0	0	0	0	0	0	0	0	0	0	44	0	32	0	0	0	0	0	0	22	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	91	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	3	1	0	0	0	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	485	"AWI"	485	2379	2689	2518	11	1	0	144	0	0	0	0	6	0	27	0	0	0	0	0	0	0	0	0	0	0	0	64	0	37	0	0	0	0	0	0	24	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	9	0	0	6	0	0	0	0	0	0	0	0	0	107	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	490	"AWI"	490	2389	2704	2539	5	2	0	177	1	0	0	0	11	0	42	0	0	0	0	0	0	0	0	0	0	0	0	53	0	22	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	92	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	495	"AWI"	495	2399	2725	2561	6	0	0	203	0	0	0	0	8	0	41	0	1	0	0	0	0	0	0	0	0	0	0	47	0	29	0	0	0	0	0	0	25	1	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	93	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	2	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	500	"AWI"	500	2409	2750	2583	11	0	0	280	1	0	0	1	3	0	54	0	2	0	0	0	0	0	0	0	0	0	0	68	0	41	0	0	0	0	0	0	27	1	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	31	0	0	9	0	0	0	0	0	0	0	0	0	158	2	0	0	0	0	5	0	0	0	0	0	0	0	0	1	1	0	5	0	6	1	0	0	1	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	505	"AWI"	505	2418	2774	2603	10	0	0	180	0	0	0	0	4	0	42	0	0	0	0	0	0	0	0	0	0	0	0	39	0	30	0	0	0	0	0	0	39	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0	0	5	0	0	0	0	0	0	0	0	0	77	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	510	"AWI"	510	2425	2799	2623	11	1	0	184	0	0	0	0	7	0	41	0	0	0	0	0	0	0	0	0	0	0	0	40	0	32	0	0	0	0	0	0	28	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	8	0	0	4	0	0	0	0	0	0	0	0	0	104	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	1	2	0	0	0	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	515	"AWI"	515	2432	2828	2643	10	1	0	197	1	0	0	0	4	0	50	0	0	0	0	0	0	0	0	0	0	0	0	57	0	39	0	0	0	0	0	0	34	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	127	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	6	1	0	0	0	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	522	"AWI"	522	2443	2865	2670	6	1	0	160	0	0	0	0	4	0	20	0	0	0	0	2	0	0	0	0	0	0	0	40	0	25	0	0	0	0	0	0	22	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	7	0	0	0	0	0	0	0	0	0	87	1	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	6	2	0	0	4	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	530	"AWI"	530	2494	2880	2692	18	0	0	307	1	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	80	0	28	0	0	0	0	0	0	61	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	20	0	0	12	0	0	0	0	0	0	0	0	0	148	3	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	4	0	4	1	0	0	2	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	537	"AWI"	537	2534	2890	2711	14	1	0	243	2	0	0	0	3	0	31	0	1	0	0	0	0	0	0	0	0	0	0	65	0	22	0	0	0	0	0	0	41	2	5	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	105	0	0	0	2	0	3	0	0	0	0	0	0	0	0	1	0	0	1	0	3	0	0	0	2	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	545	"AWI"	545	2582	2902	2735	11	2	0	273	2	0	0	0	4	0	46	0	0	0	0	0	0	0	0	0	0	0	0	43	0	20	0	0	0	0	1	0	50	2	3	1	0	0	2	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	120	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	4	0	0	0	0	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	560	"AWI"	560	2658	2930	2782	7	2	0	448	1	0	0	2	5	0	43	0	1	0	0	0	0	0	0	0	0	0	0	80	0	18	0	0	0	0	0	0	67	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	11	0	0	0	0	0	0	0	0	0	114	2	0	0	1	0	2	0	0	0	0	0	0	0	0	1	1	0	5	0	8	0	0	0	5	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	575	"AWI"	575	2717	2974	2827	8	0	0	388	2	0	0	1	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	49	0	12	0	0	0	0	0	0	40	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	8	0	0	0	0	0	0	0	0	0	100	2	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	4	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	590	"AWI"	590	2771	3035	2883	9	0	0	601	2	0	0	0	4	0	136	0	0	0	0	0	0	0	0	0	0	0	0	75	0	9	0	0	0	0	0	0	46	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	13	0	0	6	0	1	0	0	0	0	1	0	0	124	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	3	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	605	"AWI"	605	2840	3109	2969	4	1	0	288	0	0	0	0	2	0	57	0	0	0	0	0	0	0	0	0	0	0	0	57	0	2	0	0	0	0	0	0	32	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	159	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0	3	1	0	0	0	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	620	"AWI"	620	2877	3235	3055	19	1	0	311	2	0	0	0	2	0	62	0	0	0	0	0	0	0	0	0	0	0	0	78	0	11	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	11	0	0	0	0	0	0	0	0	0	241	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	3	1	0	0	2	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	635	"AWI"	635	2911	3386	3138	9	1	0	317	0	0	0	0	6	0	26	0	1	0	0	0	0	0	0	0	0	0	0	64	0	12	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	2	1	0	0	0	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	650	"AWI"	650	2937	3543	3220	23	0	0	381	1	0	0	0	1	0	28	0	0	0	0	0	0	0	0	0	0	0	0	61	0	18	0	0	0	0	0	0	52	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	10	0	0	6	0	0	0	0	0	0	0	0	0	323	0	0	0	2	0	2	0	0	0	0	0	0	0	0	6	1	0	0	0	5	0	0	0	1	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	655	"AWI"	655	3013	3572	3274	6	0	0	318	0	0	0	0	2	0	19	0	0	0	0	0	0	0	0	0	0	0	0	52	0	10	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	187	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	660	"AWI"	660	3120	3601	3341	6	0	0	332	1	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	45	0	9	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	665	"AWI"	665	3223	3638	3408	12	0	0	406	1	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	46	1	7	0	0	0	0	0	0	42	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	4	0	0	0	0	0	0	0	0	0	145	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	670	"AWI"	670	3318	3684	3476	6	0	0	366	0	0	0	0	2	0	27	0	0	0	0	2	0	0	0	0	0	0	0	46	0	7	0	0	0	0	0	0	33	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	175	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	675	"AWI"	675	3403	3740	3547	10	1	0	328	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	40	0	10	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	189	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	2	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	680	"AWI"	680	3471	3802	3617	19	0	0	427	0	0	0	0	1	0	45	0	0	0	0	0	0	0	0	0	0	0	0	60	0	9	0	0	0	0	0	0	75	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	13	0	0	0	0	0	0	0	0	0	260	2	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	1	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	685	"AWI"	685	3520	3878	3687	5	1	0	331	3	0	0	0	3	0	47	0	0	0	0	0	0	0	0	0	0	0	0	54	0	4	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	690	"AWI"	690	3560	3956	3759	7	1	0	329	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	78	0	7	0	0	0	0	0	0	32	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	2	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	695	"AWI"	695	3596	4044	3832	15	0	0	289	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	1	0	0	68	0	17	0	0	0	0	0	0	39	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	6	0	1	0	0	0	0	0	0	0	112	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	700	"AWI"	700	3621	4141	3905	16	1	0	252	1	0	0	0	1	0	40	0	1	0	0	0	0	0	0	0	0	0	0	50	0	22	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	140	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	3	0	0	0	1	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	705	"AWI"	705	3640	4247	3975	11	3	0	264	0	0	0	0	2	0	32	0	0	0	0	0	0	0	0	0	0	0	0	57	0	17	0	0	0	0	0	0	42	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	131	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	7	0	2	0	0	0	0	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	710	"AWI"	710	3657	4360	4046	25	2	0	368	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	108	0	9	0	0	0	0	0	0	64	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	12	0	0	0	0	0	0	1	0	0	205	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	4	0	9	0	0	0	3	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	715	"AWI"	715	3682	4465	4111	11	0	0	332	0	0	0	1	2	0	58	0	1	0	0	0	0	0	0	0	0	0	0	60	0	4	0	0	0	0	0	0	53	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	120	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	720	"AWI"	720	3759	4522	4176	17	0	0	314	1	0	0	0	3	0	20	0	1	0	0	0	0	0	0	0	0	0	0	62	0	3	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	5	0	0	0	0	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	725	"AWI"	725	3873	4553	4236	22	0	0	332	1	0	0	1	1	0	37	0	0	0	0	0	0	0	0	0	0	0	0	44	0	4	0	0	0	0	0	0	107	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	5	0	0	0	0	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	731	"AWI"	731	4008	4589	4307	17	1	0	273	0	0	0	0	1	0	25	0	0	0	0	0	0	0	0	0	0	1	0	67	0	8	0	0	0	0	0	0	110	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	166	2	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	6	0	3	0	0	0	1	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	737	"AWI"	737	4136	4628	4380	32	3	0	393	1	0	0	2	3	0	59	0	1	0	0	0	0	0	0	0	0	0	0	136	0	6	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	9	0	0	8	0	0	0	0	0	0	1	0	0	158	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	7	0	7	0	0	0	1	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	742	"AWI"	742	4236	4663	4438	19	2	0	294	0	0	0	0	2	0	52	0	0	0	0	0	0	0	0	0	0	0	0	71	0	4	0	0	0	0	0	0	78	4	11	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	103	2	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	35	0	2	0	0	0	4	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	747	"AWI"	747	4329	4700	4497	22	2	0	314	1	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	65	0	3	0	0	0	0	0	0	41	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	138	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	24	0	6	0	0	0	0	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	752	"AWI"	752	4407	4750	4558	21	3	0	321	0	0	0	1	4	0	29	0	0	0	0	0	0	0	0	0	0	0	0	78	0	3	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	17	0	7	1	0	0	1	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	757	"AWI"	757	4459	4801	4622	20	3	0	309	0	0	0	1	2	0	30	0	0	0	0	0	0	0	0	0	0	0	0	73	0	3	0	0	0	0	0	0	41	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	162	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	13	0	15	0	0	0	4	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	762	"AWI"	762	4500	4880	4686	22	6	0	328	0	0	0	0	1	0	33	0	0	0	0	2	0	0	0	0	0	0	0	78	0	7	0	0	0	0	0	0	31	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	2	1	14	0	8	0	0	0	0	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	767	"AWI"	767	4533	4974	4750	33	4	0	382	0	0	0	1	4	0	52	0	0	0	0	0	0	0	0	0	0	0	0	114	0	9	0	0	0	0	0	0	39	3	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	262	2	0	0	1	0	4	0	0	0	0	0	0	0	0	6	2	0	29	0	12	0	0	0	0	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	771	"AWI"	771	4558	5058	4803	13	2	0	260	0	0	0	1	4	0	61	0	0	0	0	0	0	0	0	0	0	0	0	85	0	2	0	0	0	0	0	0	19	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	148	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	23	0	8	0	0	0	0	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	775	"AWI"	775	4585	5148	4853	23	2	0	310	0	0	0	1	2	0	56	0	0	0	0	0	0	0	0	0	0	0	0	62	0	5	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	13	0	0	0	0	0	0	0	1	0	134	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	12	0	12	0	0	0	0	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	780	"AWI"	780	4618	5258	4918	26	1	0	288	1	0	0	0	5	0	53	0	0	0	0	0	0	0	0	0	0	0	0	105	0	5	0	0	0	0	0	0	14	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	148	3	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	7	0	11	0	0	0	1	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	785	"AWI"	785	4664	5308	4964	27	1	0	319	0	0	0	0	1	0	25	0	0	0	0	0	0	0	0	0	0	0	0	122	0	6	0	0	0	0	0	0	9	1	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	5	0	0	0	0	0	0	0	0	0	144	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	16	0	8	0	0	0	2	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	791	"AWI"	791	4729	5319	5001	21	2	0	332	1	0	0	0	2	0	48	0	0	0	0	0	0	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	7	0	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	100	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	10	0	0	0	0	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	797	"AWI"	797	4797	5331	5039	39	2	0	452	2	0	0	0	0	0	63	0	1	0	0	0	0	0	0	0	0	0	0	202	0	10	0	0	0	0	0	0	10	1	9	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	1	0	0	146	2	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	15	0	9	0	0	0	2	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	802	"AWI"	802	4852	5344	5072	23	1	0	323	1	0	0	0	2	0	46	0	1	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	117	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12	0	5	0	0	0	1	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	806.5	"AWI"	806.5	4896	5350	5101	42	2	0	460	0	0	0	0	7	0	44	0	1	0	0	0	0	0	0	0	0	0	0	162	0	6	0	0	0	0	0	0	12	4	17	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	17	0	0	0	0	0	0	0	0	0	174	1	0	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	16	0	9	0	0	0	1	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	807	"AWI"	807	4901	5352	5105	17	0	0	388	0	0	0	0	2	0	41	0	0	0	0	0	0	0	0	0	0	0	0	135	0	8	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	6	0	0	99	2	0	0	1	0	5	0	0	0	0	0	0	1	0	2	0	0	15	0	4	0	0	0	0	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	808	"AWI"	808	4912	5354	5112	23	2	0	376	1	0	0	2	2	0	40	0	0	0	0	0	0	0	0	0	0	0	0	109	0	2	0	0	0	0	0	0	4	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	4	0	0	101	1	0	0	0	0	2	0	0	0	0	0	0	0	0	2	1	0	8	0	9	0	0	0	1	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	809	"AWI"	809	4923	5356	5119	19	0	0	375	0	0	0	0	2	0	30	0	0	0	0	0	0	0	0	0	0	0	0	109	0	3	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	3	0	0	99	1	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	12	0	4	0	0	0	1	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	810	"AWI"	810	4932	5359	5126	30	1	0	306	0	0	0	1	4	0	43	0	0	0	0	5	0	0	0	0	0	0	0	91	0	5	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	2	0	0	121	0	0	0	1	0	3	0	0	0	0	0	0	0	0	3	1	0	7	0	8	0	0	0	3	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	811	"AWI"	811	4942	5362	5133	40	2	0	337	0	0	0	0	6	0	28	0	1	0	0	13	0	0	0	0	0	0	0	95	0	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0	121	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	7	0	7	1	0	0	2	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	812	"AWI"	812	4952	5364	5140	37	1	0	281	0	0	0	0	2	0	32	0	0	0	0	0	0	0	0	0	0	0	0	100	0	6	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0	141	2	0	0	0	0	10	0	0	0	0	0	0	0	0	2	0	0	9	0	8	0	0	0	2	0
23901	41467	"Lago di Origlio"	46.05152	8.94329	813	"AWI"	813	4962	5366	5147	42	0	0	298	0	0	0	0	2	0	19	0	0	0	0	0	0	0	0	0	0	0	0	104	0	8	0	0	0	0	0	0	9	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	1	0	0	126	5	0	0	0	0	3	0	0	0	0	1	0	0	0	3	1	0	9	0	7	1	0	0	1	0
