"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Adoxaceae"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Arctostaphylos"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Geraniaceae"	"Hypericaceae"	"Indeterminable"	"Juniperus"	"Lamiaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
13336	19909	"Klotjärnen"	61.82125	16.40472	708	"AWI"	708	6489	7370	6922	0	0	134	0	0	0	0	3	0	988	0	0	0	0	0	120	1	0	0	0	0	0	0	11	0	0	1	0	0	0	0	0	0	0	439	0	0	27	0	0	5	0	0	0	0	0	9	5	1	2	33	0	1
13336	19909	"Klotjärnen"	61.82125	16.40472	712	"AWI"	712	6625	7462	7064	0	0	215	0	0	0	0	1	0	879	0	0	0	0	0	70	8	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	467	0	0	52	0	0	5	0	0	0	0	0	8	4	0	0	34	2	1
13336	19909	"Klotjärnen"	61.82125	16.40472	716	"AWI"	716	6762	7569	7202	0	0	172	0	0	0	0	1	0	512	0	2	0	0	0	60	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	445	0	0	32	0	0	6	0	0	0	0	0	3	0	0	1	35	0	0
13336	19909	"Klotjärnen"	61.82125	16.40472	720	"AWI"	720	6912	7674	7337	0	0	115	0	0	0	0	1	0	857	0	1	0	0	0	43	2	0	0	0	0	0	0	3	0	0	1	2	0	0	0	0	0	0	170	0	0	79	0	0	0	0	0	0	0	0	8	2	0	0	15	1	0
13336	19909	"Klotjärnen"	61.82125	16.40472	724	"AWI"	724	7058	7767	7472	0	0	153	0	0	0	0	0	0	629	0	1	0	0	0	56	4	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	284	0	0	24	0	0	5	0	0	0	0	0	3	2	0	1	20	0	0
13336	19909	"Klotjärnen"	61.82125	16.40472	728	"AWI"	728	7181	7859	7604	0	0	142	0	1	0	0	1	0	538	0	0	0	0	0	45	7	0	0	0	0	0	0	1	0	0	4	3	0	0	0	0	0	0	316	0	0	26	0	0	4	0	0	0	1	0	2	1	0	1	18	0	0
13336	19909	"Klotjärnen"	61.82125	16.40472	732	"AWI"	732	7385	7910	7728	0	0	140	0	0	0	0	0	0	482	0	0	0	0	0	24	6	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	492	0	0	10	0	0	10	0	0	0	0	0	0	1	0	0	13	1	0
13336	19909	"Klotjärnen"	61.82125	16.40472	736	"AWI"	736	7654	7973	7842	0	0	159	1	1	0	0	0	0	487	0	0	0	0	0	33	2	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	504	0	0	33	0	0	7	0	0	0	0	0	9	2	0	0	14	0	0
13336	19909	"Klotjärnen"	61.82125	16.40472	740	"AWI"	740	7813	8086	7963	0	0	99	0	0	0	0	2	0	408	0	1	0	0	0	24	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	717	0	0	5	0	0	2	0	0	0	0	0	0	4	0	0	10	0	0
13336	19909	"Klotjärnen"	61.82125	16.40472	742	"AWI"	742	7850	8217	8009	0	0	83	0	0	0	0	0	0	433	0	0	0	0	0	15	4	1	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	697	0	0	32	0	0	3	0	0	0	0	0	4	3	0	2	5	0	0
13336	19909	"Klotjärnen"	61.82125	16.40472	744	"AWI"	744	7887	8324	8059	0	0	187	0	0	0	0	1	0	437	0	1	0	0	0	21	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	449	0	0	7	0	0	3	0	0	0	0	0	6	3	0	0	7	0	0
13336	19909	"Klotjärnen"	61.82125	16.40472	748	"AWI"	748	7943	8489	8164	0	0	163	0	0	0	0	0	0	644	0	1	0	0	0	23	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	463	0	0	16	0	0	5	0	0	0	0	0	7	3	0	1	20	0	0
13336	19909	"Klotjärnen"	61.82125	16.40472	752	"AWI"	752	8015	8610	8274	0	0	157	0	0	0	0	0	0	705	0	0	0	0	0	19	6	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	575	0	0	39	0	0	4	0	0	0	0	0	3	1	0	1	16	2	0
13336	19909	"Klotjärnen"	61.82125	16.40472	756	"AWI"	756	8100	8728	8382	0	0	126	1	0	0	0	1	0	418	0	1	0	0	0	27	9	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	473	0	0	20	0	0	4	0	0	0	0	0	7	5	0	0	16	0	0
13336	19909	"Klotjärnen"	61.82125	16.40472	760	"AWI"	760	8192	8842	8490	0	0	154	0	0	0	0	1	0	564	0	3	0	0	0	40	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	433	0	0	25	0	0	3	0	0	0	0	0	12	0	0	0	14	0	0
13336	19909	"Klotjärnen"	61.82125	16.40472	764	"AWI"	764	8293	8964	8605	0	0	135	0	0	0	0	1	0	339	0	0	0	0	0	26	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	557	0	0	4	0	0	8	0	0	0	0	0	3	1	0	0	6	0	0
13336	19909	"Klotjärnen"	61.82125	16.40472	768	"AWI"	768	8375	9060	8719	0	0	308	0	0	0	0	1	0	348	0	0	0	0	0	52	5	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	379	0	0	9	0	0	4	0	0	0	0	0	1	3	0	1	6	0	0
13336	19909	"Klotjärnen"	61.82125	16.40472	772	"AWI"	772	8496	9151	8827	0	0	219	0	0	0	0	4	0	516	0	3	0	0	0	33	7	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	531	0	0	13	0	0	1	0	0	0	0	0	6	1	0	0	7	0	0
13336	19909	"Klotjärnen"	61.82125	16.40472	776	"AWI"	776	8621	9231	8936	0	0	151	0	0	0	0	0	0	462	0	0	0	0	0	38	9	1	0	0	0	0	0	3	0	0	1	1	0	0	0	0	0	0	491	0	0	16	0	0	5	0	0	0	1	0	5	0	0	0	4	0	0
13336	19909	"Klotjärnen"	61.82125	16.40472	780	"AWI"	780	8761	9313	9039	0	0	151	0	0	0	0	0	0	410	0	4	0	0	0	41	12	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	637	0	0	14	0	0	1	0	0	0	0	2	15	1	0	0	11	0	0
13336	19909	"Klotjärnen"	61.82125	16.40472	784	"AWI"	784	8910	9387	9145	0	1	103	0	0	0	0	0	0	374	0	0	0	0	0	22	15	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	619	0	0	10	0	0	3	0	0	0	0	1	4	3	0	0	10	3	0
13336	19909	"Klotjärnen"	61.82125	16.40472	788	"AWI"	788	9017	9536	9253	0	0	188	0	1	0	0	5	0	378	0	2	0	0	0	56	9	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	610	0	0	15	0	0	2	0	0	0	1	0	18	1	0	0	7	0	0
13336	19909	"Klotjärnen"	61.82125	16.40472	792	"AWI"	792	9087	9729	9362	0	0	69	1	0	0	0	1	0	228	0	0	0	0	0	37	14	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	715	0	0	8	0	0	1	0	0	0	0	0	7	0	0	0	7	0	0
13336	19909	"Klotjärnen"	61.82125	16.40472	796	"AWI"	796	9158	9905	9476	0	1	0	0	1	0	0	2	0	265	0	0	0	0	0	35	34	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	715	0	0	15	0	0	1	0	0	0	0	1	8	2	0	0	10	0	0
13336	19909	"Klotjärnen"	61.82125	16.40472	800	"AWI"	800	9235	10099	9589	0	0	0	0	0	0	0	5	0	393	0	0	0	0	0	41	54	14	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	1	665	0	0	12	0	0	3	0	0	0	0	1	14	1	0	0	13	0	0
13336	19909	"Klotjärnen"	61.82125	16.40472	805	"AWI"	805	9324	10313	9734	0	0	1	0	2	0	0	2	0	495	0	0	0	0	0	55	128	0	22	0	0	0	0	1	0	0	8	2	0	0	0	0	0	0	357	0	0	18	0	0	3	0	0	0	1	2	26	1	0	0	26	2	0
