"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Olea"	"Onagraceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
14513	22732	"Lac de Villa"	45.68554	7.69021	440	"AWI"	440	13731	14458	14003	0	0	0	8	2	0	48	0	67	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	6	4	0	0	0	0	0	0	0	1	0	0
14513	22732	"Lac de Villa"	45.68554	7.69021	442	"AWI"	442	13764	14479	14022	0	0	0	4	1	0	45	0	51	1	0	0	0	0	0	0	0	1	5	1	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	1	7	4	0	0	0	0	0	3	0	0	0	0
14513	22732	"Lac de Villa"	45.68554	7.69021	443	"AWI"	443	13778	14490	14031	0	0	0	8	1	0	32	0	45	2	0	0	1	0	0	1	1	4	3	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	2	0	0	0	0	0	1	0	0	0	0
14513	22732	"Lac de Villa"	45.68554	7.69021	445	"AWI"	445	13800	14522	14051	0	0	0	7	2	0	48	0	73	1	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	17	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	9	6	0	0	0	1	0	0	0	0	0	0
14513	22732	"Lac de Villa"	45.68554	7.69021	447	"AWI"	447	13820	14565	14071	0	0	0	6	2	0	46	0	74	2	0	0	1	0	0	0	0	1	5	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	11	2	0	0	0	0	0	7	0	0	0	0
14513	22732	"Lac de Villa"	45.68554	7.69021	450	"AWI"	450	13848	14626	14103	0	0	0	62	1	0	45	0	41	0	0	0	2	0	0	0	0	9	2	1	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	3	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0
14513	22732	"Lac de Villa"	45.68554	7.69021	452	"AWI"	452	13866	14667	14123	0	0	0	4	2	0	53	0	151	4	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	7	8	0	0	0	0	0	2	0	0	0	0
14513	22732	"Lac de Villa"	45.68554	7.69021	454	"AWI"	454	13890	14682	14142	0	0	0	7	1	0	42	0	197	1	0	0	2	0	0	0	0	7	8	0	0	0	0	0	0	0	0	0	0	33	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	9	0	0	0	0	0	5	0	0	0	0
14513	22732	"Lac de Villa"	45.68554	7.69021	455	"AWI"	455	13902	14693	14151	0	0	0	4	0	0	52	0	281	1	0	0	1	0	2	0	0	5	2	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	5	5	0	0	0	0	0	2	0	0	0	0
14513	22732	"Lac de Villa"	45.68554	7.69021	457	"AWI"	457	13925	14704	14169	0	0	0	4	1	0	32	0	235	1	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	3	0	0	0	0	0	1	0	0	0	0
14513	22732	"Lac de Villa"	45.68554	7.69021	460	"AWI"	460	13953	14720	14197	0	0	0	4	0	0	26	0	278	0	0	0	0	0	0	0	0	2	3	1	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	4	2	0	0	0	0	0	4	0	0	0	0
14513	22732	"Lac de Villa"	45.68554	7.69021	462	"AWI"	462	13971	14734	14213	0	0	2	3	0	0	117	0	98	1	0	0	1	0	0	0	0	5	9	1	0	0	0	0	0	0	0	0	0	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	1	0	0	0	0
14513	22732	"Lac de Villa"	45.68554	7.69021	465	"AWI"	465	13994	14763	14241	0	0	0	11	4	0	146	0	68	1	0	0	2	0	0	0	0	11	3	1	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	3	11	3	0	0	0	0	0	8	0	0	1	0
14513	22732	"Lac de Villa"	45.68554	7.69021	467	"AWI"	467	14008	14783	14260	0	0	0	13	0	0	158	0	60	1	0	0	0	0	0	0	0	10	6	1	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	5	3	2	0	0	0	0	0	8	0	0	0	0
14513	22732	"Lac de Villa"	45.68554	7.69021	470	"AWI"	470	14025	14829	14284	0	0	0	3	4	0	188	0	100	0	0	0	0	0	0	0	0	11	8	2	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	8	2	0	0	0	0	0	9	0	0	0	0
14513	22732	"Lac de Villa"	45.68554	7.69021	472	"AWI"	472	14037	14870	14302	0	1	0	4	2	0	151	0	76	0	0	0	0	0	1	0	0	7	6	2	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	9	2	0	0	0	0	0	6	0	0	0	0
14513	22732	"Lac de Villa"	45.68554	7.69021	475	"AWI"	475	14077	14896	14341	0	0	0	5	7	0	165	0	49	1	0	0	8	0	4	0	0	11	6	2	0	0	0	0	0	0	0	0	0	21	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	3	0	0	0	0	0	8	0	0	2	0
14513	22732	"Lac de Villa"	45.68554	7.69021	477	"AWI"	477	14093	14912	14367	0	0	0	5	3	0	134	0	60	0	0	0	0	0	0	0	0	8	7	2	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	1	0	3	0	2	2	4	0	0	0	1	0	5	0	0	0	1
14513	22732	"Lac de Villa"	45.68554	7.69021	480	"AWI"	480	14117	14942	14410	0	0	0	11	4	0	156	0	35	0	0	0	2	0	1	0	0	11	6	1	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	7	1	0	0	0	0	0	7	0	0	1	0
14513	22732	"Lac de Villa"	45.68554	7.69021	482	"AWI"	482	14127	14957	14439	0	0	0	2	2	0	145	0	96	1	0	0	2	0	0	0	0	4	13	2	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	1	0	3	6	4	0	0	0	0	0	4	0	0	0	0
14513	22732	"Lac de Villa"	45.68554	7.69021	485	"AWI"	485	14145	14992	14482	0	0	0	15	0	0	220	0	40	0	0	0	3	0	3	0	0	9	6	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	4	0	0	0	1	0	7	0	0	1	0
14513	22732	"Lac de Villa"	45.68554	7.69021	490	"AWI"	490	14169	15093	14548	0	0	0	18	0	0	358	0	51	2	0	0	8	0	1	0	0	27	6	4	0	0	0	0	0	0	0	0	0	44	1	0	0	0	0	0	0	0	0	0	148	0	1	0	0	0	2	0	1	0	3	12	2	0	0	0	2	0	7	0	0	1	0
14513	22732	"Lac de Villa"	45.68554	7.69021	492	"AWI"	492	14181	15126	14573	0	0	0	12	6	0	156	0	53	1	0	0	0	0	0	0	1	13	5	1	0	0	0	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	5	3	1	0	0	0	0	0	6	0	0	0	0
14513	22732	"Lac de Villa"	45.68554	7.69021	495	"AWI"	495	14224	15151	14614	0	1	0	9	4	0	170	0	40	0	0	0	2	0	4	0	0	8	10	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	2	0	0	0	0	0	1	0	0	1	0
14513	22732	"Lac de Villa"	45.68554	7.69021	497	"AWI"	497	14252	15169	14642	0	0	0	4	4	0	156	0	46	1	0	0	1	0	0	0	0	4	10	2	0	0	0	0	0	0	0	0	0	18	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	6	4	1	0	0	0	0	0	4	0	0	0	0
14513	22732	"Lac de Villa"	45.68554	7.69021	500	"AWI"	500	14281	15195	14681	0	0	0	5	2	0	160	0	28	1	0	0	2	0	1	0	0	29	12	2	0	0	0	0	0	0	0	0	0	29	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	4	3	0	0	0	1	0	9	0	0	1	0
14513	22732	"Lac de Villa"	45.68554	7.69021	502	"AWI"	502	14297	15217	14710	0	0	0	15	4	0	175	0	57	1	0	0	1	0	0	0	0	10	10	3	0	0	0	0	0	2	0	0	0	16	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	2	5	0	0	0	0	0	10	0	0	0	0
14513	22732	"Lac de Villa"	45.68554	7.69021	505	"AWI"	505	14321	15262	14753	0	0	0	7	2	0	186	0	33	1	0	0	1	0	3	0	0	20	5	0	0	0	0	0	0	0	0	0	0	29	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	5	2	0	0	0	1	0	4	0	0	1	0
14513	22732	"Lac de Villa"	45.68554	7.69021	507	"AWI"	507	14330	15297	14780	0	0	0	3	2	0	165	0	28	0	0	0	1	0	1	0	3	10	9	2	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	1	0	0	0	0	0	1	0	0	0	0
14513	22732	"Lac de Villa"	45.68554	7.69021	510	"AWI"	510	14350	15344	14819	0	0	0	3	3	0	170	0	31	1	0	0	3	0	3	0	0	14	8	3	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	3	0	0	0	5	8	0	0	0	0	1	0	5	0	0	0	0
14513	22732	"Lac de Villa"	45.68554	7.69021	512	"AWI"	512	14370	15375	14844	0	0	0	12	7	0	152	0	40	2	0	0	1	0	1	0	2	12	21	2	0	0	0	0	0	0	0	0	0	14	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	5	8	4	0	0	0	0	0	4	0	0	0	0
14513	22732	"Lac de Villa"	45.68554	7.69021	515	"AWI"	515	14422	15402	14881	0	0	0	9	2	0	125	0	34	0	0	0	5	0	4	0	0	7	9	1	0	0	0	0	0	0	0	0	0	40	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	4	2	0	0	0	1	0	10	0	0	1	0
14513	22732	"Lac de Villa"	45.68554	7.69021	517	"AWI"	517	14458	15417	14904	0	0	0	11	3	0	173	0	38	4	0	0	1	0	3	0	1	8	9	1	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	5	10	3	0	0	0	0	0	7	0	0	0	0
14513	22732	"Lac de Villa"	45.68554	7.69021	518	"AWI"	518	14470	15423	14916	0	0	0	16	2	0	105	0	2	1	0	0	2	0	2	2	0	12	3	3	0	0	0	1	0	0	0	0	0	24	2	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	2	2	3	0	0	0	1	0	5	0	0	0	0
14513	22732	"Lac de Villa"	45.68554	7.69021	520	"AWI"	520	14492	15444	14943	0	0	0	2	1	0	154	0	26	1	0	0	13	0	0	0	0	22	5	3	0	1	0	0	0	0	0	0	0	22	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	3	0	4	8	5	0	0	0	1	0	5	0	0	0	0
14513	22732	"Lac de Villa"	45.68554	7.69021	522	"AWI"	522	14513	15462	14968	0	0	0	12	7	0	180	0	26	1	0	0	1	0	1	0	0	4	10	3	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	5	0	0	0	0	0	7	0	0	1	0
14513	22732	"Lac de Villa"	45.68554	7.69021	525	"AWI"	525	14542	15489	15007	0	0	0	1	4	0	155	0	25	0	0	0	14	0	2	0	0	12	4	2	0	2	0	0	0	1	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	4	11	8	0	0	0	0	0	2	0	0	0	0
14513	22732	"Lac de Villa"	45.68554	7.69021	527	"AWI"	527	14550	15512	15034	0	0	0	5	5	0	137	0	34	0	0	0	1	0	3	0	1	27	16	3	0	0	0	0	0	0	0	0	0	16	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	5	8	8	0	0	0	0	0	1	0	0	0	0
14513	22732	"Lac de Villa"	45.68554	7.69021	530	"AWI"	530	14572	15555	15073	0	0	0	2	2	0	177	0	17	0	1	0	10	0	2	0	0	20	9	3	0	1	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	3	0	4	9	6	0	0	0	1	0	2	0	0	1	0
14513	22732	"Lac de Villa"	45.68554	7.69021	531	"AWI"	531	14576	15572	15086	0	0	0	6	3	0	129	0	7	4	0	0	15	0	0	0	0	9	1	2	0	0	0	0	1	3	0	1	0	20	1	0	0	0	0	0	0	0	0	0	0	7	0	0	0	3	0	0	4	0	9	2	2	0	0	0	1	0	9	0	0	0	0
14513	22732	"Lac de Villa"	45.68554	7.69021	533	"AWI"	533	14602	15591	15114	0	0	0	5	3	0	137	0	21	4	0	0	0	0	2	0	1	17	8	1	0	0	0	0	0	0	0	0	0	11	1	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	2	0	6	3	2	0	0	0	0	0	4	0	0	1	0
14513	22732	"Lac de Villa"	45.68554	7.69021	535	"AWI"	535	14632	15613	15141	0	0	0	2	4	0	161	0	25	3	0	0	11	0	2	0	0	11	1	2	0	1	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	5	5	7	0	0	0	5	0	5	0	0	1	0
14513	22732	"Lac de Villa"	45.68554	7.69021	537	"AWI"	537	14657	15645	15169	0	0	0	5	2	0	70	0	11	1	0	0	7	0	0	0	0	12	6	0	0	0	0	0	0	1	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	3	3	2	0	0	0	1	0	1	0	0	0	0
14513	22732	"Lac de Villa"	45.68554	7.69021	540	"AWI"	540	14692	15694	15214	0	0	0	5	5	0	125	0	4	33	0	0	15	0	0	0	0	11	0	11	0	1	0	0	2	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	9	12	1	0	0	0	1	0	6	0	0	1	0
14513	22732	"Lac de Villa"	45.68554	7.69021	542	"AWI"	542	14707	15746	15245	0	0	0	8	3	0	102	0	12	1	0	0	5	0	1	0	0	13	8	2	0	0	0	0	0	0	0	0	0	36	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	5	4	0	0	0	0	0	2	0	0	0	0
14513	22732	"Lac de Villa"	45.68554	7.69021	545	"AWI"	545	14744	15823	15286	1	0	0	7	2	0	37	0	25	0	0	0	0	0	0	0	0	3	8	0	0	0	0	0	0	0	0	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0
14513	22732	"Lac de Villa"	45.68554	7.69021	550	"AWI"	550	14780	15978	15352	0	0	0	17	6	0	76	0	18	0	0	0	1	0	4	1	0	4	0	1	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0	2	2	0	0	0	0	2	0	4	1	0	2	0
14513	22732	"Lac de Villa"	45.68554	7.69021	555	"AWI"	555	14847	16074	15422	0	0	0	27	11	0	141	0	9	2	0	0	0	0	1	0	0	5	5	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	8	3	0	0	0	0	0	0	4	0	0	0	0
14513	22732	"Lac de Villa"	45.68554	7.69021	560	"AWI"	560	14905	16178	15492	0	0	0	13	44	0	126	0	6	0	0	0	1	0	2	0	0	0	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	1	0	2	0	0	0	0
14513	22732	"Lac de Villa"	45.68554	7.69021	570	"AWI"	570	15001	16511	15632	0	0	0	30	4	0	142	0	21	2	0	0	5	0	0	0	0	2	1	11	0	0	0	0	0	1	0	0	0	8	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	4	1	1	0	0	0	0	0	9	0	0	0	0
14513	22732	"Lac de Villa"	45.68554	7.69021	575	"AWI"	575	15069	16610	15700	0	0	0	50	3	0	145	0	5	0	0	0	10	0	1	0	0	5	1	7	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	19	4	2	0	0	0	0	0	3	0	0	0	0
14513	22732	"Lac de Villa"	45.68554	7.69021	580	"AWI"	580	15114	16717	15768	0	0	0	13	3	0	130	0	3	0	0	0	0	0	0	0	0	6	2	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	8	3	0	0	0	0	0	0	4	0	0	0	0
14513	22732	"Lac de Villa"	45.68554	7.69021	584	"AWI"	584	15146	16805	15825	0	0	0	26	6	0	177	0	5	0	0	0	3	0	2	0	0	5	1	8	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0	2	0	0	0	0
14513	22732	"Lac de Villa"	45.68554	7.69021	590	"AWI"	590	15212	16963	15909	0	0	0	34	4	0	195	0	9	1	1	0	1	0	3	0	0	5	0	3	0	0	0	0	0	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	3	0	2	0	2	2	0	0	0	0	0	0	6	0	0	1	0
14513	22732	"Lac de Villa"	45.68554	7.69021	595	"AWI"	595	15266	17058	15982	0	0	0	21	6	0	171	0	17	0	0	0	0	0	3	0	0	14	5	5	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	7	4	1	0	0	0	0	0	11	0	0	0	0
14513	22732	"Lac de Villa"	45.68554	7.69021	600	"AWI"	600	15323	17150	16051	0	0	0	18	1	0	64	0	5	1	0	0	1	0	3	0	0	6	3	11	0	0	0	0	0	0	1	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	4	0	0	0	0	1	0	2	0	0	0	0
14513	22732	"Lac de Villa"	45.68554	7.69021	610	"AWI"	610	15404	17384	16195	0	0	0	11	2	0	66	0	5	0	0	0	3	0	0	0	0	2	0	8	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	0	1	7	0	0	0	0	0	0	0	0	0	0	0
14513	22732	"Lac de Villa"	45.68554	7.69021	620	"AWI"	620	15525	17591	16349	0	0	0	15	1	0	85	0	8	0	0	0	1	0	6	0	0	1	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
14513	22732	"Lac de Villa"	45.68554	7.69021	630	"AWI"	630	15609	17824	16495	0	0	0	19	3	0	146	0	15	0	0	0	3	0	2	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	1	1	0	0	0	0	0	0	3	0	0	0	0
14513	22732	"Lac de Villa"	45.68554	7.69021	640	"AWI"	640	15717	18014	16636	0	0	0	28	4	0	153	0	8	0	0	0	1	0	3	0	0	5	0	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	2	0	0	0	0
14513	22732	"Lac de Villa"	45.68554	7.69021	650	"AWI"	650	15825	18309	16778	0	0	0	10	5	0	52	0	21	1	0	0	0	0	2	1	0	2	0	7	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
14513	22732	"Lac de Villa"	45.68554	7.69021	660	"AWI"	660	15938	18446	16929	0	0	0	26	1	0	52	0	7	1	0	0	1	0	9	0	0	5	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	2	0	0	0	0
14513	22732	"Lac de Villa"	45.68554	7.69021	670	"AWI"	670	16038	18656	17070	0	0	0	4	1	0	37	0	7	0	0	0	0	0	1	0	0	2	1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14513	22732	"Lac de Villa"	45.68554	7.69021	680	"AWI"	680	16146	18808	17212	0	0	0	21	5	0	105	0	3	0	0	0	2	0	1	0	0	5	1	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	3	0	3	1	0	0	0	0	0	0	1	1	0	0	0
14513	22732	"Lac de Villa"	45.68554	7.69021	690	"AWI"	690	16226	19020	17361	0	0	0	20	4	0	125	0	5	0	0	0	4	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	2	0	0	0	0	1	0	6	0	0	0	0
