"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Grossulariaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Loranthaceae"	"Onagraceae"	"Orchidaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Violaceae"
14275	22348	"Mrtvý luh"	48.86687	13.876662	377	"AWI"	377	4248	5124	4708	36	0	0	0	0	0	0	1	0	17	0	0	0	0	0	52	16	0	0	0	0	97	0	5	0	0	0	0	0	0	0	0	0	0	194	16	0	0	0	0	0	20	1	0	0	0	0	1	0	0	0	4	6	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	380	"AWI"	380	4325	5158	4768	24	0	0	0	0	1	0	0	0	22	0	0	0	0	0	26	4	0	0	0	0	108	0	6	0	0	0	0	0	0	0	0	0	0	231	46	0	0	0	0	0	18	1	0	0	0	1	0	0	0	0	7	10	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	382	"AWI"	382	4362	5192	4805	30	1	0	0	0	0	0	0	0	26	0	0	0	0	0	24	3	0	0	0	0	107	1	4	0	0	0	0	0	0	0	0	0	1	245	39	0	0	0	0	0	20	4	0	0	0	0	1	0	0	0	3	6	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	385	"AWI"	385	4405	5246	4864	28	0	0	0	1	0	0	0	0	31	0	0	0	0	0	31	6	0	0	0	0	131	0	5	0	0	0	0	0	0	0	0	0	0	233	25	0	0	0	0	0	14	0	0	0	0	0	2	0	0	0	4	3	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	387	"AWI"	387	4456	5268	4899	51	0	0	0	1	0	0	0	0	18	0	1	0	0	0	21	3	0	0	0	0	104	0	1	0	0	0	0	0	0	0	0	0	2	206	35	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	6	3	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	390	"AWI"	390	4515	5305	4960	20	1	0	0	0	0	1	1	0	25	0	0	0	0	0	22	3	0	0	0	0	164	0	5	0	0	0	0	0	0	0	0	0	0	315	25	0	0	0	0	0	17	0	0	0	0	2	0	0	0	0	4	14	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	392	"AWI"	392	4545	5341	4998	27	0	0	0	0	0	0	0	0	17	0	0	0	0	0	36	3	0	0	0	0	111	1	2	0	0	0	0	0	0	0	0	0	0	236	12	0	0	0	0	0	10	4	0	0	0	0	0	0	1	0	2	9	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	395	"AWI"	395	4624	5384	5057	42	0	0	0	0	0	0	0	0	26	0	0	0	0	0	15	0	0	0	0	0	129	1	6	0	0	0	0	0	0	0	0	0	0	101	31	0	0	0	0	0	12	1	0	0	0	3	0	0	0	0	5	5	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	397	"AWI"	397	4674	5406	5096	28	0	0	0	1	0	0	1	0	18	0	0	0	0	0	28	2	0	0	0	0	170	0	6	0	0	1	0	0	0	0	0	0	3	360	26	0	0	0	0	0	13	1	0	0	1	1	0	0	0	0	2	6	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	400	"AWI"	400	4731	5444	5157	13	2	0	0	0	0	0	1	0	33	0	1	1	0	0	33	5	0	0	2	0	164	0	11	0	0	0	0	1	0	0	0	0	0	234	93	0	0	0	0	0	17	1	0	30	0	0	0	0	0	0	4	4	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	402	"AWI"	402	4778	5479	5197	9	0	0	1	1	0	0	1	0	20	0	1	1	0	0	35	4	0	0	0	0	163	1	9	0	0	0	0	0	0	0	0	0	0	198	45	0	0	0	0	0	18	0	0	0	0	0	2	0	0	0	10	4	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	405	"AWI"	405	4871	5503	5250	4	1	0	2	0	0	0	2	0	10	0	1	0	0	0	12	8	0	0	0	0	64	0	5	0	0	0	1	0	0	0	0	0	0	88	5	0	0	0	0	0	9	2	0	0	0	0	1	0	0	0	3	1	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	407	"AWI"	407	4911	5525	5292	17	0	0	0	0	0	0	1	0	8	0	1	0	0	0	14	21	0	0	0	0	82	0	4	0	0	1	0	0	0	0	0	0	0	161	33	0	0	0	0	0	9	3	0	0	0	0	0	0	0	0	6	3	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	410	"AWI"	410	4966	5568	5350	17	1	0	0	0	0	0	2	0	26	0	0	0	0	0	22	85	0	0	0	0	125	0	5	0	0	0	0	0	0	0	0	0	1	312	14	0	0	0	0	0	18	2	0	0	2	0	1	0	0	0	4	3	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	412	"AWI"	412	5057	5582	5385	12	0	0	0	0	0	0	0	0	10	0	0	0	0	0	8	8	0	0	0	0	60	0	0	0	0	0	1	0	0	0	0	0	0	125	20	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	2	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	415	"AWI"	415	5193	5606	5436	9	0	0	0	0	0	0	0	0	18	0	2	0	0	0	20	14	0	0	0	0	42	0	3	0	0	0	1	0	0	0	0	0	1	215	27	0	0	0	0	0	10	0	0	0	0	2	1	0	0	0	2	3	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	417	"AWI"	417	5256	5629	5470	4	0	0	0	0	0	0	0	0	36	0	1	0	0	0	20	0	0	0	0	0	69	1	1	0	0	0	0	0	0	0	0	0	1	246	153	0	0	0	0	0	2	0	1	0	2	1	0	0	0	0	2	1	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	420	"AWI"	420	5320	5660	5509	8	0	0	0	0	0	0	1	0	30	0	0	0	0	0	25	4	0	0	0	0	69	0	4	0	0	0	0	0	0	0	0	0	0	187	175	0	0	0	0	0	7	0	0	0	0	2	0	0	0	0	4	5	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	422	"AWI"	422	5339	5683	5534	15	0	0	0	0	0	0	1	0	30	0	0	1	0	0	41	6	0	0	0	0	104	1	2	0	0	1	0	0	0	0	0	0	1	289	65	0	0	0	0	0	15	1	0	0	0	3	1	0	0	0	5	4	1	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	425	"AWI"	425	5357	5732	5570	6	2	0	0	1	0	0	0	0	22	0	0	0	0	0	36	1	0	0	0	0	78	0	3	0	0	0	0	0	0	0	0	0	0	199	145	0	0	0	0	0	11	4	0	0	0	0	0	0	0	0	1	2	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	427	"AWI"	427	5371	5768	5594	4	0	0	1	0	2	0	1	0	32	0	0	2	0	0	54	3	0	0	0	0	83	0	2	0	0	0	0	0	0	0	0	0	2	274	69	0	0	0	0	0	17	4	0	0	0	0	2	0	0	0	8	0	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	430	"AWI"	430	5398	5800	5625	11	0	0	0	0	0	0	0	0	66	0	0	0	0	0	54	2	0	0	0	0	89	0	5	0	0	0	0	0	0	0	0	0	0	233	80	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	7	3	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	432	"AWI"	432	5416	5827	5644	1	0	0	0	0	0	0	0	0	44	0	0	2	0	0	96	3	0	0	0	0	96	1	5	0	0	0	1	0	0	0	0	0	1	92	64	0	0	0	0	0	21	0	0	0	0	6	0	0	0	0	5	6	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	435	"AWI"	435	5436	5881	5673	0	0	0	0	0	0	0	0	0	27	0	4	2	0	0	50	4	0	0	0	0	80	0	8	0	0	0	0	0	0	0	0	0	0	297	23	7	0	0	0	0	20	1	0	0	0	7	2	0	0	0	8	9	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	437	"AWI"	437	5459	5898	5693	9	1	0	0	1	0	0	3	0	40	0	3	4	0	0	120	0	0	0	0	0	99	1	14	0	0	0	0	0	0	0	0	0	2	330	46	0	0	0	0	0	25	0	0	0	2	16	3	0	0	0	16	14	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	440	"AWI"	440	5489	5925	5723	2	0	0	0	0	0	0	1	0	18	0	0	0	0	0	34	1	0	0	0	0	82	0	7	0	0	0	0	0	0	0	0	0	0	334	27	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	4	14	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	442	"AWI"	442	5504	5952	5743	4	0	0	0	2	0	1	0	0	42	0	1	1	0	0	49	10	0	0	0	0	67	0	14	0	0	3	1	0	0	0	0	0	0	301	24	0	0	0	0	0	19	3	0	0	0	5	0	0	0	0	8	16	1	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	446	"AWI"	446	5547	5993	5784	13	1	0	0	2	1	0	0	0	34	0	0	0	0	0	47	2	0	0	0	0	55	1	7	0	0	1	0	0	0	0	0	0	0	348	41	0	0	0	0	0	14	1	0	0	0	8	3	0	1	3	9	17	1	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	447	"AWI"	447	5561	6002	5795	3	1	0	1	1	0	0	1	0	43	0	0	0	0	0	38	49	0	0	0	0	51	0	12	0	0	5	0	0	0	0	0	0	0	262	31	0	0	0	0	0	8	6	0	0	0	2	0	0	2	0	6	4	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	450	"AWI"	450	5583	6033	5827	2	2	0	0	0	2	0	1	0	31	0	0	0	0	0	51	21	0	0	0	0	81	0	9	0	0	0	0	0	0	0	0	0	0	335	36	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	12	11	1	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	452	"AWI"	452	5602	6059	5847	3	0	0	1	2	3	0	1	0	78	0	0	0	0	0	48	43	0	0	0	0	59	0	8	0	0	6	0	0	0	0	0	0	0	130	48	0	0	0	0	0	22	1	0	0	1	5	1	0	2	0	10	16	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	455	"AWI"	455	5638	6085	5881	6	0	0	0	3	0	0	0	0	67	0	0	0	0	0	56	43	1	0	0	0	46	0	9	2	0	8	1	0	0	0	0	0	0	170	49	0	0	0	0	0	9	2	1	0	0	1	0	0	0	0	9	9	1	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	457	"AWI"	457	5659	6104	5902	1	0	0	0	1	2	0	1	0	72	0	0	1	0	0	29	45	0	0	0	0	46	1	7	1	0	7	1	0	0	0	0	0	0	138	52	0	0	0	0	0	13	1	1	0	0	4	1	0	1	0	12	6	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	460	"AWI"	460	5681	6141	5935	1	2	0	0	0	5	0	0	0	66	0	0	1	0	0	58	54	0	0	0	0	79	1	11	0	0	0	1	0	0	0	0	0	0	174	53	0	0	0	0	0	22	8	0	0	1	0	1	0	1	0	13	12	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	461	"AWI"	461	5697	6149	5945	2	0	0	2	0	4	0	2	0	44	1	0	2	0	0	50	55	0	0	0	0	58	0	7	0	0	7	0	0	0	0	0	0	0	99	30	0	0	0	0	0	13	0	0	0	0	2	0	0	0	0	13	8	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	462	"AWI"	462	5708	6153	5956	2	0	0	0	0	1	0	4	0	61	0	0	1	0	0	35	28	0	0	0	0	80	0	2	0	0	7	0	0	0	0	0	0	0	292	66	0	0	0	0	0	14	5	0	0	0	3	0	0	0	0	5	10	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	465	"AWI"	465	5742	6179	5985	12	1	0	0	0	0	0	1	0	87	0	0	0	0	0	45	33	0	0	0	0	59	0	2	0	0	3	1	0	0	0	0	0	0	230	80	0	0	0	1	0	18	0	0	0	0	3	1	0	0	0	7	10	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	467	"AWI"	467	5760	6201	6004	67	1	0	0	1	2	0	4	0	33	0	0	0	0	0	11	12	0	0	0	0	135	0	1	0	0	9	0	0	0	0	0	0	1	114	59	0	0	0	0	0	13	1	9	0	1	3	1	0	0	0	3	2	4	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	470	"AWI"	470	5793	6231	6032	6	0	0	0	1	0	0	5	0	62	0	0	4	0	0	46	50	0	0	0	0	67	1	10	0	0	0	0	0	0	0	0	0	1	213	93	0	0	0	0	0	23	0	0	0	0	9	5	0	0	0	14	7	1	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	471	"AWI"	471	5804	6236	6042	1	4	0	0	0	2	1	1	0	65	0	0	0	0	0	56	41	0	0	0	0	47	0	13	0	0	0	0	0	0	0	0	0	0	233	62	0	0	0	0	0	17	2	0	0	0	1	2	0	0	0	6	11	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	472	"AWI"	472	5817	6244	6053	7	0	0	0	0	1	0	1	0	43	0	0	0	0	0	34	7	0	0	0	0	64	0	1	0	0	0	0	0	0	0	0	0	1	270	74	0	0	0	0	0	12	0	0	0	0	1	1	0	0	0	4	6	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	475	"AWI"	475	5850	6270	6084	1	0	0	0	0	1	0	0	0	102	0	1	0	0	0	49	14	0	0	0	0	68	0	3	0	0	0	1	0	0	0	0	0	0	209	57	0	0	0	0	0	15	2	0	0	0	0	0	0	0	0	5	3	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	477	"AWI"	477	5868	6293	6105	6	0	0	0	0	1	0	3	0	139	0	1	0	0	0	34	12	0	0	0	0	61	0	6	0	0	0	2	0	0	0	0	0	0	294	67	0	0	0	0	0	16	2	0	0	1	1	0	0	0	1	9	8	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	480	"AWI"	480	5922	6306	6135	1	2	0	0	0	1	0	3	0	90	0	0	0	0	0	83	63	0	0	0	0	54	0	9	0	0	0	0	0	0	0	0	0	0	125	49	0	0	0	0	0	23	4	0	0	0	3	0	0	0	0	13	25	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	482	"AWI"	482	5944	6322	6157	3	1	0	0	0	3	0	3	0	81	0	0	1	0	0	61	14	0	0	0	0	61	0	3	0	0	0	1	0	0	0	0	0	0	104	77	0	0	0	0	0	15	3	0	0	1	1	0	0	0	0	10	8	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	485	"AWI"	485	5974	6349	6190	0	0	0	0	0	0	0	2	0	101	0	1	1	0	0	82	0	0	0	0	0	65	0	6	0	0	0	0	0	0	0	0	0	0	142	69	0	0	0	0	0	18	0	0	0	1	0	1	0	0	0	10	7	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	487	"AWI"	487	6011	6359	6209	11	2	0	1	0	0	0	2	0	67	0	0	0	0	0	55	17	0	0	0	0	70	0	1	0	0	0	0	0	0	0	0	0	0	194	75	0	0	0	0	0	14	5	0	0	1	0	1	0	0	0	17	10	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	490	"AWI"	490	6058	6378	6239	0	0	0	0	0	0	2	3	0	101	0	0	0	0	0	65	3	0	0	0	0	28	0	3	0	0	0	0	0	0	0	0	0	0	186	32	0	0	0	0	0	19	1	0	0	0	2	0	0	0	0	20	13	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	492	"AWI"	492	6081	6398	6259	5	0	0	1	0	2	0	0	0	162	0	1	3	0	0	115	5	0	0	0	0	27	1	4	0	0	0	0	0	0	0	0	0	0	132	64	0	0	0	0	0	7	0	0	0	0	0	4	0	0	0	24	8	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	495	"AWI"	495	6134	6422	6287	2	0	0	0	0	2	0	0	0	157	0	0	0	0	0	74	4	0	0	0	1	14	0	2	0	0	0	0	0	0	0	0	0	0	97	18	0	0	0	0	0	7	0	0	0	0	0	5	0	0	0	18	6	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	497	"AWI"	497	6180	6436	6304	1	0	0	0	1	1	0	1	0	252	0	0	1	0	0	93	9	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	94	38	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	16	12	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	500	"AWI"	500	6218	6465	6336	1	2	0	0	0	16	0	1	0	177	0	0	0	0	0	83	7	0	0	0	0	3	0	1	0	0	2	0	0	0	0	0	0	1	189	33	0	0	0	0	0	6	0	0	0	0	0	3	0	0	0	10	10	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	501	"AWI"	501	6225	6477	6347	0	0	0	0	0	0	0	0	0	245	0	0	0	0	0	41	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	54	39	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	13	4	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	502	"AWI"	502	6233	6494	6357	1	0	0	0	0	1	0	0	0	199	0	0	0	0	0	57	9	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	92	65	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	16	10	0	0
