"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Heliotropium"	"Hypericaceae"	"Lamiaceae"	"Lythraceae"	"Montiaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Solanaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
13450	20175	"Vrbka"	50.38667	14.13056	60	"AWI"	60	3266	3506	3388	9.71786833855799	0.626959247648903	5.95611285266458	0.626959247648903	0	9.40438871473354	0	0	31.3479623824451	0	0	0	0	0	0	0	0.313479623824451	0	5.01567398119122	0	0.626959247648903	0	2.19435736677116	0	10.3448275862069	3.44827586206897	0.313479623824451	0	0	0	0	1.25391849529781	0	0	0	0	0	1.56739811912226	4.38871473354232	0	0	0	0	0	8.15047021943574	0	0	0.313479623824451	1.25391849529781	0.940438871473354	0	0	0	0	0	0.313479623824451	1.56739811912226	0.313479623824451
13450	20175	"Vrbka"	50.38667	14.13056	65	"AWI"	65	3283	3521	3404	9.14285714285714	0	7.71428571428571	0.285714285714286	0	8.85714285714286	0	0	20.5714285714286	0	0	0	0	0.285714285714286	0	0	0	0	9.42857142857143	0	0.857142857142857	0	0.571428571428571	0	11.4285714285714	0.285714285714286	0.571428571428571	0	0	0	0	0.857142857142857	0	0	0	0	0	0.857142857142857	13.1428571428571	0	0	0	0	0	11.7142857142857	0	0	0.857142857142857	0.571428571428571	0.857142857142857	0	0	0	0	0	0.571428571428571	0.571428571428571	0
13450	20175	"Vrbka"	50.38667	14.13056	70	"AWI"	70	3300	3536	3419	6.23229461756374	0	7.08215297450425	0.56657223796034	0	2.26628895184136	0	0	18.6968838526912	0	0	0	0	0	0	0	0	0	8.4985835694051	0	1.98300283286119	0.28328611898017	0.28328611898017	0	21.2464589235127	0.56657223796034	0.28328611898017	0	0	0.28328611898017	0	0	0	0	0	0	0	0.56657223796034	12.1813031161473	0	0	0	0	0.28328611898017	15.014164305949	0	0	0.56657223796034	0.28328611898017	0.28328611898017	0	0	0	0	0.28328611898017	0.28328611898017	1.41643059490085	0.56657223796034
13450	20175	"Vrbka"	50.38667	14.13056	75	"AWI"	75	3317	3550	3434	5.3475935828877	0.267379679144385	6.41711229946524	0.267379679144385	0	3.74331550802139	0	0	18.9839572192513	0	0	0	0.267379679144385	0	0	0	0.267379679144385	0	8.28877005347594	0	3.20855614973262	0	0	0	17.1122994652406	0.53475935828877	0.267379679144385	0	0	0.267379679144385	0	0	0	0	0	0	0	2.40641711229947	14.1711229946524	0	0	0	0	0	12.8342245989305	0	0	0.53475935828877	0.53475935828877	1.06951871657754	0	0	0	0	0.267379679144385	0.267379679144385	1.8716577540107	0.802139037433155
13450	20175	"Vrbka"	50.38667	14.13056	80	"AWI"	80	3334	3564	3450	7.92838874680307	0	6.64961636828645	0.255754475703325	0	3.32480818414322	0	0	17.1355498721228	0	0.767263427109974	0	0	0	0	0	0	0	5.88235294117647	0	4.34782608695652	0	1.53452685421995	0	13.5549872122762	0.255754475703325	0.51150895140665	0	0	0.255754475703325	0	0.51150895140665	0	0	0	0	0	2.0460358056266	19.693094629156	0	0	0	0	0	10.4859335038363	0	0	1.27877237851662	0.51150895140665	0.51150895140665	0	0	0	0	0.255754475703325	0.255754475703325	1.53452685421995	0.51150895140665
13450	20175	"Vrbka"	50.38667	14.13056	85	"AWI"	85	3350	3578	3466	7.71028037383178	0.467289719626168	5.8411214953271	0.467289719626168	0	2.57009345794392	0	0	20.5607476635514	0	0.467289719626168	0	0	0	0	0	0.233644859813084	0	6.54205607476635	0	14.9532710280374	0	0.233644859813084	0	11.9158878504673	0.233644859813084	0.700934579439252	0	0	0	0	0.700934579439252	0	0	0	0	0	3.27102803738318	8.8785046728972	2.33644859813084	0	0	0	0	8.64485981308411	0	0	0.467289719626168	0.233644859813084	0.233644859813084	0	0	0	0	0.467289719626168	0.233644859813084	0.934579439252336	0.700934579439252
13450	20175	"Vrbka"	50.38667	14.13056	90	"AWI"	90	3368	3593	3481	6.81818181818182	0.252525252525253	5.05050505050505	0.757575757575758	0	4.54545454545455	0	0	22.7272727272727	0	1.01010101010101	0	0.252525252525253	0	0	0	0	0	5.55555555555556	0	17.9292929292929	0	0.757575757575758	0	8.08080808080808	0.252525252525253	0.505050505050505	0	0	0	0	1.51515151515152	0	0	0	0	0	3.03030303030303	9.34343434343434	0	0	0	0	0	6.56565656565657	0	0	0.757575757575758	0.505050505050505	0.505050505050505	0	0	0	0	0.505050505050505	1.51515151515152	1.26262626262626	0
13450	20175	"Vrbka"	50.38667	14.13056	95	"AWI"	95	3383	3607	3496	5.8679706601467	0	4.64547677261614	0.244498777506112	0	5.62347188264059	0	0	26.161369193154	0	0.733496332518337	0.244498777506112	0.244498777506112	0	0	0	0	0	7.33496332518337	0	7.8239608801956	0	0.488997555012225	0	7.09046454767726	0.488997555012225	0.244498777506112	0	0	0.244498777506112	0	2.44498777506112	0	0	0	0	0.244498777506112	3.9119804400978	10.0244498777506	2.93398533007335	0	0	0	0	8.80195599022005	0	0	0.733496332518337	0.733496332518337	0.244498777506112	0	0	0	0	0.488997555012225	0.733496332518337	0.97799511002445	0.244498777506112
13450	20175	"Vrbka"	50.38667	14.13056	100	"AWI"	100	3401	3621	3512	4.75059382422803	0	5.70071258907363	0.475059382422803	0	5.22565320665083	0	0	29.6912114014252	0	0.475059382422803	0	0.237529691211401	0	0	0	0	0.237529691211401	7.36342042755344	0.237529691211401	4.75059382422803	0	0.475059382422803	1.42517814726841	7.36342042755344	0.237529691211401	0.950118764845606	0	0	0.475059382422803	0	0	0	0	0	0	0	3.56294536817102	11.4014251781473	1.90023752969121	0	0	0	0	9.02612826603325	0	0	0.712589073634204	0.475059382422803	0.475059382422803	0	0	0	0	0.237529691211401	0.475059382422803	1.18764845605701	0.475059382422803
13450	20175	"Vrbka"	50.38667	14.13056	105	"AWI"	105	3418	3634	3527	4.57831325301205	0.240963855421687	6.26506024096386	0.72289156626506	0	8.43373493975904	0	0	28.6746987951807	0	1.44578313253012	0	0.481927710843374	0	0	0	0	0	6.50602409638554	0	2.65060240963855	0	0.72289156626506	0	9.87951807228916	0.240963855421687	0.240963855421687	0	0	0	0.240963855421687	2.40963855421687	0	0	0.72289156626506	0	0	4.09638554216868	10.1204819277108	0	0	0	0	0	7.71084337349398	0	0	0.72289156626506	0.240963855421687	0	0	0	0	0	0.481927710843374	1.20481927710843	0.72289156626506	0.240963855421687
13450	20175	"Vrbka"	50.38667	14.13056	110	"AWI"	110	3436	3647	3543	3.28358208955224	0.149253731343284	4.47761194029851	0	0	3.13432835820895	0	0	17.1641791044776	0	0.597014925373134	0.298507462686567	0.149253731343284	0	0	0	0	0	4.47761194029851	0	1.19402985074627	0	0.597014925373134	0	5.97014925373134	0.149253731343284	0.447761194029851	0	0	0	0.149253731343284	1.34328358208955	0	0	0	0	0.149253731343284	2.23880597014925	4.32835820895522	0	42.9850746268657	0	0	0	5.22388059701492	0	0	0	0	0.149253731343284	0	0	0	0	0	0.597014925373134	0.746268656716418	0
13450	20175	"Vrbka"	50.38667	14.13056	115	"AWI"	115	3453	3660	3558	3.51758793969849	0	8.29145728643216	0.251256281407035	0	4.02010050251256	0	0	36.6834170854271	0	0.50251256281407	0	0.251256281407035	0	0	0	0.251256281407035	0.251256281407035	5.52763819095477	0	1.75879396984925	0	0.50251256281407	0	10.5527638190955	0	0.251256281407035	0	0	0	0	0	0	0	0	0	0	3.01507537688442	12.8140703517588	0	0	0	0	0.251256281407035	9.2964824120603	0	0	0.251256281407035	0.251256281407035	0	0	0	0	0	0.251256281407035	0.251256281407035	0.753768844221105	0.251256281407035
13450	20175	"Vrbka"	50.38667	14.13056	120	"AWI"	120	3471	3674	3573	6.80628272251309	0.261780104712042	7.32984293193717	0.523560209424084	0	3.92670157068063	0	0	39.7905759162304	0	1.30890052356021	0	0.261780104712042	0	0	0	0	0.261780104712042	5.23560209424084	0	0.523560209424084	0	1.04712041884817	0	9.42408376963351	0	0.261780104712042	0	0	0	0	0.523560209424084	0	0	0	0	0	1.83246073298429	12.0418848167539	0	0	0	0	0	5.75916230366492	0	0	1.57068062827225	0	0	0	0	0	0	0.261780104712042	0.261780104712042	0.261780104712042	0.523560209424084
13450	20175	"Vrbka"	50.38667	14.13056	125	"AWI"	125	3488	3687	3587	3.05555555555556	0	5.83333333333333	0.277777777777778	0	3.05555555555556	0	0	58.6111111111111	0	0	0	0.277777777777778	0	0	0	0	0	3.88888888888889	0	0	0	0.833333333333333	0	8.05555555555556	0.277777777777778	0	0	0	0	0	0	0	0	0	0	0.555555555555556	0.833333333333333	7.77777777777778	0	0	0	0	0	3.05555555555556	0	0	1.66666666666667	0.277777777777778	0.277777777777778	0	0	0	0	0.277777777777778	0.555555555555556	0.555555555555556	0
13450	20175	"Vrbka"	50.38667	14.13056	130	"AWI"	130	3503	3704	3603	1.35869565217391	0	2.98913043478261	0	0	1.08695652173913	0	0	71.4673913043478	0	0	0	0.271739130434783	0	0	0	0	0	2.98913043478261	0	0	0	0.543478260869565	0	4.6195652173913	0	0	0	0	0	0	0	0	0	0	0.815217391304348	0	0	2.98913043478261	0	0	0	0	0	4.6195652173913	0	0	3.80434782608696	0.815217391304348	0	0	0	0	0	0.271739130434783	0.271739130434783	1.08695652173913	0
13450	20175	"Vrbka"	50.38667	14.13056	135	"AWI"	135	3516	3720	3619	2.13333333333333	0.266666666666667	3.2	0	0	1.33333333333333	0	0	60	0	0.266666666666667	0	0	0	0	0	0	0	2.66666666666667	0	0.266666666666667	0	0.266666666666667	0	8.26666666666667	0.266666666666667	0.266666666666667	0	0	0	0	0	0	0	0	0	0	2.93333333333333	8.53333333333333	0	0	0	0	0	6.4	0	0	1.33333333333333	0.533333333333333	0	0	0	0	0	0.266666666666667	0.266666666666667	0.266666666666667	0.266666666666667
13450	20175	"Vrbka"	50.38667	14.13056	140	"AWI"	140	3531	3736	3634	2.4390243902439	0	2.4390243902439	0	0	1.0840108401084	0	0	56.3685636856369	0	0	0	0.813008130081301	0	0	0	0	0	3.2520325203252	0	1.3550135501355	0	0.5420054200542	0	6.50406504065041	0	0.5420054200542	0	0	0	0	0	0	0	0	0	0.2710027100271	4.0650406504065	8.40108401084011	0	0	0	0	0.813008130081301	9.21409214092141	0	0	0.813008130081301	0.5420054200542	0	0	0	0	0	0	0	0.2710027100271	0.2710027100271
13450	20175	"Vrbka"	50.38667	14.13056	145	"AWI"	145	3547	3753	3650	1.14566284779051	0.327332242225859	1.6366612111293	0.16366612111293	0	1.96399345335516	0	0	31.7512274959083	0	0	0	0.16366612111293	0	0	0	0	0	2.45499181669394	0	0.16366612111293	0	0	0	5.72831423895254	0.327332242225859	0.327332242225859	0	0	0	0	0	0	0	0	0	0	0.818330605564648	5.89198036006547	0	37.152209492635	0	0	0.16366612111293	7.85597381342062	0	0	0.654664484451719	0.327332242225859	0.16366612111293	0	0	0	0	0	0.16366612111293	0.490998363338789	0.16366612111293
13450	20175	"Vrbka"	50.38667	14.13056	155	"AWI"	155	3577	3785	3681	5.58659217877095	0.279329608938547	3.63128491620112	0	0	3.63128491620112	0	0	33.7988826815642	0	0.279329608938547	0	0.279329608938547	0	0	0	0	0	5.02793296089385	0	0.558659217877095	0	0.279329608938547	0	11.731843575419	0	0.558659217877095	0	0	0	0	0	0	0	0	0	0	0.837988826815642	13.1284916201117	0	0	0	0	0	16.4804469273743	0	0	0.279329608938547	0.558659217877095	0.558659217877095	0	0	0	0	0.279329608938547	0.279329608938547	1.11731843575419	0.837988826815642
13450	20175	"Vrbka"	50.38667	14.13056	160	"AWI"	160	3591	3801	3696	4.58715596330275	0	9.78593272171254	0.611620795107034	0	2.14067278287462	0	0	14.9847094801223	0	0	0	0.611620795107034	0	0	0.305810397553517	0.917431192660551	0.305810397553517	12.5382262996942	0	0.305810397553517	0	0	0	14.3730886850153	0.305810397553517	0.305810397553517	0	0	0	0	0	0	0	0.611620795107034	0	0	1.22324159021407	12.8440366972477	0	0	0	0	0.611620795107034	13.7614678899083	0	0	4.89296636085627	0	0.917431192660551	0	0	0	0	0.305810397553517	0.611620795107034	1.22324159021407	0.917431192660551
13450	20175	"Vrbka"	50.38667	14.13056	165	"AWI"	165	3607	3816	3712	3.7037037037037	0.284900284900285	3.13390313390313	0.56980056980057	1.99430199430199	2.56410256410256	0	0	29.0598290598291	0	0	0	0.56980056980057	0	0	0.56980056980057	0	0	9.11680911680912	0	5.98290598290598	0	0.284900284900285	0	11.6809116809117	0.284900284900285	0.56980056980057	0	0	0	0.56980056980057	0	0	0	0	0	0	1.42450142450142	12.5356125356125	0	0	0	0	0	11.6809116809117	0	0	0.56980056980057	0.284900284900285	0.56980056980057	0	0	0	0	0.284900284900285	0.56980056980057	0.56980056980057	0.56980056980057
13450	20175	"Vrbka"	50.38667	14.13056	170	"AWI"	170	3622	3832	3727	4.7244094488189	0.26246719160105	4.7244094488189	0.5249343832021	2.0997375328084	1.83727034120735	0	0	25.9842519685039	0	0.26246719160105	0.26246719160105	0.5249343832021	0	0	0	0	0.26246719160105	7.8740157480315	0	5.7742782152231	0	0.78740157480315	0	10.2362204724409	0.5249343832021	1.0498687664042	0	0	0	0.26246719160105	0.78740157480315	0	0	0	0	0	2.88713910761155	14.1732283464567	0	0	0	0	0	9.44881889763779	0	0	1.0498687664042	0	0.5249343832021	0	0	0	0	0	1.0498687664042	1.5748031496063	0.5249343832021
13450	20175	"Vrbka"	50.38667	14.13056	175	"AWI"	175	3636	3848	3743	3.79746835443038	0.180831826401447	2.7124773960217	0.54249547920434	0	1.44665461121157	0	0	51.5370705244123	0	0.180831826401447	0	0.54249547920434	0	0	0	0	0.180831826401447	7.41410488245931	0	2.53164556962025	0	0.723327305605787	0	7.23327305605787	0.180831826401447	0.361663652802893	0	0	0	0	0.361663652802893	0	0	0	0	0	1.80831826401447	9.22242314647378	0	0	0	0	0	7.05244122965642	0	0	0.361663652802893	0	0.54249547920434	0	0	0	0	0	0.180831826401447	0.361663652802893	0.54249547920434
13450	20175	"Vrbka"	50.38667	14.13056	180	"AWI"	180	3653	3864	3758	3.7202380952381	0.148809523809524	1.48809523809524	0.297619047619048	0	1.48809523809524	0	0	67.8571428571429	0	0.148809523809524	0.297619047619048	0.148809523809524	0	0	0.148809523809524	0	0	3.27380952380952	0	1.63690476190476	0	0.446428571428571	0	4.76190476190476	0.148809523809524	0.297619047619048	0	0	0	0	0.297619047619048	0	0	0	0	0	1.04166666666667	5.95238095238095	0	0	0	0	0	3.86904761904762	0	0	0.744047619047619	0.148809523809524	0.297619047619048	0	0	0.297619047619048	0	0.148809523809524	0.148809523809524	0.446428571428571	0.297619047619048
13450	20175	"Vrbka"	50.38667	14.13056	185	"AWI"	185	3667	3879	3773	4.3010752688172	0	2.1505376344086	0.17921146953405	0	2.32974910394265	0	0	56.989247311828	0	0.3584229390681	0.17921146953405	0	0	0	0	0.17921146953405	0	6.27240143369176	0	3.2258064516129	0	0.17921146953405	0	6.81003584229391	0	0.537634408602151	0	0	0	0	0.716845878136201	0	0	0.537634408602151	0	0	1.97132616487455	6.98924731182796	0	0	0	0	0.3584229390681	4.83870967741935	0	0	0.17921146953405	0	0.17921146953405	0	0	0	0	0	0.17921146953405	0.17921146953405	0.17921146953405
13450	20175	"Vrbka"	50.38667	14.13056	190	"AWI"	190	3682	3895	3788	3.6563071297989	0	4.57038391224863	0	0	3.10786106032907	0	0	56.672760511883	0	0	0	0	0	0	0	0.36563071297989	0	6.58135283363803	0	0.36563071297989	0	0	0	6.94698354661792	0	0.731261425959781	0	0	0	0	1.09689213893967	0	0	0	0	0	2.19378427787934	5.11882998171846	0	0	0	0	0	7.12979890310786	0	0	0	0.182815356489945	0.548446069469835	0	0	0	0	0.182815356489945	0.182815356489945	0.36563071297989	0
13450	20175	"Vrbka"	50.38667	14.13056	195	"AWI"	195	3697	3910	3803	3.470715835141	0	4.77223427331887	0.433839479392625	0	3.470715835141	0	0	48.8069414316703	0	0	0	0.216919739696312	0	0	0.433839479392625	0	0.216919739696312	5.2060737527115	0	1.08459869848156	0	0	0	9.11062906724512	0.216919739696312	0.216919739696312	0	0	0.433839479392625	0	0.867678958785249	0	0	0	0	0	4.55531453362256	6.29067245119306	0	0	0	0	0	7.15835140997831	0	0	0.216919739696312	0.650759219088937	0.216919739696312	0	0	0	0	0.433839479392625	0.216919739696312	0.433839479392625	0.867678958785249
13450	20175	"Vrbka"	50.38667	14.13056	200	"AWI"	200	3713	3926	3819	4.62046204620462	0	6.27062706270627	1.32013201320132	0	4.62046204620462	0	0	8.58085808580858	0	0.99009900990099	0	0.33003300330033	0	0	0.33003300330033	0	0	7.59075907590759	0.33003300330033	4.95049504950495	0	1.98019801980198	0	12.8712871287129	0	0.99009900990099	0	0	0.33003300330033	0.33003300330033	0.99009900990099	0	0	0	0	0	7.26072607260726	16.1716171617162	2.64026402640264	0	0.33003300330033	0	0.99009900990099	10.2310231023102	0	0	0.66006600660066	0.99009900990099	0	0	0	0	0	0.66006600660066	0.66006600660066	0.99009900990099	0.99009900990099
13450	20175	"Vrbka"	50.38667	14.13056	205	"AWI"	205	3728	3942	3835	7.2289156626506	0	8.03212851405623	0.803212851405622	0	4.41767068273092	0	0	16.4658634538153	0	1.20481927710843	0	0	0	0	0	0	0	7.2289156626506	0.401606425702811	0.803212851405622	0	2.00803212851406	0	10.8433734939759	0	0.401606425702811	0	0	0	0.401606425702811	0	0	0	0	0	0	9.63855421686747	14.0562248995984	0	0	0.803212851405622	0	0	11.2449799196787	0	0	0.803212851405622	2.40963855421687	0	0	0	0	0	0	0	0.803212851405622	0
13450	20175	"Vrbka"	50.38667	14.13056	210	"AWI"	210	3744	3958	3850	14.5374449339207	0	4.40528634361234	0.440528634361234	0	2.6431718061674	0	0	13.215859030837	0	0	0	0	0	0	0	0	0	5.2863436123348	0.440528634361234	0.881057268722467	0	6.16740088105727	0	12.7753303964758	0	0.881057268722467	0	0	0	0	0	0.440528634361234	0	0	0	0	7.48898678414097	16.2995594713656	0	0	0	0	0	8.37004405286344	0	0	1.3215859030837	1.3215859030837	0.440528634361234	0	0	0	0	0	0.440528634361234	2.20264317180617	0
13450	20175	"Vrbka"	50.38667	14.13056	215	"AWI"	215	3761	3973	3865	8.29268292682927	0	5.36585365853659	1.46341463414634	0	3.90243902439024	0	0	13.6585365853659	0	0	0	0	0	0	0	0	0	7.31707317073171	0	0.48780487804878	0	3.41463414634146	0	15.609756097561	0	0.48780487804878	0	0	0	0	0	0	0	0	0	0	5.85365853658537	16.5853658536585	0	0	0	0	0	10.2439024390244	0	0	0.975609756097561	0.975609756097561	0.48780487804878	0	0	0	0	0.48780487804878	0.48780487804878	1.46341463414634	2.4390243902439
13450	20175	"Vrbka"	50.38667	14.13056	220	"AWI"	220	3776	3987	3880	8.83720930232558	0.465116279069767	3.72093023255814	0.930232558139535	0	4.18604651162791	0	0	8.83720930232558	0.465116279069767	0.465116279069767	0	0	0	0	0	0	0	10.6976744186047	0	1.3953488372093	0	1.3953488372093	0	23.2558139534884	0	0.465116279069767	0	0	0	0	0	0	0	0	0	0	4.65116279069767	12.093023255814	0	0	0.465116279069767	0	0	7.90697674418605	0	0	2.7906976744186	1.86046511627907	0.465116279069767	0	0	0	0.465116279069767	0.465116279069767	0	0.930232558139535	2.7906976744186
13450	20175	"Vrbka"	50.38667	14.13056	225	"AWI"	225	3791	4001	3895	7.85340314136126	0.523560209424084	6.282722513089	0	0	3.66492146596859	0	0	5.75916230366492	0	0	0	0.523560209424084	0	0	0.523560209424084	0	0	9.94764397905759	0	1.57068062827225	0	1.04712041884817	0	18.848167539267	0.523560209424084	1.04712041884817	0	0	0	0.523560209424084	0	0	0	0	0	0	7.85340314136126	16.2303664921466	0	0	0	0	0	9.42408376963351	0	0	2.61780104712042	1.04712041884817	0	0	0	0	0	0	0	1.04712041884817	3.1413612565445
