"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Arbutus"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Chamaerops"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cupressaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Eucalyptus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Juglans"	"Juncaceae"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Malvaceae"	"Morus"	"Myrtus"	"Olea"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Smilacaceae"	"Solanaceae"	"Sorbus"	"Tamarix"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"	"Ziziphus"
26995	47537	"Sa Curcurica"	40.45547	9.78752	516	"AWI"	516	4971	5888	5421	0	0	1.78571428571429	8.03571428571429	0	0	0	0	2.67857142857143	0.892857142857143	0	0	0	0	0	0	0	0	0	0	0	19.6428571428571	1.78571428571429	0	0	8.03571428571429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.92857142857143	0	0	0	2.67857142857143	0	0	9.82142857142857	0	0.892857142857143	0	0	0	29.4642857142857	5.35714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	520	"AWI"	520	4988	6002	5484	0	0	3.09278350515464	8.24742268041237	0	0	0	1.03092783505155	1.03092783505155	3.09278350515464	0	1.03092783505155	0	0	1.03092783505155	0	0	0	0	0	0	0	3.09278350515464	0	0	13.4020618556701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.09278350515464	0	0	0	0	0	9.27835051546392	0	0	0	3.09278350515464	0	0	11.340206185567	0	0	0	0	0	20.6185567010309	17.5257731958763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	526	"AWI"	526	5124	6041	5580	0	0	6.94444444444444	5.55555555555556	0	0	0	0	0	0	0	1.38888888888889	0	0	0	0	0	0	0	0	0	0	2.77777777777778	0	0	9.72222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	2.77777777777778	0	0	0	0	0	0	0	8.33333333333333	0	0	0	2.77777777777778	0	0	9.72222222222222	0	0	0	0	0	38.8888888888889	6.94444444444444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.77777777777778	0	1.38888888888889	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	532	"AWI"	532	5205	6102	5686	0	0	10.2564102564103	11.5384615384615	0	0	0	0	0	1.28205128205128	0	0	0	0	0	0	0	0	0	0	0	0	1.28205128205128	0	1.28205128205128	10.2564102564103	0	0	0	0	0	0	0	0	0	0	0	0	0	2.56410256410256	0	0	0	0	0	0	0	5.12820512820513	0	0	0	3.84615384615385	0	0	11.5384615384615	0	0	0	0	0	34.6153846153846	6.41025641025641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	536	"AWI"	536	5230	6153	5756	0	0	5.06329113924051	7.59493670886076	0	0	0	1.26582278481013	0	1.26582278481013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26582278481013	13.9240506329114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26582278481013	0	0	0	1.26582278481013	0	8.86075949367089	0	0	0	2.53164556962025	0	0	15.1898734177215	0	0	0	0	0	32.9113924050633	6.32911392405063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26582278481013	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	542	"AWI"	542	5345	6240	5851	0	1.26582278481013	6.32911392405063	10.126582278481	0	0	0	0	3.79746835443038	0	0	0	0	0	0	0	0	0	0	0	0	0	3.79746835443038	0	0	11.3924050632911	0	0	0	0	0	1.26582278481013	0	0	0	0	0	0	0	5.06329113924051	0	0	0	1.26582278481013	0	0	0	7.59493670886076	0	1.26582278481013	0	2.53164556962025	1.26582278481013	0	17.7215189873418	0	0	0	0	0	17.7215189873418	5.06329113924051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26582278481013	0	1.26582278481013	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	548	"AWI"	548	5539	6265	5931	0	0	2.98507462686567	16.4179104477612	0	0	0	0	1.49253731343284	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49253731343284	0	1.49253731343284	5.97014925373134	0	0	0	0	0	0	0	0	0	0	0	0	0	2.98507462686567	0	0	0	0	0	0	0	7.46268656716418	0	2.98507462686567	0	2.98507462686567	0	0	22.3880597014925	0	0	0	0	0	20.8955223880597	7.46268656716418	1.49253731343284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49253731343284	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	552	"AWI"	552	5628	6295	5994	0	0	6.77966101694915	8.47457627118644	0	0	0	0	1.69491525423729	5.08474576271187	0	1.69491525423729	0	0	0	0	0	0	0	0	0	0	1.69491525423729	0	0	11.864406779661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.864406779661	0	5.08474576271187	0	0	0	0	16.9491525423729	0	0	0	0	0	13.5593220338983	10.1694915254237	0	0	0	0	0	1.69491525423729	0	0	0	1.69491525423729	0	0	0	0	0	1.69491525423729	0	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	558	"AWI"	558	5724	6358	6097	0	0	4	5.33333333333333	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	5.33333333333333	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	16	0	0	10.6666666666667	0	0	20	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	564	"AWI"	564	5792	6413	6165	0	0	1.78571428571429	8.92857142857143	0	0	0	0	1.78571428571429	0	0	0	0	0	0	0	0	0	0	0	0	0	8.92857142857143	1.78571428571429	0	19.6428571428571	0	0	0	0	0	0	0	0	0	0	1.78571428571429	0	0	5.35714285714286	0	0	0	0	1.78571428571429	0	0	5.35714285714286	0	1.78571428571429	0	3.57142857142857	0	0	14.2857142857143	0	0	0	0	0	17.8571428571429	5.35714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	572	"AWI"	572	5901	6483	6231	1.63934426229508	0	1.63934426229508	8.19672131147541	0	0	0	0	3.27868852459016	4.91803278688525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.5081967213115	0	0	0	0	0	0	0	0	0	0	0	0	0	1.63934426229508	0	0	0	0	0	0	0	3.27868852459016	0	3.27868852459016	0	0	0	0	14.7540983606557	0	0	0	0	0	21.3114754098361	4.91803278688525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.63934426229508	0	0	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	580	"AWI"	580	5966	6600	6297	0	0	1.51515151515152	4.54545454545455	0	0	0	0	1.51515151515152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.6060606060606	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51515151515152	0	1.51515151515152	0	0	0	0	0	3.03030303030303	0	4.54545454545455	0	3.03030303030303	0	0	21.2121212121212	0	0	12.1212121212121	0	0	16.6666666666667	13.6363636363636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.03030303030303	1.51515151515152	0	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	584	"AWI"	584	5992	6621	6326	0	0	0.46189376443418	0.69284064665127	0	0	0	0	0.23094688221709	0	0	0	0	0	0	0	0	0	0	0	0	4.15704387990762	0.46189376443418	0	0	2.77136258660508	0	86.1431870669746	0	0	0	0	0	0	0	0	0	0	0	0.46189376443418	0	0.23094688221709	0	0	0	0	0	1.15473441108545	0	0.46189376443418	0	0	0	0	2.3094688221709	0	0	0	0	0	0	0.23094688221709	0	0	0	0	0	0.23094688221709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	590	"AWI"	590	6037	6653	6371	0	0	4.81927710843374	7.2289156626506	0	0	0	0	1.20481927710843	2.40963855421687	0	1.20481927710843	0	0	0	0	0	0	0	0	0	0	3.6144578313253	0	0	14.4578313253012	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20481927710843	0	0	0	0	0	0	0	3.6144578313253	0	2.40963855421687	0	4.81927710843374	0	0	8.43373493975904	0	0	16.8674698795181	0	1.20481927710843	21.6867469879518	2.40963855421687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20481927710843	0	0	0	0	0	1.20481927710843	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	610	"AWI"	610	6152	6799	6520	0	0	1.38888888888889	0	0	0	0	0	0	1.38888888888889	0	0	0	0	0	0	0	0	0	0	0	0	5.55555555555556	0	0	11.1111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.72222222222222	0	2.77777777777778	0	0	0	0	20.8333333333333	0	0	22.2222222222222	0	0	18.0555555555556	4.16666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.77777777777778	0	0	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	620	"AWI"	620	6209	6882	6594	0	0	6.77966101694915	1.69491525423729	0	0	0	1.69491525423729	0	8.47457627118644	0	0	0	0	0	0	0	0	0	0	0	0	5.08474576271187	0	0	15.2542372881356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69491525423729	0	0	0	0	0	5.08474576271187	0	3.38983050847458	0	0	0	0	11.864406779661	0	0	33.8983050847458	0	0	0	1.69491525423729	0	0	0	0	0	1.69491525423729	0	0	0	0	0	1.69491525423729	0	0	0	0	0	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	632	"AWI"	632	6317	6937	6680	0	0	3.77358490566038	3.77358490566038	0	0	0	0	1.88679245283019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.6415094339623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.9811320754717	0	1.88679245283019	0	0	0	0	26.4150943396226	0	0	0	0	0	15.0943396226415	3.77358490566038	0	0	0	0	0	0	0	0	0	0	1.88679245283019	0	0	0	1.88679245283019	0	0	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	664	"AWI"	664	6648	7120	6918	0	0	9.85915492957746	5.63380281690141	0	0	0	0	0	1.40845070422535	0	0	0	0	0	0	0	0	0	0	0	0	2.8169014084507	0	0	29.5774647887324	0	0	0	0	0	0	0	1.40845070422535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.5352112676056	0	0	0	0	0	19.7183098591549	4.22535211267606	0	0	0	0	0	1.40845070422535	0	0	0	0	0	0	0	0	1.40845070422535	0	0	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	670	"AWI"	670	6743	7141	6953	0	0	2.63157894736842	18.4210526315789	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	7.89473684210526	0	0	10.5263157894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.7894736842105	0	0	0	7.89473684210526	0	0	23.6842105263158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.63157894736842	0	2.63157894736842	2.63157894736842	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	696	"AWI"	696	6954	7322	7142	0	0	5.45454545454545	10.9090909090909	0	0	0	1.81818181818182	5.45454545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	14.5454545454545	0	0	18.1818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81818181818182	0	5.45454545454545	0	0	27.2727272727273	0	0	0	0	0	5.45454545454545	3.63636363636364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	720	"AWI"	720	7075	7544	7306	0	0	4.34782608695652	10.8695652173913	0	0	0	0	0	4.34782608695652	0	0	0	0	0	0	0	0	0	0	0	0	2.17391304347826	0	0	15.2173913043478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.17391304347826	0	0	0	0	0	4.34782608695652	0	0	0	6.52173913043478	0	0	45.6521739130435	0	0	0	0	0	0	2.17391304347826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.17391304347826	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	728	"AWI"	728	7144	7574	7363	0	0	6.81818181818182	18.1818181818182	0	0	0	0	2.27272727272727	2.27272727272727	0	2.27272727272727	0	0	0	0	0	0	0	0	0	0	4.54545454545455	0	0	9.09090909090909	0	0	0	0	0	0	0	0	0	0	4.54545454545455	0	0	0	0	0	0	0	0	0	0	2.27272727272727	0	0	0	0	0	0	18.1818181818182	0	0	0	0	0	27.2727272727273	0	0	0	0	0	0	0	2.27272727272727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	760	"AWI"	760	7385	7727	7592	2.27272727272727	0	2.27272727272727	9.09090909090909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54545454545455	0	0	22.7272727272727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54545454545455	0	0	13.6363636363636	0	0	18.1818181818182	0	0	18.1818181818182	4.54545454545455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	770	"AWI"	770	7469	7749	7638	0	0	6.06060606060606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.1818181818182	0	0	36.3636363636364	0	0	0	0	0	0	0	0	0	0	3.03030303030303	0	0	0	0	3.03030303030303	0	0	0	0	0	0	0	0	0	3.03030303030303	0	0	18.1818181818182	0	0	0	0	0	0	9.09090909090909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.03030303030303	0	0	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	792	"AWI"	792	7554	7836	7720	0	6.66666666666667	13.3333333333333	6.66666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.3333333333333	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.66666666666667	0	0	0	0	0	0	0	0	0	0	0	0	6.66666666666667	0	0	0	0	0	6.66666666666667	0	0	0	0	0	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	810	"AWI"	810	7605	7893	7765	0	0	0	5.88235294117647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.5294117647059	0	0	41.1764705882353	0	0	0	0	0	0	0	0	0	0	5.88235294117647	0	0	5.88235294117647	0	0	0	0	0	0	0	0	0	11.7647058823529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.88235294117647	0	0	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	820	"AWI"	820	7630	7933	7791	0	0	14.2857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.5714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.14285714285714	0	35.7142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.2857142857143	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	824	"AWI"	824	7652	7939	7802	0	0	10	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	15	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	5	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	856	"AWI"	856	7747	8027	7886	0	0	8.33333333333333	8.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.6666666666667	0	0	16.6666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.33333333333333	0	0	0	0	0	0	0	0	0	0	25	0	8.33333333333333	0	0	0	0	8.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	870	"AWI"	870	7796	8062	7921	0	0	28.5714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.14285714285714	0	0	7.14285714285714	0	0	0	0	28.5714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.14285714285714	0	0	0	0	0	0	7.14285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.2857142857143	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	880	"AWI"	880	7823	8093	7946	0	0	3.125	6.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.375	0	0	18.75	0	0	0	0	0	3.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.125	0	0	3.125	0	0	0	6.25	0	28.125	9.375	0	0	0	0	0	0	0	0	6.25	0	0	0	0	0	0	3.125	0	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	888	"AWI"	888	7860	8103	7964	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	12	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	914	"AWI"	914	7956	8171	8027	4.76190476190476	0	14.2857142857143	4.76190476190476	0	0	0	0	4.76190476190476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.8095238095238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.52380952380952	0	0	0	0	0	0	0	0	4.76190476190476	0	23.8095238095238	9.52380952380952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	920	"AWI"	920	7968	8198	8044	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	924	"AWI"	924	7980	8207	8055	0	0	13.6363636363636	9.09090909090909	0	0	0	0	0	4.54545454545455	0	4.54545454545455	0	0	0	0	0	0	0	0	0	0	13.6363636363636	0	0	22.7272727272727	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54545454545455	0	0	0	0	0	0	0	0	0	4.54545454545455	0	0	0	0	4.54545454545455	0	0	0	0	0	13.6363636363636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54545454545455	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	934	"AWI"	934	7997	8237	8082	0	3.44827586206897	3.44827586206897	3.44827586206897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.7931034482759	6.89655172413793	0	3.44827586206897	48.2758620689655	0	0	0	0	0	0	0	0	0	0	3.44827586206897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.3448275862069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.44827586206897	0	0	0	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	944	"AWI"	944	8018	8270	8107	11.1111111111111	0	11.1111111111111	5.55555555555556	0	0	0	0	5.55555555555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.6666666666667	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	952	"AWI"	952	8037	8290	8126	0	0	8.69565217391304	4.34782608695652	0	0	0	0	0	4.34782608695652	0	0	0	0	0	0	0	0	0	0	0	0	17.3913043478261	0	0	30.4347826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.69565217391304	0	0	0	0	0	0	4.34782608695652	0	0	0	21.7391304347826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	954	"AWI"	954	8041	8295	8130	5.26315789473684	0	10.5263157894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.5263157894737	0	5.26315789473684	31.5789473684211	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	15.7894736842105	0	0	0	0	10.5263157894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	964	"AWI"	964	8073	8343	8168	0	0	0	1.96078431372549	0	0	0	0	3.92156862745098	0	0	0	0	0	0	0	0	0	0	0	0	64.7058823529412	0	0	0	19.6078431372549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.96078431372549	0	0	0	0	0	0	5.88235294117647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.96078431372549	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	974	"AWI"	974	8104	8467	8228	0	0	6.45161290322581	9.67741935483871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.6129032258064	3.2258064516129	0	0	12.9032258064516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.45161290322581	0	0	0	0	0	9.67741935483871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	984	"AWI"	984	8142	8597	8300	0	0	0	0.505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.505050505050505	0	0	1.01010101010101	0	95.959595959596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.505050505050505	0	0	0	0	0.505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0.505050505050505	0	0	0	0	0	0	0.505050505050505	0	0	0	0	0	0	0	0	0
