"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Indeterminable"	"Juncaceae"	"Juniperus"	"Lamiaceae"	"Nartheciaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Sorbus"	"Thalictrum"	"Ulmus"	"Urticaceae"	"Viburnum"
26126	45345	"Tiåvatnet"	63.05972	9.41694	970	"AWI"	970	5800	6697	6337	0	77.0491803278689	0	0	0	0	0	0	0	0	0	0	0	0	0	6.01092896174863	0	8.19672131147541	0	0	0	0	0	0	0	0	0	2.73224043715847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09289617486339	0	0	0	0	0	0	0.546448087431694	0	4.37158469945355	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	974	"AWI"	974	6013	6784	6494	0	43.0348258706468	0	0	0	0	0	40.7960199004975	0	0	0	0	0	0	0.248756218905473	3.98009950248756	0	5.97014925373134	0	0	0	0	0	0.248756218905473	0	0	0	1.24378109452736	0	0	0	0	0	0	0	0	0	0	0	0.248756218905473	0	0	0	0	0	0	0	0	0	1.49253731343284	0	2.7363184079602	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	978	"AWI"	978	6229	6882	6655	0	44.2815249266862	0	0	0	0	0	43.108504398827	0	0	0	0	0	0	0	6.158357771261	0	2.63929618768328	0	0	0	0	0	0	0	0	0	0.293255131964809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.293255131964809	0	3.2258064516129	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	982	"AWI"	982	6633	6949	6786	0	73.7430167597765	0	0	0	0	0	0	0	0	0	0	0	0	0	13.4078212290503	0	0	0	0	0	0	0	0	0	0	0	2.79329608938547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.558659217877095	0	0	0	0	0	0	1.11731843575419	0	7.82122905027933	0.558659217877095	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	986	"AWI"	986	6791	7175	6949	0	79.1111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	9.77777777777778	0	4	0	0	0	0	0	0	0	0	0	1.77777777777778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.444444444444444	0	0	0	0	0	0	2.66666666666667	0	2.22222222222222	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	990	"AWI"	990	6867	7534	7098	0	84.4036697247707	0	0.917431192660551	0	0	0	0	0	0	0	0	0	0	0	10.5504587155963	0	0	0	0	0	0	0	0	0	0	0	0.917431192660551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8348623853211	0.458715596330275	0.917431192660551	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	994	"AWI"	994	6944	7758	7271	0	53.4883720930233	0	0	0	0	0	35.1744186046512	0	0	0	0	0	0	0	5.23255813953488	0	2.03488372093023	0	0	0	0	0	0	0	0	0	0.581395348837209	0	0	0.581395348837209	0	0	0.290697674418605	0	0	0	0	0	0.290697674418605	0	0	0.290697674418605	0	0	0	0	0	0	0.872093023255814	0	0.872093023255814	0.290697674418605	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	998	"AWI"	998	7064	7954	7443	0.36231884057971	84.4202898550725	0	0	0	0	0	0	0	0	0	0	0	0	0	9.42028985507246	0	2.53623188405797	0	0	0	0	0	0	0	0	0	1.81159420289855	0	0	0	0	0	0	0	0	0	0	0	0.36231884057971	0	0	0.36231884057971	0	0	0	0	0	0	0.72463768115942	0	0	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	1002	"AWI"	1002	7177	8171	7617	0	56.6831683168317	0	0	0	0	0	33.6633663366337	0	0	0	0	0	0	0	2.22772277227723	0	3.46534653465347	0	0	0	0	0	0	0	0	0	2.22772277227723	0	0	0	0	0	0	0	0	0	0	0	0.247524752475248	0	0.247524752475248	0	0	0	0.247524752475248	0	0	0	0.99009900990099	0	0	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	1006	"AWI"	1006	7274	8368	7793	0	62.1546961325967	0	0	0	0	0	28.1767955801105	0	0	0	0	0	0	0	4.14364640883978	0	3.03867403314917	0	0	0	0	0	0	0	0	0	1.10497237569061	0	0	0	0	0	0	0	0	0	0	0	0.276243093922652	0	0	0	0	0	0	0	0	0	0.276243093922652	0	0.552486187845304	0.276243093922652	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	1010	"AWI"	1010	7461	8491	7976	0	90.2040816326531	0	0	0	0	0	0	0	0	0	0	0	0	0	2.85714285714286	0	3.26530612244898	0	0	0	0	0	0	0	0	0	1.22448979591837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.408163265306122	0	0	0	0	0	0	1.22448979591837	0	0.408163265306122	0.408163265306122	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	1014	"AWI"	1014	7630	8638	8153	0	69.1489361702128	0	0	0	0	0	23.1382978723404	0	0	0	0	0	0	0	2.92553191489362	0	1.59574468085106	0	0	0	0	0	0	0	0	0	1.59574468085106	0	0	0	0	0	0	0	0	0	0	0	0.265957446808511	0	0	0.265957446808511	0	0	0	0	0	0	1.06382978723404	0	0	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	1017.75	"AWI"	1017.75	7770.5	8771.75	8313	0	61.0062893081761	0	0	0	0	0	22.2222222222222	0	0	0	0	0	0	0	1.88679245283019	0	2.09643605870021	0	0	0	0	0	0	0	0	0	0.838574423480084	0	0	0	0	0	0	10.272536687631	0	0	0	0	0.419287211740042	0	0	0	0	0	0	0	0	0	1.0482180293501	0	0	0.209643605870021	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	1022	"AWI"	1022	8037	8872	8483	0	65.527950310559	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31055900621118	0	9.62732919254658	0	0	0	0	0	0	0	0	0	5.59006211180124	0	0	0	0	0	0	17.0807453416149	0	0	0	0	0	0	0	0.31055900621118	0	0	0.31055900621118	0	0	0	0.31055900621118	0	0.31055900621118	0.62111801242236	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	1026	"AWI"	1026	8338	8982	8657	0	38.1139489194499	0	0	0	0	0	24.950884086444	0	0	0	0	0	0	0	0.785854616895874	0	3.53634577603143	0	0	0	0	0	0	0	0	0.196463654223969	2.75049115913556	0	0	0	0	0	0	28.6836935166994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.589390962671906	0	0.196463654223969	0.196463654223969	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	1030	"AWI"	1030	8554	9224	8867	0	36.7688022284123	0	0	0	0	0	0	0	0.278551532033426	0	0	0	0	0	0.835654596100279	0	0	0	0	0	0	0	0	0	0	0.278551532033426	8.63509749303621	0	0	0	0	0	0	52.6462395543176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.278551532033426	0.278551532033426	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	1034	"AWI"	1034	8746	9673	9209	0	4.40251572327044	0	0	0	0	0	0	0	0	0	0	0	0	0	1.88679245283019	0	5.9748427672956	0	0	0	0	0	0	0	0	0	9.74842767295597	0	0	0	0	0	0	76.1006289308176	0	0	0	0	0.314465408805031	0	0	0	0	0	0.628930817610063	0	0	0	0.943396226415094	0	0	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	1038	"AWI"	1038	9093	9999	9531	0	0.790513833992095	0	0	0	0	0	0	0	0	0	0	0	0	0	0.395256916996047	0	7.90513833992095	0	0	0	0	0	0	0	0	0	17.3913043478261	0	0	0	0	0	0	71.5415019762846	0	0	0	0	0.395256916996047	0	0	0	0	0	0	0	0	0	0.395256916996047	0	0.790513833992095	0	0.395256916996047
26126	45345	"Tiåvatnet"	63.05972	9.41694	1042	"AWI"	1042	9441	10254	9880	0	0	0	0	0	0	0	84.0625	0	0	0	0	0	0	0	0.3125	0	7.1875	0	0	0	0	0	0	0	0	0	8.125	0	0	0	0	0	0	0	0	0	0	0	0.3125	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	1046	"AWI"	1046	9823	10636	10223	0	0	0	0	0	0	0	87.4371859296482	0	0	0	0	0	0	0	0.50251256281407	0	4.52261306532663	0.753768844221105	0	0	0	0	0.251256281407035	0	0	0	2.76381909547739	0	0	0	0	0	0	0	0	0	0	0	0.251256281407035	0	0	0	0	0	1.00502512562814	0	0	0	2.51256281407035	0	0	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	1050	"AWI"	1050	10082	10994	10549	0	0	0	0	0	0	0	74.1339491916859	0	0	0	0	0	0	0	0.23094688221709	0	4.6189376443418	0.23094688221709	0	1.15473441108545	0	0	0	0	0	0	12.933025404157	0	0	0.23094688221709	0	0	0	6.00461893764434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46189376443418	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	1054	"AWI"	1054	10359	11366	10864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.367647058823529	0	3.30882352941176	0	0	0	0	0	0	0	0	0	94.8529411764706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.735294117647059	0	0	0	0	0	0.735294117647059	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	1058	"AWI"	1058	10742	11559	11160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17302052785924	0.293255131964809	0	0	0	0	0	0	0	0	98.2404692082112	0	0	0.293255131964809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	1062	"AWI"	1062	11040	11809	11444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.4329896907216	0	0	0	0	0	0	0	0	0	84.5360824742268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03092783505155	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	1066	"AWI"	1066	11295	12160	11702	0	0	2.27272727272727	4.54545454545455	0	0	0	0	0	0	0	0	0	0	0	0	4.54545454545455	84.0909090909091	0	0	0	0	0	0	0	0	0	4.54545454545455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	1070	"AWI"	1070	11515	12383	11963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.30718954248366	43.1372549019608	0	0	0	0	0	0	0	0	0	3.26797385620915	0	0	0	0	0	0	0	0	0	0	1.96078431372549	0	0	0	0	0	0	1.30718954248366	0	47.7124183006536	0	0	0.65359477124183	0	0.65359477124183	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	1074	"AWI"	1074	11710	12657	12186	0	0	0.478468899521531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.8851674641148	0	0	0	0	0	0	0	0	0	2.39234449760766	0	0	0	0	0	0	0	0	0	0	1.43540669856459	0	0	0	0	0	0	0	0	59.8086124401914	0	0	0	0	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	1078	"AWI"	1078	11849	13060	12391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.4285714285714	0.549450549450549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.549450549450549	0	0	0	0	0	0	0	0	0	0	65.9340659340659	10.4395604395604	0	0.549450549450549	0.549450549450549	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	1082	"AWI"	1082	11957	13466	12574	0	0	4.06976744186047	0	7.55813953488372	0	0	0	0	0	0	0	0	0	0	0	0.581395348837209	29.0697674418605	0.581395348837209	0.581395348837209	0	0	0	0	0	0	0	0.581395348837209	0	0	0	0	0	0	0	0	1.16279069767442	0	8.13953488372093	0	0	0	0	0	0	0	0	47.6744186046512	0	0	0	0	0	0
