"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Aesculus"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Artemisia"	"Asparagaceae"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Crataegus"	"Cyperaceae"	"Datiscaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Loranthaceae"	"Lythraceae"	"Malvaceae"	"Olea"	"Oleaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Prosopis"	"Pterocarya"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Rutaceae"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
3429	4442	"Sögüt Gölü"	36.9975	29.89833	195	"AWI"	195	2257	3122	2848	0	0	0	1	0	0	0	37	0	0	0	0	0	0	4	0	0	1	2	14	0	0	1	0	226	0	0	0	0	0	0	0	0	0	0	4	20	0	0	0	0	0	18	3	0	0	0	154	0	0	58	0	0	0	41	22	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2
3429	4442	"Sögüt Gölü"	36.9975	29.89833	205	"AWI"	205	2656	3189	2962	0	0	0	1	0	0	0	36	0	0	0	0	0	0	0	0	0	2	0	8	0	0	1	0	266	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	7	2	0	0	0	160	0	0	516	0	0	0	55	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3429	4442	"Sögüt Gölü"	36.9975	29.89833	220	"AWI"	220	3434	3542	3481	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	108	0	0	0	1	0	0	0	0	0	0	0	19	0	0	0	0	0	1	0	0	0	0	323	0	0	78	0	0	0	62	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3429	4442	"Sögüt Gölü"	36.9975	29.89833	235	"AWI"	235	4123	4815	4440	0	2	0	1	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	70	1	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	2	0	0	0	0	143	0	0	291	0	0	0	172	12	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
3429	4442	"Sögüt Gölü"	36.9975	29.89833	245	"AWI"	245	4255	6387	4915	0	0	0	2	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	14	0	0	1	0	79	0	0	0	0	0	0	1	0	1	0	0	50	0	0	0	0	0	3	0	0	0	0	160	0	0	602	0	0	0	216	10	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3429	4442	"Sögüt Gölü"	36.9975	29.89833	255	"AWI"	255	4520	7388	5497	0	2	0	2	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	9	0	0	3	0	17	0	0	0	0	0	0	0	0	1	0	0	20	0	0	0	0	0	1	0	0	0	0	68	0	0	490	0	0	0	269	12	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0
3429	4442	"Sögüt Gölü"	36.9975	29.89833	265	"AWI"	265	4732	8194	6166	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	1	0	3	0	0	1	0	48	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	1	0	0	83	0	0	290	0	0	0	130	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3429	4442	"Sögüt Gölü"	36.9975	29.89833	275	"AWI"	275	5277	8724	6795	0	1	0	0	0	0	0	35	0	0	0	0	0	0	1	0	0	1	0	12	0	0	1	0	68	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	2	0	0	0	0	0	0	89	0	0	194	0	0	0	66	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
3429	4442	"Sögüt Gölü"	36.9975	29.89833	290	"AWI"	290	5965	9420	7745	0	5	0	1	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	147	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	62	0	0	438	0	0	0	73	4	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
3429	4442	"Sögüt Gölü"	36.9975	29.89833	305	"AWI"	305	6741	10004	8681	0	0	0	2	0	0	0	22	0	0	0	3	0	1	0	0	0	0	0	4	0	0	2	0	17	0	0	8	0	0	0	0	0	0	0	0	5	0	0	0	6	0	0	0	0	0	0	60	0	0	189	0	0	0	11	1	0	0	0	0	0	0	0	0	0	0	0	7	0	2	3	0	0
3429	4442	"Sögüt Gölü"	36.9975	29.89833	315	"AWI"	315	7730	10185	9279	0	0	0	0	0	0	0	31	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	49	0	0	19	1	0	0	0	0	0	0	0	8	0	0	0	6	0	0	0	0	0	0	37	0	0	249	0	0	0	33	0	0	0	0	0	0	1	0	0	0	0	0	5	2	2	6	0	0
3429	4442	"Sögüt Gölü"	36.9975	29.89833	335	"AWI"	335	9915	10717	10362	0	0	0	3	0	0	0	67	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3429	4442	"Sögüt Gölü"	36.9975	29.89833	355	"AWI"	355	10444	13729	11400	0	1	0	1	0	0	0	138	0	0	0	4	0	0	0	0	0	1	0	1	0	0	0	0	15	0	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0	0	28	0	0	0	9	7	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0
3429	4442	"Sögüt Gölü"	36.9975	29.89833	365	"AWI"	365	10762	14680	11980	0	0	0	0	0	0	0	330	0	0	0	10	0	0	0	0	0	2	0	4	0	0	0	0	17	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	0	0	31	0	0	0	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0
3429	4442	"Sögüt Gölü"	36.9975	29.89833	375	"AWI"	375	10992	15803	12535	0	0	0	1	0	0	0	186	0	0	0	10	0	0	1	0	0	4	0	9	0	0	0	0	25	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	43	0	0	0	16	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0
3429	4442	"Sögüt Gölü"	36.9975	29.89833	385	"AWI"	385	11332	16603	13144	1	0	0	0	0	0	0	134	0	0	0	5	0	0	0	0	0	2	0	4	0	0	0	0	226	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	34	0	1	108	0	0	1	14	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0	0
3429	4442	"Sögüt Gölü"	36.9975	29.89833	405	"AWI"	405	12040	18490	14368	0	0	0	3	0	0	0	47	0	0	0	1	0	1	0	0	0	2	0	9	0	0	1	0	53	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	70	0	0	140	0	0	0	47	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1
3429	4442	"Sögüt Gölü"	36.9975	29.89833	415	"AWI"	415	12409	19294	15000	0	0	0	4	0	0	0	21	0	0	0	4	0	0	1	0	0	1	0	1	0	0	1	0	5	0	0	0	3	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0	0	75	0	0	0	0	5	0	0	0	3	0	0	0	0	0	0	0	0	1	0	80	0	0
3429	4442	"Sögüt Gölü"	36.9975	29.89833	432	"AWI"	432	13048	20766	15985	0	0	0	1	0	0	0	32	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	6	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
3429	4442	"Sögüt Gölü"	36.9975	29.89833	440	"AWI"	440	13328	21456	16471	0	0	0	1	0	0	0	42	0	0	0	1	0	0	0	0	0	6	0	1	0	0	0	0	13	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	39	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3429	4442	"Sögüt Gölü"	36.9975	29.89833	450	"AWI"	450	13772	22319	17091	0	0	0	0	0	0	0	53	0	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	89	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0
3429	4442	"Sögüt Gölü"	36.9975	29.89833	460	"AWI"	460	14199	23290	17715	0	0	0	1	0	0	0	51	0	0	0	2	0	0	1	0	0	8	0	0	0	0	1	0	6	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	82	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
3429	4442	"Sögüt Gölü"	36.9975	29.89833	475	"AWI"	475	14794	24432	18647	0	1	0	2	0	0	0	278	0	0	0	2	0	0	0	0	0	9	0	0	0	1	1	1	4	0	5	0	0	3	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	7	0	0	18	0	1	0	139	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	0	0
3429	4442	"Sögüt Gölü"	36.9975	29.89833	485	"AWI"	485	15224	25364	19248	0	0	0	2	0	0	0	52	0	0	0	0	4	0	0	0	0	10	0	1	0	0	0	0	12	0	5	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0	1	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
3429	4442	"Sögüt Gölü"	36.9975	29.89833	495	"AWI"	495	15659	25951	19807	0	2	0	2	85	0	0	54	0	0	0	2	0	1	0	0	0	10	0	1	0	0	1	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0	0	11	0	0	0	184	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3429	4442	"Sögüt Gölü"	36.9975	29.89833	505	"AWI"	505	16155	26710	20390	0	4	1	0	0	0	0	70	0	0	0	1	0	0	0	0	0	11	0	6	0	0	1	0	6	0	5	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	30	0	0	0	130	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0
3429	4442	"Sögüt Gölü"	36.9975	29.89833	515	"AWI"	515	16680	27552	21005	1	1	0	0	0	2	0	174	0	0	0	10	0	0	0	0	0	8	0	11	0	0	1	0	50	0	2	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	1	0	0	0	0	50	0	0	75	0	0	0	145	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
3429	4442	"Sögüt Gölü"	36.9975	29.89833	525	"AWI"	525	17171	28185	21633	0	2	0	0	133	0	0	330	2	0	0	8	0	0	0	0	0	15	0	30	0	0	0	0	66	0	3	5	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	96	0	0	229	0	0	0	159	2	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0
3429	4442	"Sögüt Gölü"	36.9975	29.89833	535	"AWI"	535	17482	28862	22207	0	0	0	0	124	0	0	310	0	0	0	3	0	0	0	0	0	10	0	18	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	91	0	0	192	0	0	0	121	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
