"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Crataegus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Ligustrum"	"Olea"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Resedaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
15685	24046	"Trogenmoos"	46.76194	7.86389	20	"AWI"	20	20	296	148	0.779727095516569	0	5.84795321637427	0.584795321637427	0	0	0.194931773879142	0	1.55945419103314	0	0.389863547758285	0	7.99220272904483	0	0	2.14424951267056	0	0	0.974658869395711	0	0.194931773879142	16.9590643274854	0	0	0	0	0	4.67836257309941	0	0	0.194931773879142	0.974658869395711	0.779727095516569	0	0	0	0	0.389863547758285	0.389863547758285	0	16.374269005848	26.1208576998051	0	0	0	0	0	4.67836257309941	0	0	0	0	0.389863547758285	7.01754385964912	0.194931773879142	0	0	0	0	0	0	0	0	0.194931773879142	0	0	0
15685	24046	"Trogenmoos"	46.76194	7.86389	21	"AWI"	21	31	304	158	0.907441016333938	0	6.35208711433757	0.181488203266788	0	0	0.362976406533575	0	1.81488203266788	0	0	0	7.98548094373866	0	0	2.54083484573503	0	0	1.08892921960073	0	0	16.5154264972777	0	0	0	0	0	3.99274047186933	0	0	0	0.544464609800363	0.544464609800363	0	0	0	0.362976406533575	0	0.181488203266788	0	11.978221415608	38.8384754990926	0	0	0	0	0	4.53720508166969	0	0	0	0	0.362976406533575	0	0.362976406533575	0	0	0	0.181488203266788	0	0.181488203266788	0	0	0.181488203266788	0	0	0
15685	24046	"Trogenmoos"	46.76194	7.86389	22	"AWI"	22	41	311	168	1.28205128205128	0	5.55555555555556	0.142450142450142	0	0	0.142450142450142	0	1.56695156695157	0	0	0	3.27635327635328	0	0	0.997150997150997	0	0	1.13960113960114	0	0	19.2307692307692	0	0	0	0	0	3.13390313390313	0	0	0.142450142450142	0.427350427350427	0.284900284900285	0	0	0	0.427350427350427	0	0	0	22.0797720797721	34.3304843304843	0	0	0	0	0	4.55840455840456	0	0	0.427350427350427	0	0	0	0.56980056980057	0	0	0	0	0	0	0	0	0.284900284900285	0	0	0
15685	24046	"Trogenmoos"	46.76194	7.86389	23	"AWI"	23	50	320	178	1.21028744326778	0	3.17700453857791	0.151285930408472	0	0	0.151285930408472	0	1.0590015128593	0	0	0	3.93343419062027	0	0	1.21028744326778	0	0	1.21028744326778	0	0	21.9364599092284	0	0	0	0	0	2.42057488653555	0	0	0	0.302571860816944	0.151285930408472	0	0	0.151285930408472	0.151285930408472	0	0.151285930408472	0	21.78517397882	37.821482602118	0	0	0	0	0	2.87443267776097	0	0	0	0	0	0	0.151285930408472	0	0	0	0	0	0	0	0	0	0	0	0
15685	24046	"Trogenmoos"	46.76194	7.86389	24	"AWI"	24	57	330	187	4.41426146010187	0.33955857385399	5.09337860780985	0	0	0	0	0	1.69779286926995	0	0	0	3.90492359932088	0	0	0.169779286926995	0	0.169779286926995	1.35823429541596	0	0	4.58404074702886	0	0	0	0	0	4.58404074702886	0	0	0	0.848896434634975	0	0	0	0	0	0	0.169779286926995	0	23.4295415959253	44.1426146010187	0	0	0	0	0	4.75382003395586	0	0	0	0	0.169779286926995	0	0	0	0	0	0	0	0	0	0	0.169779286926995	0	0	0
15685	24046	"Trogenmoos"	46.76194	7.86389	26	"AWI"	26	74	349	207	3.23529411764706	0	5.88235294117647	0.588235294117647	0	0	0	0	5	0	0	0	0	0	0	0.882352941176471	0	0	2.35294117647059	0	0	28.8235294117647	0	0	0	0	0	6.17647058823529	0.294117647058824	0	0	0.294117647058824	1.47058823529412	0	0	0	0.294117647058824	0	0.882352941176471	0	35.2941176470588	0	0	0	0	0	0	6.17647058823529	0	0	0	0	0	0	0.294117647058824	0	0	0	0.294117647058824	0	0	0	0	1.76470588235294	0	0	0
15685	24046	"Trogenmoos"	46.76194	7.86389	28	"AWI"	28	93	367	226	6.76470588235294	0	5	0	0	0	0	0	1.17647058823529	0	0	0	1.76470588235294	0	0	0.588235294117647	0	0	2.05882352941176	0	0	21.4705882352941	0	0	0	0	0	5.29411764705882	0	0	0	0.294117647058824	0	0	0	0	0	0	0	0	52.0588235294118	0	0	0	0	0	0	2.64705882352941	0	0	0	0	0	0	0.294117647058824	0	0	0	0	0	0	0	0	0.588235294117647	0	0	0
15685	24046	"Trogenmoos"	46.76194	7.86389	30	"AWI"	30	108	391	245	5.88235294117647	0	5.88235294117647	0	0	0	0	0	3.13725490196078	0.392156862745098	0	0	0	0	0	1.17647058823529	0	0	2.74509803921569	0	0	5.88235294117647	0	0	0	0	0	6.66666666666667	0	0	0	0.784313725490196	0.784313725490196	0	0	0	1.17647058823529	0	1.17647058823529	0	52.9411764705882	0	0	0	0	0	0	9.41176470588235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.96078431372549	0	0	0
15685	24046	"Trogenmoos"	46.76194	7.86389	32	"AWI"	32	130	401	262	4.36681222707424	0.218340611353712	8.51528384279476	0.218340611353712	0	0	0.873362445414847	0	3.7117903930131	0	0.218340611353712	0	5.45851528384279	0	0	1.96506550218341	0	0	5.24017467248908	0	0	21.17903930131	0	0	0	0	0	8.07860262008734	0.218340611353712	0	0	0.655021834061135	0.655021834061135	0	0.218340611353712	0	0.218340611353712	0	0	0	28.1659388646288	0	0	0	0	0	0	7.4235807860262	0	0	0	0	0	0	0.218340611353712	0	0	0	0.218340611353712	0	0	0	0.655021834061135	1.09170305676856	0	0	0.218340611353712
15685	24046	"Trogenmoos"	46.76194	7.86389	34	"AWI"	34	144	417	278	3.8961038961039	0.649350649350649	10.1731601731602	0	0	0	0	0	11.4718614718615	0	0.216450216450216	0	2.38095238095238	0	0	0.649350649350649	0	0	11.6883116883117	0	0	8.87445887445888	0	0	0	0	0	12.5541125541126	0	0	0	1.2987012987013	0.216450216450216	0	0	0	0	0	1.08225108225108	0	18.3982683982684	0	0	0	0	0	0.216450216450216	10.1731601731602	0	0	0	0	0	3.67965367965368	0	0	0	0	0.216450216450216	0	0	0.216450216450216	0.649350649350649	1.2987012987013	0	0	0
15685	24046	"Trogenmoos"	46.76194	7.86389	36	"AWI"	36	159	432	293	4.82456140350877	0	11.4035087719298	0	0	0	0.43859649122807	0	15.3508771929825	0	0.219298245614035	0	0	0	0	0.43859649122807	0	0	9.64912280701754	0	0	6.79824561403509	0	0	0	0	0	11.4035087719298	0	0	0.219298245614035	0.43859649122807	3.28947368421053	0	0	0	0.43859649122807	0	0.43859649122807	0	23.2456140350877	0	0	0	0	0	0	7.89473684210526	0	0	0	0	0	2.41228070175439	0	0	0	0	0.43859649122807	0	0	0	0.219298245614035	0.43859649122807	0	0	0
15685	24046	"Trogenmoos"	46.76194	7.86389	38	"AWI"	38	178	448	308	8.54700854700855	0	5.55555555555556	0.427350427350427	0	0	0.854700854700855	0	5.34188034188034	0	0	0	0	0	0	0.427350427350427	0	0	2.56410256410256	0	0	2.77777777777778	0	0	0	0	0	8.11965811965812	0	0	0	0.641025641025641	1.06837606837607	0	0	0	0	0	0	0	52.7777777777778	0	0	0	0	0	0.213675213675214	5.12820512820513	0	0	0	0	0	0	0	0	0	0	4.05982905982906	0	0	0	0	1.28205128205128	0	0	0.213675213675214
15685	24046	"Trogenmoos"	46.76194	7.86389	40	"AWI"	40	191	476	330	17.096018735363	0	11.4754098360656	0.468384074941452	0	0	0.936768149882904	0	4.44964871194379	0	0.468384074941452	0	0	0	0	0.468384074941452	0	0	7.02576112412178	0	0	2.10772833723653	0	0	0	0	0	9.13348946135831	0	0	0.468384074941452	0.234192037470726	1.40515222482436	0	0	0	0	0	0.468384074941452	0	36.0655737704918	0	0	0	0	0	0	4.21545667447307	0	0	0	0	0.234192037470726	0	0.468384074941452	0	0	0	0	0	0	0.234192037470726	0.468384074941452	1.87353629976581	0	0	0.234192037470726
15685	24046	"Trogenmoos"	46.76194	7.86389	42	"AWI"	42	214	497	353	7.91666666666667	0.208333333333333	7.70833333333333	0	0	0	0.625	0	6.45833333333333	0	0	0	5.20833333333333	0	0	0	0	0	5.41666666666667	0	0	5	0	0	0	0	0	7.91666666666667	0	0	0	0.208333333333333	1.875	0	0	0	0	0	0.625	0	40.4166666666667	0	0	0	0	0	0	6.25	0	0	0.208333333333333	0	0.416666666666667	2.08333333333333	0	0	0	0	0.208333333333333	0	0	0.208333333333333	0.208333333333333	0.833333333333333	0	0	0
15685	24046	"Trogenmoos"	46.76194	7.86389	44	"AWI"	44	236	528	379	13.5135135135135	0	7.86240786240786	0.245700245700246	0	0	0.245700245700246	0	6.14250614250614	0	0	0	0	0	0	0.245700245700246	0	0.245700245700246	5.8968058968059	0	0	2.21130221130221	0	0	0	0	0	13.022113022113	0	0	0	0.982800982800983	1.47420147420147	0	0	0	0	0	0	0	36.1179361179361	0	0	0.245700245700246	0	0	0	6.14250614250614	0	0	0	0	0.245700245700246	1.71990171990172	0.737100737100737	0	0	0	0	0	0.245700245700246	0	0	2.45700245700246	0	0	0
15685	24046	"Trogenmoos"	46.76194	7.86389	46	"AWI"	46	259	557	404	12.6506024096386	0	7.2289156626506	0.301204819277108	0	0	0.602409638554217	0	6.02409638554217	0	0.301204819277108	0	0	0	0	0.301204819277108	0	0	12.9518072289157	0	0	1.80722891566265	0	0	0	0	0	9.33734939759036	0.602409638554217	0	0.301204819277108	0.301204819277108	3.01204819277108	0	0	0.301204819277108	0.301204819277108	0	0.602409638554217	0	36.144578313253	0	0	0	0	0	0	3.01204819277108	0	0	0	0	0	0	1.50602409638554	0	0	0	0	0	0	0	0	2.40963855421687	0	0	0
15685	24046	"Trogenmoos"	46.76194	7.86389	48	"AWI"	48	284	583	429	16.4383561643836	0	7.3972602739726	0	0	0	0.547945205479452	0	3.01369863013699	0	0	0	0	0	0	0	0	0	7.67123287671233	0	0	0.547945205479452	0	0	0	0	0	6.57534246575342	0	0	0	0.547945205479452	1.91780821917808	0	0	0	0	0	0.821917808219178	0	48.2191780821918	0	0	0	0	0	0	4.38356164383562	0	0	0	0	0	0	0.273972602739726	0	0	0	0	0	0	0	0	1.64383561643836	0	0	0
15685	24046	"Trogenmoos"	46.76194	7.86389	50	"AWI"	50	308	617	453	14.8351648351648	0.274725274725275	6.59340659340659	0	0	0	1.0989010989011	0	6.86813186813187	0	0	0	0	0	0	0.549450549450549	0	0	5.76923076923077	0	0	2.47252747252747	0	0	0	0	0	11.8131868131868	0.824175824175824	0	0	1.37362637362637	1.92307692307692	0	0	0	0.274725274725275	0	1.0989010989011	0	38.4615384615385	0	0	0	0	0	0	2.74725274725275	0	0	0	0	0	0	0.274725274725275	0	0	0	0	0	0	0	0	2.74725274725275	0	0	0
15685	24046	"Trogenmoos"	46.76194	7.86389	52	"AWI"	52	335	635	475	12.0171673819742	0	5.5793991416309	0	0	0	1.07296137339056	0	3.00429184549356	0.214592274678112	0	0	0	0	0	0.643776824034335	0	0	5.36480686695279	0	0	1.07296137339056	0	0	0	0	0	12.4463519313305	0	0	0	0.643776824034335	0.858369098712446	0	0	0	0	0	0.214592274678112	0	49.7854077253219	0	0	0	0	0	0	4.93562231759657	0	0	0	0	0.214592274678112	0	0.429184549356223	0	0	0	0	0	0	0	0	1.50214592274678	0	0	0
15685	24046	"Trogenmoos"	46.76194	7.86389	54	"AWI"	54	353	663	499	11.7647058823529	0	5.66448801742919	0.217864923747277	0	0	1.08932461873638	0	2.39651416122004	0	0	0	3.7037037037037	0	0	0.217864923747277	0	0	3.48583877995643	0	0	4.13943355119826	0	0	0	0	0	11.5468409586057	0	0	0	0.65359477124183	1.08932461873638	0	0	0	0	0	0.217864923747277	0	39.8692810457516	0	0	0	0	0	0	6.10021786492375	0	0	0	0	0.217864923747277	3.48583877995643	0.871459694989107	0	0	0	0	0	0	0	0	3.26797385620915	0	0	0
15685	24046	"Trogenmoos"	46.76194	7.86389	56	"AWI"	56	375	689	521	30.166270783848	0	5.46318289786223	0.237529691211401	0	0	1.42517814726841	0	3.32541567695962	0	0	0	4.98812351543943	0	0	0.950118764845606	0	0.237529691211401	3.80047505938242	0	0	3.32541567695962	0	0	0	0.475059382422803	0	7.60095011876485	0	0	0.237529691211401	0.950118764845606	1.42517814726841	0	0	0	0	0	0.712589073634204	0	27.790973871734	0	0	0	0	0	0	3.08788598574822	0	0	0	0	0.475059382422803	0	0.712589073634204	0	0	0	0	0	0	0	0.237529691211401	2.37529691211401	0	0	0
15685	24046	"Trogenmoos"	46.76194	7.86389	58	"AWI"	58	394	709	543	16.0762942779292	0	15.5313351498638	0	0	0	1.63487738419619	0	5.44959128065395	0.272479564032698	0.272479564032698	0	0	0	0	0	0	0	4.90463215258856	0	0	2.45231607629428	0	0	0	0	0	7.90190735694823	0.272479564032698	0	0.272479564032698	0	2.17983651226158	0	0.272479564032698	0	0	0	0.272479564032698	0	28.0653950953678	0	0	0	0	0	0	9.53678474114441	0	0	0	0	0.272479564032698	1.90735694822888	0	0	0	0	0	0	0	0	0	2.17983651226158	0	0	0.272479564032698
15685	24046	"Trogenmoos"	46.76194	7.86389	60	"AWI"	60	411	738	566	13.6465324384787	0.223713646532438	5.59284116331096	0.223713646532438	0	0	0.671140939597315	0	3.57941834451902	0	0	0	4.25055928411633	0	0	0.223713646532438	0	0	4.25055928411633	0	0	0.894854586129754	0	0	0	0	0	6.26398210290828	0	0	0	0	0.671140939597315	0	0	0	0	0	0	0	48.993288590604	0	0	0	0	0	0	3.80313199105145	0	0	0	0	0.223713646532438	3.57941834451902	0.447427293064877	0	0	0	0.223713646532438	0	0.223713646532438	0	0.447427293064877	1.56599552572707	0	0	0
15685	24046	"Trogenmoos"	46.76194	7.86389	62	"AWI"	62	436	753	588	14.8571428571429	0	6.66666666666667	0.19047619047619	0	0	0.761904761904762	0	2.66666666666667	0.19047619047619	0	0	4.95238095238095	0	0	0.19047619047619	0	0	3.80952380952381	0	0	4.76190476190476	0	0	0	0	0	5.52380952380952	0.19047619047619	0	0	0.380952380952381	1.14285714285714	0	0	0	0.19047619047619	0	1.14285714285714	0	46.6666666666667	0	0	0	0	0	0	3.80952380952381	0	0	0	0	0.19047619047619	0	0.380952380952381	0	0	0	0	0	0.19047619047619	0	0	1.14285714285714	0	0	0
15685	24046	"Trogenmoos"	46.76194	7.86389	64	"AWI"	64	455	778	609	28.4037558685446	0.234741784037559	5.63380281690141	0	0	0	0.469483568075117	0	4.69483568075117	0	0	0	4.22535211267606	0	0	0	0	0	1.64319248826291	0	0	7.27699530516432	0	0	0	0	0	5.16431924882629	0.234741784037559	0	0	0.234741784037559	1.17370892018779	0	0	0	0.469483568075117	0	0	0	30.2816901408451	0	0	0	0	0	0	7.04225352112676	0	0	0	0	0	0	0	0	0	0	0.469483568075117	0	0	0	0.938967136150235	1.40845070422535	0	0	0
15685	24046	"Trogenmoos"	46.76194	7.86389	66	"AWI"	66	478	798	632	17.4329501915709	0	3.63984674329502	0	0	0	0.383141762452107	0	3.25670498084291	0	0.191570881226054	0	4.78927203065134	0	0	0.574712643678161	0	0	1.34099616858238	0	0	7.27969348659004	0	0	0	0	0	7.66283524904215	0.191570881226054	0	0	0.766283524904214	1.53256704980843	0	0	0	0	0	0.191570881226054	0	41.3793103448276	0	0	0	0	0	0	5.74712643678161	0	0	0	0	0.383141762452107	0	0.383141762452107	0	0	0	0	0	0.574712643678161	0	0.191570881226054	1.72413793103448	0.191570881226054	0	0.191570881226054
15685	24046	"Trogenmoos"	46.76194	7.86389	68	"AWI"	68	504	818	653	12.4735729386892	0	6.97674418604651	0.211416490486258	0	0	0.422832980972516	0	2.11416490486258	0	0	0	0	0	0	0.211416490486258	0	0	3.80549682875264	0	0	6.13107822410148	0	0	0	0	0	8.87949260042283	0.422832980972516	0	0	0	1.26849894291755	0	0	0	0	0	0.211416490486258	0	47.9915433403806	0	0	0	0	0	0	4.43974630021142	0	0	0	0	0.211416490486258	0	1.26849894291755	0	0	0	0	0	0	0	0	2.5369978858351	0.211416490486258	0.211416490486258	0
15685	24046	"Trogenmoos"	46.76194	7.86389	70	"AWI"	70	523	845	676	13.307240704501	0	4.10958904109589	0.195694716242661	0	0	1.17416829745597	0	3.52250489236791	0	0	0	0	0	0	0.391389432485323	0	0	3.52250489236791	0	0.195694716242661	13.307240704501	0	0	0	0	0	6.84931506849315	0	0	0.391389432485323	0.587084148727984	0.782778864970646	0	0	0	0	0	0.587084148727984	0	41.6829745596869	0	0	0	0	0	0	4.89236790606654	0	0	0	0	0.587084148727984	0	0.978473581213307	0	0	0	0	0	0.195694716242661	0	0	2.73972602739726	0	0	0
15685	24046	"Trogenmoos"	46.76194	7.86389	72	"AWI"	72	552	860	696	12.2772277227723	0	4.55445544554455	0.198019801980198	0	0	1.18811881188119	0	6.13861386138614	0	0.198019801980198	0	0	0	0	0	0	0	4.35643564356436	0	0	15.8415841584158	0	0	0	0	0	7.92079207920792	0.594059405940594	0	0	0.594059405940594	1.18811881188119	0	0.198019801980198	0	0	0	0.396039603960396	0	33.8613861386139	0	0	0	0	0	0	8.11881188118812	0	0	0	0	0.594059405940594	0	0.396039603960396	0	0	0	0	0	0	0	0.396039603960396	0.99009900990099	0	0	0
15685	24046	"Trogenmoos"	46.76194	7.86389	74	"AWI"	74	576	876	716	16.8026101141925	0.163132137030995	2.12071778140294	0.163132137030995	0	0	1.14192495921697	0	6.03588907014682	0	0	0	3.4257748776509	0	0	0.163132137030995	0	0	1.46818923327896	0	0	10.4404567699837	0	0	0	0	0	5.05709624796085	0.163132137030995	0	0.163132137030995	0.32626427406199	0.489396411092985	0	0	0	0	0	0.32626427406199	0.163132137030995	45.1876019575856	0	0	0	0	0	0	4.73083197389886	0	0	0	0	0.163132137030995	0	0.32626427406199	0	0	0	0	0	0	0	0	0.978792822185971	0	0	0
15685	24046	"Trogenmoos"	46.76194	7.86389	76	"AWI"	76	607	893	737	19.0332326283988	0	6.04229607250755	0.604229607250755	0	0	2.7190332326284	0	3.32326283987915	0	0	0	5.13595166163142	0	0	0.302114803625378	0	0	4.83383685800604	0.302114803625378	0	21.4501510574018	0.302114803625378	0	0	0	0	5.13595166163142	0	0	0	0.906344410876133	0.604229607250755	0	0	0.302114803625378	0	0	0	0	19.0332326283988	0	0	0	0	0	0	5.4380664652568	0	0	0	0	0.302114803625378	0	0.906344410876133	0	0	0	0	0	0	0	0.604229607250755	2.7190332326284	0	0	0
15685	24046	"Trogenmoos"	46.76194	7.86389	78	"AWI"	78	639	909	757	6.79012345679012	0	2.26337448559671	0.205761316872428	0	0	0.411522633744856	0	2.46913580246914	0	0	0	0	0	0	0.205761316872428	0.205761316872428	0	1.23456790123457	0	0	7.81893004115226	0.205761316872428	0.205761316872428	0	0	0	8.23045267489712	0	0	0	0	0	0	0	0	0	0	0	0	66.2551440329218	0	0	0	0	0	0	2.67489711934156	0	0	0	0	0	0	0.205761316872428	0	0	0	0	0	0	0	0.411522633744856	0.205761316872428	0	0	0
15685	24046	"Trogenmoos"	46.76194	7.86389	80	"AWI"	80	661	930	778	15.668202764977	0	5.29953917050691	0	0	0	1.84331797235023	0	2.30414746543779	0	0.460829493087558	0	2.76497695852535	0	0	0	0	0	4.60829493087558	0	0	7.83410138248848	0	0	0	0	0	10.36866359447	0.230414746543779	0	0	0	0.230414746543779	0	0	0	0	0	0.230414746543779	0	38.0184331797235	0	0	0	0	0	0	8.29493087557604	0	0	0	0	0	0	0.460829493087558	0	0	0	0	0	0	0	0.230414746543779	0.921658986175115	0	0	0.230414746543779
