"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Caprifoliaceae"	"Corylus"	"Crataegus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Juniperus"	"Nartheciaceae"	"Orobanchaceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Populus"	"Quercus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sorbus"	"Tilia"	"Ulmus"
14463	22640	"Teanga"	57.31917	-7.28472	152.5	"AWI"	152.5	2961.5	4171.5	3536.5	4.0625	0	0	0	0.3125	0	2.1875	0	0	0	9.375	0	58.75	0	0	0.625	0.3125	0.625	0	0	13.75	0	0	0	10	0	0	0	0	0	0	0
14463	22640	"Teanga"	57.31917	-7.28472	160.5	"AWI"	160.5	3103	4752	3794.5	6.74486803519062	0	0	0.293255131964809	0	0	3.2258064516129	0	0	0	10.2639296187683	0	43.9882697947214	0	0	0.586510263929619	0	0.586510263929619	0	0	17.5953079178886	0	0	0	15.2492668621701	0	0	0.293255131964809	0.586510263929619	0	0	0.586510263929619
14463	22640	"Teanga"	57.31917	-7.28472	168.5	"AWI"	168.5	3345.5	4980	4083	10.4294478527607	0	0	0.306748466257669	0	0	5.8282208588957	0	0	0	20.5521472392638	0	21.4723926380368	0	0	0	0.613496932515337	2.14723926380368	0	0	16.5644171779141	0	0	0	19.3251533742331	0	0	0	1.22699386503067	0	0	1.53374233128834
14463	22640	"Teanga"	57.31917	-7.28472	176.5	"AWI"	176.5	3492	5389.5	4358.5	7.11974110032362	0	0	0	0	0	5.8252427184466	0	0	0	14.5631067961165	0	36.2459546925566	0	0	0.323624595469256	0.323624595469256	0.970873786407767	0	0	19.4174757281553	0	0	0	13.915857605178	0	0	0	0	0	0	1.29449838187702
14463	22640	"Teanga"	57.31917	-7.28472	184.5	"AWI"	184.5	3779.5	5585.5	4671	7.25806451612903	0	0	0.268817204301075	0	0	2.95698924731183	0	0	0	19.0860215053763	0	38.9784946236559	0	0	0	1.34408602150538	1.0752688172043	0	0	13.1720430107527	0	0	0	14.7849462365591	0	0	0	0.268817204301075	0	0	0.806451612903226
14463	22640	"Teanga"	57.31917	-7.28472	192.5	"AWI"	192.5	3936.5	5929	4972	8.99182561307902	0.272479564032698	0	0	0	0	4.08719346049046	0	0.272479564032698	0	18.8010899182561	0	34.6049046321526	0	0	1.08991825613079	0	0.544959128065395	0	0	12.2615803814714	1.63487738419619	0	0	14.9863760217984	0	0	0	1.36239782016349	0	0	1.08991825613079
14463	22640	"Teanga"	57.31917	-7.28472	200.5	"AWI"	200.5	4292	6074	5251	6.28019323671498	0	0	0	0.241545893719807	0	3.38164251207729	0	0	0	12.3188405797101	0	47.3429951690821	0	0	0.966183574879227	0	1.44927536231884	0	0	8.45410628019324	0	0	0	17.1497584541063	0	0	0	0.72463768115942	0.241545893719807	0	1.44927536231884
14463	22640	"Teanga"	57.31917	-7.28472	208.5	"AWI"	208.5	4531.5	6314.5	5547	7.82997762863535	0	0	0	0	0	2.9082774049217	0	0.223713646532438	0	12.5279642058166	0	49.4407158836689	0	0	1.78970917225951	0	2.23713646532438	0	0	5.36912751677852	0	0	0	13.8702460850112	0	0	0	0.671140939597315	0.671140939597315	0	2.46085011185682
14463	22640	"Teanga"	57.31917	-7.28472	216.5	"AWI"	216.5	5045.5	6420	5801.5	8.0188679245283	0	0	0	0	0	5.66037735849057	0	0	0	14.622641509434	0	44.3396226415094	0	0	0.943396226415094	0	1.41509433962264	0	0	6.60377358490566	0	0	0	14.1509433962264	0	0	0.471698113207547	1.88679245283019	0.943396226415094	0	0.943396226415094
14463	22640	"Teanga"	57.31917	-7.28472	224.5	"AWI"	224.5	5348	6634	6078	4.46428571428571	0.297619047619048	0	0	0.297619047619048	0	2.08333333333333	0	0	0	15.1785714285714	0	50.8928571428571	0	0	1.19047619047619	0.297619047619048	1.48809523809524	0	0.297619047619048	11.9047619047619	0	0	0	7.44047619047619	0	0.892857142857143	0	1.48809523809524	0	0	1.78571428571429
14463	22640	"Teanga"	57.31917	-7.28472	232.5	"AWI"	232.5	5736	6765.5	6302	5.92105263157895	0	0	0	0	0	4.27631578947368	0	0	0	22.6973684210526	0	15.7894736842105	0	0	0.328947368421053	1.64473684210526	4.93421052631579	0	0	25	0.986842105263158	0	0	12.5	0	0	0	0.657894736842105	0	0	5.26315789473684
14463	22640	"Teanga"	57.31917	-7.28472	240.5	"AWI"	240.5	5941.5	7048	6528.5	9.2	0	0	0	0	0	2.4	0	0	0	22.4	0	10.4	0	0	1.2	0.8	0.4	0	0	29.6	0	0	0	14.4	0	0	0	0.4	0.4	0	8.4
14463	22640	"Teanga"	57.31917	-7.28472	248.5	"AWI"	248.5	6163.5	7170	6715	5.46075085324232	0	0.68259385665529	0	0	0	5.46075085324232	0	0	0	33.7883959044369	0	6.14334470989761	0	0	0	1.02389078498294	4.09556313993174	0	0	16.7235494880546	0	0	0	18.4300341296928	0	0	0	1.70648464163823	0	0	6.48464163822526
14463	22640	"Teanga"	57.31917	-7.28472	256.5	"AWI"	256.5	6287	7384	6897.5	9.25925925925926	0	0.740740740740741	0	0	0	4.44444444444444	0	0	0	28.5185185185185	0	9.25925925925926	0	0	0	0.37037037037037	3.7037037037037	0	0	20.3703703703704	0	0	0	14.0740740740741	0	0	0	1.48148148148148	0	0	7.77777777777778
14463	22640	"Teanga"	57.31917	-7.28472	264.5	"AWI"	264.5	6573.5	7477.5	7084	5.92592592592593	0.37037037037037	0	0	0	0	7.77777777777778	0	0	0	28.5185185185185	0	6.2962962962963	0	0	0.740740740740741	1.11111111111111	4.44444444444444	0	0	24.0740740740741	0	0	0	12.5925925925926	0	0	0.37037037037037	0.740740740740741	0.740740740740741	0	6.2962962962963
14463	22640	"Teanga"	57.31917	-7.28472	272.5	"AWI"	272.5	6729	7628.5	7276	2.04918032786885	0	0	0	0	0	0.409836065573771	0	0	0	18.8524590163934	0	14.344262295082	0	0	0.409836065573771	0	4.91803278688525	0	0	42.6229508196721	0	0	0	11.8852459016393	0	0	0	0.409836065573771	0	0	4.0983606557377
14463	22640	"Teanga"	57.31917	-7.28472	280.5	"AWI"	280.5	6953	7712.5	7419.5	3.13725490196078	0	0	0	0	0	0.784313725490196	0	0	0	21.1764705882353	0	24.7058823529412	0	0	0	0	1.56862745098039	0	0	40.3921568627451	0	0	0	7.45098039215686	0	0	0	0	0	0	0.784313725490196
14463	22640	"Teanga"	57.31917	-7.28472	288.5	"AWI"	288.5	7075	7896.5	7552	5.3030303030303	0	0	0	0	0	4.54545454545455	0	0	0	27.2727272727273	0	15.9090909090909	0	0	0	1.13636363636364	0	0	0	27.2727272727273	0	0	0	12.8787878787879	0	0	0	0.378787878787879	0	0	5.3030303030303
14463	22640	"Teanga"	57.31917	-7.28472	296.5	"AWI"	296.5	7198.5	7982.5	7644.5	3.54609929078014	0	0	0	0	0	3.90070921985816	0	0	0	31.9148936170213	0	13.1205673758865	0	0	0	0	0	0	0	30.4964539007092	0	0	0	10.6382978723404	0	0	0	0	0	0	6.38297872340426
14463	22640	"Teanga"	57.31917	-7.28472	304.5	"AWI"	304.5	7290	8109.5	7736	3.14685314685315	0	0	0	0	0	4.89510489510489	0	0	0	32.5174825174825	0	10.1398601398601	0	0	0	0	0	0	0	29.3706293706294	0	0	0	11.8881118881119	0	0	0	0.699300699300699	0	0	7.34265734265734
14463	22640	"Teanga"	57.31917	-7.28472	312.5	"AWI"	312.5	7421.5	8193.5	7833	1.40845070422535	0	0	0	0	0	5.63380281690141	0	0	0	30.2816901408451	0	16.9014084507042	0	0	0	0	0	0	0	30.2816901408451	0	0	0	7.74647887323944	0	0	0	0.704225352112676	0	0	7.04225352112676
14463	22640	"Teanga"	57.31917	-7.28472	320.5	"AWI"	320.5	7513.5	8305	7928.5	3.66300366300366	0	0.732600732600733	0	0	0	6.95970695970696	0	0.366300366300366	0	28.2051282051282	0	14.6520146520147	0	0	0.732600732600733	0.366300366300366	0	0	0	24.9084249084249	0	0	0	9.15750915750916	0	0	0	2.56410256410256	0.366300366300366	0	7.32600732600733
14463	22640	"Teanga"	57.31917	-7.28472	328.5	"AWI"	328.5	7684.5	8383	8021.5	2.52707581227437	0.36101083032491	0	0	0	0	9.38628158844765	0	0	0	34.2960288808664	0	14.8014440433213	0	0	0	0.36101083032491	0	0	0	19.85559566787	0	0	0	9.74729241877256	0	0	0.72202166064982	0.72202166064982	1.08303249097473	0	6.13718411552347
14463	22640	"Teanga"	57.31917	-7.28472	336.5	"AWI"	336.5	7777.5	8493	8118	1.96078431372549	0.65359477124183	0	0	0	0	5.22875816993464	0	0	0	26.1437908496732	0	22.2222222222222	0	0	0	0	0	0	0	24.1830065359477	0	0	0	13.7254901960784	0	0	0.65359477124183	0.65359477124183	0	0	4.57516339869281
14463	22640	"Teanga"	57.31917	-7.28472	344.5	"AWI"	344.5	7895.5	8643	8254.5	2.9126213592233	0	0	0.647249190938511	0	0	6.14886731391586	0	0	0	38.5113268608414	0	11.9741100323625	0	0	0	0	0.323624595469256	0	0	21.0355987055016	0	0	0	13.915857605178	0	0	0	0	0	0	4.53074433656958
14463	22640	"Teanga"	57.31917	-7.28472	352.5	"AWI"	352.5	7965	8955	8384	3.63636363636364	0	0	0	0	0	9.09090909090909	0	0	0	42.4242424242424	0	6.66666666666667	0	0	0	0.606060606060606	0	0	0	23.030303030303	0	0	0	7.87878787878788	0	0	0	1.21212121212121	0	0	5.45454545454545
14463	22640	"Teanga"	57.31917	-7.28472	360.5	"AWI"	360.5	8085	9084	8520	2.44897959183673	0.408163265306122	0	0	0	0	7.34693877551021	0	0	0	34.2857142857143	0	16.3265306122449	0	0	0.408163265306122	0.408163265306122	0	0	0	19.1836734693878	0	0	0	12.6530612244898	0	0	0	0	0	0	6.53061224489796
14463	22640	"Teanga"	57.31917	-7.28472	368.5	"AWI"	368.5	8155.5	9282	8655	0	0	0	0	0	0	4.95049504950495	0	0	0	34.6534653465347	0	16.8316831683168	0	0	0	0	0	0	0	28.7128712871287	0	0	0	6.93069306930693	0	0	0	1.98019801980198	0	0	5.94059405940594
14463	22640	"Teanga"	57.31917	-7.28472	376.5	"AWI"	376.5	8300.5	9401	8808	0	0	0	0	0	0	10.8333333333333	0	0	0	39.5833333333333	0	15.4166666666667	0	0	0	0	0	0	0	15.4166666666667	0	0	0	8.33333333333333	0	0	0.416666666666667	0	0	0	10
14463	22640	"Teanga"	57.31917	-7.28472	384.5	"AWI"	384.5	8380	9625.5	8957.5	0	0	0	0.531914893617021	0	0	6.91489361702128	0	0	0	45.7446808510638	0	12.2340425531915	0	0	0	0.265957446808511	0	0	0	6.64893617021277	0	0	0	9.57446808510638	0	0	0.265957446808511	1.32978723404255	0	0	16.4893617021277
14463	22640	"Teanga"	57.31917	-7.28472	392.5	"AWI"	392.5	8530.5	9818.5	9147.5	0	0	0	0	0	0	12.1372031662269	0	0	0	45.910290237467	0	11.8733509234828	0	0	0	0.263852242744063	0	0	0	8.70712401055409	0	0	0	7.65171503957784	0	0	0	2.11081794195251	0	0	11.3456464379947
14463	22640	"Teanga"	57.31917	-7.28472	400.5	"AWI"	400.5	8634	10148	9330.5	0	0.29673590504451	0	0	0	0	13.6498516320475	0	0	0	39.7626112759644	0	14.2433234421365	0	0	0	0.890207715133531	0	0	0	9.79228486646884	0	0	0	8.90207715133531	0	0	0.29673590504451	0.890207715133531	0	0	11.2759643916914
14463	22640	"Teanga"	57.31917	-7.28472	408.5	"AWI"	408.5	8815.5	10307	9528.5	0	0	0	0	0	0	10.6145251396648	0	0	0	45.2513966480447	0	8.93854748603352	0	0.558659217877095	0	0.558659217877095	0	0	0	13.9664804469274	0	0	0	7.82122905027933	0	0	1.67597765363128	1.67597765363128	0	0	8.93854748603352
14463	22640	"Teanga"	57.31917	-7.28472	416.5	"AWI"	416.5	8935	10550.5	9716.5	0	0	0	0	0	0	17.1339563862928	0	0	0	44.5482866043614	0	8.09968847352025	0	0	0	1.24610591900312	0	0	0	8.72274143302181	0	0	0	7.16510903426791	0	0	0	3.42679127725857	0	0	9.65732087227414
14463	22640	"Teanga"	57.31917	-7.28472	424.5	"AWI"	424.5	9141	10714	9903	0	0	0	0	0	0	12.1661721068249	0	0	0	41.2462908011869	0	10.9792284866469	0	0	0	0	0	0	0	10.6824925816024	0	0	0	8.30860534124629	0	0	0	3.56083086053412	0	0.29673590504451	12.7596439169139
14463	22640	"Teanga"	57.31917	-7.28472	432.5	"AWI"	432.5	9270	10944.5	10085	0	0	0.357142857142857	0	0	0	17.8571428571429	0	0	0	44.6428571428571	0	5	0	0	0	1.78571428571429	0	0	0	9.28571428571429	0	0	0	5.35714285714286	0	0	1.07142857142857	3.21428571428571	0.357142857142857	0	11.0714285714286
14463	22640	"Teanga"	57.31917	-7.28472	440.5	"AWI"	440.5	9503.5	11084.5	10279.5	0	0	0	0	0	0	21.6666666666667	0	0	0	36.6666666666667	0	12.6666666666667	0	0	0	1	0	0	0	11.6666666666667	0	0	0	4.66666666666667	0	0	0	1	0.666666666666667	0	10
14463	22640	"Teanga"	57.31917	-7.28472	448.5	"AWI"	448.5	9671	11294.5	10480	0	0	0	0	0	0	16.40625	0	0	0	53.515625	0	5.078125	0	0	0	3.90625	0	0	0	10.9375	0	0	0	3.515625	0	0	0.390625	1.953125	0	0	4.296875
14463	22640	"Teanga"	57.31917	-7.28472	456.5	"AWI"	456.5	9984.5	11417	10645	0	0.253164556962025	0	0	0	0	16.2025316455696	0	0	0	49.3670886075949	0	11.3924050632911	0	0	0	2.0253164556962	0	0	0	8.86075949367089	0	0	0	1.77215189873418	0	0	0	2.53164556962025	0	0	7.59493670886076
14463	22640	"Teanga"	57.31917	-7.28472	464.5	"AWI"	464.5	10175.5	11601	10826	0	0.775193798449612	0	0	0	0	13.953488372093	0	0	0	41.4728682170543	0	22.8682170542636	0	0	0	7.36434108527132	0	0	0	9.30232558139535	0	0	0	1.16279069767442	0	0	0	1.16279069767442	0	0	1.93798449612403
14463	22640	"Teanga"	57.31917	-7.28472	472.5	"AWI"	472.5	10382	11764	11007	0	0.462962962962963	0	0	0	0	22.2222222222222	0	0	0	28.7037037037037	0	19.4444444444444	0	0	0	12.5	0	0	0	8.7962962962963	0	0	0	1.38888888888889	0	0	0.462962962962963	4.62962962962963	0	0	1.38888888888889
14463	22640	"Teanga"	57.31917	-7.28472	480.5	"AWI"	480.5	10509.5	12048	11186	0	0.75187969924812	0	0	0	0	14.2857142857143	0	0	0	12.781954887218	0	47.3684210526316	0	0	0	12.0300751879699	0	0	0	11.2781954887218	0	0	0	0	0	0	0	1.50375939849624	0	0	0
