"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Ilex"	"Indeterminable"	"Juglans"	"Juniperus"	"Linaceae"	"Myrica"	"Nartheciaceae"	"Onagraceae"	"Orobanchaceae"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
23911	41485	"Lough Mullaghlahan"	54.77523	-8.468418	1134	"AWI"	1134	8645	9294	8962	0	0	0	0	0	1	0	54	1	0	0	0	0	248	0	16	0	0	0	1	0	0	0	0	0	1	0	0	0	69	0	0	0	0	0	28	0	0	1	3	5	0	0	1	0	0	0	44	0
23911	41485	"Lough Mullaghlahan"	54.77523	-8.468418	1138	"AWI"	1138	8755	9522	9107	0	1	0	0	0	0	0	72	1	0	0	0	0	382	0	6	0	0	0	0	0	4	0	2	0	0	0	0	0	42	0	0	0	0	0	22	0	0	0	1	13	0	0	0	1	0	0	40	0
23911	41485	"Lough Mullaghlahan"	54.77523	-8.468418	1142	"AWI"	1142	8883	9752	9269	0	0	0	0	0	1	0	58	0	0	0	0	0	366	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	50	0	0	0	1	0	6	0	0	0	0	10	0	0	0	0	0	0	48	0
23911	41485	"Lough Mullaghlahan"	54.77523	-8.468418	1146	"AWI"	1146	8992	9894	9449	0	0	0	0	0	0	0	67	0	0	0	0	0	384	0	7	0	0	0	0	0	8	0	1	0	0	0	0	0	38	0	0	0	0	0	3	0	0	0	0	10	0	0	0	0	0	0	53	0
23911	41485	"Lough Mullaghlahan"	54.77523	-8.468418	1150	"AWI"	1150	9063	10163	9614	0	0	0	0	0	0	0	77	0	0	0	0	0	376	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	5	0	0	0	3	25	0	0	4	0	0	0	34	0
23911	41485	"Lough Mullaghlahan"	54.77523	-8.468418	1154	"AWI"	1154	9313	10224	9786	0	0	0	0	0	0	0	82	0	0	0	0	0	378	0	11	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	12	0	0	0	2	0	0	27	0
23911	41485	"Lough Mullaghlahan"	54.77523	-8.468418	1158	"AWI"	1158	9452	10335	9975	0	0	0	0	0	0	0	77	0	0	0	0	0	375	0	12	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	2	21	0	0	2	0	0	0	3	0
23911	41485	"Lough Mullaghlahan"	54.77523	-8.468418	1162	"AWI"	1162	9641	10453	10134	0	0	0	0	0	0	0	90	0	0	0	0	0	413	0	8	0	15	0	0	0	12	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	1	20	0	0	0	1	1	0	2	0
23911	41485	"Lough Mullaghlahan"	54.77523	-8.468418	1166	"AWI"	1166	9824	10555	10282	0	0	0	0	0	0	0	151	0	0	0	0	0	239	0	19	0	21	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	4	15	1	0	0	0	0	0	3	0
23911	41485	"Lough Mullaghlahan"	54.77523	-8.468418	1170	"AWI"	1170	9932	10827	10428	0	0	0	0	0	1	0	230	0	0	0	0	0	19	0	23	0	20	0	0	0	11	0	72	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	48	0	0	0	0	0	0	0	0
23911	41485	"Lough Mullaghlahan"	54.77523	-8.468418	1174	"AWI"	1174	10041	11009	10556	0	0	0	0	0	1	0	175	1	0	0	0	0	0	0	25	0	28	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	10	32	0	0	0	0	2	0	0	0
23911	41485	"Lough Mullaghlahan"	54.77523	-8.468418	1178	"AWI"	1178	10113	11276	10669	0	0	0	0	0	3	0	127	0	0	0	0	0	3	0	22	0	0	0	1	0	5	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	37	3	0	0	0	0	0	0	0
23911	41485	"Lough Mullaghlahan"	54.77523	-8.468418	1182	"AWI"	1182	10214	11485	10790	0	0	0	0	0	0	0	84	0	0	0	1	0	0	0	23	0	25	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	37	0	0	0	0	1	0	0	0
23911	41485	"Lough Mullaghlahan"	54.77523	-8.468418	1186	"AWI"	1186	10310	11637	10913	0	0	0	0	0	2	0	59	0	0	0	0	0	0	0	24	0	0	0	0	0	4	0	275	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	19	0	0	0	0	1	0	0	0
23911	41485	"Lough Mullaghlahan"	54.77523	-8.468418	1190	"AWI"	1190	10375	11857	11031	0	0	0	0	0	2	3	60	2	0	0	0	0	0	0	17	0	0	0	0	0	0	0	284	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8	26	0	0	0	0	1	0	0	1
23911	41485	"Lough Mullaghlahan"	54.77523	-8.468418	1204	"AWI"	1204	10744	12369	11465	0	0	0	1	0	2	0	103	0	0	0	0	0	1	0	27	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	38	0	0	0	0	1	0	0	0
23911	41485	"Lough Mullaghlahan"	54.77523	-8.468418	1210	"AWI"	1210	10858	12604	11655	0	0	1	0	0	1	3	30	3	0	0	0	0	0	0	34	0	0	0	0	0	6	0	286	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	9	0	0	0	0	1	0	0	0
23911	41485	"Lough Mullaghlahan"	54.77523	-8.468418	1218	"AWI"	1218	11093	12852	11911	0	1	0	0	0	2	0	13	1	0	0	1	0	0	0	39	0	0	0	0	0	5	0	19	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	30	9	3	0	0	0	0	0	0	0
23911	41485	"Lough Mullaghlahan"	54.77523	-8.468418	1226	"AWI"	1226	11326	13090	12180	0	0	0	0	0	14	2	2	2	0	0	3	0	0	0	116	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	32	1	0	0	0	1	0	0	0
23911	41485	"Lough Mullaghlahan"	54.77523	-8.468418	1234	"AWI"	1234	11568	13325	12443	0	0	0	0	0	29	0	8	2	0	0	8	0	0	0	72	0	0	0	0	0	3	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	30	4	0	0	0	3	0	0	0
23911	41485	"Lough Mullaghlahan"	54.77523	-8.468418	1242	"AWI"	1242	11792	13573	12698	0	0	0	1	0	12	3	13	2	0	0	2	0	1	0	176	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	22	27	9	0	0	0	11	0	0	1
23911	41485	"Lough Mullaghlahan"	54.77523	-8.468418	1250	"AWI"	1250	12024	13828	12954	0	0	0	2	0	3	0	12	1	0	0	2	0	0	0	82	0	0	0	0	0	1	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	10	2	0	0	0	6	0	0	0
23911	41485	"Lough Mullaghlahan"	54.77523	-8.468418	1258	"AWI"	1258	12313	14020	13206	0	0	0	1	0	4	0	23	5	0	0	1	2	0	0	64	0	0	0	0	0	1	0	161	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	14	4	0	1	0	0	4	0	0	2
23911	41485	"Lough Mullaghlahan"	54.77523	-8.468418	1266	"AWI"	1266	12584	14205	13457	0	0	0	0	0	1	0	19	0	0	0	0	0	1	0	87	0	0	0	0	0	4	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	10	1	0	0	0	4	0	0	0
23911	41485	"Lough Mullaghlahan"	54.77523	-8.468418	1274	"AWI"	1274	12917	14395	13709	0	0	1	1	0	1	0	33	0	0	0	1	1	0	0	43	0	0	0	0	0	3	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	0	0	0	1	0	0	1
23911	41485	"Lough Mullaghlahan"	54.77523	-8.468418	1282	"AWI"	1282	13267	14598	13950	0	0	0	0	0	2	0	15	2	0	0	0	0	0	0	100	0	0	0	0	0	7	0	111	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	15	13	0	0	0	0	3	0	0	2
23911	41485	"Lough Mullaghlahan"	54.77523	-8.468418	1290	"AWI"	1290	13609	14798	14182	1	0	0	2	0	2	3	14	4	0	0	1	0	0	0	107	0	0	0	0	0	4	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	16	0	0	0	0	2	0	0	0
23911	41485	"Lough Mullaghlahan"	54.77523	-8.468418	1298	"AWI"	1298	13802	15005	14370	0	0	0	0	0	4	5	10	1	0	0	0	0	0	0	28	0	22	0	0	0	3	0	6	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	72	44	0	0	0	0	0	0	0	0
23911	41485	"Lough Mullaghlahan"	54.77523	-8.468418	1306	"AWI"	1306	13915	15248	14535	0	2	1	0	0	9	0	6	10	0	0	0	0	0	3	10	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	6	3	0	0	0	1	0	0	0
23911	41485	"Lough Mullaghlahan"	54.77523	-8.468418	1314	"AWI"	1314	14042	15495	14698	0	3	1	0	0	27	0	12	18	0	0	0	0	2	0	17	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	10	0	0	0	2	1	0	0
