"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fagus"	"Ilex"	"Lamiaceae"	"Liliaceae"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rubiaceae"	"Rumex"	"Salix"	"Solanaceae"	"Tilia"	"Ulmus"	"Violaceae"
15939	24559	"Port-La-Croix"	47.33528	-2.87417	72	"AWI"	72	4010	4718	4381	1.08695652173913	44.0217391304348	0.543478260869565	0	0	7.06521739130435	0	0	0	0	3.80434782608696	1.6304347826087	0	0	0.543478260869565	0	0	1.08695652173913	24.4565217391304	0.543478260869565	0	0	4.34782608695652	10.8695652173913	0	0	0	0	0	0	0	0
15939	24559	"Port-La-Croix"	47.33528	-2.87417	75	"AWI"	75	4174	4865	4558	0.684931506849315	33.5616438356164	0.684931506849315	0	0	9.58904109589041	0	0	0	0	1.02739726027397	3.42465753424658	0	0	0	0	0	0.342465753424658	0	0	40.7534246575342	0	0	9.24657534246575	0	0	0	0	0	0.684931506849315	0	0
15939	24559	"Port-La-Croix"	47.33528	-2.87417	78	"AWI"	78	4325	4997	4693	5.19480519480519	11.6883116883117	3.8961038961039	0	0	0	1.2987012987013	1.2987012987013	0	0	9.09090909090909	31.1688311688312	0	0	0	0	0	1.2987012987013	0	0	0	0	1.2987012987013	29.8701298701299	0	0	0	0	0	2.5974025974026	1.2987012987013	0
15939	24559	"Port-La-Croix"	47.33528	-2.87417	81	"AWI"	81	4431	5192	4817	3.33333333333333	4.44444444444444	2.22222222222222	0	0	0	1.11111111111111	0	0	0	3.33333333333333	60	0	0	0	0	1.11111111111111	1.11111111111111	0	0	0	0	0	23.3333333333333	0	0	0	0	0	0	0	0
15939	24559	"Port-La-Croix"	47.33528	-2.87417	84	"AWI"	84	4525	5348	4940	5.5045871559633	3.6697247706422	0.917431192660551	0	0	0	1.8348623853211	0	0	0	5.5045871559633	55.045871559633	0	0	1.8348623853211	0	0	0	0	0.917431192660551	0	0	0	22.0183486238532	0	0	0	0.917431192660551	0	0.917431192660551	0.917431192660551	0
15939	24559	"Port-La-Croix"	47.33528	-2.87417	87	"AWI"	87	4642	5488	5057	6.12244897959184	0	2.04081632653061	0	0	51.0204081632653	0	0	0	0	4.08163265306122	0	0	0	0	0	0	0	0	0	0	0	0	28.5714285714286	0	2.04081632653061	0	2.04081632653061	0	0	4.08163265306122	0
15939	24559	"Port-La-Croix"	47.33528	-2.87417	90	"AWI"	90	4735	5640	5180	6.25	18.75	12.5	0	0	0	0	0	0	0	0	6.25	0	0	0	0	0	0	0	0	0	0	12.5	37.5	0	0	0	0	0	6.25	0	0
15939	24559	"Port-La-Croix"	47.33528	-2.87417	93	"AWI"	93	4866	5721	5305	1.63934426229508	0	0	0	0	68.8524590163934	0	1.63934426229508	0	0	4.91803278688525	8.19672131147541	0	0	0	0	0	0	0	0	0	0	3.27868852459016	6.55737704918033	0	3.27868852459016	0	0	0	0	1.63934426229508	0
15939	24559	"Port-La-Croix"	47.33528	-2.87417	96	"AWI"	96	4980	5845	5428	0.823045267489712	0.823045267489712	0.411522633744856	0	0	0	0	0.823045267489712	0	0	2.05761316872428	1.64609053497942	0	0	0	0	0	0	0	0	86.0082304526749	0	0.411522633744856	5.76131687242798	0	0.411522633744856	0	0.411522633744856	0	0.411522633744856	0	0
15939	24559	"Port-La-Croix"	47.33528	-2.87417	99	"AWI"	99	5076	5962	5553	8.33333333333333	16.6666666666667	0	0	0	0	0	0	0	0	8.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	66.6666666666667	0	0	0	0	0	0	0	0
15939	24559	"Port-La-Croix"	47.33528	-2.87417	102	"AWI"	102	5177	6107	5668	1.23456790123457	3.7037037037037	0	0	0	0	0	0	0	0	1.23456790123457	81.4814814814815	0	0	0	0	0	0	0	1.23456790123457	0	0	1.23456790123457	8.64197530864197	0	0	0	1.23456790123457	0	0	0	0
15939	24559	"Port-La-Croix"	47.33528	-2.87417	105	"AWI"	105	5248	6304	5769	1.0752688172043	8.60215053763441	0	0	0	0	0	0	0	0	3.2258064516129	83.8709677419355	0	0	0	0	0	0	0	0	0	0	0	2.1505376344086	0	1.0752688172043	0	0	0	0	0	0
15939	24559	"Port-La-Croix"	47.33528	-2.87417	110	"AWI"	110	5403	6602	5945	1.42857142857143	14.7619047619048	0.476190476190476	0	0	0	0.476190476190476	0	0	0	1.9047619047619	23.3333333333333	0	0	0	0	0	0	4.28571428571429	0.476190476190476	41.4285714285714	0	0.476190476190476	10	0	0	0	0.952380952380952	0	0	0	0
15939	24559	"Port-La-Croix"	47.33528	-2.87417	120	"AWI"	120	5676	7098	6313	0.806451612903226	1.61290322580645	0	0	0.403225806451613	0	0.403225806451613	0	0	0	3.2258064516129	22.1774193548387	0.403225806451613	0	0	0	0	0.806451612903226	0	0	68.1451612903226	0	0.806451612903226	1.20967741935484	0	0	0	0	0	0	0	0
15939	24559	"Port-La-Croix"	47.33528	-2.87417	130	"AWI"	130	5941	7625	6698	0	9.09090909090909	2.65151515151515	0	0	0	1.89393939393939	0	0	0	0.757575757575758	22.7272727272727	0.378787878787879	0	0.378787878787879	0	0	0.378787878787879	5.68181818181818	0.378787878787879	37.1212121212121	0	1.89393939393939	15.9090909090909	0	0	0	0.378787878787879	0	0.378787878787879	0	0
15939	24559	"Port-La-Croix"	47.33528	-2.87417	140	"AWI"	140	6224	8112	7060	0.408163265306122	9.38775510204082	0.408163265306122	0	0.408163265306122	0	0.816326530612245	0	0.408163265306122	0	1.63265306122449	31.0204081632653	0	0	0	0	0	0.816326530612245	3.26530612244898	0	36.734693877551	0	1.63265306122449	13.0612244897959	0	0	0	0	0	0	0	0
15939	24559	"Port-La-Croix"	47.33528	-2.87417	150	"AWI"	150	6510	8564	7437	1.81818181818182	4.54545454545455	0.454545454545455	0	0	0	0	0	0	0	1.36363636363636	35.4545454545455	0	0	0	0	0	0.454545454545455	7.72727272727273	0.909090909090909	34.5454545454545	0	5	7.72727272727273	0	0	0	0	0	0	0	0
15939	24559	"Port-La-Croix"	47.33528	-2.87417	160	"AWI"	160	6796	9024	7820	0.625	18.125	2.5	0	0	0	1.25	0	0	0	3.75	57.5	0	0	0	0	0	0	5.625	0.625	0	0	1.25	8.75	0	0	0	0	0	0	0	0
15939	24559	"Port-La-Croix"	47.33528	-2.87417	170	"AWI"	170	7110	9477	8192	0.757575757575758	17.4242424242424	0	0	1.51515151515152	0	0.757575757575758	0	0	0	3.03030303030303	56.0606060606061	0	0	0	0	0	2.27272727272727	10.6060606060606	0	0	0	1.51515151515152	6.06060606060606	0	0	0	0	0	0	0	0
