"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cedrus"	"Celastraceae"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Juniperus"	"Lamiaceae"	"Larix"	"Ligustrum"	"Liliaceae"	"Lythraceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
3410	4418	"Lac de Siguret"	44.61361	6.55694	442	"AWI"	442	16219	18972	17464	0	0	0	1	0	7	0	34	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	444	"AWI"	444	16307	19493	17705	0	0	0	1	0	11	0	38	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	446	"AWI"	446	16575	19698	17947	0	0	0	0	0	7	0	64	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	448	"AWI"	448	16760	19939	18204	0	0	0	0	0	7	0	33	0	0	0	0	0	0	0	0	0	0	3	5	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	450	"AWI"	450	16880	20294	18464	0	0	0	1	1	12	0	62	0	0	0	0	0	0	0	1	0	0	3	5	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	2	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	452	"AWI"	452	17062	20667	18712	0	0	0	0	0	2	0	10	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	454	"AWI"	454	17386	20817	18987	0	0	0	1	0	6	0	12	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	456	"AWI"	456	17543	21020	19259	0	0	0	1	2	29	0	55	0	0	0	0	0	0	0	0	0	0	2	40	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	1	3	2	0	2	0	0	4	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	458	"AWI"	458	17684	21260	19516	0	0	0	7	1	36	0	41	0	0	0	0	0	0	0	1	0	0	1	50	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	2	6	0	1	0	0	12	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	459	"AWI"	459	17762	21435	19647	0	0	0	6	2	40	0	21	0	0	0	0	0	0	0	0	0	0	4	55	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	94	0	0	0	36	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	460	"AWI"	460	17937	21524	19779	0	0	0	7	1	53	0	10	0	0	0	0	5	0	0	1	0	0	0	45	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	2	0	0	3	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	461	"AWI"	461	18125	21596	19913	0	0	0	20	1	83	0	7	0	0	0	0	0	1	0	2	0	0	0	13	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	1	0	0	0	0	3	2	3	0	0	0	0	2	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	462	"AWI"	462	18285	21668	20056	0	0	0	11	3	85	0	3	0	0	0	0	0	3	0	4	0	0	2	6	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	7	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	464	"AWI"	464	18455	21818	20358	0	0	0	17	2	63	0	7	0	0	0	0	5	2	0	1	0	0	0	17	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	1	2	0	1	0	0	2	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	466	"AWI"	466	18627	22061	20649	0	0	0	16	2	78	0	4	0	0	0	0	0	1	0	2	0	0	5	10	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	4	0	0	3	0	0	4	1	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	468	"AWI"	468	18996	22225	20915	0	0	0	15	3	100	0	7	0	0	0	0	0	1	0	4	0	0	5	11	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	5	3	0	0	0	0	0	10	1	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	470	"AWI"	470	19378	22313	21167	0	0	0	14	0	100	0	8	0	0	0	0	3	0	0	0	0	0	2	17	0	0	0	0	0	0	0	73	1	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	2	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	472	"AWI"	472	19644	22420	21429	0	0	0	16	1	50	0	5	0	0	0	0	0	2	0	1	0	0	1	6	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	1	37	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	3	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	474	"AWI"	474	19877	22604	21689	0	0	0	12	2	57	0	8	0	0	0	0	0	0	0	1	0	0	0	13	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	8	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	476	"AWI"	476	20428	22700	21908	0	0	0	19	2	71	0	3	0	0	0	0	3	1	0	3	0	0	3	10	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	1	0	0	0	0	2	2	1	0	1	0	0	0	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	478	"AWI"	478	21083	22761	22135	0	0	0	25	1	90	0	3	0	0	0	0	0	1	0	3	0	0	5	8	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	480	"AWI"	480	21634	22837	22360	0	0	0	20	1	78	0	1	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	4	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	482	"AWI"	482	21960	22981	22620	0	0	0	18	1	84	0	8	0	2	0	0	8	1	0	2	0	0	1	6	0	0	0	0	0	0	1	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	2	0	0	0	0	5	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	484	"AWI"	484	22388	23058	22822	0	0	0	15	2	67	0	6	0	0	0	0	0	0	0	1	0	0	0	9	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	2	0	0	6	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	488	"AWI"	488	22699	23778	23163	0	0	0	25	0	111	0	9	0	0	0	0	0	0	0	2	0	0	3	5	0	0	0	0	0	0	0	67	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	1	0	0	3	1	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	490	"AWI"	490	22787	24247	23325	0	0	0	25	3	100	0	9	0	0	0	0	4	1	0	4	0	0	1	4	0	0	0	0	0	0	0	17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	5	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	492	"AWI"	492	22927	24404	23512	0	0	0	23	4	102	0	4	0	0	0	0	0	1	0	3	0	0	3	7	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	8	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	494	"AWI"	494	23014	24622	23690	0	0	0	26	1	100	0	2	0	2	0	0	0	0	0	3	0	0	0	5	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	1	0	0	4	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	496	"AWI"	496	23072	24933	23858	0	0	0	28	4	100	0	4	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	1	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	1	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	498	"AWI"	498	23194	25201	24011	0	0	0	11	2	71	0	7	0	0	0	0	0	1	0	4	1	0	3	2	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	2	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	500	"AWI"	500	23330	25329	24183	0	0	0	21	0	130	0	5	0	0	0	0	3	0	0	3	0	0	3	11	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	3	2	0	0	1	0	0	8	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	502	"AWI"	502	23431	25481	24343	0	0	0	31	0	75	0	5	0	0	0	0	0	1	0	3	0	0	5	4	0	0	0	0	0	1	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	504	"AWI"	504	23510	25708	24522	0	0	0	17	0	107	0	3	0	0	0	0	5	0	0	2	0	0	1	4	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	1	0	0	5	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	506	"AWI"	506	23663	25908	24692	0	0	0	29	1	101	0	4	0	0	0	0	0	0	0	3	0	0	4	5	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	508	"AWI"	508	23848	26068	24862	0	0	0	23	1	101	0	1	0	0	1	0	0	1	0	1	0	0	2	7	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	3	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	510	"AWI"	510	23964	26291	25047	0	0	0	26	2	100	0	1	0	0	0	0	0	0	0	1	0	0	6	3	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	2	1	2	0	1	0	0	6	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	512	"AWI"	512	24047	26542	25208	0	0	0	16	1	101	0	0	0	0	0	0	0	1	0	4	0	0	2	4	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	3	0	0	1	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	514	"AWI"	514	24202	26824	25394	0	0	0	26	0	115	0	2	0	0	0	0	0	0	0	2	0	0	4	2	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	1	1	0	3	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	516	"AWI"	516	24338	27169	25589	0	0	0	17	0	67	0	2	0	0	0	0	0	1	0	2	0	0	0	2	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	9	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	518	"AWI"	518	24435	27619	25781	0	0	0	36	0	105	0	2	0	0	0	0	5	0	0	1	0	0	4	1	0	0	0	0	0	0	0	11	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	3	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	520	"AWI"	520	24495	28095	25954	0	0	0	8	1	40	0	40	0	0	0	5	0	1	0	1	0	24	10	2	0	0	0	0	7	0	0	7	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	17	0	12	0	0	0	1	1	0	0	0	0	1	0	4	1	0	0
