"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fraxinus"	"Ilex"	"Indeterminable"	"Lamiaceae"	"Malvaceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"
23804	41243	"Tilbury Fort"	51.45583	0.37611	471	"AWI"	471	4003	4383	4175	0	9.50570342205323	0.380228136882129	0	0	0.380228136882129	0	0.380228136882129	1.14068441064639	0	0	0	40.6844106463878	2.28136882129278	0	0	0	1.14068441064639	0	0	0	0	0	3.04182509505703	0	0	0	0	0	32.6996197718631	0	0	0	0	0	0	0	0	0	7.22433460076046	1.14068441064639
23804	41243	"Tilbury Fort"	51.45583	0.37611	479	"AWI"	479	4176	4614	4367	0	7.74410774410774	0	0	0.336700336700337	0.673400673400673	0	0.673400673400673	0	0	0	0	35.6902356902357	0	0	0	0	0.336700336700337	0	0	0	0	0	0.673400673400673	0	0	17.1717171717172	0	0	29.6296296296296	0	0	0	0	0	0.336700336700337	0	1.68350168350168	0	4.37710437710438	0.673400673400673
23804	41243	"Tilbury Fort"	51.45583	0.37611	487	"AWI"	487	4420	4782	4552	0	9.96677740863787	0.996677740863787	0.664451827242525	0.332225913621262	0.332225913621262	0	1.32890365448505	0	0	0	0	31.2292358803987	0.332225913621262	0	0	0	0.332225913621262	0	0	0	0	0	0.664451827242525	0	0	9.96677740863787	0	0	29.5681063122924	0	0	0	0	0	3.98671096345515	0	0.996677740863787	0	7.30897009966777	1.99335548172757
23804	41243	"Tilbury Fort"	51.45583	0.37611	495	"AWI"	495	4579	5085	4797	0	9.09090909090909	0.757575757575758	0.757575757575758	0.757575757575758	0	0	1.13636363636364	0	0	0	0	49.2424242424242	0.378787878787879	0	0	0	0.378787878787879	0	0	0	0	0	0.757575757575758	0	0	0	0	0	33.3333333333333	0	0.378787878787879	0	0	0	0	0	0	0	2.27272727272727	0.757575757575758
23804	41243	"Tilbury Fort"	51.45583	0.37611	503	"AWI"	503	4780	5361	5071	0	4.16666666666667	2.08333333333333	2.43055555555556	0	0	0	1.73611111111111	0.694444444444444	0	0	0	29.1666666666667	12.1527777777778	0	0	0	2.08333333333333	0	1.38888888888889	0	0	0	0.694444444444444	0	0	0	0	0	41.3194444444444	0	0	0	0	0	0.347222222222222	0	0	0	1.38888888888889	0.347222222222222
23804	41243	"Tilbury Fort"	51.45583	0.37611	511	"AWI"	511	5028	5549	5322	0.335570469798658	4.02684563758389	15.7718120805369	4.02684563758389	0	0	0	0.335570469798658	0	0	0	0	19.4630872483221	7.71812080536913	0	0	0	2.3489932885906	0	0	0	0.335570469798658	0	0.671140939597315	0	0	12.0805369127517	0	0	28.5234899328859	0	0	0	1.34228187919463	0	0.335570469798658	0	0	0	2.01342281879195	0.671140939597315
23804	41243	"Tilbury Fort"	51.45583	0.37611	519	"AWI"	519	5425	5695	5578	0	1.953125	16.796875	7.8125	0	0	0	1.5625	0	0	0	0	14.84375	9.765625	0	0	0	1.171875	0	0.390625	0	0	0	1.5625	0	0	0	0	0	39.453125	0	0	0	0.78125	0	0	0	0.78125	0	1.953125	1.171875
23804	41243	"Tilbury Fort"	51.45583	0.37611	527	"AWI"	527	5553	5958	5744	0	5	4.5	2.5	0	0.5	0	2	0	0	0	1.5	11.5	9.5	0	0.5	0	2	0	0	0	0	0	2.5	0	0	0	0	0	49.5	0	0	0	0.5	0	1	0	0	0	5	2
23804	41243	"Tilbury Fort"	51.45583	0.37611	535	"AWI"	535	5698	6159	5918	0	2.01612903225806	1.20967741935484	0.403225806451613	0	0.403225806451613	0	0.403225806451613	0.403225806451613	0	0	0	13.3064516129032	11.6935483870968	0.403225806451613	0	0	5.64516129032258	0	1.20967741935484	0	1.61290322580645	0	2.01612903225806	0	0	24.1935483870968	0	0	26.2096774193548	0	0	0	0	0	0	0	0	0	6.85483870967742	2.01612903225806
23804	41243	"Tilbury Fort"	51.45583	0.37611	543	"AWI"	543	5861	6317	6100	0	5.86319218241042	4.56026058631922	0.325732899022801	0.325732899022801	0	0	1.30293159609121	0	0	0	0	8.79478827361564	13.0293159609121	0	0	0	2.93159609120521	0	0.651465798045603	0	0.325732899022801	0	1.30293159609121	0	0	18.2410423452769	0	0	32.8990228013029	0	0	0	0	0	0.325732899022801	0	0	0	4.23452768729642	4.88599348534202
23804	41243	"Tilbury Fort"	51.45583	0.37611	551	"AWI"	551	6065	6466	6280	0	5.66666666666667	0.666666666666667	0	0.333333333333333	0	0	1	0	0	0	0	13.3333333333333	19.3333333333333	0.333333333333333	0	0	2.66666666666667	0	0	0	0	0	2	0	0	16	0	0	29.3333333333333	0	0	0	0	0	0.333333333333333	0	0	0	3.33333333333333	5.66666666666667
23804	41243	"Tilbury Fort"	51.45583	0.37611	559	"AWI"	559	6326	6603	6452	0	4.37710437710438	6.73400673400673	2.35690235690236	0.673400673400673	0	0	0.336700336700337	0	0	0	0	14.1414141414141	8.41750841750842	0	0	0	2.35690235690236	0	0	0	0	0	1.01010101010101	0	0	25.2525252525253	0	0	26.5993265993266	0	0	0	0	0	0.336700336700337	0	0	0	5.05050505050505	2.35690235690236
23804	41243	"Tilbury Fort"	51.45583	0.37611	567	"AWI"	567	6464	6934	6643	0	4.93421052631579	3.94736842105263	0.986842105263158	0	0	0	1.64473684210526	0	0	0	0	20.7236842105263	0.657894736842105	0	0	0	1.97368421052632	0	0	0	0.328947368421053	0	2.30263157894737	0	0	28.6184210526316	0	0	27.9605263157895	0	0	0	0	0	0.328947368421053	0	0	0	3.61842105263158	1.97368421052632
23804	41243	"Tilbury Fort"	51.45583	0.37611	575	"AWI"	575	6588	7262	6843	0	6.93069306930693	5.28052805280528	0	0	0.33003300330033	0	1.65016501650165	0	0	0	0	23.7623762376238	1.32013201320132	0	0	0	1.65016501650165	0	0	0	0	0	3.63036303630363	0	0	20.4620462046205	0	0	28.0528052805281	0	0	0	0	0	0	0	0	0	3.96039603960396	2.97029702970297
23804	41243	"Tilbury Fort"	51.45583	0.37611	583	"AWI"	583	6722	7512	7043	0	5.859375	12.890625	0	0.78125	0	0	1.171875	0	0.390625	0	0	27.734375	3.125	0	0	0	3.515625	0	0.78125	0	0	0	4.6875	0	0	0	0	0	30.46875	0	0	0	0	0	0	0	0	0	2.734375	5.859375
23804	41243	"Tilbury Fort"	51.45583	0.37611	591	"AWI"	591	6863	7795	7248	0	4.57516339869281	6.5359477124183	0	0	0.326797385620915	0	0.326797385620915	0	0	0	0	22.2222222222222	3.59477124183007	0	0	0	0	0	0.980392156862745	0	0	0	7.84313725490196	0	0	22.2222222222222	0	0	25.1633986928105	0	0	0	0.326797385620915	0	0.326797385620915	0	0	0	1.63398692810458	3.92156862745098
23804	41243	"Tilbury Fort"	51.45583	0.37611	599	"AWI"	599	7021	8065	7453	0	3.83275261324042	8.71080139372822	0	0.348432055749129	0.696864111498258	0	1.39372822299652	0	0	0	0	24.0418118466899	2.09059233449477	0	0	0	1.04529616724739	0	0	0	0	0	12.1951219512195	0	0	0	0	0	38.6759581881533	0	0	0	0	0	0.696864111498258	0	0	0	3.48432055749129	2.78745644599303
23804	41243	"Tilbury Fort"	51.45583	0.37611	607	"AWI"	607	7169	8310	7662	0	3.3112582781457	5.96026490066225	0	0.33112582781457	0.662251655629139	0	0.993377483443709	0	0	0	0	19.5364238410596	3.64238410596026	0	0	0	1.32450331125828	0	0	0	0	0.33112582781457	15.5629139072848	0	0	14.5695364238411	0	0	27.1523178807947	0	0	0	0	0	1.32450331125828	0	0	0.33112582781457	2.64900662251656	2.31788079470199
23804	41243	"Tilbury Fort"	51.45583	0.37611	615	"AWI"	615	7333	8577	7863	0	3.67892976588629	3.67892976588629	0.334448160535117	0.334448160535117	0	0	1.00334448160535	0.668896321070234	0	0	0	11.371237458194	6.68896321070234	0	0	0	1.00334448160535	1.00334448160535	0	0	0.334448160535117	0.334448160535117	34.7826086956522	0	0	7.35785953177258	0	0	22.4080267558528	0	0	0	0	0	0.334448160535117	0	0	0	0.668896321070234	4.0133779264214
23804	41243	"Tilbury Fort"	51.45583	0.37611	623	"AWI"	623	7486	8830	8063	0	4.06779661016949	5.08474576271187	0.338983050847458	0.338983050847458	0	0	1.01694915254237	0.338983050847458	0	0	0	11.5254237288136	7.45762711864407	0	0	0	1.01694915254237	0.338983050847458	0.677966101694915	0	0	1.01694915254237	28.135593220339	0	0	4.06779661016949	0	0	26.7796610169492	0	0	0	0	0	1.69491525423729	0	0	0	3.05084745762712	3.05084745762712
23804	41243	"Tilbury Fort"	51.45583	0.37611	631	"AWI"	631	7664	9079	8268	0	7.42049469964664	7.77385159010601	0	0	0.353356890459364	0	0.706713780918728	1.76678445229682	0	0.353356890459364	0	19.7879858657244	3.18021201413428	0	0	0	0.706713780918728	0.353356890459364	0.706713780918728	0	0	0.353356890459364	13.7809187279152	0	0	0	0	0	32.5088339222615	0	0	0	0	0	2.12014134275618	0	0	0	2.82685512367491	5.30035335689046
23804	41243	"Tilbury Fort"	51.45583	0.37611	639	"AWI"	639	7838	9305	8472	0	12.4513618677043	6.6147859922179	0	0	1.55642023346304	0	0.778210116731518	0	0.389105058365759	0	0	27.6264591439689	4.28015564202335	0	0	0	0.389105058365759	0	0	0	0	0	12.4513618677043	0	0	0	0	0	26.8482490272374	0	0	0	0.389105058365759	0	0	0	0	0	1.55642023346304	4.66926070038911
