"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Corylus"	"Cyperaceae"	"Dioscoreaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Melanthiaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
26062	45210	"Chalkney wood"	51.91361	0.72333	22.8	"AWI"	22.8	5.2	42.8	23	0.103092783505155	0.206185567010309	2.37113402061856	1.23711340206186	0	0	0.103092783505155	0.103092783505155	0	0	5.4639175257732	0.103092783505155	0.206185567010309	0	0	0	9.89690721649485	4.43298969072165	0.618556701030928	0	0	0.206185567010309	0	0.103092783505155	1.23711340206186	0	0.103092783505155	0	0	0	0	0	0	0	0	0	2.06185567010309	0	0	0.515463917525773	0	17.0103092783505	0	0	0	49.7938144329897	1.34020618556701	0	0.206185567010309	0	1.03092783505155	0	0	0	0.206185567010309	0	0	0	0.309278350515464	0.824742268041237	0.206185567010309
26062	45210	"Chalkney wood"	51.91361	0.72333	24.4	"AWI"	24.4	9.8	55.6	30.6	0	0	1.43149284253579	2.65848670756646	0	0	0.102249488752556	0	0.408997955010225	0	3.16973415132924	0	0.511247443762781	0	0	0	5.41922290388548	6.74846625766871	0.102249488752556	0	0	0.408997955010225	0	0	0.81799591002045	0	0.102249488752556	0	0	0	0	0	0	0	0	0	1.94274028629857	0	0	1.02249488752556	0	18.7116564417178	0	0	0	51.2269938650307	0.204498977505113	0	0.102249488752556	0.408997955010225	1.43149284253579	0.102249488752556	0	0	0.102249488752556	0.511247443762781	0	0	0.102249488752556	1.73824130879346	0.511247443762781
26062	45210	"Chalkney wood"	51.91361	0.72333	26	"AWI"	26	23	74	45	0	0.0975609756097561	2.63414634146341	1.75609756097561	0	0	0.390243902439024	0	1.75609756097561	0	2.73170731707317	0.0975609756097561	0.780487804878049	0	0	0	1.65853658536585	5.65853658536585	1.26829268292683	0	0	0.0975609756097561	0.780487804878049	0.195121951219512	0.878048780487805	0	0	0	0	0	0	0	0	0	0	0	0.780487804878049	0	0	0.390243902439024	0	18.5365853658537	0	0	1.07317073170732	53.4634146341463	0.292682926829268	0	0	0	2.53658536585366	0	0	0.0975609756097561	0	0.0975609756097561	0	0	0.0975609756097561	1.26829268292683	0.585365853658537
26062	45210	"Chalkney wood"	51.91361	0.72333	27.7	"AWI"	27.7	30.8	114.2	64.7	0.103199174406605	0	4.02476780185759	0.412796697626419	0.103199174406605	0	0	0.103199174406605	0.619195046439629	0	2.99277605779154	0	0.206398348813209	0	0	0	1.65118679050568	7.01754385964912	0.928792569659443	0	0	0.206398348813209	0	0.103199174406605	1.96078431372549	0	0.103199174406605	0	0	0	0	0	0	0	0	0	0.619195046439629	0	0	0.619195046439629	0	20.2270381836945	0.206398348813209	0	0	50.5675954592363	1.44478844169247	0	0	0	4.02476780185759	0	0	0.103199174406605	0.103199174406605	0.412796697626419	0	0	0.103199174406605	0.722394220846233	0.309597523219814
26062	45210	"Chalkney wood"	51.91361	0.72333	29.3	"AWI"	29.3	36.6	159	81.3	0	0	3.93700787401575	0.295275590551181	0	0	0	0	0.688976377952756	0	0.78740157480315	0	0.295275590551181	0	0	0	0.78740157480315	7.57874015748032	0.984251968503937	0	0	0	0	0.0984251968503937	1.37795275590551	0	0.0984251968503937	1.37795275590551	0	0	0	0	0	0	0	0	1.08267716535433	0	0	0.0984251968503937	0	26.3779527559055	0	0	0	47.4409448818898	0.196850393700787	0	0	0	4.52755905511811	0.196850393700787	0	0.0984251968503937	0.0984251968503937	0.393700787401575	0	0	0	1.18110236220472	0
26062	45210	"Chalkney wood"	51.91361	0.72333	32.5	"AWI"	32.5	68.5	277	151.5	0	0.316789862724393	4.32946145723337	0.105596620908131	0	0	0	0.105596620908131	0.844772967265047	0	1.26715945089757	0	0.422386483632524	0	0	0	0.211193241816262	7.70855332629356	0.633579725448786	0	0	0.105596620908131	0	0.105596620908131	1.3727560718057	0	0	0	0	0	0	0	0	0	0	0	1.68954593453009	0	0	0.105596620908131	0	33.3685322069694	0	0	0	40.2323125659979	0.422386483632524	0	0.316789862724393	0	4.4350580781415	0.633579725448786	0	0	0.316789862724393	0.105596620908131	0	0	0.105596620908131	0.633579725448786	0.105596620908131
26062	45210	"Chalkney wood"	51.91361	0.72333	35.6	"AWI"	35.6	98.6	437.4	223.4	0	0.098135426889107	5.00490677134446	0	0	0	0	0	0.588812561334642	0	0.294406280667321	0	0.490677134445535	0	0	0	0.196270853778214	8.63591756624141	0.588812561334642	0	0	0	0	0.098135426889107	1.4720314033366	0	0	0	0	0	0	0	0	0	0	0	0.98135426889107	0	0	0	0	16.48675171737	0	0	0	56.0353287536801	0.196270853778214	0	0	0	6.86947988223749	0.294406280667321	0	0.196270853778214	0.294406280667321	0.294406280667321	0	0	0.294406280667321	0.588812561334642	0
26062	45210	"Chalkney wood"	51.91361	0.72333	38.8	"AWI"	38.8	145.8	516	314.6	0	0.285171102661597	2.75665399239544	0.0950570342205323	0	0	0.0950570342205323	0	0.570342205323194	0	1.52091254752852	0	0.760456273764259	0	0	0	0.285171102661597	5.41825095057034	1.23574144486692	0	0	0	0	0.190114068441065	0.950570342205323	0	0.190114068441065	0	0	0	0	0	0	0	0	0	0.475285171102662	0	0	0.190114068441065	0	12.2623574144487	0	0.0950570342205323	0	64.4486692015209	0.190114068441065	0	0	0	6.55893536121673	0	0	0	0	0.190114068441065	0	0	0.190114068441065	0.855513307984791	0.190114068441065
26062	45210	"Chalkney wood"	51.91361	0.72333	42	"AWI"	42	216	593	401	0	0.189035916824197	4.63137996219282	0.378071833648393	0	0	0	0.0945179584120983	0.378071833648393	0	0.472589792060492	0	0.756143667296786	0	0	0	0.0945179584120983	9.26275992438563	0.283553875236295	0	0	0	0	0.189035916824197	0.945179584120983	0	0	0	0.0945179584120983	0	0	0	0	0	0	0	0.189035916824197	0	0	0	0	13.5160680529301	0	0	0	62.0982986767486	0.378071833648393	0	0	0	4.53686200378072	0	0	0	0.189035916824197	0.56710775047259	0	0	0.0945179584120983	0.661625708884688	0
26062	45210	"Chalkney wood"	51.91361	0.72333	45.3	"AWI"	45.3	273.7	668.6	493.2	0	0.337457817772778	25.0843644544432	0.562429696287964	0	0	0.112485939257593	0.112485939257593	0.337457817772778	0	1.12485939257593	0	1.01237345331834	0	0	0	0.224971878515186	21.5973003374578	0	0.112485939257593	0	0.224971878515186	0	0.112485939257593	3.71203599550056	0	0	5.06186726659168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.3588301462317	0.449943757030371	0	0	0	5.06186726659168	0.449943757030371	0	0	0.112485939257593	0.78740157480315	0	0	0	3.93700787401575	0.112485939257593
26062	45210	"Chalkney wood"	51.91361	0.72333	48.5	"AWI"	48.5	391.5	711.5	576	0	0.0959692898272553	36.852207293666	0.0959692898272553	0.0959692898272553	0	0.191938579654511	0	0.191938579654511	0	0.863723608445297	0	0.0959692898272553	0	0	0	0	22.3608445297505	0.191938579654511	0.0959692898272553	0	0.0959692898272553	0	0	2.01535508637236	0	0.0959692898272553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.2687140115163	0	0	0	18.3301343570058	0.383877159309021	0	0	0	2.97504798464491	0.287907869481766	0	0	0.0959692898272553	0.0959692898272553	0	0	0.0959692898272553	3.74280230326296	0.383877159309021
26062	45210	"Chalkney wood"	51.91361	0.72333	51.6	"AWI"	51.6	455.2	770.6	646.4	0	0.109051254089422	52.3446019629226	0.218102508178844	0	0	0	0	0.218102508178844	0	2.72628135223555	0	0.218102508178844	0	0	0	0	11.7775354416576	0.763358778625954	0	0	0	0	0	1.19956379498364	0	0	0	0	0	0	0	0	0	0	0	0.218102508178844	0.109051254089422	0	0.109051254089422	0	0	0	0	0	23.773173391494	0.218102508178844	0	0.109051254089422	0	3.16248636859324	0	0	0	0	0	0	0	0	1.9629225736096	0.763358778625954
