"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Apocynaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asphodelaceae"	"Asteraceae"	"Berberidaceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cistaceae"	"Colchicaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Crataegus"	"Cyperaceae"	"Datiscaceae"	"Elaeagnaceae"	"Ephedraceae"	"Euphorbiaceae"	"Fabaceae"	"Fraxinus"	"Genista"	"Geraniaceae"	"Heliotropium"	"Hypericaceae"	"Iridaceae"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Loranthaceae"	"Lythraceae"	"Malvaceae"	"Nitrariaceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Paliurus"	"Papaveraceae"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Tamarix"	"Thalictrum"	"Thymelaeaceae"	"Ulmus"	"Urticaceae"	"Violaceae"	"Vitaceae"	"Zygophyllaceae"
3155	4103	"Huleh"	33.10556	35.52833	1285	"AWI"	1285	13796	15095	14321	0	0	0	0.161812297734628	0	0	0	0	0.161812297734628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.77993527508091	0.323624595469256	0	0	0	0	0.809061488673139	0	0	0	0	0	0	0	0	0	0	0.485436893203883	0	0	0	0	0.161812297734628	0	0	0	0.161812297734628	0.809061488673139	0	0.323624595469256	0	27.3462783171521	0	0	0	0	63.2686084142395	2.58899676375405	0	0	0	0	0.485436893203883	0.647249190938511	0	0	0	0	0.323624595469256	0	0	0	0	0.161812297734628	0	0
3155	4103	"Huleh"	33.10556	35.52833	1310	"AWI"	1310	14123	15676	14796	0	0	0	0.142045454545455	0	0	0	0	0	0	0	0	0.142045454545455	0	0	0	0	0	0	0.284090909090909	0	0	0	0	0	0	2.27272727272727	0.568181818181818	0	0	0	0	0.568181818181818	0	0	0	0.142045454545455	0	0	0	0	0	0	1.98863636363636	0	0	0.426136363636364	0	0	0	0	0	0.426136363636364	0.994318181818182	0	0.426136363636364	0	23.1534090909091	0	0	0	0	62.5	3.40909090909091	0	0	0	0	0	1.70454545454545	0	0	0	0	0	0	0	0	0	0	0.852272727272727	0
3155	4103	"Huleh"	33.10556	35.52833	1330	"AWI"	1330	14436	16086	15171	0	0	0	0.134228187919463	0	0	0.134228187919463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.56375838926174	1.0738255033557	0	0	0	0	1.34228187919463	0	0	0.134228187919463	0	0.134228187919463	0	0	0	0	0	1.0738255033557	0	0	0.268456375838926	0	0.134228187919463	0	0	0	0.536912751677852	2.14765100671141	0	1.87919463087248	0.134228187919463	26.0402684563758	0	0	0	0	50.0671140939597	4.96644295302013	0	0	0	0.939597315436242	0	3.08724832214765	0.134228187919463	0	0	0	0	0.134228187919463	0	0	0	0	0.939597315436242	0
3155	4103	"Huleh"	33.10556	35.52833	1340	"AWI"	1340	14575	16309	15360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.5512978986403	0.370828182941904	0	0	0	0	0.370828182941904	0	0	0	0	0	0.247218788627936	0	0	0	0	2.10135970333745	0	0	0	0	0	0	0	0.123609394313968	0.370828182941904	2.22496909765142	0	0.741656365883807	0	28.5537700865266	0	0	0	0	54.2645241038319	2.10135970333745	0	0	0	0.865265760197775	0	0.618046971569839	0	0	0	0	0	0	0	0	0	0	0.494437577255871	0
3155	4103	"Huleh"	33.10556	35.52833	1360	"AWI"	1360	14908	16719	15749	0.104602510460251	0.104602510460251	0	0	0	0	0.104602510460251	0	0.209205020920502	0	0	0	0	0	0.104602510460251	0	0	0	0	0.209205020920502	0	0	0	0	0	0	5.1255230125523	0.627615062761506	0	0	0	0	0.941422594142259	0	0	0	0	0	0.313807531380753	0	0	0	0	1.98744769874477	0	0	0.313807531380753	0	0	0	0	0	0.313807531380753	1.25523012552301	0	2.71966527196653	0	37.0292887029289	0	0	0	0	40.1673640167364	3.45188284518828	0	0.313807531380753	0	0.836820083682008	0	2.51046025104602	0	0	0	0	0	0.104602510460251	0	0	0	0	1.04602510460251	0.104602510460251
3155	4103	"Huleh"	33.10556	35.52833	1390	"AWI"	1390	15408	17338	16322	0	0	0	0.278940027894003	0	0	0	0	0.139470013947001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74198047419805	0.418410041841004	0	0	0	0	1.25523012552301	0	0	0	0	0	0.278940027894003	0	0	0	0	1.11576011157601	0	0	0	0	0.139470013947001	0	0	0	1.11576011157601	1.11576011157601	0	1.11576011157601	0	38.2147838214784	0	0	0	0	41.8410041841004	3.06834030683403	0	0	0	1.11576011157601	1.95258019525802	1.39470013947001	0	0	0	0	0	0.139470013947001	0	0	0	0	0.557880055788006	0
3155	4103	"Huleh"	33.10556	35.52833	1420	"AWI"	1420	15923	17896	16894	0	0	0	0	0	0	0	0	0	0	0	0	0.417536534446764	0	0	0	0	0	0	0.208768267223382	0	0	0	0	0	0	6.47181628392484	0.417536534446764	0	0.417536534446764	0	0	1.46137787056367	0	0	0	0	0	0	0	0	0	0	1.67014613778706	0	0	0.208768267223382	0	0.208768267223382	0	0	0	0.626304801670146	0.417536534446764	0	0.835073068893528	0	44.0501043841336	0	0	0	0	32.1503131524008	2.08768267223382	0	0	0	1.25260960334029	3.54906054279749	2.08768267223382	0	0	0	0	0	0	0	0	0	0	1.46137787056367	0
3155	4103	"Huleh"	33.10556	35.52833	1450	"AWI"	1450	16463	18465	17459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33955857385399	0	0	0	0	0	0.169779286926995	0	0	0	0	0	5.43293718166384	0.33955857385399	0.169779286926995	0	0	0	0.67911714770798	0	0	0	0	0	0	0	0	0	0	1.18845500848896	0.169779286926995	0.169779286926995	0.169779286926995	0	0	0	0	0	0.509337860780985	0	0	0.169779286926995	0	48.5568760611205	0	0	0	0	32.76740237691	3.2258064516129	0	0	0	2.20713073005093	0	3.05602716468591	0	0	0	0	0	0.169779286926995	0	0	0	0	0.509337860780985	0
3155	4103	"Huleh"	33.10556	35.52833	1475	"AWI"	1475	16930	18907	17938	0.373831775700935	0.186915887850467	0	0.373831775700935	0	0	0	0	0	0	0	0	0	0	0.373831775700935	0	0	0	0	0.373831775700935	0	0	0	0	0.186915887850467	0	10.2803738317757	0.560747663551402	0.186915887850467	0.560747663551402	0	0	3.55140186915888	0	0	0	0	0	0.560747663551402	0.747663551401869	0	0	0	0.186915887850467	0	0	0	0	0.186915887850467	0.186915887850467	0	0.186915887850467	0.747663551401869	0	0	0	0	51.214953271028	0	0	0	0	22.803738317757	0.560747663551402	0	0	0	0	0	5.42056074766355	0	0	0	0	0	0	0	0	0	0	0.186915887850467	0
3155	4103	"Huleh"	33.10556	35.52833	1490	"AWI"	1490	17195	19206	18221	0	0	0	0.427350427350427	0	0	0	0	0	0	0	0	0	0	0.854700854700855	0	0	0	0	0	0	0	0	0	0	0	14.1025641025641	0	0	0	0	0	2.13675213675214	0	0	0	0	0	0	0	0	0	0	0.427350427350427	0	0	0	0	0	0	0	0	0.854700854700855	0	0	0	0	50.8547008547009	0	0	0	0	25.2136752136752	1.28205128205128	0	0	0	0	0	2.99145299145299	0.427350427350427	0	0	0	0.427350427350427	0	0	0	0	0	0	0
3155	4103	"Huleh"	33.10556	35.52833	1500	"AWI"	1500	17394	19380	18412	0	0	0	0.346020761245675	0	0	0	0	0	0	0	0	0	0	0.346020761245675	0	0	0	0	0.69204152249135	0	0	0	0	0	0	12.1107266435986	0.346020761245675	0	0	0	0	2.07612456747405	0	0	0	0	0	0	0	0	0	0	0.346020761245675	0	0	0	0	0.346020761245675	0	0	0	0.69204152249135	0	0	0	0	55.7093425605536	0	0.346020761245675	0	0	19.0311418685121	1.73010380622837	0	0	0	1.3840830449827	0	4.49826989619377	0	0	0	0	0	0	0	0	0	0	0	0
3155	4103	"Huleh"	33.10556	35.52833	1530	"AWI"	1530	17992	19881	18979	0	0	0	0.242130750605327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.242130750605327	0	0	0	0	0	0	12.3486682808717	0.484261501210654	0.484261501210654	0.726392251815981	0	0	1.69491525423729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.726392251815981	0	0	0.726392251815981	0	53.9951573849879	0	0	0	0	24.2130750605327	0.726392251815981	0	0	0	0	0	3.38983050847458	0	0	0	0	0	0	0	0	0	0	0	0
3155	4103	"Huleh"	33.10556	35.52833	1540	"AWI"	1540	18202	20051	19175	0.436681222707424	0	0	0	0	0	0	0	0	0	0	0.436681222707424	0	0	0.436681222707424	0	0	0	0	0	0	0	0	0	0	0	10.9170305676856	0.873362445414847	0.436681222707424	0.873362445414847	0	0	1.74672489082969	0	0.436681222707424	0	0	0	0	0	0	0	0	0.436681222707424	0.436681222707424	0.436681222707424	0	0	0	0	0	0	0.436681222707424	0	0	0.436681222707424	0	51.0917030567686	0	0	0	0	26.2008733624454	0.873362445414847	0	0	0	0	0	2.62008733624454	0.436681222707424	0	0	0	0	0	0	0	0	0	0	0
3155	4103	"Huleh"	33.10556	35.52833	1570	"AWI"	1570	18796	20556	19737	0	0.107642626480086	0	0.107642626480086	0	0	0.322927879440258	10.7642626480086	0	0	0	0	0.107642626480086	0	0.753498385360603	0	0	0	0	0.107642626480086	0	0	0	0	0	0	7.85791173304629	0	0	0.215285252960172	0	0	1.72228202368138	0	0	0	0	0	0.753498385360603	0	0	0	0	0.322927879440258	0	0	0.322927879440258	0	0	0	0	0	0.645855758880517	0.215285252960172	0	0.322927879440258	0	45.5328310010764	0	0	0	0.215285252960172	23.2508073196986	1.50699677072121	0	0.215285252960172	0	0	0	3.65984930032293	0	0	0	0	0.430570505920344	0.215285252960172	0.107642626480086	0	0	0	0.215285252960172	0
3155	4103	"Huleh"	33.10556	35.52833	1590	"AWI"	1590	19226	20865	20105	0.784313725490196	0	0	0	0	0	0	0	0	0	0	0	0	0	0.392156862745098	0	0	0	0	0.392156862745098	0	0	0	0	0	0	7.05882352941176	0	0	0	0	0	2.35294117647059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.74509803921569	0	0	0	0	61.1764705882353	0	0	0	0	17.6470588235294	0.784313725490196	0	0	0	0	0	6.27450980392157	0.392156862745098	0	0	0	0	0	0	0	0	0	0	0
3155	4103	"Huleh"	33.10556	35.52833	1600	"AWI"	1600	19419	21015	20305	0.475059382422803	0	0	0	0	0	0	10.4513064133017	0	0	0	0	0	0	0.237529691211401	0	0	0	0	0.237529691211401	0	0	0	0	0	0	13.7767220902613	0	0	0	0	0	1.66270783847981	0	0	0	0	0	0.237529691211401	0	0	0	0	0	0.237529691211401	0	0	0	0	0	0	0	1.90023752969121	0	0	0.237529691211401	0	48.9311163895487	0	0	0	0	16.3895486935867	0.712589073634204	0	0	0	0	0	3.80047505938242	0	0	0	0	0	0.475059382422803	0	0.237529691211401	0	0	0	0
3155	4103	"Huleh"	33.10556	35.52833	1612	"AWI"	1612	19651	21216	20523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.418410041841004	0	0.418410041841004	0	0	0	0	20.0836820083682	0	0	0	0	0	2.51046025104602	0	0	0	0	0	0	0	0	0	0	0.418410041841004	0	0	0	0	0	0	0	0	2.51046025104602	0	0	0	0	47.6987447698745	0	0	0	0	23.8493723849372	0	0	0	0	0	0	2.09205020920502	0	0	0	0	0	0	0	0	0	0	0	0
3155	4103	"Huleh"	33.10556	35.52833	1625	"AWI"	1625	19879	21475	20744	0	0	0	0	0	0	0	7.31070496083551	0	0	0	0.261096605744125	0	0	0.522193211488251	0	0	0	0.261096605744125	0.261096605744125	0.261096605744125	0	0	0.261096605744125	0	0	13.0548302872063	0	0.261096605744125	0	0	0	2.34986945169713	0	0	0	0	0	0.261096605744125	0	0	0.261096605744125	0.261096605744125	0.261096605744125	0	0	0	0	0	0	0	0	2.088772845953	0	0	0.261096605744125	0	50.9138381201044	0	0	0	0	16.710182767624	0	0	0	0	0	0	3.91644908616188	0	0	0	0	0	0	0	0	0	0	0.261096605744125	0
