"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asphodelaceae"	"Asteraceae"	"Berberidaceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Colchicaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crataegus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Genista"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Malvaceae"	"Olea"	"Oleaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Paliurus"	"Papaveraceae"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnaceae"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
3164	4114	"Ioannina I"	39.7625	20.73056	190	"AWI"	190	6095	8432	7192	1.55482815057283	0.16366612111293	0.409165302782324	0	0	0	0	1.14566284779051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7823240589198	0	11.9476268412439	0	0	0	0	0	0.245499181669394	0	0	0	0.0818330605564648	0	0	0	0	0.0818330605564648	0	0.16366612111293	0	0	0	0	0	7.61047463175123	0	0	0	0	4.90998363338789	0.736497545008183	0	0	0	38.5433715220949	0	0	0	25.8592471358429	0.0818330605564648	0	0	0	0	0.0818330605564648	0	0	0	0	0	0	0	0	0.327332242225859	1.88216039279869	1.30932896890344	0	0	0.0818330605564648
3164	4114	"Ioannina I"	39.7625	20.73056	195	"AWI"	195	6440	8608	7402	1.21951219512195	0	0.457317073170732	0	0	0	0	0	0	0	0	0	0.152439024390244	0	0	0	0	0	0	0	0	0	0	0	0	2.89634146341463	0	18.2926829268293	0	0	0	0	0	0.152439024390244	0	0	0	0.152439024390244	0	0	0	0	0.152439024390244	0	0	0	0	0	0	0.152439024390244	3.50609756097561	0	0	0	0	3.8109756097561	0.609756097560976	0	0	0	33.8414634146341	0	0	0	30.030487804878	0	0	0	0	0	0.152439024390244	0	0.457317073170732	0	0	0	0.152439024390244	0	0	0.304878048780488	1.3719512195122	1.67682926829268	0	0.152439024390244	0.304878048780488
3164	4114	"Ioannina I"	39.7625	20.73056	205	"AWI"	205	6911	9110	7928	0.188679245283019	0.0943396226415094	1.9811320754717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.05660377358491	0	18.0188679245283	0	0	0.188679245283019	0	0	0.0943396226415094	0	0	0	0	0	0	0	0	0	0	0.0943396226415094	0	0	0	0	0	0	0	0	0	0	5.56603773584906	0	0	0	0	43.1132075471698	0	0	0	15.7547169811321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.77358490566038	1.9811320754717	0	0	0.0943396226415094
3164	4114	"Ioannina I"	39.7625	20.73056	210	"AWI"	210	7074	9534	8206	0.339366515837104	1.13122171945701	1.01809954751131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.37556561085973	0.113122171945701	1.80995475113122	0	0	0	0	0	0.113122171945701	0	0	0	0	0	0	0	0	0	0	0.226244343891403	0	0	0	0	0	0	0	0	0	0	6.22171945701357	0.565610859728507	0	0	0	53.6199095022624	0	0	0	28.2805429864253	0	0	0	0	0	0.113122171945701	0	0.113122171945701	0	0	0	0	0	0	0.113122171945701	0	3.73303167420814	0.113122171945701	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	220	"AWI"	220	7545	10194	8799	0.32133676092545	0.19280205655527	1.22107969151671	0	0	0	0	1.02827763496144	0	0	0	0	0	0	0	0	0.06426735218509	0	0	0	0	0	0	0	0	3.08483290488432	0	1.15681233933162	0	0	0.06426735218509	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06426735218509	0	0	0	0	0	0.12853470437018	0	0	0	0	2.95629820051414	1.47814910025707	0	0	0	53.6632390745501	0	0	0	29.6272493573265	0	0	0	0	0	0.32133676092545	0	0.12853470437018	0	0	0	0	0	0	0	2.37789203084833	1.99228791773779	0	0	0.12853470437018
3164	4114	"Ioannina I"	39.7625	20.73056	230	"AWI"	230	8041	10756	9405	0.269299820466786	0.269299820466786	0.538599640933573	0	0.0897666068222621	0	0.179533213644524	0.718132854578097	0	0	0	0	0	0	0	0	0	0.0897666068222621	0	0	0	0	0	0	0	2.6032315978456	0	8.43806104129264	0	0	0	0	0	0.0897666068222621	0	0	0	0	0	0	0	0	0	0	0.0897666068222621	0	0	0	0	0	0	0	0	0	0	2.96229802513465	1.52603231597846	0	0	0	39.2280071813285	0	0	0	38.7791741472172	0.0897666068222621	0	0	0	0	0.0897666068222621	0	0.0897666068222621	0	0	0	0	0.0897666068222621	0	0	2.69299820466786	1.07719928186715	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	245	"AWI"	245	8975	11373	10308	0.180940892641737	0.060313630880579	0.844390832328106	0	0	0	0.120627261761158	0	0	0	0	0	0.180940892641737	0	0	0	0	0	0	0	0.060313630880579	0	0	0	0	1.50784077201448	0	7.59951749095295	0	0.180940892641737	0	0	0	0.180940892641737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.542822677925211	0	0.060313630880579	0.060313630880579	0	3.13630880579011	1.38721351025332	0	0	0	43.0639324487334	0	0	0.120627261761158	37.394451145959	0.180940892641737	0	0	0	0	0.180940892641737	0	0	0	0	0	0	0	0	0.241254523522316	1.08564535585042	1.56815440289505	0	0	0.060313630880579
3164	4114	"Ioannina I"	39.7625	20.73056	250	"AWI"	250	9216	11629	10620	0.0750187546886722	0.150037509377344	0.975243810952738	0	0	0	0	1.3503375843961	0	0	0	0	0.750187546886722	0	0	0	0	0	0	0	0	0	0	0	0	1.3503375843961	0	2.85071267816954	0	0	0.0750187546886722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.225056264066016	0	0	0	0	1.72543135783946	4.80120030007502	0	0	0	41.9354838709677	0	0	0	41.0352588147037	0.0750187546886722	0	0	0	0	0.300075018754689	0	0.0750187546886722	0	0	0	0	0	0	0.225056264066016	0.375093773443361	1.42535633908477	0	0	0.225056264066016
3164	4114	"Ioannina I"	39.7625	20.73056	260	"AWI"	260	9958	12020	11226	0.166666666666667	0.166666666666667	1	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	1.16666666666667	0	6.41666666666667	0	0.833333333333333	0	0	0	0.0833333333333333	0	0	0	0	0	0	0	0	0	0	0.0833333333333333	0	0	0	0	0	0.25	0	0	0	0	2.58333333333333	0.833333333333333	0	0	0	50.5833333333333	0	0	0	32.4166666666667	0.0833333333333333	0	0	0	0	0.583333333333333	0	0	0	0	0	0	0	0	0.166666666666667	0.5	1.41666666666667	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	270	"AWI"	270	11250	12382	11760	0.862068965517241	0.28735632183908	0.862068965517241	0	0	0	0	13.2183908045977	0	0	0	0	0.574712643678161	0	0	0	0	0.28735632183908	0	0	0	0	0	0	0	0.574712643678161	0	8.9080459770115	0	2.29885057471264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0574712643678	0.862068965517241	0	0	0	0	0	0	0	60.0574712643678	0.28735632183908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.862068965517241	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	280	"AWI"	280	11590	13015	12199	2.65848670756646	0.204498977505113	0.81799591002045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.81799591002045	0	10.0204498977505	0	0.408997955010225	0	0	0	0	0	0	0	0.204498977505113	0	0	0	0	0	0	0	0	0	0	0	0	0.613496932515337	0	0	0	0	11.4519427402863	0	0	0	0	50.1022494887526	0	0	0	21.6768916155419	0	0	0	0	0	0.613496932515337	0	0	0	0	0	0	0	0	0.408997955010225	0	0	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	290	"AWI"	290	11896	13751	12674	3.93474088291747	0.191938579654511	0.671785028790787	0	0	0	0	15.6429942418426	0	0	0	0	0.767754318618042	0	0	0	0	0	0	0	0	0	0	0	0	0.191938579654511	0	10.1727447216891	0	0.767754318618042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.82341650671785	0	0	0	0	19.0019193857965	0.191938579654511	0	0	0	31.0940499040307	0	0	0	12.9558541266795	0	0	0	0	0	1.34357005758157	0	0.0959692898272553	0	0	0	0	0	0	0.575815738963532	0	0.575815738963532	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	305	"AWI"	305	12380	14895	13392	10.9298531810767	0	0.32626427406199	0	0	0	0	0	0	0	0	0	0.978792822185971	0	0	0	0	0	0	0	0	0	0	0	0	0.815660685154975	0	18.9233278955954	0	0.978792822185971	0.163132137030995	0	0	0.163132137030995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.93637846655791	0	0	0	0	40.2936378466558	0.489396411092985	0	0	0	0	0	0	0	18.2707993474715	0	0	0	0	0	2.44698205546493	0	0	0	0	0	0	0	0	0.32626427406199	0.163132137030995	1.79445350734095	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	315	"AWI"	315	12680	15605	13873	2.17194570135747	0.180995475113122	0.0904977375565611	0	0	0	0	0	0	0	0	0	1.26696832579186	0	0	0	0	0.180995475113122	0	0	0.0904977375565611	0	0	0	0	0.904977375565611	0	6.9683257918552	0	0.271493212669683	0	0	0	0.452488687782805	0	0	0	0	0.0904977375565611	0	0	0	0	0	0	0	0	0	0	0	1.53846153846154	0	0	0	0	15.4751131221719	0	0	0	0	55.0226244343891	0	0	0	11.2217194570136	0	0	0	0	0	3.07692307692308	0	0	0	0	0	0	0	0	0.633484162895928	0.0904977375565611	0.271493212669683	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	325	"AWI"	325	12988	16268	14352	3.4375	0	0.3125	0	0	0	0	18.125	0	0	0	0	1.71875	0	0	0.15625	0	0.15625	0	0	0	0	0	0	0	0.46875	0	9.375	0	0.3125	0	0	0	0.15625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15625	1.875	0	0	0	0	13.59375	0	0	0	0	37.8125	0	0	0	8.59375	0	0	0	0	0	2.5	0	0.15625	0	0	0	0	0	0	0.625	0.15625	0.3125	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	330	"AWI"	330	13133	16641	14593	3.04761904761905	0.19047619047619	0.380952380952381	0	0.19047619047619	0.952380952380952	0	14.6666666666667	0	0	0	0	0.571428571428571	0	0	0	0.19047619047619	0	0	0	0	0	0	0	0	0.380952380952381	0	12.952380952381	0	0	0	0	0	0.19047619047619	0	0	0	0	0.19047619047619	0	0	0	0	0	0	0	0	0	0	0	2.47619047619048	0	0	0	0	10.6666666666667	0	0	0	0	38.4761904761905	0	0	0	10.4761904761905	0	0	0	0	0	1.9047619047619	0	0	0	0	0	0	0	0.19047619047619	1.52380952380952	0	0.380952380952381	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	336	"AWI"	336	13382	16964	14885	4.95049504950495	0	0.495049504950495	0	0	0	0	14.1914191419142	0	0	0	0	0.165016501650165	0	0	0	0.165016501650165	0	0	0	0	0	0	0	0	0.165016501650165	0	10.3960396039604	0	0.495049504950495	0	0	0	0.66006600660066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165016501650165	0.99009900990099	0	0	0	0	20.6270627062706	0	0	0	0	30.5280528052805	0	0	0	11.7161716171617	0	0	0	0	0	3.13531353135314	0	0	0	0	0	0	0	0	0.99009900990099	0	0.165016501650165	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	345	"AWI"	345	13723	17518	15324	5.16236469608659	0.499583680266445	0.249791840133222	0	0	0	0	12.9891756869276	0	0	0	0	0.999167360532889	0	0	0.0832639467110741	0	0	0	0	0	0	0	0	0	0.166527893422148	0	18.6511240632806	0.166527893422148	0.666111573688593	0	0	0	0.749375520399667	0	0	0	0	0	0.0832639467110741	0	0	0.0832639467110741	0	0	0	0	0	0	0	1.16569525395504	0	0	0	0	25.9783513738551	0	0	0	0	22.6477935054122	0	0	0	7.82681099084097	0.0832639467110741	0	0	0	0	0.249791840133222	0	0	0	0	0	0	0	0	0.832639467110741	0.249791840133222	0.333055786844296	0.0832639467110741	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	350	"AWI"	350	13879	17922	15565	3.43891402714932	0.0904977375565611	0.180995475113122	0	0.0904977375565611	0	0	18.4615384615385	0	0	0	0	1.6289592760181	0	0	0	0	0	0	0	0	0	0	0	0	0.180995475113122	0	12.1266968325792	0.180995475113122	0.361990950226244	0	0	0	0.633484162895928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.904977375565611	0	0	0	0	17.8280542986425	0.0904977375565611	0	0	0	34.2081447963801	0	0	0	6.5158371040724	0	0	0	0	0	1.90045248868778	0	0	0	0	0	0	0	0	0.723981900452489	0.180995475113122	0.271493212669683	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	359	"AWI"	359	14223	18378	15994	3.86473429951691	0.241545893719807	0.36231884057971	0	0	0	0	15.7004830917874	0	0	0	0	0.966183574879227	0	0	0	0	0	0	0	0	0	0	0	0	0.483091787439614	0	12.43961352657	0	0	0	0	0	0.120772946859903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20772946859903	0	0	0	0	17.0289855072464	0	0	0	0.120772946859903	35.7487922705314	0	0	0	8.21256038647343	0	0	0	0	0	1.93236714975845	0	0	0	0	0	0	0	0	1.20772946859903	0.120772946859903	0.241545893719807	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	370	"AWI"	370	14649	19062	16527	1.66503428011753	0	0.0979431929480901	0	0	0	0	0	0	0	0	0	0.587659157688541	0	0	0	0.0979431929480901	0	0	0	0	0	0	0.19588638589618	0	0.39177277179236	0	16.7482859941234	0	0.489715964740451	0	0	0	0.685602350636631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29382957884427	0	0	0	0	20.3721841332027	0	0	0	0	45.0538687561215	0	0	0	9.20666013712047	0.0979431929480901	0	0	0	0	2.35063663075416	0	0	0	0	0	0	0	0	0.979431929480901	0.19588638589618	0.489715964740451	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	380	"AWI"	380	15014	19629	17035	0.974658869395711	0.194931773879142	0.194931773879142	8.57699805068226	0	0	0	20.8576998050682	0	0	0	0	3.50877192982456	0	0	0	0.194931773879142	0.194931773879142	0	0	0	0	0	0	0	0.584795321637427	0	10.3313840155945	0	0.584795321637427	0	0	0	0.389863547758285	0	0	0	0.194931773879142	0	0	0	0	0	0	0	0	0	0	0	0	1.364522417154	0	0	0	0	5.45808966861598	0	0	0	0.194931773879142	33.9181286549708	0	0	0	7.40740740740741	0	0	0	0	0	2.14424951267056	0	0.194931773879142	0	0	0	0	0	0	1.55945419103314	0.194931773879142	0.779727095516569	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	390	"AWI"	390	15386	20155	17518	1.14107883817427	0	0.103734439834025	0	0	0	0	7.98755186721992	0	0	0	0	1.2448132780083	0	0	0	0	0	0	0	0	0	0	0	0	0.103734439834025	0	21.5767634854772	0.311203319502075	0	0	0	0	0.311203319502075	0	0	0	0	0	0	0	0	0.103734439834025	0.103734439834025	0	0	0	0	0	0	0	0	0	0	0	9.43983402489627	0	0	0	0	49.4813278008299	0	0	0	5.29045643153527	0.103734439834025	0	0	0	0	1.45228215767635	0	0	0	0	0	0	0	0	0.726141078838174	0	0.518672199170124	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	405	"AWI"	405	15982	20986	18245	1.52091254752852	0	0.380228136882129	0	0	0	0	0	0	0	0	0	0.253485424588086	0	0	0	0	0	0	0	0	0	0	0	0	0.126742712294043	0	44.6134347275032	0	0	0	0	0	0.126742712294043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.88593155893536	0	0	0	0	35.8681875792142	0	0	0.126742712294043	3.80228136882129	0	0	0	0	0	1.90114068441065	0	0	0	0	0	0	0	0	0.760456273764259	0.126742712294043	0.506970849176172	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	420	"AWI"	420	16602	21848	18972	0.104275286757039	0.104275286757039	0.312825860271116	0	0	1.56412930135558	0	16.6840458811262	0	0	0	0	1.14702815432742	0	0	0	0	0.104275286757039	0	0	0	0	0	0	0	0	0	18.873826903024	0.312825860271116	0	0.104275286757039	0	0	0.208550573514077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04275286757039	0	0.104275286757039	0	0	4.48383733055266	0	0	0	0	45.7768508863399	0	0	0	6.36079249217935	0.208550573514077	0	0	0	0	0.72992700729927	0	0.104275286757039	0	0	0	0	0	0	1.04275286757039	0.312825860271116	0.312825860271116	0	0	0
