"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Lythraceae"	"Malvaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
15904	24481	"La Guérivière"	46.96361	-0.91917	330	"AWI"	330	11057	11614	11302	0	0	0	1.10497237569061	7.73480662983425	0	1.10497237569061	0	1.10497237569061	0	0.552486187845304	0.552486187845304	0	0	1.65745856353591	0	0	0	1.10497237569061	4.41988950276243	0	0	1.10497237569061	0	0	0	0	0	0	0	1.10497237569061	0	1.10497237569061	0	0	0	13.2596685082873	0.552486187845304	0	0	0	0	0	0	1.10497237569061	0	0	4.41988950276243	0	0	55.2486187845304	0	0	0	0.552486187845304	0	2.20994475138122	0	0	0	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	335	"AWI"	335	11131	11676	11360	0	0	0	1.65745856353591	21.5469613259669	0	1.65745856353591	0	3.31491712707182	0	1.10497237569061	0	0	0	1.10497237569061	0	0	0	0.552486187845304	1.65745856353591	0	0	0.552486187845304	0	0	0	0	0	0	0	4.97237569060773	0	1.10497237569061	0	0	0	20.9944751381215	0.552486187845304	0	0	0	0	0	0	0	0	0	12.1546961325967	0.552486187845304	0	24.8618784530387	0	0	0	0	0	1.65745856353591	0	0	0	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	340	"AWI"	340	11204	11741	11420	0	0	3.37837837837838	0.675675675675676	19.5945945945946	0	1.35135135135135	0	6.75675675675676	0.675675675675676	0	0	0	0	2.02702702702703	0	0	0	0.675675675675676	7.43243243243243	0	0	0	0	0	0	0	0	0	0	5.40540540540541	0	0	0.675675675675676	0	0	22.972972972973	0.675675675675676	0	0	0	0	0	0	0.675675675675676	0	0	9.45945945945946	0.675675675675676	0	15.5405405405405	0	0	0	0	0	1.35135135135135	0	0	0	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	345	"AWI"	345	11264	11812	11483	0	0	0	0	10.9243697478992	0	0.840336134453782	0	6.72268907563025	0	2.52100840336134	0	0	0	0	0	0	0	0	9.2436974789916	0	0	0	0	0	0	0	0	0	0	1.68067226890756	0	0	0	0	0	34.453781512605	0	0	0	0	0	0	0	0	0	0	0	0	0	27.7310924369748	0	0	0	2.52100840336134	0	3.36134453781513	0	0	0	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	350	"AWI"	350	11294	11915	11548	0	0	1.9047619047619	1.9047619047619	10.4761904761905	0	2.85714285714286	0	6.66666666666667	0	0.952380952380952	1.9047619047619	0	0	2.85714285714286	0	0	0	1.9047619047619	27.6190476190476	0	0	0	0	0	0	0	0	0	0	4.76190476190476	0	1.9047619047619	0	0	0	20.952380952381	0.952380952380952	0	0	0	0.952380952380952	0	0	1.9047619047619	2.85714285714286	0	0	0	0	0.952380952380952	0	0	0	0.952380952380952	0	3.80952380952381	0.952380952380952	0	0	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	355	"AWI"	355	11342	11987	11609	0	0	1	2	9	0	5	0	11	0	0	0	0	0	2	0	0	0	1	22	0	0	0	0	1	0	0	0	0	0	4	1	1	0	0	0	34	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	360	"AWI"	360	11377	12081	11669	0	0	1.6	0	17.6	0	18.4	0	5.6	0.8	0	1.6	0	0	1.6	0	0	0	0.8	28	0	0	0	0	0	0	0	0	0	0	3.2	0	0	0	0	0	12.8	0	0	0	0	0	0	0	1.6	0	0	0	1.6	0	2.4	0	0	0	0	0	2.4	0	0	0	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	365	"AWI"	365	11417	12186	11726	0	0	0	0	12.2137404580153	0	1.52671755725191	0	14.5038167938931	0	0.763358778625954	0.763358778625954	0.763358778625954	0	0	0	0	0	2.29007633587786	23.6641221374046	0	0	0.763358778625954	0	0	0	0	0	0	0.763358778625954	3.05343511450382	0	0	0	0	0	21.3740458015267	0	0	0	0	0	0	0	3.81679389312977	0	0	6.10687022900763	0	0	3.05343511450382	0	0	0	0.763358778625954	0	3.81679389312977	0	0	0	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	370	"AWI"	370	11480	12249	11794	0	0	0	7.97101449275362	6.52173913043478	0	11.5942028985507	0	7.2463768115942	2.89855072463768	0	0.72463768115942	0	0	0	0	0	0	1.44927536231884	24.6376811594203	0	0	0	0	0	0	0	0	0	0	5.07246376811594	0	0	0	0	0	23.9130434782609	0.72463768115942	0	0	0	0	0	0	2.17391304347826	0	0	0	0	0	2.17391304347826	0	0	0	0	0	2.89855072463768	0	0	0	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	375	"AWI"	375	11525	12319	11856	0	0	1.42857142857143	5	5.71428571428571	0	12.1428571428571	0	5.71428571428571	1.42857142857143	0.714285714285714	1.42857142857143	0	0	1.42857142857143	0	0	0	0.714285714285714	19.2857142857143	2.14285714285714	0	0	0	0	0	0	0	0	0	9.28571428571429	0	0	0	0	0	17.8571428571429	2.85714285714286	0	0	0	0.714285714285714	0	0	0.714285714285714	0	0	6.42857142857143	0	0	1.42857142857143	0	0	0	2.14285714285714	0	1.42857142857143	0	0	0	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	380	"AWI"	380	11589	12391	11919	0	0	0.675675675675676	0	8.10810810810811	0	2.02702702702703	0	4.72972972972973	1.35135135135135	0.675675675675676	0.675675675675676	0	0	0.675675675675676	0	0	0	0.675675675675676	9.45945945945946	0	0	0.675675675675676	0	1.35135135135135	0	0.675675675675676	0	0	0	4.05405405405405	0	1.35135135135135	0	0	0	16.2162162162162	1.35135135135135	0	0	0	0	0	0	2.02702702702703	2.02702702702703	0	0	0	12.1621621621622	21.6216216216216	0	0	0	1.35135135135135	0	5.40540540540541	0	0.675675675675676	0	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	390	"AWI"	390	11687	12632	12063	0	0	0	0	14.1843971631206	0	7.09219858156028	0	7.09219858156028	0	4.9645390070922	0.709219858156028	0	0	1.41843971631206	0	0	0	3.54609929078014	2.83687943262411	0	0	0	0	0.709219858156028	0	0	0	0	0	4.25531914893617	0	0	0	0	0	39.7163120567376	0	0	0	0	0	0	0	0.709219858156028	0	0	0	0.709219858156028	0	10.6382978723404	0	0	0	0	0	0.709219858156028	0	0	0	0	0	0.709219858156028
