"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fagus"	"Fraxinus"	"Juglans"	"Lamiaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Primulaceae"	"Quercus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Violaceae"
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	545	"AWI"	545	5958	7374	6491	0	0	50	0	0	0	0	0	49	0	0	23	0	0	0	0	3	0	0	0	0	64	0	0	0	24	0	0	0	0	1	0	0	2	10	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	550	"AWI"	550	6007	7467	6577	0	0	44	0	0	1	1	0	44	0	0	32	2	0	0	0	6	0	0	0	0	58	0	0	0	28	0	0	0	0	0	0	0	9	12	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	555	"AWI"	555	6043	7582	6659	0	0	51	0	0	0	1	0	37	0	0	27	2	0	0	0	4	0	0	0	0	68	0	0	0	23	0	0	0	0	0	0	0	6	13	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	560	"AWI"	560	6072	7716	6738	1	0	41	0	0	0	0	0	33	0	0	22	1	0	0	0	3	0	0	0	0	78	0	0	0	28	0	0	0	0	0	0	0	2	16	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	565	"AWI"	565	6153	7799	6820	0	0	49	0	0	0	0	0	38	0	0	30	4	0	0	0	3	0	0	0	0	79	0	0	0	20	0	0	0	0	0	0	0	3	11	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	570	"AWI"	570	6212	7895	6900	0	0	49	0	0	0	0	0	27	0	0	32	1	0	0	0	4	0	0	0	1	80	0	0	0	22	0	0	0	1	0	0	0	5	10	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	575	"AWI"	575	6258	7993	6984	0	0	54	0	0	0	0	0	41	0	0	34	3	0	0	0	1	0	0	0	1	61	0	0	0	26	0	0	0	0	0	0	0	8	11	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	580	"AWI"	580	6303	8106	7065	0	1	40	0	0	1	0	0	32	0	0	39	3	0	0	0	3	0	0	0	0	80	0	0	0	27	0	0	0	0	0	0	0	4	15	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	585	"AWI"	585	6373	8189	7150	0	0	61	0	0	0	2	0	34	0	0	21	1	0	0	0	3	0	0	0	0	65	0	0	0	19	0	0	0	0	0	0	0	8	10	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	590	"AWI"	590	6431	8295	7234	1	0	50	0	0	0	0	0	39	0	0	18	4	0	0	0	3	0	0	0	0	62	0	0	0	27	0	0	0	0	0	0	0	3	16	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	595	"AWI"	595	6478	8416	7312	0	0	54	0	0	1	0	0	28	0	0	28	2	0	0	0	3	0	0	0	0	79	0	0	0	12	0	0	0	0	0	0	0	8	15	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	600	"AWI"	600	6517	8554	7394	0	0	45	0	0	1	0	0	32	0	0	42	4	0	0	0	5	0	0	0	0	89	0	0	0	15	0	0	1	0	0	0	0	5	10	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	605	"AWI"	605	6605	8609	7474	0	0	46	0	0	2	1	0	32	0	0	46	5	0	0	0	1	0	0	6	5	78	0	0	0	28	0	0	0	0	0	0	0	2	12	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	610	"AWI"	610	6666	8687	7555	0	0	50	0	0	1	0	0	26	0	0	28	3	0	0	0	0	0	0	0	0	84	0	0	0	24	0	0	0	0	0	0	0	7	10	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	615	"AWI"	615	6718	8772	7641	0	0	47	0	0	0	0	0	24	0	0	26	2	0	0	0	2	0	0	0	1	88	0	0	0	22	0	0	0	0	0	0	0	4	14	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	620	"AWI"	620	6760	8881	7724	0	0	56	0	0	0	0	0	31	0	0	28	0	0	0	0	3	0	0	0	1	74	0	0	0	20	0	1	0	0	0	0	0	4	16	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	625	"AWI"	625	6847	8948	7803	0	0	44	0	0	0	1	0	31	0	1	35	1	0	0	0	2	0	0	0	0	78	0	0	0	25	0	0	0	0	0	0	0	5	15	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	630	"AWI"	630	6904	9012	7888	0	0	46	0	0	0	0	0	42	0	0	35	0	0	0	0	2	0	0	0	0	77	0	0	0	20	0	0	1	0	0	0	0	3	16	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	635	"AWI"	635	6976	9107	7973	0	0	50	0	0	1	0	0	27	0	0	41	1	0	0	0	1	0	0	0	0	74	0	0	0	26	0	0	0	0	0	0	0	3	19	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	640	"AWI"	640	7022	9217	8054	0	0	46	0	0	0	0	0	31	0	0	34	2	0	0	0	2	0	0	0	1	81	0	0	0	25	0	0	0	0	0	0	0	4	11	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	645	"AWI"	645	7113	9271	8133	1	0	42	0	0	1	2	0	37	0	0	30	2	0	0	0	3	0	0	0	0	66	0	0	0	25	0	0	0	0	0	0	0	7	20	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	650	"AWI"	650	7192	9345	8217	0	0	48	0	0	0	3	0	22	0	0	30	1	0	0	0	2	0	0	0	0	88	0	0	0	25	0	0	0	0	0	0	0	5	10	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	655	"AWI"	655	7261	9437	8298	0	0	47	0	0	0	2	0	37	0	0	31	1	0	0	0	5	0	0	0	0	75	0	0	0	17	0	0	0	0	0	0	0	9	9	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	660	"AWI"	660	7316	9535	8377	0	0	47	0	0	1	1	0	42	0	0	36	0	0	0	0	0	0	0	0	0	70	0	0	0	24	0	0	0	0	0	0	0	3	14	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	665	"AWI"	665	7423	9606	8458	0	0	47	0	0	0	0	0	25	0	0	42	4	0	0	0	4	0	0	0	0	78	0	0	0	35	0	0	0	0	0	0	0	2	9	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	670	"AWI"	670	7483	9688	8545	0	0	52	0	0	0	2	0	44	0	0	32	3	0	0	0	4	0	0	0	0	63	0	0	0	23	0	0	0	0	0	0	0	7	10	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	675	"AWI"	675	7554	9789	8627	0	0	52	0	0	0	0	0	30	0	0	34	0	0	0	0	1	0	0	0	0	67	0	0	0	20	0	0	0	1	1	0	0	12	17	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	680	"AWI"	680	7601	9900	8711	0	1	41	0	0	0	1	0	29	0	0	34	2	0	0	0	2	0	0	0	0	91	0	0	0	18	0	0	0	0	0	0	0	5	14	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	685	"AWI"	685	7696	9952	8789	0	0	62	0	0	1	1	0	26	0	0	37	3	0	0	0	2	0	0	0	0	70	0	0	0	22	0	0	0	1	0	0	0	6	11	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	690	"AWI"	690	7777	10035	8867	0	0	51	0	0	1	1	0	44	0	0	42	3	0	0	0	1	0	0	0	0	72	0	0	0	24	0	0	1	0	0	0	0	4	8	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	695	"AWI"	695	7849	10114	8948	0	0	51	0	0	0	1	0	46	0	0	56	1	0	0	0	3	0	0	0	0	129	0	0	0	36	0	0	1	0	1	0	0	5	25	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	700	"AWI"	700	7907	10197	9027	0	0	38	0	0	0	1	0	44	0	0	33	2	0	0	0	0	0	0	0	0	90	0	0	0	16	0	0	0	0	0	0	0	3	10	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	705	"AWI"	705	8005	10263	9104	0	0	59	0	0	0	1	0	42	0	0	43	1	0	0	0	0	0	0	0	1	77	0	0	0	14	0	0	0	0	0	0	0	1	12	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	710	"AWI"	710	8096	10352	9192	0	0	39	0	0	0	1	0	54	0	0	57	2	0	0	0	0	0	0	0	0	92	0	0	0	12	0	0	0	1	0	0	0	0	2	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	715	"AWI"	715	8164	10439	9278	0	0	24	0	0	1	0	0	68	0	0	60	2	0	0	0	0	0	0	0	0	89	0	0	0	6	0	0	0	0	0	0	0	0	13	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	720	"AWI"	720	8226	10542	9358	0	0	14	0	0	0	0	0	48	0	0	67	4	0	0	0	0	0	0	0	0	113	0	0	0	17	0	0	0	1	0	0	0	0	6	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	725	"AWI"	725	8324	10596	9435	0	0	19	0	0	1	1	0	40	0	0	74	3	0	0	1	0	0	0	0	0	105	0	0	0	21	0	0	0	1	0	0	0	5	8	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	730	"AWI"	730	8415	10649	9515	0	0	20	0	0	0	0	0	45	0	0	78	2	0	0	1	0	0	0	0	0	117	0	0	0	10	0	0	1	1	0	0	0	5	4	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	735	"AWI"	735	8485	10743	9596	0	0	10	0	0	0	0	0	50	0	0	79	1	0	0	0	0	0	0	0	0	124	0	0	0	7	0	0	0	3	0	0	0	0	6	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	740	"AWI"	740	8540	10842	9677	0	0	7	0	0	0	1	0	55	0	0	99	2	0	0	0	0	0	0	0	0	119	0	0	0	10	0	0	0	1	0	0	1	1	7	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	745	"AWI"	745	8639	10882	9756	0	0	6	0	0	0	1	0	54	0	0	78	1	0	0	0	0	0	0	0	1	127	0	0	0	8	0	0	0	1	0	0	0	1	5	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	750	"AWI"	750	8754	10948	9839	0	0	1	0	0	0	0	0	62	0	0	95	4	0	0	0	0	0	0	0	0	122	0	0	0	6	0	0	0	1	0	0	0	0	8	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	755	"AWI"	755	8839	11038	9920	0	0	5	1	0	0	1	0	58	0	0	62	4	0	0	0	0	0	0	0	0	124	0	0	0	7	0	0	0	1	0	0	0	0	4	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	760	"AWI"	760	8910	11120	9999	0	0	4	0	0	0	1	0	67	0	0	77	1	0	0	0	0	0	0	0	0	119	0	0	0	6	0	0	0	1	0	0	1	0	2	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	765	"AWI"	765	9016	11180	10077	0	0	5	0	0	0	1	0	57	0	0	78	1	0	0	0	0	0	0	0	0	125	0	0	0	9	0	0	0	1	0	1	0	0	3	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	770	"AWI"	770	9136	11231	10157	0	0	7	0	0	0	3	0	75	0	0	87	2	0	0	0	0	0	0	0	0	109	0	0	0	4	0	0	0	1	0	0	1	0	4	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	775	"AWI"	775	9204	11328	10240	0	0	3	0	0	0	1	0	69	0	0	73	1	0	0	0	0	0	0	0	0	116	0	0	0	6	0	0	0	1	0	0	1	0	5	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	780	"AWI"	780	9260	11441	10327	0	0	9	0	0	0	1	0	57	0	0	70	1	0	0	0	2	0	0	0	0	120	0	0	0	6	0	0	0	1	0	0	0	1	4	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	785	"AWI"	785	9367	11500	10397	0	0	13	0	0	0	0	0	58	0	0	79	2	0	0	0	1	0	0	0	0	111	0	0	0	9	0	0	0	1	0	0	1	2	5	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	790	"AWI"	790	9463	11578	10476	0	0	1	0	0	0	4	0	132	0	0	23	1	0	0	0	0	0	0	0	0	258	0	0	0	2	0	0	0	6	0	0	0	1	1	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	795	"AWI"	795	9528	11654	10555	0	0	0	0	0	0	1	0	90	0	0	4	1	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	800	"AWI"	800	9587	11745	10638	0	0	0	0	0	0	1	0	99	0	0	1	4	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	805	"AWI"	805	9685	11815	10715	0	0	0	0	0	0	1	0	28	0	0	0	1	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	810	"AWI"	810	9751	11893	10791	0	0	0	0	0	0	2	0	37	0	0	0	5	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	815	"AWI"	815	9815	11974	10865	0	0	0	0	0	0	1	0	21	0	0	0	1	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	820	"AWI"	820	9870	12094	10940	0	0	0	0	0	0	3	0	25	0	0	0	6	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	830	"AWI"	830	9977	12268	11081	0	0	7	0	0	0	1	0	35	0	0	3	7	1	0	0	2	0	0	1	0	49	0	5	0	7	0	0	0	4	0	0	0	0	0	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	835	"AWI"	835	10028	12372	11154	0	0	1	0	0	0	2	0	17	0	0	1	2	1	0	0	0	0	0	1	0	29	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	840	"AWI"	840	10063	12495	11224	0	0	0	1	0	0	5	0	23	0	0	3	4	0	0	1	0	0	0	0	0	26	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	845	"AWI"	845	10139	12557	11290	0	0	0	0	0	0	0	0	30	0	0	1	7	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	850	"AWI"	850	10210	12661	11359	0	0	1	0	0	0	0	0	75	0	0	2	5	0	0	1	0	0	0	0	0	118	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	855	"AWI"	855	10256	12766	11424	0	0	1	2	0	0	2	0	17	0	0	10	2	0	0	0	0	0	0	0	0	32	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	860	"AWI"	860	10303	12863	11486	0	0	0	0	0	0	0	0	31	0	0	0	3	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	865	"AWI"	865	10373	12930	11558	0	0	0	1	0	0	3	0	35	0	0	0	1	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	870	"AWI"	870	10432	13015	11626	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14558	22824	"Ahlbecker Seegrund"	53.65556	14.22083	875	"AWI"	875	10478	13116	11694	0	0	0	2	0	0	1	0	32	0	0	0	1	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
