"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Grossulariaceae"	"Ilex"	"Juglans"	"Lamiaceae"	"Liliaceae"	"Lythraceae"	"Malvaceae"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
15908	24493	"Tanneurs"	47.21389	-1.55722	2366	"AWI"	2366	8896	9356	9118	0	0	2	0	1	0	1	0	3	0	1	0	1	0	0	0	1	0	59	0	19	0	1	0	1	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	35	1	0	0	0	0	0	115	0	4	0	0	0	4	3	0	0	0	0	0	0	1	11	1	2	0	0
15908	24493	"Tanneurs"	47.21389	-1.55722	2370	"AWI"	2370	8914	9360	9129	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	49	0	11	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	65	0	0	0	0	0	1	70	0	0	0	0	0	1	2	0	0	0	0	0	0	0	4	0	0	0	1
15908	24493	"Tanneurs"	47.21389	-1.55722	2445	"AWI"	2445	9350	10646	9983	0	0	1	2	1	0	13	24	3	0	0	0	0	0	0	0	0	0	94	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	9	3	0	0	0	0	0	42	0	5	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
15908	24493	"Tanneurs"	47.21389	-1.55722	2490	"AWI"	2490	9537	13074	11244	0	0	6	0	0	0	5	0	2	0	0	0	0	0	0	1	0	0	186	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	2	0	0	0	0	0	39	0	5	0	0	1	1	1	0	0	0	0	0	1	0	5	0	0	0	0
15908	24493	"Tanneurs"	47.21389	-1.55722	2505	"AWI"	2505	9596	13893	11670	0	0	13	9	5	0	37	29	15	0	0	0	1	0	0	1	0	0	8	0	18	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	3	0	0	0	0	0	7	0	4	0	0	2	6	0	0	0	0	0	0	15	1	1	2	0	0	0
15908	24493	"Tanneurs"	47.21389	-1.55722	2530	"AWI"	2530	10611	14348	12358	0	0	0	5	12	0	39	42	14	0	2	0	1	0	0	0	0	0	2	0	18	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	19	3	0	0	0	0	0	1	0	8	0	0	0	2	0	0	0	0	0	0	9	0	0	0	0	0	0
15908	24493	"Tanneurs"	47.21389	-1.55722	2545	"AWI"	2545	11306	14492	12757	0	0	0	0	3	0	13	32	21	0	1	0	0	0	0	3	0	0	12	0	27	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	39	1	0	130	0	0	0	3	0	3	0	27	3	8	0	0	0	0	0	0	2	0	1	1	0	0	0
15908	24493	"Tanneurs"	47.21389	-1.55722	2560	"AWI"	2560	11948	14670	13180	0	0	9	1	1	0	11	125	3	0	1	0	0	0	0	0	0	0	3	0	51	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	14	1	0	93	0	0	0	5	0	4	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
15908	24493	"Tanneurs"	47.21389	-1.55722	2585	"AWI"	2585	12871	15055	13897	0	0	6	2	3	0	16	50	4	0	2	0	0	0	0	0	0	0	3	0	11	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	21	1	0	0	0	0	0	2	0	7	0	16	5	0	0	0	0	0	0	0	2	1	1	0	0	0	0
15908	24493	"Tanneurs"	47.21389	-1.55722	2610	"AWI"	2610	13421	15613	14468	0	0	0	2	0	0	16	172	7	0	1	0	0	0	0	1	0	0	3	0	17	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	2	0	0	4	0	0	0	0	0	0	0	1	0	0	1	0	0	0
15908	24493	"Tanneurs"	47.21389	-1.55722	2640	"AWI"	2640	13657	16552	14916	0	0	2	1	2	0	8	0	6	0	0	0	0	0	0	0	0	0	1	0	24	0	0	0	1	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	4	4	0	0	1	0	0	2	1	0	1	0	0	0
15908	24493	"Tanneurs"	47.21389	-1.55722	2655	"AWI"	2655	13736	17207	15105	0	0	4	2	1	0	8	77	9	0	6	0	0	0	0	2	0	0	12	0	19	0	0	0	3	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	25	2	1	0	0	0	0	8	0	5	0	0	0	3	1	0	0	0	0	0	3	1	0	0	0	0	0
15908	24493	"Tanneurs"	47.21389	-1.55722	2676	"AWI"	2676	13831	18184	15360	0	0	8	2	1	0	5	0	7	0	5	0	34	0	0	4	11	0	5	0	13	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	5	6	1	0	0	0	0	5	0	5	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0
15908	24493	"Tanneurs"	47.21389	-1.55722	2690	"AWI"	2690	13880	18887	15538	0	0	0	0	1	0	75	0	43	1	0	0	2	0	0	11	5	0	1	0	9	0	0	0	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	3	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0
