"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Geraniaceae"	"Ilex"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Lythraceae"	"Olea"	"Onagraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Resedaceae"	"Rhamnus"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Staphylea"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
16151	24964	"Watten"	50.83361	2.21333	1965	"AWI"	1965	8194	9021	8655	0	4.34782608695652	8.07453416149068	1.86335403726708	0.62111801242236	1.24223602484472	0	2.48447204968944	0	0	0.31055900621118	0	0	0	47.5155279503106	5.90062111801242	0	0	0	0	0	0	0	0	0	0	0	0	0.31055900621118	8.69565217391304	0	0	0	0	0	0	10.8695652173913	0.31055900621118	0	0	0	0	0	0	0	0	0	0	0	0.31055900621118	0	0	0	0.31055900621118	0	6.83229813664596	0	0	0
16151	24964	"Watten"	50.83361	2.21333	1991	"AWI"	1991	8227	9054	8697	0	2.56410256410256	10.2564102564103	0.32051282051282	0.32051282051282	0.32051282051282	0	6.08974358974359	0	0	0	0	0	0	47.7564102564103	8.97435897435897	0	0	0	0	0.32051282051282	0	0	0	0	0.32051282051282	0	0	0	5.76923076923077	0	0	0	0	0	0	11.2179487179487	0	0	0	0	0.32051282051282	0	0	0	0.32051282051282	0	0	0	0	0	0	0.32051282051282	0.32051282051282	0	4.16666666666667	0	0.32051282051282	0
16151	24964	"Watten"	50.83361	2.21333	2016	"AWI"	2016	8258	9091	8736	0	1.45348837209302	11.9186046511628	0.872093023255814	0.290697674418605	0.290697674418605	0	3.48837209302326	0	0	0	0	0	0	48.2558139534884	6.1046511627907	0	0	0	0	0.290697674418605	0	0	0	0	0	0	0	0	4.65116279069767	0	0.290697674418605	0	0	0	0	13.3720930232558	0	0	0.290697674418605	0	0	0	0	0	0.290697674418605	0	0	0	0	0	0	0	0.581395348837209	0	7.26744186046512	0	0.290697674418605	0
16151	24964	"Watten"	50.83361	2.21333	2042	"AWI"	2042	8324	9131	8787	0.255102040816327	2.55102040816327	8.6734693877551	0.255102040816327	0.255102040816327	0.255102040816327	0	6.63265306122449	0	0	0	0.255102040816327	0	0	43.8775510204082	8.16326530612245	0	0	0	0	0.510204081632653	0	0	0	0	0	0	0	0.255102040816327	4.8469387755102	0	0.255102040816327	0	0	0	0	12.5	0	0	0	0	0	0	0	0	0.255102040816327	0	0.255102040816327	0	0.255102040816327	0	0	0.255102040816327	0.255102040816327	0	8.6734693877551	0.255102040816327	0.255102040816327	0
16151	24964	"Watten"	50.83361	2.21333	2067	"AWI"	2067	8384	9166	8844	0	1.61290322580645	7.74193548387097	0.32258064516129	0.32258064516129	0.32258064516129	0	3.87096774193548	0	0	0	0	0	0	52.9032258064516	11.9354838709677	0	0	0	0	0.32258064516129	0	0	0	0	0	0	0	0	4.51612903225806	0	0.32258064516129	0	0	0	0	8.38709677419355	0.32258064516129	0	0	0	0	0	0.32258064516129	0	0.32258064516129	0.32258064516129	0	0	0	0.32258064516129	0	0	0.32258064516129	0	5.16129032258065	0	0.32258064516129	0
16151	24964	"Watten"	50.83361	2.21333	2113	"AWI"	2113	8489	9258	8953	0	1.15830115830116	7.33590733590734	0.386100386100386	0.772200772200772	0.386100386100386	0	6.17760617760618	0	0	0	0	0	0	47.1042471042471	11.1969111969112	0	0	0	0	0	0	0	0	0	0.386100386100386	0	0	0	3.86100386100386	0	0.386100386100386	0	0	0	0.386100386100386	8.88030888030888	0	0	0	0	0	0	0	0	0.386100386100386	0	0	0	0	0	0	0	0.386100386100386	0.386100386100386	10.03861003861	0	0.386100386100386	0
16151	24964	"Watten"	50.83361	2.21333	2138	"AWI"	2138	8615	9287	9009	0	1.43266475644699	3.43839541547278	0.573065902578797	0.286532951289398	0.286532951289398	0	5.15759312320917	0	0	0	0	0	0	53.8681948424069	12.6074498567335	0	0	0	0	0	0	0.286532951289398	0	0	0.286532951289398	0	0	0	7.16332378223496	0	0.286532951289398	0	0	0	0	7.44985673352436	0	0	0	0	0	0	0	0.286532951289398	0.286532951289398	0	0	0	0	0	0	0	0.286532951289398	0	6.01719197707736	0	0	0
16151	24964	"Watten"	50.83361	2.21333	2164	"AWI"	2164	8699	9321	9067	0	0.779220779220779	2.5974025974026	0.25974025974026	0.25974025974026	0.25974025974026	0	5.71428571428571	0	0	0	0	0	0	64.1558441558442	6.49350649350649	0	0	0	0	0.25974025974026	0.25974025974026	0.25974025974026	0	0	0	0	0	0	4.67532467532468	0	0.25974025974026	0	0	0	0	8.31168831168831	0	0	0	0	0	0	0.25974025974026	0	0.25974025974026	0	0	0	0	0	0	0.25974025974026	0.519480519480519	0	4.15584415584416	0	0	0
16151	24964	"Watten"	50.83361	2.21333	2189	"AWI"	2189	8780	9374	9130	0	1.43540669856459	6.45933014354067	0.239234449760766	0.956937799043062	0.239234449760766	0	2.63157894736842	0	0	0	0	0	0	50.7177033492823	8.37320574162679	0	0	0	0	0.239234449760766	0	0.239234449760766	0	0	0	0	0	0	3.34928229665072	0	0.239234449760766	0	0	0	0	16.9856459330144	0.239234449760766	0.478468899521531	0	0	0	0	0.239234449760766	0	0.239234449760766	0	0	0	0.239234449760766	0	0	0.239234449760766	0.239234449760766	0	5.98086124401914	0	0	0
16151	24964	"Watten"	50.83361	2.21333	2224	"AWI"	2224	9064	9472	9277	0	0.731261425959781	0.36563071297989	1.64533820840951	0.548446069469835	0.182815356489945	0	2.55941499085923	0	0.36563071297989	0.182815356489945	0.182815356489945	0	0	44.9725776965265	18.6471663619744	0	0	0	0	0	0	0	0	0.182815356489945	0.182815356489945	0	0.182815356489945	0	8.59232175502742	0	0	0	0	0	0	12.2486288848263	0	0	0	0	0	0	0.182815356489945	0	0.182815356489945	0	0	0	0.182815356489945	0	0	0.182815356489945	0.548446069469835	0	6.94698354661792	0	0	0
16151	24964	"Watten"	50.83361	2.21333	2251	"AWI"	2251	9131	9734	9396	0	0.211416490486258	0.211416490486258	0.634249471458774	0.634249471458774	0.211416490486258	0	1.47991543340381	0	0	1.69133192389006	0	0	0	48.2029598308668	13.953488372093	0	0	0	0	0	0	0	0	0	0	0	0	0	4.65116279069767	0	0	0	0	0	0	13.107822410148	0.211416490486258	0	0	0	0	0	0.422832980972516	0	0.634249471458774	0	0	0	0	0	0	0.211416490486258	0.211416490486258	0	12.262156448203	0	1.05708245243129	0
16151	24964	"Watten"	50.83361	2.21333	2278	"AWI"	2278	9251	9995	9541	0	0.425531914893617	0.425531914893617	0.425531914893617	0.425531914893617	0.425531914893617	0	1.27659574468085	0	0	0	0	0	0	51.9148936170213	16.1702127659574	0	0	0	0	0	0	0	0	0	0	0.425531914893617	0	0	5.1063829787234	0	0	0	0	0	0	9.78723404255319	0	0	0	0	0	0	0	0	1.27659574468085	0	0	0	0	0	0	0	0	0	11.4893617021277	0	0.425531914893617	0
16151	24964	"Watten"	50.83361	2.21333	2304	"AWI"	2304	9397	10135	9789	0	0	0	1.8450184501845	0.3690036900369	0.3690036900369	0	1.8450184501845	0	0	0	0	0	0	52.0295202952029	20.2952029520295	0	0	0	0	0	0	0	0	0	0	0	0	0	9.22509225092251	0	0	0	0	0	0	3.3210332103321	0	0	0	0.3690036900369	0	0	0	0	0.3690036900369	0	0	0	0	0	0	0	0	0	9.96309963099631	0	0	0
16151	24964	"Watten"	50.83361	2.21333	2331	"AWI"	2331	9503	10334	10077	0	0	0	0.623052959501558	0	2.18068535825545	0	2.80373831775701	0	0	0	0	0	0	53.2710280373832	10.2803738317757	0	0	0	0	0	0	0	0	0	0	0	0	0	28.3489096573209	0	0	0	0	0	0	0.311526479750779	0	0	0	0	0	0	0	0	0	0	0	0	0.623052959501558	0	0	0	0	0	1.24610591900312	0	0.311526479750779	0
