"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Grossulariaceae"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Loranthaceae"	"Lythraceae"	"Melanthiaceae"	"Onagraceae"	"Orchidaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Thalictrum"	"Tilia"	"Tofieldiaceae"	"Ulmus"	"Urticaceae"
3502	4527	"Vracov"	48.977644	17.199456	355	"AWI"	355	13663	14547	14129	0	0	8	2	1	0	0	35	0	0	0	0	0	0	0	0	0	0	0	2	15	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	2	0
3502	4527	"Vracov"	48.977644	17.199456	360	"AWI"	360	14033	14728	14297	0	0	2	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	1	0
3502	4527	"Vracov"	48.977644	17.199456	365	"AWI"	365	14154	14801	14411	0	0	7	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	370	"AWI"	370	14208	14922	14512	0	0	7	2	0	0	0	19	0	0	0	0	0	0	0	0	1	0	0	12	22	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	1	0
3502	4527	"Vracov"	48.977644	17.199456	375	"AWI"	375	14288	14999	14608	0	0	6	4	0	0	0	34	0	0	0	0	0	0	0	0	8	0	0	3	9	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	6	0	0	1	0
3502	4527	"Vracov"	48.977644	17.199456	380	"AWI"	380	14334	15142	14710	0	0	1	7	1	0	0	57	0	0	0	0	0	0	0	0	27	0	0	3	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	11	0	8	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	385	"AWI"	385	14433	15214	14801	0	0	0	11	0	0	0	29	0	0	0	0	0	0	0	0	32	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	6	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	390	"AWI"	390	14499	15317	14898	0	0	3	13	0	0	0	54	0	0	0	0	0	0	0	0	43	0	0	1	23	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	7	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	395	"AWI"	395	14604	15378	14991	0	0	2	8	0	0	0	28	0	0	0	0	0	0	0	0	32	0	0	1	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	2	0	5	0	5	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	400	"AWI"	400	14677	15471	15086	0	0	0	7	0	0	0	20	0	0	0	0	0	0	0	0	17	0	0	1	28	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	3	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	405	"AWI"	405	14838	15536	15180	1	0	3	11	0	0	0	34	0	0	0	0	0	0	0	0	32	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	8	0	5	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	410	"AWI"	410	14932	15629	15278	0	0	6	11	0	0	0	52	0	0	0	0	0	0	0	0	27	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	4	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	415	"AWI"	415	15075	15690	15369	0	0	3	17	0	0	0	89	0	0	0	0	0	0	0	0	59	0	0	0	47	0	0	0	0	0	0	0	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	6	1	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	420	"AWI"	420	15135	15813	15461	0	0	1	16	0	0	0	57	0	0	0	0	0	0	0	0	28	0	0	0	30	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	1
3502	4527	"Vracov"	48.977644	17.199456	425	"AWI"	425	15210	15959	15559	0	0	2	10	0	0	0	12	0	0	0	0	0	0	0	0	17	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	430	"AWI"	430	15254	16199	15645	0	0	3	7	0	0	0	22	0	29	0	0	0	0	0	0	25	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	0	1	1	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	435	"AWI"	435	15322	16317	15745	0	0	3	19	0	0	0	49	0	0	0	0	0	0	0	0	47	0	0	1	89	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	10	0	3	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	440	"AWI"	440	15355	16511	15835	0	0	1	31	0	0	0	77	0	51	0	0	0	0	0	0	45	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	445	"AWI"	445	15454	16627	15935	0	0	0	12	0	0	0	70	0	0	0	0	0	0	0	0	41	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	294	0	0	0	0	0	0	0	0	0	0	0	5	0	9	1	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	450	"AWI"	450	15509	16830	16033	0	0	1	6	0	0	0	57	0	0	0	0	0	0	0	0	17	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	2	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	455	"AWI"	455	15589	16934	16131	0	0	3	7	0	0	0	34	0	0	0	0	0	0	0	0	17	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	4	0	3	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	460	"AWI"	460	15647	17097	16228	1	0	5	13	0	0	0	52	0	73	0	0	0	0	0	0	48	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	6	0	6	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	465	"AWI"	465	15726	17204	16330	0	0	0	14	0	0	0	60	0	0	0	0	0	0	0	0	46	0	0	0	8	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	7	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	470	"AWI"	470	15782	17377	16429	0	0	1	17	0	0	0	74	0	0	0	0	0	0	0	0	55	0	0	0	12	0	0	0	0	0	0	0	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	1	0	5	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	475	"AWI"	475	15864	17500	16530	0	0	5	12	0	0	0	55	0	38	0	0	0	0	0	0	51	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	2	0	8	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	480	"AWI"	480	15930	17628	16624	0	0	1	37	0	0	0	54	0	0	0	0	0	0	0	0	68	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	10	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	485	"AWI"	485	16012	17750	16723	0	0	0	15	0	0	0	58	0	33	0	0	0	0	0	0	38	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	490	"AWI"	490	16072	17930	16819	0	0	1	29	0	0	0	78	0	0	0	0	0	0	0	0	80	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	495	"AWI"	495	16166	18028	16924	0	0	0	25	0	0	0	111	0	0	0	0	0	0	0	0	60	0	0	1	12	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	9	0	0	0	0
