"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Celastraceae"	"Cercis"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Crataegus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Frankeniaceae"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Lythraceae"	"Malus"	"Malvaceae"	"Myrtus"	"Olea"	"Oleaceae"	"Onagraceae"	"Orchidaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Phillyrea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Pterocarya"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Rutaceae"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Verbenaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
15736	24161	"Abant Gölü"	40.6	31.28333	970	"AWI"	970	11131	11949	11535	8	49	5	0	0	0	0	28	0	0	0	103	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	5	0	1	43	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	11	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	8	0	0	9	2	0	0	0	0	0	5	63	0	0	0	0	0
15736	24161	"Abant Gölü"	40.6	31.28333	980	"AWI"	980	11368	12098	11746	17	21	2	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	1	2	46	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	10	0	0	8	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	7	0	0	47	0	0	1	0	0	0	1	32	1	0	0	0	0
15736	24161	"Abant Gölü"	40.6	31.28333	990	"AWI"	990	11493	12334	11939	18	3	1	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	4	0	0	236	0	0	0	0	0	0	1	1	0	0	0	0	0
15736	24161	"Abant Gölü"	40.6	31.28333	1000	"AWI"	1000	11763	12682	12239	13	5	2	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	21	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	2	0	0	42	1	0	0	0	0	2	3	5	0	0	3	0	0
15736	24161	"Abant Gölü"	40.6	31.28333	1010	"AWI"	1010	11925	13556	12581	23	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	116	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	6	0	0	61	0	0	0	0	0	4	7	2	0	0	0	0	0
15736	24161	"Abant Gölü"	40.6	31.28333	1030	"AWI"	1030	12073	15555	13193	23	1	0	0	0	0	0	62	0	0	0	47	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	191	0	4	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	69	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	3	0	0	17	0	0	0	0	0	4	5	0	0	0	0	0	0
15736	24161	"Abant Gölü"	40.6	31.28333	1040	"AWI"	1040	12372	15987	13597	4	1	1	0	0	0	0	195	0	0	0	94	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	194	2	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	39	0	0	0	0	0	0	0	0	0	32	1	0	0	0	0	13	0	0	29	0	0	1	0	1	6	11	2	0	0	0	0	0
15736	24161	"Abant Gölü"	40.6	31.28333	1050	"AWI"	1050	12579	16278	14033	4	0	1	0	0	0	0	131	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	693	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	32	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	11	0	0	6	0	0	0	0	0	6	1	0	0	0	0	0	0
15736	24161	"Abant Gölü"	40.6	31.28333	1060	"AWI"	1060	12717	16793	14413	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	1235	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
15736	24161	"Abant Gölü"	40.6	31.28333	1075	"AWI"	1075	13082	17512	14974	0	0	2	0	0	0	0	160	0	0	0	5	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	1038	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	3	0	0	0	0	0	9	0	0	0	0	0	0	0
15736	24161	"Abant Gölü"	40.6	31.28333	1085	"AWI"	1085	13424	17811	15399	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	502	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
15736	24161	"Abant Gölü"	40.6	31.28333	1100	"AWI"	1100	13679	18384	16006	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	135	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
