"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Lamiaceae"	"Lythraceae"	"Malvaceae"	"Myrica"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rumex"	"Salix"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
27234	48668	"Flögeln Fischer"	53.66697	8.80243	77	"AWI"	77	2406	2960	2695	0	0	23.1660231660232	0.28957528957529	0.193050193050193	0	0.193050193050193	0	16.1196911196911	0	0	0	0	0	0	0	0	35.2316602316602	1.06177606177606	0	0	0.193050193050193	0	0.0965250965250965	0	0	0	0	0	0	0	14.1891891891892	0	0	0.0965250965250965	0	0.965250965250965	0	0	0	0	0	0	6.85328185328185	0	0	0	0.579150579150579	0.0965250965250965	0	0.28957528957529	0.386100386100386	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	25	"AWI"	25	642	1336	982	0	0	19.0274841437632	0.528541226215645	0.105708245243129	0	0.422832980972516	0	15.1162790697674	0	0	0	0	0	0	0	0	23.5729386892178	5.70824524312896	0	0	4.43974630021142	0	0.211416490486258	0	0	0	0	0	0	0	16.384778012685	0	0	1.37420718816068	0	0.845665961945032	0	0	0	0	0	0	10.9936575052854	0	0	0	0.422832980972516	0.211416490486258	0	0.105708245243129	0.528541226215645	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	29	"AWI"	29	799	1473	1148	0	0	24.1586538461538	0.841346153846154	0.120192307692308	0	0.360576923076923	0	13.4615384615385	0	0	0	0	0	0	0	0	21.9951923076923	7.8125	0	0	5.16826923076923	0	0.480769230769231	0	0	0	0	0	0.240384615384615	0	7.8125	0	0	1.68269230769231	0.360576923076923	2.88461538461538	0	0	0	0	0	0	11.2980769230769	0	0	0	0.721153846153846	0.240384615384615	0	0.240384615384615	0.120192307692308	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	127	"AWI"	127	3794	4348	4057	0	0	22.6361031518625	1.00286532951289	0	0	0.143266475644699	0	35.6733524355301	0	0	0	0	0	0	0	0	18.6246418338109	0.716332378223496	0	0	0.429799426934097	0	0.573065902578797	0	0	0	0	0	0	0	0.429799426934097	0	0	0.143266475644699	0	3.15186246418338	0	0	0	0	0	0	14.4699140401146	0	0	0	0.286532951289398	0.429799426934097	0	1.00286532951289	0.286532951289398	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	115	"AWI"	115	3524	3960	3730	0	0	19.6548418024928	0.287631831255992	0.0958772770853308	0	0.0958772770853308	0	21.1888782358581	0	0	0	0	0	0	0	0	36.241610738255	0.671140939597315	0	0	0.191754554170662	0	0	0	0	0	0	0	0	0	13.2310642377756	0	0	0.191754554170662	0	1.53403643336529	0	0	0	0	0	0	4.9856184084372	0	0.862895493767977	0	0.575263662511985	0	0	0.0958772770853308	0.0958772770853308	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	123	"AWI"	123	3703	4231	3950	0	0	21.139896373057	0.518134715025907	0	0	0.207253886010363	0	17.5129533678756	0	0	0	0	0	0	0	0	35.2331606217617	1.45077720207254	0	0	0.103626943005181	0	0.207253886010363	0	0	0	0	0	0	0	10.3626943005181	0	0	0	0	2.17616580310881	0	0	0	0	0	0	9.22279792746114	0	0	0	0.414507772020725	0.310880829015544	0	0.414507772020725	0.725388601036269	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	59	"AWI"	59	1890	2387	2146	0	0	24.583866837388	0.256081946222791	0	0	0.640204865556978	0	14.5966709346991	0	0	0	0	0	0	0	0	17.6696542893726	7.55441741357234	0	0	4.09731113956466	0	1.15236875800256	0	0	0	0	0	0.128040973111396	0	7.93854033290653	0	0	1.53649167733675	0.128040973111396	2.8169014084507	0	0	0	0	0	0	14.3405889884763	0	0	0	1.79257362355954	0.128040973111396	0	0	0.640204865556978	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	121	"AWI"	121	3660	4161	3898	0	0	26.6464032421479	0.709219858156028	0	0	0.303951367781155	0	15.9067882472138	0	0	0	0	0	0	0	0	36.676798378926	0.60790273556231	0	0	0.202634245187437	0.303951367781155	0	0	0	0	0	0	0	0	10.435663627153	0	0	0	0	1.21580547112462	0	0	0	0	0	0	5.97771023302938	0	0	0	0.303951367781155	0.101317122593718	0	0.405268490374873	0.202634245187437	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	85	"AWI"	85	2677	3171	2943	0	0	28.515625	0.5859375	0	0.09765625	0.1953125	0	10.7421875	0	0	0	0	0	0	0	0	34.1796875	3.3203125	0	0	0.390625	0	0.5859375	0	0	0	0	0	0	0	11.328125	0	0	0.1953125	0	0.78125	0	0	0	0	0	0	6.93359375	0	0	0	1.3671875	0	0.09765625	0.29296875	0.390625	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	69	"AWI"	69	2167	2724	2450	0	0	25.2559726962457	0.113765642775882	0.113765642775882	0	0.113765642775882	0	15.2445961319681	0	0	0	0	0	0	0	0	20.8191126279863	2.38907849829352	0	0	2.73037542662116	0	0.68259385665529	0	0	0	0	0	0	0	18.7713310580205	0	0	0.455062571103527	0	1.93401592718999	0	0	0	0	0	0	9.89761092150171	0	0	0	0.796359499431172	0.113765642775882	0	0.227531285551763	0.341296928327645	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	51	"AWI"	51	1647	2163	1924	0	0	25.4777070063694	0.89171974522293	0	0	0.509554140127389	0	15.5414012738854	0	0	0	0	0	0	0	0	20.6369426751592	6.36942675159236	0	0	3.31210191082803	0	0.382165605095541	0	0	0	0	0	0	0	6.36942675159236	0	0	1.52866242038217	0.127388535031847	1.91082802547771	0	0	0	0	0	0	14.9044585987261	0	0	0	1.52866242038217	0.127388535031847	0	0	0.382165605095541	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	57	"AWI"	57	1828	2329	2091	0	0	22.0046082949309	0.115207373271889	0.115207373271889	0	0.921658986175115	0	16.705069124424	0	0.115207373271889	0	0	0	0	0	0	21.0829493087558	7.94930875576037	0	0	1.84331797235023	0	0.921658986175115	0	0	0	0	0	0.115207373271889	0	10.7142857142857	0	0	0	0.345622119815668	2.64976958525346	0	0	0	0	0	0	12.6728110599078	0	0	0	1.26728110599078	0.460829493087558	0	0	0	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	35	"AWI"	35	1071	1688	1398	0	0	18.413597733711	0.991501416430595	0	0	0.708215297450425	0	22.6628895184136	0	0	0	0	0	0	0	0	11.1898016997167	10.056657223796	0	0	7.08215297450425	0	0.28328611898017	0	0	0	0	0	0	0	5.6657223796034	0	0	2.26628895184136	0	1.69971671388102	0	0	0	0	0	0	17.9886685552408	0	0	0	0.56657223796034	0.28328611898017	0	0	0.141643059490085	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	71	"AWI"	71	2225	2787	2512	0	0	22.9367631296892	0.428724544480171	0	0	0.428724544480171	0	17.0418006430868	0	0	0	0	0	0	0	0	27.0096463022508	4.5016077170418	0	0	1.07181136120043	0	0.107181136120043	0	0	0	0	0	0	0	13.0760986066452	0	0	0.428724544480171	0	1.92926045016077	0	0	0	0	0	0	9.32475884244373	0	0	0	0.964630225080386	0.107181136120043	0	0.214362272240086	0.428724544480171	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	89	"AWI"	89	2822	3259	3066	0	0	25.9213759213759	0.245700245700246	0.122850122850123	0.122850122850123	0.245700245700246	0	20.3931203931204	0	0	0	0	0	0	0	0	28.009828009828	1.22850122850123	0	0	0.614250614250614	0	0.368550368550369	0	0	0	0	0	0	0	7.73955773955774	0	0	0.245700245700246	0.245700245700246	1.96560196560197	0	0	0	0	0	0	10.4422604422604	0	0	0	0.85995085995086	0.245700245700246	0	0.245700245700246	0.737100737100737	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	87	"AWI"	87	2746	3213	3005	0	0.112485939257593	22.0472440944882	0.337457817772778	0.112485939257593	0	0.112485939257593	0	17.7727784026997	0	0	0	0	0	0	0	0	29.9212598425197	1.23734533183352	0	0	0.449943757030371	0	0.674915635545557	0	0	0	0	0	0	0	10.6861642294713	0	0	0.224971878515186	0	2.13723284589426	0	0	0	0	0	0	11.5860517435321	0	0	0	1.34983127109111	0.112485939257593	0	0.112485939257593	1.01237345331834	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	27	"AWI"	27	725	1406	1066	0	0	20.293122886133	0.225479143179256	0	0	0.676437429537768	0	14.0924464487035	0	0.112739571589628	0	0	0	0	0	0	21.6459977452086	6.8771138669673	0	0	4.96054114994363	0	0.225479143179256	0	0	0	0	0	0	0	13.5287485907554	0	0	1.69109357384442	0.225479143179256	1.80383314543405	0	0	0	0	0	0	12.1758737316798	0	0	0	0.56369785794814	0.676437429537768	0	0	0.225479143179256	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	31	"AWI"	31	889	1544	1231	0	0	23.5984354628422	0.130378096479791	0	0	0.260756192959583	0	20.4693611473273	0	0	0	0.130378096479791	0	0	0	0	15.3846153846154	6.77966101694915	0	0	3.25945241199478	0.130378096479791	1.30378096479791	0	0	0	0	0	0	0	11.7340286831812	0	0	2.21642764015645	0	0.91264667535854	0	0	0	0	0	0	12.6466753585398	0	0	0	0.260756192959583	0.130378096479791	0	0.130378096479791	0.521512385919166	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	47	"AWI"	47	1533	2051	1814	0	0	22.3325062034739	0.496277915632754	0.124069478908189	0	0.992555831265509	0	16.3771712158809	0	0	0	0	0	0	0	0	18.8585607940447	6.69975186104218	0	0	2.85359801488834	0	0.372208436724566	0	0	0	0	0	0	0	9.67741935483871	0	0	0.744416873449132	0	4.21836228287841	0	0	0	0	0	0	14.3920595533499	0	0	0	1.1166253101737	0.496277915632754	0	0	0.248138957816377	0
