"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Crassulaceae"	"Crataegus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Ilex"	"Lamiaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Scrophulariaceae"	"Sorbus"	"Tilia"	"Ulmus"
23795	41224	"Cut Hill"	50.6275	-3.98194	113	"AWI"	113	4743	5139	4940	11.1864406779661	0.677966101694915	0	0	0.338983050847458	0	1.69491525423729	0	0	0	0	30.5084745762712	0	0	17.2881355932203	12.2033898305085	0	0	0.677966101694915	0	0	0	0	0	0.338983050847458	0.677966101694915	0	0	0	0	23.3898305084746	0	0	0	0	0.338983050847458	0	0	0	0.677966101694915
23795	41224	"Cut Hill"	50.6275	-3.98194	114	"AWI"	114	4764	5172	4968	13.5964912280702	0.43859649122807	0	0	0	0	2.19298245614035	0	0	0	0	34.6491228070175	0	0	23.6842105263158	0	0	0	1.31578947368421	0	0	0	0	0	1.75438596491228	0.87719298245614	0	0	0	0	19.2982456140351	0	0	0	0	0.43859649122807	0	0	0.87719298245614	0.87719298245614
23795	41224	"Cut Hill"	50.6275	-3.98194	115	"AWI"	115	4778	5205	4994	14.2857142857143	0	0	0	0	0	2.99003322259136	0	0	0	0	31.2292358803987	0	0	21.9269102990033	0	0	0	1.66112956810631	0	0	0	0	0	1.32890365448505	0	0	0	0	0	25.2491694352159	0	0	0	0	0	0	0	0.664451827242525	0.664451827242525
23795	41224	"Cut Hill"	50.6275	-3.98194	116	"AWI"	116	4834	5213	5015	15.3526970954357	0	0	0	0	0	5.80912863070539	0	0.4149377593361	0	0	39.8340248962656	0	0	16.597510373444	0	0	0	0.829875518672199	0	0	0	0	0	1.2448132780083	0	0	0	0	0	19.5020746887967	0	0	0.4149377593361	0	0	0	0	0	0
23795	41224	"Cut Hill"	50.6275	-3.98194	117	"AWI"	117	4887	5228	5038	10.8626198083067	0	0	0	0	0	1.59744408945687	0	0	0	0	33.2268370607029	0	0	11.8210862619808	18.2108626198083	0	0	0.319488817891374	0	0	0	0	0	0.319488817891374	1.91693290734824	0	0	0	0	19.8083067092652	0	0	0	0	0	0	0	1.2779552715655	0.638977635782748
23795	41224	"Cut Hill"	50.6275	-3.98194	118	"AWI"	118	4927	5245	5062	12	0	0	0.363636363636364	0	0	4.72727272727273	0	0	0	0	25.4545454545455	0	0	21.0909090909091	17.8181818181818	0	0	0	0	0	0	0	0	0	0.727272727272727	0	0	0	0	17.0909090909091	0	0	0	0	0.363636363636364	0	0	0	0.363636363636364
23795	41224	"Cut Hill"	50.6275	-3.98194	119	"AWI"	119	4954	5259	5087	9.2	0	0	0	0	0	1.6	0	0	0	0	37.6	0	0	28.8	0	0	0	0.4	0	0	0	0	0	0.8	2	0	0	0	0	19.2	0	0	0	0	0.4	0	0	0	0
23795	41224	"Cut Hill"	50.6275	-3.98194	120	"AWI"	120	4976	5288	5113	10.1694915254237	0	0	0	0	0	2.96610169491525	0	0	0	0	42.3728813559322	0	0	22.0338983050847	0	0	0	0	0	0	0	0	0	0.423728813559322	0.423728813559322	0	0	0	0	20.7627118644068	0	0	0	0	0	0	0	0.847457627118644	0
23795	41224	"Cut Hill"	50.6275	-3.98194	122	"AWI"	122	5011	5314	5152	17.7865612648221	0	0.395256916996047	0	0	0	1.97628458498024	0	0	0	0	24.901185770751	0	0	35.9683794466403	0	0	0	0	0	0	0	0	0	0	1.97628458498024	0	0	0	0	15.0197628458498	0	0	0	0	0	0	0	0.790513833992095	1.18577075098814
23795	41224	"Cut Hill"	50.6275	-3.98194	123	"AWI"	123	5028	5326	5173	18.3266932270916	0	0	0	0	0	1.99203187250996	0	0	0	0	39.8406374501992	0	0	19.1235059760956	0	0	0	0	0	0	0	0	0	0.398406374501992	0.398406374501992	0	0	0	0	17.9282868525896	0	0	0	0	0	0.398406374501992	0	1.19521912350598	0.398406374501992
23795	41224	"Cut Hill"	50.6275	-3.98194	124	"AWI"	124	5045	5349	5190	16.5384615384615	0	0	0.384615384615385	0	0	1.15384615384615	0	0	0	0	31.5384615384615	0	0	13.4615384615385	12.3076923076923	0	0	0.384615384615385	0	0	0	0	0	0	0.384615384615385	0	0	0	0	23.0769230769231	0	0	0	0	0	0	0	0.384615384615385	0.384615384615385
23795	41224	"Cut Hill"	50.6275	-3.98194	125	"AWI"	125	5059	5379	5207	13.7777777777778	0.444444444444444	0	0	0	0	1.77777777777778	0.444444444444444	0	0	0	40	0	0	17.3333333333333	8.88888888888889	0	0	0	0	0	0	0	0	0	0.888888888888889	0	0	0	0	15.1111111111111	0.444444444444444	0	0	0	0.444444444444444	0	0	0	0.444444444444444
23795	41224	"Cut Hill"	50.6275	-3.98194	126	"AWI"	126	5080	5391	5227	9.61538461538462	0	0	0	0	0	3.2051282051282	0	0	0	0	42.9487179487179	0.641025641025641	0	13.4615384615385	0	0	0	0.641025641025641	0	0	0	0	0	0.641025641025641	0	0	0	0	0	25.6410256410256	0	0	0	0	0	0	0	0.641025641025641	2.56410256410256
23795	41224	"Cut Hill"	50.6275	-3.98194	127	"AWI"	127	5100	5402	5249	17.3076923076923	0	0	0.641025641025641	0	0	3.2051282051282	0	0	0	0	45.5128205128205	0.641025641025641	0	5.12820512820513	0	0	0	0.641025641025641	0	0	0	0	0	1.28205128205128	0	0	0	0	0	22.4358974358974	0	0	0	0	0	0	0	0.641025641025641	2.56410256410256
23795	41224	"Cut Hill"	50.6275	-3.98194	128	"AWI"	128	5112	5417	5269	22.4358974358974	0	0	0	0	0	0.641025641025641	0	0	0	0	48.7179487179487	0	0	1.92307692307692	0	0	0	0	0	0	0	0	0	0	0.641025641025641	0	0	0	0	19.8717948717949	0	0	0	0	0	0	0	0.641025641025641	5.12820512820513
23795	41224	"Cut Hill"	50.6275	-3.98194	129	"AWI"	129	5121	5438	5289	16.1764705882353	0	0	0	0.367647058823529	0	4.04411764705882	0	0	0	0	25.7352941176471	0	0	1.83823529411765	23.8970588235294	0	0	0.367647058823529	0	0	0	0	0	0	0	0	0	0	0	23.5294117647059	0	0	0	0	0	0	0	0.367647058823529	3.67647058823529
23795	41224	"Cut Hill"	50.6275	-3.98194	130	"AWI"	130	5129	5464	5311	19.7802197802198	0	0	0	0.549450549450549	0	8.79120879120879	0	0.549450549450549	0	0	34.6153846153846	0	0	1.64835164835165	0	0	0	0	0	0	0	0	0	2.1978021978022	0	0	0	0	0	24.1758241758242	0	0	0	0	0	1.64835164835165	0	1.64835164835165	4.3956043956044
23795	41224	"Cut Hill"	50.6275	-3.98194	131	"AWI"	131	5161	5473	5329	18.503937007874	0	0	0.393700787401575	0	0	4.33070866141732	0	0	0.393700787401575	0	27.5590551181102	0	0	3.1496062992126	25.5905511811024	0	0	0.78740157480315	0	0	0	0	0	0	0.393700787401575	0	0	0	0	14.9606299212598	0.393700787401575	0	0	0	0.393700787401575	0.78740157480315	0	0.393700787401575	1.96850393700787
23795	41224	"Cut Hill"	50.6275	-3.98194	132	"AWI"	132	5181	5483	5351	14.4230769230769	0	0	0.480769230769231	0	0	1.44230769230769	0	0	0	0	49.0384615384615	0	0	1.44230769230769	0	0	0	0	0	0	0	0	0.480769230769231	0.480769230769231	0	0	0	0	0	26.9230769230769	0	0	0	0	0	0	0.480769230769231	0.961538461538462	3.84615384615385
23795	41224	"Cut Hill"	50.6275	-3.98194	133	"AWI"	133	5201	5495	5372	15.0943396226415	0	0	0	0	0	4.71698113207547	0	0	0	0	49.0566037735849	0	0	3.77358490566038	0	0	0	1.41509433962264	0	0	0	0.471698113207547	0	0.943396226415094	0	0	0	0	0	16.9811320754717	0	0	0	0	0.471698113207547	0	0	1.41509433962264	5.66037735849057
23795	41224	"Cut Hill"	50.6275	-3.98194	134	"AWI"	134	5217	5508	5394	20.4545454545455	0	0	0	0	0	3.63636363636364	0	0.454545454545455	0	0	40.9090909090909	0	0	3.18181818181818	0	0	0	0.909090909090909	0	0	0	0	0	0.909090909090909	0.454545454545455	0	0	0	0	24.5454545454545	0	0	0	0	0.454545454545455	0	0	0.454545454545455	3.63636363636364
23795	41224	"Cut Hill"	50.6275	-3.98194	135	"AWI"	135	5226	5527	5414	19.2825112107623	0	0	0	0	0	6.72645739910314	0	0	0	0	39.9103139013453	0	0	6.2780269058296	0	0	0	1.34529147982063	0	0	0.448430493273543	0	0	3.1390134529148	0.448430493273543	0	0	0	0	17.9372197309417	0	0	0	0	0	0	0	0	4.48430493273543
23795	41224	"Cut Hill"	50.6275	-3.98194	136	"AWI"	136	5263	5532	5431	14.0221402214022	0.3690036900369	0.3690036900369	0	0	0	3.3210332103321	0	0.3690036900369	0.3690036900369	0	35.0553505535055	0	0	2.5830258302583	22.5092250922509	0	0	1.1070110701107	0	0	0	0	0	0.738007380073801	0	0	0	0	0	15.1291512915129	0	0	0	0	0.3690036900369	0	0	0.3690036900369	3.3210332103321
23795	41224	"Cut Hill"	50.6275	-3.98194	137	"AWI"	137	5286	5538	5450	13.5849056603774	0.377358490566038	0	0	0	0	4.90566037735849	0	0.377358490566038	0	0	46.7924528301887	0	0	5.66037735849057	0	0	0	0.377358490566038	0	0	0	0	0	0.754716981132076	0.377358490566038	0	0	0	0	23.7735849056604	0	0	0	0	0	0	0	1.13207547169811	1.88679245283019
23795	41224	"Cut Hill"	50.6275	-3.98194	138	"AWI"	138	5304	5545	5469	18.75	0	0	0	0	0	5.14705882352941	0	0.367647058823529	0.367647058823529	0	38.2352941176471	0	0	6.25	0	0	0	0.735294117647059	0	0	0.367647058823529	0	0	2.20588235294118	0.735294117647059	0	0	0	0	22.4264705882353	0	0	0	0	0	0.367647058823529	0	0	4.04411764705882
23795	41224	"Cut Hill"	50.6275	-3.98194	139	"AWI"	139	5319	5556	5491	21.3197969543147	0	0	0	0	0	5.0761421319797	0	1.52284263959391	0	0.50761421319797	39.0862944162437	0	0	1.52284263959391	0	0	0	1.01522842639594	0	0	0	0	0	2.53807106598985	0	0	0	0	0	22.3350253807107	0	0	0	0	0	0.50761421319797	0	0.50761421319797	4.06091370558376
23795	41224	"Cut Hill"	50.6275	-3.98194	140	"AWI"	140	5333	5570	5511	19.3965517241379	0	0	0	0	0	4.31034482758621	0	0	0	0	45.6896551724138	0	0	4.31034482758621	0	0	0	0	0	0	0.431034482758621	0	0	0.431034482758621	0	0	0	0	0	22.8448275862069	0	0	0	0	0	0	0	0	2.58620689655172
23795	41224	"Cut Hill"	50.6275	-3.98194	141	"AWI"	141	5357	5586	5529	18.9516129032258	0	0	0	0	0	2.82258064516129	0	0	0	0	42.741935483871	0	0	6.04838709677419	0	0	0	1.20967741935484	0	0	0	0	0.403225806451613	1.61290322580645	0.403225806451613	0	0	0	0	22.5806451612903	0	0	0	0	0	0	0	0.403225806451613	2.82258064516129
23795	41224	"Cut Hill"	50.6275	-3.98194	142	"AWI"	142	5376	5617	5547	19.2622950819672	0	0	0	0	0	4.50819672131148	0	0	0	0	38.9344262295082	0	0	7.37704918032787	0	0	0	2.04918032786885	0	0	0	0	0	0.409836065573771	0	0	0	0	0	25	0	0	0	0	0	0	0	0	2.45901639344262
23795	41224	"Cut Hill"	50.6275	-3.98194	143	"AWI"	143	5390	5654	5562	23.3644859813084	0	0	0	0	0	4.20560747663551	0.467289719626168	0	0	0	34.1121495327103	0	0	6.07476635514019	0	0	0	2.33644859813084	0	0	0	0	0	1.4018691588785	0	0	0	0	0	21.4953271028037	0	0	0	0	0	0	0.934579439252336	0	5.60747663551402
23795	41224	"Cut Hill"	50.6275	-3.98194	144	"AWI"	144	5403	5695	5576	13.953488372093	0	0	0.332225913621262	0	0	3.65448504983389	0	0	0	0	33.5548172757475	0	0	3.65448504983389	20.5980066445183	0	0	0.996677740863787	0	0	0.332225913621262	0	0	0	0	0	0	0	0	19.2691029900332	0	0	0	0	0	0	0	0.664451827242525	2.99003322259136
23795	41224	"Cut Hill"	50.6275	-3.98194	145	"AWI"	145	5414	5740	5590	18.4210526315789	0	0.37593984962406	0.37593984962406	0	0	3.00751879699248	0	0.37593984962406	0.37593984962406	0	37.9699248120301	0	0	6.39097744360902	0	0	0	1.50375939849624	0	0	0	0.37593984962406	0	0.75187969924812	0	0	0	0	0	24.812030075188	0	0	0	0	0	0	0.37593984962406	0.75187969924812	4.13533834586466
23795	41224	"Cut Hill"	50.6275	-3.98194	146	"AWI"	146	5440	5753	5609	20.8333333333333	0	0	0	0	0	3.7037037037037	0	0	0	0	36.5740740740741	0	0	7.40740740740741	0	0	0	0.462962962962963	0	0	0	0	0	0.925925925925926	0.462962962962963	0	0	0	0	24.0740740740741	0	0	0	0	0	0	0	0	5.55555555555556
23795	41224	"Cut Hill"	50.6275	-3.98194	147	"AWI"	147	5459	5768	5626	15.3558052434457	0	0	0	0	0	6.74157303370786	0	0	0	0	29.5880149812734	0	0	7.11610486891386	16.8539325842697	0	0	0.749063670411985	0	0	0	0	0	1.12359550561798	0.374531835205993	0	0	0	0	19.4756554307116	0	0	0	0	0.374531835205993	0	0.374531835205993	0.374531835205993	1.49812734082397
23795	41224	"Cut Hill"	50.6275	-3.98194	148	"AWI"	148	5479	5787	5644	17.5572519083969	0	0	0	0	0	6.10687022900763	0	0	0	0	35.4961832061069	0	0	8.3969465648855	0	0	0	2.29007633587786	0	0	0	0	0	2.67175572519084	0.763358778625954	0	0	0	0	22.9007633587786	0	0	0	0	0	0	0	0.381679389312977	3.43511450381679
23795	41224	"Cut Hill"	50.6275	-3.98194	150	"AWI"	150	5513	5845	5680	15.5378486055777	0	0	0	0	0	5.1792828685259	0	0	0	0.398406374501992	40.6374501992032	0	0	8.76494023904383	0	0	0	1.99203187250996	0	0	0	0	0	0.398406374501992	0	0	0	0	0	22.7091633466135	0	0	0	0	0	0	0	0	4.38247011952191
23795	41224	"Cut Hill"	50.6275	-3.98194	152	"AWI"	152	5565	5869	5717	17.7700348432056	0	0	0	0	0	6.96864111498258	0	0	0	0	39.3728222996516	0	0	2.78745644599303	5.22648083623693	0	0	1.39372822299652	0.348432055749129	0	0	0	0	1.74216027874564	0.348432055749129	0	0	0	0	17.7700348432056	0	0	0	0	0.696864111498258	0	0.348432055749129	0	5.22648083623693
