"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Juncaceae"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Melanthiaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
3030	3946	"Boehnigsee Goldmoos"	46.25917	7.84306	582	"AWI"	582	9745	12009	10998	0	0	0	1	0	0	19	0	0	23	0	1	0	0	0	0	0	0	0	0	0	9	1	0	0	0	0	0	1	0	0	0	27	0	0	0	0	0	0	0	0	0	304	0	0	0	0	1	0	0	0	1	9	1	0	0	6	2	0	0	0	0	0
3030	3946	"Boehnigsee Goldmoos"	46.25917	7.84306	583	"AWI"	583	9765	12074	11051	0	0	0	1	0	0	53	0	0	27	0	0	0	0	0	0	0	0	0	0	0	18	1	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	408	0	0	0	0	4	0	0	0	3	10	0	0	0	0	2	0	1	0	0	0
3030	3946	"Boehnigsee Goldmoos"	46.25917	7.84306	584	"AWI"	584	9781	12148	11105	0	0	0	2	0	0	33	0	0	19	0	0	3	0	0	0	0	1	0	0	0	24	1	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	335	0	0	0	0	2	0	0	0	1	9	1	0	0	4	3	0	0	0	0	0
3030	3946	"Boehnigsee Goldmoos"	46.25917	7.84306	585	"AWI"	585	9803	12220	11152	0	0	0	1	0	0	46	0	0	41	0	0	0	0	0	0	0	0	0	0	0	27	1	0	0	0	0	0	0	0	1	0	31	0	0	0	0	0	0	0	0	0	580	0	0	0	0	1	0	0	0	1	5	0	0	0	2	1	0	0	0	0	0
3030	3946	"Boehnigsee Goldmoos"	46.25917	7.84306	586	"AWI"	586	9878	12255	11203	0	0	0	1	0	0	49	0	0	0	0	1	1	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	355	0	0	0	0	1	0	0	0	0	4	0	0	0	2	2	0	0	0	0	0
3030	3946	"Boehnigsee Goldmoos"	46.25917	7.84306	587	"AWI"	587	9988	12272	11248	0	0	0	1	0	0	31	0	0	16	0	0	0	0	0	0	0	0	0	0	0	16	1	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	230	0	0	0	0	2	0	0	0	1	5	1	0	0	1	0	0	0	0	0	0
3030	3946	"Boehnigsee Goldmoos"	46.25917	7.84306	588	"AWI"	588	10097	12286	11293	0	0	0	1	0	0	24	0	0	10	0	0	0	0	0	0	0	1	0	0	0	7	1	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	0	0	0	0	8	0	0	0	2	0	0	0	0	0	0
3030	3946	"Boehnigsee Goldmoos"	46.25917	7.84306	589	"AWI"	589	10195	12299	11341	0	0	0	1	0	0	25	0	0	15	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	293	0	0	0	0	0	0	0	0	1	5	2	0	0	0	1	0	0	0	0	0
3030	3946	"Boehnigsee Goldmoos"	46.25917	7.84306	590	"AWI"	590	10297	12316	11386	0	0	0	1	0	0	30	0	0	33	0	0	0	0	0	0	0	0	0	0	0	16	1	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	431	0	0	0	0	0	0	0	0	2	9	2	0	0	2	1	0	0	0	0	0
3030	3946	"Boehnigsee Goldmoos"	46.25917	7.84306	591	"AWI"	591	10396	12332	11430	0	0	0	3	0	0	46	0	0	45	0	0	0	0	0	0	0	0	0	0	0	11	3	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	611	0	0	0	0	1	0	0	0	3	11	0	0	0	5	1	0	0	0	0	0
3030	3946	"Boehnigsee Goldmoos"	46.25917	7.84306	592	"AWI"	592	10487	12347	11477	0	0	0	1	0	0	35	0	0	24	0	0	0	0	0	0	0	0	0	0	0	10	2	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	331	0	0	0	0	1	0	0	0	2	6	1	0	0	0	0	0	1	0	0	0
3030	3946	"Boehnigsee Goldmoos"	46.25917	7.84306	593	"AWI"	593	10567	12361	11522	0	0	0	2	0	0	59	0	0	49	0	0	0	0	0	0	0	1	0	0	0	4	4	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	320	0	0	0	0	1	0	0	0	1	4	1	0	0	1	2	0	0	0	0	0
3030	3946	"Boehnigsee Goldmoos"	46.25917	7.84306	594	"AWI"	594	10658	12375	11572	0	0	0	0	0	0	39	0	0	30	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	176	0	0	0	0	1	0	0	0	1	3	1	0	0	0	1	0	0	0	0	0
3030	3946	"Boehnigsee Goldmoos"	46.25917	7.84306	595	"AWI"	595	10738	12395	11617	0	0	0	1	0	0	73	0	0	64	0	0	2	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	257	0	0	0	0	0	0	0	0	0	7	1	0	0	0	3	0	0	0	0	0
3030	3946	"Boehnigsee Goldmoos"	46.25917	7.84306	596	"AWI"	596	10805	12418	11662	0	0	0	0	0	0	54	0	0	62	0	0	0	0	0	0	0	1	0	0	0	11	7	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	148	0	0	0	0	2	0	0	0	1	5	1	0	0	1	2	0	0	0	0	0
3030	3946	"Boehnigsee Goldmoos"	46.25917	7.84306	597	"AWI"	597	10881	12433	11710	0	0	0	3	0	0	36	0	0	70	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	102	0	0	0	0	1	0	0	0	2	5	3	0	0	2	2	0	1	0	0	0
3030	3946	"Boehnigsee Goldmoos"	46.25917	7.84306	598	"AWI"	598	10950	12451	11753	0	0	0	1	0	0	58	0	0	102	0	0	0	0	0	0	0	3	0	0	0	8	9	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	83	0	0	0	0	1	0	0	0	2	12	2	0	0	3	4	0	0	0	0	0
3030	3946	"Boehnigsee Goldmoos"	46.25917	7.84306	599	"AWI"	599	11018	12473	11802	0	0	0	4	0	0	40	0	0	35	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	3	10	6	0	0	4	3	0	0	0	0	0
3030	3946	"Boehnigsee Goldmoos"	46.25917	7.84306	600	"AWI"	600	11076	12493	11852	0	0	0	2	0	0	23	0	0	59	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	35	0	0	0	0	2	0	0	0	2	2	3	0	0	1	3	0	0	0	0	0
3030	3946	"Boehnigsee Goldmoos"	46.25917	7.84306	600.5	"AWI"	600.5	11104.5	12504.5	11878.5	0	0	0	2	0	0	46	0	0	42	0	0	1	0	0	0	0	0	0	0	0	2	31	4	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	4	5	9	0	0	1	3	0	0	0	0	0
3030	3946	"Boehnigsee Goldmoos"	46.25917	7.84306	601	"AWI"	601	11133	12516	11905	0	0	0	3	0	0	39	0	0	36	0	0	0	0	0	0	0	1	0	0	0	17	4	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	189	0	0	0	0	1	0	0	0	4	2	1	0	0	1	2	0	0	0	0	0
3030	3946	"Boehnigsee Goldmoos"	46.25917	7.84306	602	"AWI"	602	11188	12543	11952	0	0	0	1	0	0	21	0	0	21	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	4	2	0	0	0	2	2	0	0	0	0	0
3030	3946	"Boehnigsee Goldmoos"	46.25917	7.84306	603	"AWI"	603	11229	12574	12001	0	0	0	1	0	0	28	0	0	54	0	0	0	0	0	0	0	0	0	0	0	7	2	0	0	0	0	0	0	0	0	0	67	0	0	0	0	1	0	0	0	0	324	0	0	0	0	1	0	0	0	3	16	5	0	0	1	1	0	1	0	0	0
