"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Arbutus"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Berberidaceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Celtis"	"Ceratonia"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Crataegus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Ficus"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Heliotropium"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Lythraceae"	"Malvaceae"	"Morus"	"Myrtus"	"Olea"	"Orobanchaceae"	"Ostrya.Carpinus"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Resedaceae"	"Rhamnus"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Scrophulariaceae"	"Thalictrum"	"Thymelaeaceae"	"Ulmus"	"Urticaceae"	"Violaceae"	"Vitaceae"
24034	41750	"Lago di Venere"	36.81689	11.98704	648	"AWI"	648	626	766	717	0	0	0	1.81818181818182	0	0	0	3.63636363636364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.4545454545455	0	0	0.909090909090909	0	0.909090909090909	0	0	0	0	0	0	0	0	0	0.909090909090909	0	0	0	0	0	0	0	0	36.3636363636364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	676	"AWI"	676	657	804	748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.6666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	51.6666666666667	1.66666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	700	"AWI"	700	683	836	775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.8235294117647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.1764705882353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	708	"AWI"	708	692	846	784	0	0	0	3.07692307692308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.4615384615385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.6153846153846	10.7692307692308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.07692307692308	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	716	"AWI"	716	701	857	794	0	0	0	4.83870967741935	0	0	3.2258064516129	4.83870967741935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.3225806451613	0	0	0	0	1.61290322580645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61290322580645	30.6451612903226	8.06451612903226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.83870967741935	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	724	"AWI"	724	710	866	803	0	0	0	0	0	0	0	5.66037735849057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.0125786163522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.2641509433962	6.28930817610063	0	0	0.628930817610063	3.14465408805031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	732	"AWI"	732	719	877	812	0	0	0	3.8961038961039	0	0	0	11.6883116883117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.3766233766234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8961038961039	0	0	0	0	31.1688311688312	19.4805194805195	0	0	0	6.49350649350649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	740	"AWI"	740	728	888	821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49253731343284	1.49253731343284	0	0	0	13.4328358208955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.47761194029851	0	0	0	0	59.7014925373134	16.4179104477612	0	0	0	0	1.49253731343284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49253731343284	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	748	"AWI"	748	736	898	830	0	0	0	2.7027027027027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.0540540540541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.2432432432432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	756	"AWI"	756	745	908	839	0	0	0	0.632911392405063	0	0	0	1.89873417721519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.1139240506329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65.1898734177215	1.89873417721519	0	0	0	1.26582278481013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	764	"AWI"	764	754	918	849	0	0	0	0.775193798449612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.8837209302326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.775193798449612	0	0	0	0	61.2403100775194	2.32558139534884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	772	"AWI"	772	764	929	858	0	0	0	0.628930817610063	0	0	0	1.25786163522013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.1572327044025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0314465408805	0	0	0	0	61.6352201257862	6.28930817610063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	780	"AWI"	780	772	940	867	0	0	0	0	0	0	0	1.75438596491228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.719298245614	0	0	0	0	0	0	0	0	0	0	2.63157894736842	0	0	0	0	0	0	0	3.50877192982456	0	0	0	0	40.3508771929825	7.01754385964912	0	0	0	7.01754385964912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	788	"AWI"	788	781	950	877	0	0	0	0	0	0	0	1.50375939849624	0.37593984962406	0	0	0	0	0	0	0	0	0	0.37593984962406	0	0	0	0	0	0	0	0	0	0	29.6992481203008	0	0	0	0	0	0.37593984962406	0	0	0	0	0	0	0	0	0	0	0	0.37593984962406	1.12781954887218	0	0	0	0	11.6541353383459	5.26315789473684	0	0	0	3.7593984962406	0	0	0	0	0	0	0	0	0	0	43.2330827067669	0.37593984962406	0	0	0	1.8796992481203	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	796	"AWI"	796	790	959	886	0	0	0	0.769230769230769	0	0	0.384615384615385	1.53846153846154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.23076923076923	0	0	0	0	0	0	42.3076923076923	0	0	0.384615384615385	0	0	0	0	0	0	0	0	0	0	0.384615384615385	0	0	0	0.384615384615385	2.69230769230769	0	0	0	0	31.9230769230769	5	0	0	0	3.84615384615385	0	0	0.384615384615385	4.23076923076923	0	0	0	0	0	0	0	0	0	0	0	1.53846153846154	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	804	"AWI"	804	799	969	895	0	0	0	2.35294117647059	0	0	0.392156862745098	2.35294117647059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.156862745098	0.392156862745098	0	0	0	0	0	40.3921568627451	0	0	0	0	0.392156862745098	0	0	0.392156862745098	0	0	1.56862745098039	0	0	0	0	0.392156862745098	0	0.392156862745098	2.74509803921569	0	0	0	0	19.6078431372549	9.41176470588235	0	0	0	4.70588235294118	0	0	0	0	0	0	0	0.392156862745098	0	0	0	0	0	0	0	1.96078431372549	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	812	"AWI"	812	808	979	904	0	0	0	2.33463035019455	0	0	0.778210116731518	5.05836575875486	0.389105058365759	0	0	0	0	0	0	0	0	0	0	0	0.389105058365759	0	0	0	0	0	0	0	0	29.1828793774319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39299610894942	0	0	0.778210116731518	0	16.3424124513619	16.7315175097276	0	0	0	8.17120622568093	0	0	0.778210116731518	11.284046692607	0	0	0	0	0	0	0	0	0	0	0	0.389105058365759	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	820	"AWI"	820	816	988	914	0	0	0	0.546448087431694	0	0	0	4.91803278688525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.0765027322404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.546448087431694	0	0	0	2.73224043715847	0	27.3224043715847	5.46448087431694	0	0	0	3.82513661202186	0	0	0.546448087431694	11.4754098360656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.546448087431694
24034	41750	"Lago di Venere"	36.81689	11.98704	828	"AWI"	828	826	998	923	0	0	0	0.215982721382289	0	0	0.215982721382289	1.07991360691145	0	0	0	0	0	0	0	0	0	0	0.215982721382289	0	0	0	0	0	0	0	0	0	0	19.6544276457883	0	0	0	0	0	0	0	0	0	0	0	0	0	0.215982721382289	0	0	0	0.863930885529158	1.29589632829374	0	0	0.215982721382289	0	12.7429805615551	62.8509719222462	0	0	0	0	0	0	0	0	0	0	0	0.215982721382289	0	0	0	0	0	0	0	0.215982721382289	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	836	"AWI"	836	835	1009	932	0	0	0	2.43055555555556	0	0	1.04166666666667	3.47222222222222	0.347222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.347222222222222	0	0	0	0	30.2083333333333	0	0	0	0	0	0.347222222222222	0	0	0	0	0	0	0	0	0	0	0	1.38888888888889	5.20833333333333	0	0	0.347222222222222	0	22.2222222222222	8.68055555555556	0	0	0	6.25	0	0	1.04166666666667	16.3194444444444	0	0	0.347222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	844	"AWI"	844	844	1018	941	0	0	0	2.67379679144385	0.53475935828877	0	0	4.81283422459893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.62566844919786	0	0	0	0	0	0	31.0160427807487	0	0	0	0	0	0.53475935828877	0	0	0	0	0	0	0	0	0	0	0	1.06951871657754	5.3475935828877	0	0	0.53475935828877	0	31.5508021390374	4.27807486631016	0	0	0	6.95187165775401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06951871657754	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	852	"AWI"	852	852	1029	950	0	0	0	0.840336134453782	0	0	2.52100840336134	1.68067226890756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.9159663865546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.10084033613445	0	0	0.420168067226891	0	45.3781512605042	1.26050420168067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.46218487394958	0	0	0	0	0.420168067226891	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	860	"AWI"	860	861	1039	960	0	0	0	1.20481927710843	0	0	0	4.81927710843374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.710843373494	0	0	0	0	0	0	0	0	0	0	2.40963855421687	0	0	0	0	0	0	1.20481927710843	14.4578313253012	0	0	2.40963855421687	0	25.3012048192771	19.2771084337349	0	0	0	0	0	0	1.20481927710843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	868	"AWI"	868	871	1049	969	0	0	0	0	0	0	0.537634408602151	5.91397849462366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.1827956989247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.537634408602151	0	0	5.37634408602151	0	0	2.1505376344086	0	33.8709677419355	9.13978494623656	0	0	0	6.98924731182796	0	0	2.1505376344086	0	0	0	0	0	0	0	0	0	0	0	0	2.1505376344086	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	876	"AWI"	876	879	1059	978	0	0	0	1.94174757281553	0	0	0	7.11974110032362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.647249190938511	0	0	0	14.5631067961165	0	0	0	0	0.323624595469256	0	0	0	0	0	0	0	0	0	0	0	0	0.323624595469256	10.6796116504854	0	0	1.61812297734628	0	14.8867313915858	17.1521035598706	0	0	0	10.0323624595469	0	0	0.647249190938511	20.0647249190939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	880	"AWI"	880	883	1064	983	0	0	0	2.04081632653061	0	0	2.04081632653061	4.08163265306122	0	0	0	0	0	0	0.680272108843537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.4965986394558	0	0	0	0	0	0	0.680272108843537	0	0	0	0	0	0	0.680272108843537	1.36054421768707	0	0	0.680272108843537	2.04081632653061	0	0	3.40136054421769	0	27.891156462585	11.5646258503401	0	0	0	0	0	0	0.680272108843537	0	0	0	0	0	0	0	0	0	0	0	0	0.680272108843537	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	884	"AWI"	884	888	1068	988	0	0	0	1.61290322580645	0	0	0.537634408602151	4.3010752688172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.010752688172	0	0	0	0	0.537634408602151	0	0	0	0	0	0	0	0	0	0	0	0	2.1505376344086	5.37634408602151	0	0	0.537634408602151	0	36.0215053763441	3.76344086021505	0	0	0	1.0752688172043	0	0	0.537634408602151	0	0	0	0	0	0	0	0	0	0	0	0	0.537634408602151	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	892	"AWI"	892	897	1079	997	0	0	0	1.52091254752852	0	0	0.380228136882129	9.1254752851711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.380228136882129	0	0	0	0	20.532319391635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.8707224334601	0	0	1.52091254752852	0	31.9391634980989	15.2091254752852	0	0	0	0	0	0	0.760456273764259	0	0	0	0	0	0	0	0	0	0.380228136882129	0.380228136882129	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	900	"AWI"	900	905	1087	1007	0	0	0	1.13378684807256	0	0	0.226757369614512	4.98866213151927	0	0	0	0.680272108843537	0	1.8140589569161	0	0	0	0	0	0	0	0	0	0	0.226757369614512	0	0	1.13378684807256	0	7.02947845804989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.226757369614512	17.4603174603175	0	0	4.53514739229025	0	7.48299319727891	23.3560090702948	0	0	0	8.16326530612245	0	0	1.36054421768707	19.7278911564626	0	0	0	0	0	0	0	0	0	0	0	0.226757369614512	0	0	0	0.226757369614512
24034	41750	"Lago di Venere"	36.81689	11.98704	908	"AWI"	908	915	1097	1016	0	0	0	0.413223140495868	0	0	0.826446280991736	2.89256198347107	0.413223140495868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.30578512396694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.89256198347107	0	0	1.65289256198347	0	81.4049586776859	5.78512396694215	0	0	0	0	0	0	0.413223140495868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	916	"AWI"	916	924	1107	1026	0	0	0	2.41545893719807	0	0	0	4.83091787439614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.66183574879227	0	0	0	0	0	0	0	0	0	0	4.83091787439614	0	0	0	0	0	0	0	26.5700483091787	0	0	0.483091787439614	0	34.7826086956522	13.5265700483092	0	0	0	0	0	0	1.93236714975845	0	0	0	0	0	0	0	0	0	0	0	0	0.483091787439614	0	0	0	0.483091787439614
24034	41750	"Lago di Venere"	36.81689	11.98704	924	"AWI"	924	934	1117	1035	0	0	0	0.240963855421687	0	0	0.240963855421687	4.33734939759036	0	0	0	0.240963855421687	0	0	0	0	0	0	0	0	0	0	0	0	0.240963855421687	0	0	0	0	8.67469879518072	0	0	0	0	0.240963855421687	0	0	0	0	0	0	0	0	0	0	0	0	0	23.855421686747	0	0	2.16867469879518	0	21.6867469879518	8.19277108433735	0	0	0	3.85542168674699	0	0	0.72289156626506	25.0602409638554	0	0.240963855421687	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	932	"AWI"	932	943	1126	1045	0	0	0	1.53846153846154	0	0	0.256410256410256	3.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.3333333333333	0	0	0	0	0.256410256410256	0	0	0	0.512820512820513	0	0	0	0	0	0	0	0	0	15.8974358974359	0	0	0.769230769230769	0	24.1025641025641	5.64102564102564	0	0	0	0	0	0	0	33.8461538461538	0	0	0	0	0	0	0	0	0	0	0	0	0.512820512820513	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	940	"AWI"	940	952	1136	1054	0	0	0	0	0	0	0	2.98913043478261	0	0	0	0.271739130434783	0	0	0	0	0	0	0	0	0	0	0	0	0.271739130434783	0	0	0	0	7.8804347826087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.4565217391304	0	0	0.271739130434783	0	36.4130434782609	8.15217391304348	0	0	0	0	0	0	0.543478260869565	18.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	948	"AWI"	948	961	1144	1063	0	0	0	1.26050420168067	0	0	0	3.99159663865546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.40336134453782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.4789915966387	0	0	2.3109243697479	0	37.6050420168067	4.6218487394958	0	0	0	0	0	0	0	19.327731092437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	956	"AWI"	956	970	1155	1072	0	0	0	0.348027842227378	0	0	0.232018561484919	1.74013921113689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.78422273781903	0	0	0	0	0.116009280742459	0	0	0	0	0	0	0	0	0	0	0	0	0	25.754060324826	0	0	0.348027842227378	0	41.8793503480278	7.65661252900232	0	0	0	0	0	0	0	18.9095127610209	0	0	0	0	0	0	0	0.116009280742459	0	0	0	0	0.116009280742459	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	964	"AWI"	964	980	1166	1082	0	0	0	0.212765957446809	0	0	0	2.5531914893617	0	0	0	0.212765957446809	0	0	0	0	0	0	0	0	0	0.212765957446809	0	0	0	0	0	0	0	2.5531914893617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.3404255319149	0	0	1.06382978723404	0	61.4893617021277	5.31914893617021	0	0	0	0	0	0	0	4.04255319148936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	972	"AWI"	972	990	1176	1091	0	0	0	0.555555555555556	0	0	0	3.05555555555556	0	0	0	0.277777777777778	0	0	0	0	0	0	0	0.277777777777778	0	0	0	0	0	0	0	0	0	10.8333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.555555555555556	13.8888888888889	0	0	2.77777777777778	0	55.2777777777778	4.44444444444444	0	0	0	0	0	0	0.277777777777778	7.5	0	0	0	0	0	0	0	0	0	0	0	0.277777777777778	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	980	"AWI"	980	998	1187	1101	0	0	0	1.93050193050193	0	0	0.386100386100386	1.93050193050193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.1274131274131	0	0	0	0	0	0	0	0	0	0	6.17760617760618	0	0	0	0	0	0	0	17.3745173745174	0	0	2.31660231660232	0	41.3127413127413	15.0579150579151	0	0	0	0	0	0	0.386100386100386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	988	"AWI"	988	1007	1197	1110	0.217864923747277	0	0	0.871459694989107	0	0	0	3.05010893246187	0	0	0	0	0	0	0	0	0	0	0.217864923747277	0	0	0	0	0	0.217864923747277	0	0	0	0	20.0435729847495	0.871459694989107	0	0	0	0	0	0	0	0	0	1.52505446623094	0	0	0	0	0	0	0	13.9433551198257	0	0	1.96078431372549	0	25.0544662309368	12.636165577342	0	0	0	0	0	0	0.217864923747277	19.1721132897603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	996	"AWI"	996	1016	1207	1119	0	0	0	1.4792899408284	0	0	0	3.55029585798817	0.591715976331361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.6094674556213	1.4792899408284	0	0	0	0.591715976331361	0	0	0	0	0	0	0	0	0	0	0	0	0	15.3846153846154	0	0	1.18343195266272	0	15.0887573964497	16.5680473372781	0	0	0	2.36686390532544	0	0	0	27.810650887574	0	0	0	0	0	0	0	0	0	0	0	0	0.29585798816568	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	1004	"AWI"	1004	1025	1218	1129	0	0	0	0.23094688221709	0	0	0	2.77136258660508	0	0	0	0.23094688221709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.08314087759815	0	0	0	0	0	0	0	0	0	0	6.00461893764434	0	0	0	0	0	0	0	15.2424942263279	0	0	1.15473441108545	0	37.8752886836028	9.69976905311778	0	0	0	0	0	0	0.23094688221709	18.4757505773672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	1012	"AWI"	1012	1034	1229	1138	0	0	0	0.87463556851312	0	0	0	3.49854227405248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.291545189504373	0	0	0	0	7.87172011661808	0	0	0	0.583090379008746	0.583090379008746	0	0	0	0	0	5.24781341107872	0	0	0	0	0	0	0	40.8163265306122	0	0	2.04081632653061	0	21.865889212828	14.5772594752187	0	0	0	0	0	0	0.583090379008746	0	0	0	0	0	0	0	1.16618075801749	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	1020	"AWI"	1020	1042	1239	1148	0	0	0	0.649350649350649	0	0	0	3.57142857142857	0	0	0	0	0	0	0	0	0	0	0.324675324675325	0	0	0	0	0	0	0	0	0	0	6.49350649350649	0.649350649350649	0	0	0	0	0	0	0	0	0	9.09090909090909	0	0	0	0	0	0	0	38.3116883116883	0	0	2.5974025974026	0	15.2597402597403	18.5064935064935	0	0	0	3.57142857142857	0	0	0.649350649350649	0	0	0	0	0	0	0	0	0	0.324675324675325	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	1028	"AWI"	1028	1051	1249	1157	0	0	0	2.18579234972678	0	0	0	0.546448087431694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.546448087431694	0	0	0	0	5.46448087431694	0	0	0	0	0	0	0	0	0	0	8.7431693989071	0	0	0	0	0	0	0	51.3661202185792	0	0	1.09289617486339	0	13.1147540983607	16.3934426229508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.546448087431694	0	0	0
