"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Celtis"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Elaeagnus"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Ilex"	"Indeterminable"	"Juglans"	"Lamiaceae"	"Lentibulariaceae"	"Liliaceae"	"Loranthaceae"	"Lythraceae"	"Myrica"	"Olea"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinaceae"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Pterocarya"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
26046	45173	"Lake Sapanca"	40.71667	30.25	413	"AWI"	413	1192	1363	1272	1	0	7	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	1	0	0	0	3	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	1	0	0	0	0	0	86	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0
26046	45173	"Lake Sapanca"	40.71667	30.25	425.75	"AWI"	425.75	1233	1401	1303.25	2	1	25	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	4	11	2	0	0	0	4	0	0	22	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	153	0	0	4	0	0	0	98	1	0	0	0	0	0	0	0	0	0	2	10	0	0	1
26046	45173	"Lake Sapanca"	40.71667	30.25	439	"AWI"	439	1284	1441	1335	2	0	6	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	2	2	13	1	0	0	8	0	0	92	0	0	0	0	1	0	1	0	0	0	0	0	0	102	0	0	286	1	0	4	0	0	1	221	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
26046	45173	"Lake Sapanca"	40.71667	30.25	445	"AWI"	445	1299	1461	1352	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	3	0	0	71	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	138	1	0	0	0	0	0	57	0	0	10	0	0	0	0	0	0	0	3	4	0	0	0
26046	45173	"Lake Sapanca"	40.71667	30.25	450.5	"AWI"	450.5	1307.5	1487.5	1369	2	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	2	10	0	0	0	3	0	0	29	0	0	0	13	1	0	0	0	0	0	0	0	0	53	0	0	140	3	0	4	0	0	0	80	1	0	0	0	0	0	1	0	0	0	0	7	2	0	0
26046	45173	"Lake Sapanca"	40.71667	30.25	457	"AWI"	457	1323	1513	1390	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	8	0	1	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	219	0	0	0	0	0	1	18	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0
26046	45173	"Lake Sapanca"	40.71667	30.25	463	"AWI"	463	1337	1537	1410	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	364	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26046	45173	"Lake Sapanca"	40.71667	30.25	470.75	"AWI"	470.75	1353.25	1567.5	1435.25	0	0	11	2	0	1	2	0	1	0	0	0	0	0	0	0	2	0	0	0	8	13	3	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	7	0	0	0	59	0	0	0	0	0	0	0	0	0	0	1	4	0	0	1
26046	45173	"Lake Sapanca"	40.71667	30.25	477	"AWI"	477	1370	1593	1454	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	2	0	4	0	0	19	0	0	0	58	1	0	0	0	0	0	0	0	1	0	0	0	268	1	0	0	0	0	1	32	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0
26046	45173	"Lake Sapanca"	40.71667	30.25	483	"AWI"	483	1388	1616	1473	1	0	1	2	0	1	3	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	8	0	1	0	1	0	0	6	0	0	0	25	2	3	0	1	0	0	0	1	0	0	0	0	271	0	0	1	0	0	0	57	0	0	0	0	0	0	1	0	0	0	0	3	1	0	0
26046	45173	"Lake Sapanca"	40.71667	30.25	485.8	"AWI"	485.8	1395.6	1627.4	1481.4	1	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	6	0	0	0	1	0	0	12	0	0	0	71	2	0	0	0	0	0	0	0	0	0	1	0	202	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	8	1	0	1
26046	45173	"Lake Sapanca"	40.71667	30.25	495.5	"AWI"	495.5	1422.5	1657.5	1511.5	0	0	57	4	1	0	3	0	1	0	0	0	0	0	0	5	0	0	0	0	5	15	12	0	0	1	1	0	0	23	0	0	0	6	3	0	0	0	0	0	0	0	0	0	0	0	88	1	0	18	0	0	0	143	1	0	0	0	0	0	7	0	0	0	0	4	1	1	0
26046	45173	"Lake Sapanca"	40.71667	30.25	500	"AWI"	500	1434	1674	1524	4	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	7	0	0	0	2	0	0	97	0	0	1	4	4	0	0	0	0	0	0	0	0	0	0	2	104	0	0	1	0	0	0	77	0	0	13	0	0	0	0	0	0	0	2	4	0	0	0
26046	45173	"Lake Sapanca"	40.71667	30.25	506	"AWI"	506	1457	1683	1541	1	0	4	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	2	0	13	0	0	0	2	0	0	86	0	0	1	3	4	0	0	0	0	0	0	0	0	0	0	0	61	1	0	0	0	0	0	70	0	0	10	0	0	0	2	0	0	0	3	0	2	0	1
26046	45173	"Lake Sapanca"	40.71667	30.25	511.5	"AWI"	511.5	1473.5	1704.5	1561.5	1	0	1	9	0	0	1	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	10	0	0	0	1	0	0	9	0	0	0	73	1	0	0	1	0	0	0	2	0	0	0	0	245	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0
26046	45173	"Lake Sapanca"	40.71667	30.25	517.75	"AWI"	517.75	1493.25	1768.75	1598.75	1	0	0	9	0	0	3	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	3	0	0	0	0	83	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
26046	45173	"Lake Sapanca"	40.71667	30.25	522	"AWI"	522	1509	1809	1621	2	0	1	5	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	7	0	0	0	1	0	0	13	0	1	0	0	6	1	0	0	0	0	0	0	0	0	0	1	178	0	0	2	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
26046	45173	"Lake Sapanca"	40.71667	30.25	529.5	"AWI"	529.5	1531.5	1870.5	1661	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	5	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	237	0	0	0	0	0	0	15	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0
26046	45173	"Lake Sapanca"	40.71667	30.25	533.25	"AWI"	533.25	1540.5	1910.75	1680.25	2	1	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	24	0	0	0	4	0	0	27	0	0	0	0	6	1	0	0	1	0	0	2	0	0	0	0	91	1	0	1	0	0	0	132	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
26046	45173	"Lake Sapanca"	40.71667	30.25	544	"AWI"	544	2219	2690	2466	0	1	10	2	0	0	2	0	2	0	0	0	0	0	0	2	0	0	0	0	2	2	11	0	0	0	2	0	0	9	0	0	0	5	2	0	0	0	0	0	0	2	0	0	0	0	36	0	0	0	0	0	0	70	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0
26046	45173	"Lake Sapanca"	40.71667	30.25	549.3	"AWI"	549.3	2255.8	2709.2	2497.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	3	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	2	0	1	0	0
26046	45173	"Lake Sapanca"	40.71667	30.25	559.25	"AWI"	559.25	2347	2736	2551	1	0	12	4	0	2	7	0	1	0	0	0	0	0	0	0	0	1	0	0	6	4	4	0	0	0	6	0	0	19	0	0	0	8	3	0	0	0	0	0	0	5	0	0	0	0	18	0	4	1	0	0	0	97	1	0	3	0	1	0	2	0	0	1	1	3	1	0	1
26046	45173	"Lake Sapanca"	40.71667	30.25	562	"AWI"	562	2364	2744	2566	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26046	45173	"Lake Sapanca"	40.71667	30.25	577.25	"AWI"	577.25	2441.5	2871.25	2661.5	3	0	8	1	0	0	2	0	0	0	0	0	0	0	0	3	1	0	0	0	2	0	7	0	0	0	2	0	0	12	0	0	1	0	3	0	0	0	0	1	0	0	0	0	0	1	24	0	0	2	0	0	0	25	0	0	3	0	1	0	2	0	0	0	1	1	1	0	0
