"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Aesculus"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asphodelaceae"	"Asteraceae"	"Berberidaceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Ceratonia"	"Cistaceae"	"Colchicaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Datiscaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Heliotropium"	"Hypericaceae"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Laurus"	"Liliaceae"	"Linaceae"	"Loranthaceae"	"Lythraceae"	"Malvaceae"	"Myrica"	"Olea"	"Oleaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
15838	24373	"Lake Xinias"	39.0585	22.24997	150	"AWI"	150	11728	12922	12498	1.39968895800933	0	0	0.777604976671851	0	0	0	0	0.777604976671851	0	0	0	0	0.15552099533437	0	0	0	0	0.15552099533437	0	0	0	0	0	0	0	0	0.15552099533437	1.5552099533437	0	1.39968895800933	0	0	0	0	0	0	0	1.5552099533437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15552099533437	0	4.04354587869362	2.02177293934681	0	0	0	21.1508553654743	0	0	0	57.542768273717	2.95489891135303	0	0	0	1.39968895800933	0	0	0	0	0.31104199066874	0	0	0	0.622083981337481	1.5552099533437	0	0	0.31104199066874
15838	24373	"Lake Xinias"	39.0585	22.24997	170	"AWI"	170	12952	15312	13747	0.961538461538462	0	0	1.37362637362637	0	0	0	0.137362637362637	0	0	0	0	0	0.274725274725275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92307692307692	0	1.64835164835165	0	0	0	0	0	0	0	0.412087912087912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.12087912087912	2.1978021978022	0	0	0	27.7472527472527	0	0	0	55.0824175824176	1.23626373626374	0	0	0	0	0	0	0	0	0	0	0.137362637362637	0	1.0989010989011	1.23626373626374	0	0	0.412087912087912
15838	24373	"Lake Xinias"	39.0585	22.24997	185	"AWI"	185	13186	17002	14529	2.00481154771451	0	0	1.36327185244587	0	0	0	0	1.12269446672013	0	0	0	0	0.481154771451484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04250200481155	0	1.52365677626303	0	0	0	0	0	0	0	0.400962309542903	0.0801924619085806	0	0	0	0	0	0	0	0	0.320769847634322	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73135525260625	4.33039294306335	0	0	0	29.5108259823577	0	0	0	47.6343223736969	1.44346431435445	0	0	0	1.12269446672013	0.0801924619085806	0	0	0	0	0	0.160384923817161	0	0.481154771451484	2.00481154771451	0	0	0.160384923817161
15838	24373	"Lake Xinias"	39.0585	22.24997	200	"AWI"	200	13609	18161	15351	0.581395348837209	0	0	0.930232558139535	0	0	0	0	2.67441860465116	0	0	0	0	1.74418604651163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.581395348837209	0	1.04651162790698	0	0	0	0	0	0	0	1.51162790697674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.116279069767442	0.116279069767442	0	1.27906976744186	2.90697674418605	0	0.116279069767442	0	35.3488372093023	0	0	0	46.046511627907	1.27906976744186	0	0	0	1.62790697674419	0.116279069767442	0	0	0.116279069767442	0	0	0.116279069767442	0	0.348837209302326	1.3953488372093	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	210	"AWI"	210	13799	18963	15899	0.498753117206983	0.124688279301746	0	0.872817955112219	0	0	0	0	0	0	0	0	0	1.3715710723192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12219451371571	0	1.12219451371571	0	0	0.623441396508728	0	0	0	0	0.374064837905237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99501246882793	0.872817955112219	0	0.124688279301746	0	56.4837905236908	0	0	0	31.6708229426434	0.997506234413965	0	0	0	0	0.374064837905237	0	0	0	0	0	0	0	0	1.3715710723192	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	220	"AWI"	220	14251	19559	16457	0.831600831600832	0.207900207900208	0	0.831600831600832	0	0	0	0	3.53430353430353	0	0	0	0	0.623700623700624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.623700623700624	0	44.2827442827443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.008316008316	0	0	0	0	19.95841995842	0	0	0	12.4740124740125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.623700623700624	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	225	"AWI"	225	14471	19805	16752	2.23642172523962	0	0	0.958466453674121	0	0	0	0	0	0	0	0	0	0.638977635782748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.958466453674121	0	40.2555910543131	0	0	2.55591054313099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.319488817891374	0	0	0	0	0	0	0	0	0	0	0	0	0	23.3226837060703	0	0	0	0	14.3769968051118	0	0	0	13.7380191693291	0	0	0	0	0	0	0	0	0	0	0	0	0	0.319488817891374	0.319488817891374	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	230	"AWI"	230	14629	20163	17028	0.925925925925926	0	0	1.54320987654321	0	0	0	0	12.3456790123457	0	0	0	0	1.23456790123457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.925925925925926	0	34.5679012345679	0	0	1.54320987654321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.308641975308642	0	0	0	0	0	0	0	0	0	0	0	0	0	15.1234567901235	0	0	0	0	22.2222222222222	0	0	0	8.64197530864197	0.308641975308642	0	0	0	0	0	0	0	0.308641975308642	0	0	0	0	0	0	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	235	"AWI"	235	14750	20611	17307	0.938967136150235	0	0	0	0	0	0	0	0	0	0.469483568075117	0	0	1.40845070422535	0	0	0	0	0	0	0	0	0.469483568075117	0	0	0	0	0	0.938967136150235	0	23.943661971831	0	0	3.28638497652582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.4788732394366	0	0	0	0	18.7793427230047	0	0	0	2.34741784037559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.469483568075117	0.469483568075117	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	240	"AWI"	240	15017	20884	17585	0.56390977443609	0	0	1.12781954887218	0	0	0	0	14.6616541353383	0	0	0	0	0.93984962406015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37593984962406	0	62.9699248120301	0	0	1.12781954887218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.7142857142857	0	0	0	0	0	0	0	0	6.20300751879699	0.18796992481203	0	0	0	0	0	0	0	0	0	0	0.75187969924812	0	0	0.37593984962406	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	245	"AWI"	245	15259	21112	17877	0.609756097560976	0	0	1.82926829268293	0	0	0	0	17.6829268292683	0	0	0	0	1.21951219512195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21951219512195	0	8.53658536585366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.5365853658537	0	0	0	0	28.0487804878049	0	0	0	3.65853658536585	0	0	0	0	0	0	0	0	0	0	0.609756097560976	0	0	0	0.609756097560976	2.4390243902439	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	250	"AWI"	250	15470	21315	18176	0.62111801242236	0	0	1.86335403726708	0	0	0	0	26.0869565217391	0	0	0	0	1.86335403726708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62111801242236	0	21.1180124223602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.2857142857143	0	0	0	0	30.4347826086957	0	0	0	2.48447204968944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62111801242236	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	255	"AWI"	255	15608	21561	18462	1.53846153846154	0	0	0	0	0	0	0	24.6153846153846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.4615384615385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.7692307692308	0	0	0	0	0	0	0	0	1.53846153846154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53846153846154	1.53846153846154	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	260	"AWI"	260	15747	21921	18747	0.314465408805031	0	0	0.628930817610063	0	0	0	0	47.1698113207547	0	0	0	0	0.943396226415094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.23270440251572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.5220125786164	0	0	0	0	26.7295597484277	0	0	0	2.83018867924528	0	0	0	0	0	0	0	0	0	0	0	0.314465408805031	0	0	0.314465408805031	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	265	"AWI"	265	16093	22135	19018	0	0	0	0	0	0	0	0	32.258064516129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.45161290322581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.3870967741936	0	0	0	0	0	0	0	0	12.9032258064516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	270	"AWI"	270	16397	22277	19295	0.716845878136201	0.716845878136201	0	0.716845878136201	0	0	0	0	34.4086021505376	0	0	0	0	0.716845878136201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3010752688172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3584229390681	0	0	22.9390681003584	0	0	0	0	30.1075268817204	0	0	0	3.9426523297491	0.3584229390681	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3584229390681	0	0	0.3584229390681
15838	24373	"Lake Xinias"	39.0585	22.24997	275	"AWI"	275	16629	22495	19583	0.526315789473684	0	0	0	0	0	0	0	53.1578947368421	0	0	0	0	1.05263157894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.526315789473684	0	1.05263157894737	0	0	2.10526315789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.3157894736842	0	0	0	0	0	0	0	0	3.68421052631579	1.05263157894737	0	0	0	0	0	0	0	0	0	0	0.526315789473684	0	0	0	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	280	"AWI"	280	16779	22777	19865	0.813008130081301	0	0	0	0	0	0	0	50.1355013550135	0	0	0	0	2.4390243902439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14905149051491	0	0	2.1680216802168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.9891598915989	0	0	0	0	20.8672086720867	0	0	0	2.4390243902439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	290	"AWI"	290	17388	23221	20434	1.90114068441065	0.380228136882129	0.380228136882129	1.52091254752852	0	0	0	0	41.06463878327	0	0	0	0	1.90114068441065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.56273764258555	0	0	1.14068441064639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3346007604563	0	0	0	0	17.8707224334601	0	0	0	4.18250950570342	0.380228136882129	0	0	0	0	0	0	0	0	0	0	0.380228136882129	0	0	0	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	300	"AWI"	300	17964	23586	21017	1.5929203539823	0.353982300884956	0	0.707964601769911	0	0.176991150442478	0	0	32.3893805309734	0	0	0	0	3.53982300884956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.530973451327434	0	7.78761061946903	0	0.176991150442478	0	0	0	0	0	0	0	0	0	0	0.176991150442478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.176991150442478	0	0	14.6902654867257	0	0	0	0	32.7433628318584	0	0	0	3.36283185840708	0.176991150442478	0	0	0	0	0.176991150442478	0	0	0.176991150442478	0	0	0.707964601769911	0	0	0.353982300884956	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	310	"AWI"	310	18505	24063	21585	4.03587443946188	0	0	0	0	0	0	0	0	0	0	0	0	4.48430493273543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.896860986547085	0	16.1434977578475	0	0	0.896860986547085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65.0224215246637	0	0	0	0	0	0	0	0	7.62331838565022	0	0	0	0	0	0	0	0	0	0	0	0.448430493273543	0	0.448430493273543	0	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	320	"AWI"	320	19286	24358	22136	0.735294117647059	0	0	0.588235294117647	0	0	0	0	21.1764705882353	0	0	0	0	1.91176470588235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.147058823529412	0	22.3529411764706	0	0	0	0	0	0	0.147058823529412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.67647058823529	0	0	0	0	39.5588235294118	0	0	0	3.08823529411765	0	0	0	0	0	0	0	0	0	0	0	1.17647058823529	0	0	0.441176470588235	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	340	"AWI"	340	20631	25109	23228	0.233918128654971	0.116959064327485	0	1.28654970760234	0	0	0	0	28.187134502924	0	0	0	0	3.39181286549708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.233918128654971	0	19.2982456140351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.95321637426901	0	0	0	0	33.4502923976608	0	0	0.116959064327485	3.9766081871345	0.467836257309942	0	0	0	0	0.233918128654971	0	0	0	0	0	0.701754385964912	0	0	0.350877192982456	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	360	"AWI"	360	22022	25717	24247	0.196335078534031	0	0	0.392670157068063	0	0	0	0	17.7356020942408	0	0	0	0	2.4869109947644	0	0	0	0	0	0	0	0	0	0	0	0	0.0654450261780105	0	0.0654450261780105	0	38.0235602094241	0	0.654450261780105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.130890052356021	0.0654450261780105	0	0	0	0	0	0	0	0	0.130890052356021	0	0	0	7.13350785340314	0	0	0	0	28.5994764397906	0	0	0	2.94502617801047	0.0654450261780105	0	0	0	0	0.196335078534031	0	0	0.0654450261780105	0	0	0.981675392670157	0	0	0.0654450261780105	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	380	"AWI"	380	23282	26333	25143	0.148588410104012	0	0	0.37147102526003	0	0.0742942050520059	0	0	16.7904903417533	0	0	0	0	1.63447251114413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0742942050520059	0.0742942050520059	40.2674591381872	0	0.148588410104012	0.297176820208024	0	0	0	0	0	0	0	0.0742942050520059	0	0	0	0	0	0	0.0742942050520059	0	0	0	0	0	0	0	0	0	0.148588410104012	0.0742942050520059	0	0	5.34918276374443	0	0	0	0	29.8662704309064	0	0.0742942050520059	0.0742942050520059	2.97176820208024	0.148588410104012	0	0	0	0	0.222882615156018	0	0	0	0	0	0.891530460624071	0	0	0.148588410104012	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	400	"AWI"	400	23754	26977	25614	0.15220700152207	0	0	0.45662100456621	0	0.15220700152207	0	0	24.3531202435312	0	0	0	0	2.58751902587519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.9178082191781	0	1.06544901065449	0	0	0	0	0.15220700152207	0	0	0	0.15220700152207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.24048706240487	0	0	0	0	36.986301369863	0	0	0	3.50076103500761	0.15220700152207	0	0	0	0.45662100456621	0.15220700152207	0	0	0	0	0	1.06544901065449	0	0	0.45662100456621	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	420	"AWI"	420	24274	27488	26099	0.157232704402516	0	0	0.628930817610063	0	0	0	0	34.2767295597484	0	0	0	0	1.88679245283019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.8364779874214	0	0.943396226415094	0.471698113207547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.157232704402516	0	0	0	0	0	0	0	0	0	0	0	0	0	6.60377358490566	0	0	0	0	36.9496855345912	0	0	0	1.88679245283019	0	0	0	0	0	0.314465408805031	0	0	0	0.157232704402516	0	1.57232704402516	0	0	0.157232704402516	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	440	"AWI"	440	24818	27994	26563	0.100704934541793	0	0	0.40281973816717	0	0	0	0	28.8016112789527	0	0	0	0	1.91339375629406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.1570996978852	0	0.704934541792548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100704934541793	0	0	0	0	0.100704934541793	0	0	0	0	0	0	0	0	3.02114803625378	0	0	0	0	52.9707955689829	0	0	0	1.4098690835851	0.100704934541793	0	0	0	1.00704934541793	0.503524672708963	0	0	0	0	0	0.704934541792548	0	0	0	0	0	0
