"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Viburnum"	"Vitaceae"
16042	24753	"Les Naudières"	47.5375	0.70222	85	"AWI"	85	462	705	590	0	0	9.2436974789916	0	4.20168067226891	0	0.840336134453782	0	0	0	0.840336134453782	0	0	0.840336134453782	0	0	2.52100840336134	0	5.88235294117647	0	48.7394957983193	0	0.840336134453782	0	0	0	0.840336134453782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.68067226890756	5.88235294117647	0	0	0	0	13.4453781512605	0	0	0	0	0	2.52100840336134	0	0.840336134453782	0	0	0	0.840336134453782	0	0	0
16042	24753	"Les Naudières"	47.5375	0.70222	90	"AWI"	90	533	742	652	0	0	15.8730158730159	0.793650793650794	0.793650793650794	0	0	0	0	0	1.58730158730159	0	0	5.55555555555556	0	0	2.38095238095238	0	2.38095238095238	0	39.6825396825397	3.96825396825397	0	0	0	0	0	0	0	0	0	1.58730158730159	0	0	0	0	0	0	0	0	0	1.58730158730159	7.93650793650794	0	0	0	0	12.6984126984127	1.58730158730159	0	0	0	0	0	0	0	1.58730158730159	0	0	0	0	0	0
16042	24753	"Les Naudières"	47.5375	0.70222	95	"AWI"	95	571	773	691	0	0	8.73015873015873	0	3.17460317460317	0	0	0	0.793650793650794	0	1.58730158730159	0	0	2.38095238095238	0	0	3.96825396825397	0	3.17460317460317	0	34.9206349206349	3.17460317460317	0	0	0	0	0	0	0	0	0	0	0	3.17460317460317	0	0	0	0	0	0	0	0.793650793650794	8.73015873015873	0	0	0	0	24.6031746031746	0	0	0	0	0	0	0	0.793650793650794	0	0	0	0	0	0	0
16042	24753	"Les Naudières"	47.5375	0.70222	100	"AWI"	100	618	797	723	0	0	10.2564102564103	0	3.84615384615385	0	0.641025641025641	0	1.28205128205128	0	1.28205128205128	0	0	2.56410256410256	0	0	7.05128205128205	0	1.28205128205128	0.641025641025641	24.3589743589744	0.641025641025641	0	0	0	0.641025641025641	0	0	0	0	0	1.28205128205128	0	1.92307692307692	0	0	0	0	0	0	0	1.28205128205128	11.5384615384615	0	0	0	0	23.0769230769231	3.2051282051282	0	0	0	0	0	0	0.641025641025641	0	0.641025641025641	0	1.28205128205128	0	0	0.641025641025641
16042	24753	"Les Naudières"	47.5375	0.70222	105	"AWI"	105	663	844	755	0	0	13.9130434782609	0.434782608695652	0.869565217391304	0	0.434782608695652	32.1739130434783	0.434782608695652	0	1.30434782608696	0	0	3.91304347826087	0	0	6.08695652173913	0	2.60869565217391	0	12.6086956521739	0.434782608695652	0.434782608695652	0	2.17391304347826	0	0	0	0	0	0	0.434782608695652	0	0.434782608695652	0	0	0.434782608695652	0	0	0.434782608695652	0.869565217391304	0	6.08695652173913	0	0	0	0	11.304347826087	0.869565217391304	0	0	0.434782608695652	0	0	0.434782608695652	0	0	0	0	0	0	0	0.434782608695652
16042	24753	"Les Naudières"	47.5375	0.70222	110	"AWI"	110	685	909	785	0	0.549450549450549	42.3076923076923	1.0989010989011	2.1978021978022	0	1.64835164835165	0	1.64835164835165	0	2.1978021978022	0	0.549450549450549	2.74725274725275	0	0	2.1978021978022	0	2.74725274725275	0.549450549450549	15.3846153846154	1.0989010989011	0	0	0	0	0	0	0	0	0	0.549450549450549	0	2.74725274725275	0.549450549450549	0	0	0	0	0	0	0.549450549450549	6.59340659340659	0	0	0	0	7.69230769230769	0.549450549450549	0	0	0.549450549450549	0	1.64835164835165	0	0.549450549450549	0	0	0	0	0.549450549450549	0	0.549450549450549
16042	24753	"Les Naudières"	47.5375	0.70222	115	"AWI"	115	711	922	810	0	0	55.2173913043478	0.434782608695652	0.869565217391304	0	0.434782608695652	0	0.434782608695652	0	2.17391304347826	0	0	4.34782608695652	0	0	0.869565217391304	0	3.91304347826087	0.434782608695652	9.56521739130435	0	0	0	0	0	0.434782608695652	0	0	0	0	0	0	0.434782608695652	0	0	0	0	0	0	0	0	6.52173913043478	0	0	0	0	11.7391304347826	0.434782608695652	0	0	0	0	0.434782608695652	0	0.869565217391304	0	0	0	0.434782608695652	0	0	0
16042	24753	"Les Naudières"	47.5375	0.70222	120	"AWI"	120	730	939	837	0	0	4.09356725146199	0	3.50877192982456	0	0.584795321637427	20.4678362573099	0.584795321637427	0	1.75438596491228	0	0	3.50877192982456	0	0	4.67836257309941	0	5.26315789473684	0	16.374269005848	1.75438596491228	0	0	0	0.584795321637427	0	0	0	0	0	0.584795321637427	0	1.16959064327485	0	0	0	0	0	0.584795321637427	0	0	11.6959064327485	0	0	0	0	13.4502923976608	1.75438596491228	0	0	0	4.09356725146199	0.584795321637427	0	1.16959064327485	0	0.584795321637427	0	0.584795321637427	0	0	0.584795321637427
16042	24753	"Les Naudières"	47.5375	0.70222	125	"AWI"	125	743	966	863	0	0	2.16450216450216	0.432900432900433	2.5974025974026	0	0	0	0.432900432900433	0	0.432900432900433	0	0	0.432900432900433	0	0	0.865800865800866	0	0.865800865800866	0	9.09090909090909	1.2987012987013	0	0	0	0	0	0	0	0	0	0.432900432900433	0	0	0	0	0	0	0	0.432900432900433	0.432900432900433	0	8.65800865800866	60.6060606060606	0	0	0	8.22510822510823	0.432900432900433	0.432900432900433	0	0	0	0	0	0.432900432900433	0	0	0	0.432900432900433	0.432900432900433	0	0.432900432900433
16042	24753	"Les Naudières"	47.5375	0.70222	130	"AWI"	130	766	995	887	0	0	7.2463768115942	0	7.2463768115942	0	0.72463768115942	0	0.72463768115942	0	3.6231884057971	0	0	8.69565217391304	0	0	4.34782608695652	0	2.89855072463768	0.72463768115942	13.0434782608696	0	0	0	0	0.72463768115942	0	0	0.72463768115942	0	0	0.72463768115942	0	2.17391304347826	0	0	0	0	0	0	0	0	23.1884057971014	0	0	0	0	18.8405797101449	1.44927536231884	0	0	0.72463768115942	0	0	0	1.44927536231884	0	0	0	0.72463768115942	0	0	0
16042	24753	"Les Naudières"	47.5375	0.70222	135	"AWI"	135	812	1003	911	0	0	5.03597122302158	0.719424460431655	7.9136690647482	0	2.15827338129496	0	0.719424460431655	0	0.719424460431655	0	0	12.9496402877698	0	0	2.15827338129496	0	6.47482014388489	0.719424460431655	14.3884892086331	0	0	0	0	0.719424460431655	0	0	0	0	0	0	0	0.719424460431655	0	0	0	0	0	0	0.719424460431655	0	14.3884892086331	0	0	0	0	24.4604316546763	1.43884892086331	0	0	0	0	0	0	2.15827338129496	0	0	0	0.719424460431655	0.719424460431655	0	0
16042	24753	"Les Naudières"	47.5375	0.70222	140	"AWI"	140	845	1018	935	0	0	1.10497237569061	0.552486187845304	0.276243093922652	0	0	16.0220994475138	0.276243093922652	0	1.65745856353591	0	0.276243093922652	1.10497237569061	0.552486187845304	0	3.86740331491713	0	3.03867403314917	0.276243093922652	10.4972375690608	0.552486187845304	0	0	0	0	0	0	0	0	0	0.276243093922652	0	0.552486187845304	0.276243093922652	0	0	0	0.276243093922652	0	0	0.552486187845304	7.73480662983425	35.6353591160221	0	0	0	11.6022099447514	0.552486187845304	0	0	0.276243093922652	0	0	0	1.10497237569061	0	0.276243093922652	0	0.276243093922652	0.276243093922652	0.276243093922652	0
16042	24753	"Les Naudières"	47.5375	0.70222	145	"AWI"	145	868	1039	958	0	0	3.79746835443038	0.632911392405063	2.53164556962025	0	1.26582278481013	36.0759493670886	0.632911392405063	0	2.53164556962025	0	0	0.632911392405063	0	0	3.79746835443038	0	1.89873417721519	0.632911392405063	15.1898734177215	0.632911392405063	0	0	0	0	0	0	0	0.632911392405063	0	0	0	0.632911392405063	0	0	0	0	0	0	0	0.632911392405063	10.126582278481	0	0	0	0	15.1898734177215	0.632911392405063	0	0	0	0	0.632911392405063	0	0.632911392405063	0	0	0	0.632911392405063	0	0	0
16042	24753	"Les Naudières"	47.5375	0.70222	150	"AWI"	150	895	1054	975	0	0	14.1361256544503	0	1.04712041884817	0	1.04712041884817	23.5602094240838	0	0	0.523560209424084	0	1.04712041884817	6.80628272251309	0	0	1.04712041884817	0	2.61780104712042	0	13.6125654450262	0.523560209424084	0	0	0	0	0	0	0	0	0	0.523560209424084	0	0.523560209424084	0	0	0	0	0	0.523560209424084	0	0	12.565445026178	0	0	0	0	17.8010471204188	1.04712041884817	0	0	0	0	0	0	0.523560209424084	0	0	0	0	0	0	0.523560209424084
16042	24753	"Les Naudières"	47.5375	0.70222	155	"AWI"	155	914	1065	992	0	0	9.43396226415094	2.83018867924528	2.83018867924528	0	0.943396226415094	0	0.943396226415094	0	0.943396226415094	0	0	1.88679245283019	0	0	1.88679245283019	2.83018867924528	5.66037735849057	0	13.2075471698113	9.43396226415094	0	0	0	0	0	0	0	0	0	0	0	0.943396226415094	0	0	0	0	0	0.943396226415094	0	0.943396226415094	17.9245283018868	0	0	0	0.943396226415094	23.5849056603774	0	0	0	0.943396226415094	0	0	0	0	0	0	0	0.943396226415094	0	0	0
16042	24753	"Les Naudières"	47.5375	0.70222	160	"AWI"	160	927	1084	1009	0	0	8.22784810126582	0.632911392405063	4.43037974683544	0.632911392405063	0	0	0.632911392405063	0	3.16455696202532	0	0	4.43037974683544	0	0	6.9620253164557	0	8.22784810126582	0.632911392405063	20.253164556962	2.53164556962025	0	0	0	0.632911392405063	0	0	0	0	0	0	0	1.89873417721519	0	0	0	0	0	0	0	0	19.620253164557	0	0	0	0	10.126582278481	3.16455696202532	0	0	0.632911392405063	0	0.632911392405063	0.632911392405063	0.632911392405063	0	0	0	0.632911392405063	0.632911392405063	0	0
16042	24753	"Les Naudières"	47.5375	0.70222	165	"AWI"	165	938	1112	1025	0	0	4.25531914893617	1.06382978723404	4.25531914893617	0	0	0	1.06382978723404	0	1.06382978723404	0	0	3.19148936170213	0	0	5.31914893617021	0	10.6382978723404	0	19.1489361702128	6.38297872340426	0	0	0	0	0	0	0	0	0	1.06382978723404	0	1.06382978723404	0	0	0	0	0	0	0	0	13.8297872340426	0	0	0	0	23.4042553191489	1.06382978723404	0	0	0	0	0	0	0	0	0	1.06382978723404	2.12765957446809	0	0	0
16042	24753	"Les Naudières"	47.5375	0.70222	170	"AWI"	170	956	1118	1039	0	0.769230769230769	10	0	1.53846153846154	0	0.769230769230769	0	2.30769230769231	0	2.30769230769231	0	0.769230769230769	2.30769230769231	0	2.30769230769231	6.92307692307692	0	6.92307692307692	0.769230769230769	20	1.53846153846154	0	0	0	0	0.769230769230769	0	0	0	0	0.769230769230769	0.769230769230769	3.07692307692308	0	0	0	0	0	0.769230769230769	0	1.53846153846154	11.5384615384615	0	0	0	0	20	0.769230769230769	0	0	0	0	0	0	0.769230769230769	0	0	0	0	0	0	0
16042	24753	"Les Naudières"	47.5375	0.70222	175	"AWI"	175	969	1128	1052	0	0	16.260162601626	0.813008130081301	4.8780487804878	0.813008130081301	1.6260162601626	0	0	0	0	0	0	2.4390243902439	0	0	3.2520325203252	0	7.31707317073171	0	17.8861788617886	0.813008130081301	0	0	0	0	0	0	0	0	0	0	0	3.2520325203252	0	0	0	0	0	0	0	0.813008130081301	15.4471544715447	0	0	0	0	21.1382113821138	0.813008130081301	0	0	0	0	0.813008130081301	0	0.813008130081301	0	0	0	0	0.813008130081301	0	0
16042	24753	"Les Naudières"	47.5375	0.70222	180	"AWI"	180	980	1142	1066	0	0	16.6666666666667	0	1.58730158730159	0	0.793650793650794	0	0	0	1.58730158730159	0.793650793650794	0	3.96825396825397	0	0	3.96825396825397	0	7.14285714285714	0	29.3650793650794	0.793650793650794	0	0	0	0	0	0	0	0	0	0	0	1.58730158730159	0	0	0	0	0	0	0	0.793650793650794	7.14285714285714	0	0	0	0	19.8412698412698	0.793650793650794	0	0	0	0	0.793650793650794	0	0.793650793650794	1.58730158730159	0	0	0	0	0	0
16042	24753	"Les Naudières"	47.5375	0.70222	185	"AWI"	185	994	1155	1078	0	0	2.60869565217391	1.73913043478261	0.869565217391304	0	0	0	0	0	0	0	0.869565217391304	1.73913043478261	0	0	7.82608695652174	0	2.60869565217391	0	31.304347826087	0.869565217391304	0	0	0	1.73913043478261	0	0	0	0	0	0	0	4.34782608695652	0	0	0	0	0	0	1.73913043478261	0.869565217391304	9.56521739130435	0	0	0	0	26.9565217391304	2.60869565217391	0	0	0	0	0	0	0.869565217391304	0	0	0	0	0.869565217391304	0	0
16042	24753	"Les Naudières"	47.5375	0.70222	190	"AWI"	190	1014	1162	1090	0	0	4.71698113207547	0	1.88679245283019	0	0	0	1.88679245283019	0	0.943396226415094	0	0	13.2075471698113	0	0	2.83018867924528	0	9.43396226415094	1.88679245283019	34.9056603773585	0.943396226415094	0	0	0	0	0.943396226415094	0	0	0	0	0	0	0.943396226415094	0	0	0	0	0	0	0	0.943396226415094	9.43396226415094	0	0	0	0	12.2641509433962	0.943396226415094	0	0	0	0	0	0	0	0	0.943396226415094	0	0.943396226415094	0	0	0
16042	24753	"Les Naudières"	47.5375	0.70222	195	"AWI"	195	1029	1172	1103	0	0	1.6260162601626	1.6260162601626	3.2520325203252	0	0	0	0.813008130081301	0	0.813008130081301	0	0	4.0650406504065	0	0	4.0650406504065	0	2.4390243902439	0	45.5284552845528	1.6260162601626	0	0	0	0	0	0	0	0	0	0	0	1.6260162601626	0	0	0	0	0	0	0.813008130081301	0	14.6341463414634	0	0	0	0	14.6341463414634	0.813008130081301	0	0	0	0	0.813008130081301	0.813008130081301	0	0	0	0	0	0	0	0
16042	24753	"Les Naudières"	47.5375	0.70222	200	"AWI"	200	1043	1191	1116	0	0	2.1505376344086	1.0752688172043	4.3010752688172	0	0	0	1.0752688172043	0	0	0	1.0752688172043	2.1505376344086	0	0	2.1505376344086	0	7.52688172043011	1.0752688172043	31.1827956989247	1.0752688172043	0	0	0	0	0	0	0	0	0	0	0	3.2258064516129	0	0	0	0	0	0	0	1.0752688172043	23.6559139784946	0	0	0	0	13.9784946236559	1.0752688172043	0	0	0	0	1.0752688172043	0	1.0752688172043	0	0	0	0	0	0	0
16042	24753	"Les Naudières"	47.5375	0.70222	205	"AWI"	205	1060	1200	1130	0	0.769230769230769	0.769230769230769	2.30769230769231	2.30769230769231	0	2.30769230769231	0	1.53846153846154	0	0.769230769230769	0	0	0.769230769230769	0	0	3.07692307692308	0	3.07692307692308	0	32.3076923076923	1.53846153846154	0	0	0	0	0	0	0	0	0.769230769230769	0	0	2.30769230769231	0.769230769230769	0	0	0	0	0	0.769230769230769	0	13.8461538461538	0	0	0	0	25.3846153846154	3.07692307692308	0	0	0.769230769230769	0	0	0	0	0	0	0	0	0	0	0.769230769230769
16042	24753	"Les Naudières"	47.5375	0.70222	210	"AWI"	210	1071	1211	1145	0	0	9.90990990990991	0.900900900900901	1.8018018018018	0	0.900900900900901	0	0	0	0	0	0.900900900900901	3.6036036036036	0	0	4.5045045045045	0	6.30630630630631	0	35.1351351351351	0.900900900900901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.900900900900901	13.5135135135135	0	0	0	0	17.1171171171171	2.7027027027027	0	0	0	0	0	0	0.900900900900901	0	0	0	0	0	0	0
16042	24753	"Les Naudières"	47.5375	0.70222	215	"AWI"	215	1080	1225	1160	0	0	4.31034482758621	0.862068965517241	1.72413793103448	0	0.862068965517241	0	0	0	1.72413793103448	0	0	6.03448275862069	0	0	1.72413793103448	0	2.58620689655172	0	51.7241379310345	0.862068965517241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.2068965517241	0	0	0	0	12.9310344827586	0.862068965517241	0	0	0	0	0.862068965517241	0	0.862068965517241	0	0	0	0	0.862068965517241	0	0
16042	24753	"Les Naudières"	47.5375	0.70222	220	"AWI"	220	1087	1243	1173	0	0	4.34782608695652	0.869565217391304	5.21739130434783	0	0	0	1.73913043478261	0	0	0	0	5.21739130434783	0	0	3.47826086956522	0	3.47826086956522	0	42.6086956521739	1.73913043478261	0	0	0	0	0.869565217391304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.869565217391304	11.304347826087	0	0	0	0	16.5217391304348	1.73913043478261	0	0	0	0	0	0	0	0	0	0	0	0	0	0
