"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Crassulaceae"	"Crataegus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Lamiaceae"	"Orobanchaceae"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Scrophulariaceae"	"Sorbus"	"Tilia"	"Ulmus"
23796	41228	"Comerslade"	51.12028	-3.80472	63.5	"AWI"	63.5	4345.5	6214	5250.5	6.73400673400673	0.336700336700337	0.336700336700337	0	0	5.38720538720539	0	0	0	0	0	34.3434343434343	0	0	7.74410774410774	0	0.336700336700337	0.336700336700337	0	0	0.673400673400673	0	0.673400673400673	0	31.986531986532	0	10.1010101010101	0	0	0	0	0	0	0	0.336700336700337	0.673400673400673
23796	41228	"Comerslade"	51.12028	-3.80472	64.5	"AWI"	64.5	4418.5	6269.5	5360	5.01792114695341	0	0.716845878136201	0	0	14.6953405017921	0	0	0	0	0	58.0645161290323	0	0	2.5089605734767	0	0	0.3584229390681	0	0	0	0	0.716845878136201	0	5.01792114695341	0	10.3942652329749	0	0	0	0	0	0	0	0	2.5089605734767
23796	41228	"Comerslade"	51.12028	-3.80472	73.5	"AWI"	73.5	5395	6675	6227.5	3.11418685121107	0	1.3840830449827	0	0	7.61245674740484	0	0.346020761245675	0	0	0	46.0207612456747	0	0	3.80622837370242	0	0	0	0	0	0	1.73010380622837	2.42214532871972	0	3.80622837370242	0	22.4913494809689	0.346020761245675	0	0.69204152249135	0	1.03806228373702	0.346020761245675	0.346020761245675	1.03806228373702	3.46020761245675
23796	41228	"Comerslade"	51.12028	-3.80472	80.5	"AWI"	80.5	6594.5	6867	6729.5	3.69127516778524	0.671140939597315	1.34228187919463	0	0	13.4228187919463	0	0	0	0	0	47.986577181208	0	0	2.01342281879195	0	0	0.335570469798658	0	0	0.335570469798658	0	1.00671140939597	0	4.69798657718121	0	20.1342281879195	0	1.34228187919463	0	0	0	0	0	0.335570469798658	2.68456375838926
23796	41228	"Comerslade"	51.12028	-3.80472	88.5	"AWI"	88.5	6788.5	7609.5	7201	2.49110320284698	0	3.20284697508897	0	0	6.76156583629893	0	0.355871886120996	0	0	0	53.3807829181495	0	0.355871886120996	3.91459074733096	0	0.355871886120996	0	0	0	0.355871886120996	0	2.49110320284698	0	3.55871886120996	0	19.9288256227758	0.355871886120996	0	0	0	1.77935943060498	0	0	0	0.711743772241993
23796	41228	"Comerslade"	51.12028	-3.80472	96.5	"AWI"	96.5	7328.5	7857	7613.5	2.3972602739726	0	0.684931506849315	0	0	4.79452054794521	0	0	0	0	0	55.4794520547945	0	0	6.16438356164384	0	0	1.36986301369863	0.342465753424658	0	0.342465753424658	0	1.71232876712329	0	6.16438356164384	0	17.4657534246575	0	0	0	0.342465753424658	0.684931506849315	0	0	0	2.05479452054794
23796	41228	"Comerslade"	51.12028	-3.80472	104.5	"AWI"	104.5	7732.5	7990.5	7901	0.33112582781457	0	1.32450331125828	0	0	6.95364238410596	0	0.33112582781457	0	0	0	41.3907284768212	0	0	8.94039735099338	0	0.33112582781457	0.662251655629139	0.33112582781457	0.33112582781457	0	0	2.31788079470199	0	11.5894039735099	0	8.60927152317881	0	7.6158940397351	0	0	6.62251655629139	0	0	0	2.31788079470199
23796	41228	"Comerslade"	51.12028	-3.80472	112.5	"AWI"	112.5	7896.5	8179	8045	0.353356890459364	1.06007067137809	0.353356890459364	0	0	4.59363957597173	0	0	0	0	0	37.4558303886926	0.353356890459364	0	15.9010600706714	0	0	0.353356890459364	0	0	0.706713780918728	0	3.53356890459364	0	11.660777385159	0	14.1342756183746	0.706713780918728	0	0.353356890459364	0	4.59363957597173	0	0	0	3.886925795053
23796	41228	"Comerslade"	51.12028	-3.80472	120.5	"AWI"	120.5	7982.5	8276	8130.5	0.347222222222222	0.347222222222222	0	0	0	7.29166666666667	0	0	0.347222222222222	0	0	41.6666666666667	0	0.347222222222222	14.9305555555556	0	0	0	0	0	0.694444444444444	0	3.125	0	12.8472222222222	1.73611111111111	8.33333333333333	0.347222222222222	0	0	0	3.81944444444444	0	0.347222222222222	0.347222222222222	3.125
23796	41228	"Comerslade"	51.12028	-3.80472	128.5	"AWI"	128.5	8098.5	8515	8289	1.65562913907285	0	0.662251655629139	0	0	7.94701986754967	0	0	0	0	0	36.7549668874172	0.33112582781457	0	10.5960264900662	3.3112582781457	0.662251655629139	0	0.33112582781457	0.662251655629139	0	0	2.64900662251656	0	12.9139072847682	2.31788079470199	9.27152317880795	0.993377483443709	0	0.33112582781457	0.993377483443709	4.63576158940397	0.993377483443709	0.662251655629139	0	1.32450331125828
