"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fraxinus"	"Geraniaceae"	"Indeterminable"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Myrica"	"Nartheciaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Tofieldiaceae"	"Ulmus"	"Urticaceae"	"Viburnum"
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	214	"AWI"	214	7202	7728	7502	19.8924731182796	0.17921146953405	0	0	0	57.3476702508961	0	0	0	0	0	4.6594982078853	0	0	0	0	0	0	0.3584229390681	0.17921146953405	0.537634408602151	1.0752688172043	0	0	0	0	0	1.0752688172043	0	0	0	0	3.76344086021505	0	0	0	2.1505376344086	0	0	0	0	0	0	0	0.896057347670251	0	0	0	7.70609318996416	0.17921146953405	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	218	"AWI"	218	7635	7930	7761	17.9640718562874	0	0	0	0	55.0898203592814	0	0	0	0	0	5.98802395209581	0	0	0	0	0	0	0.199600798403194	0	0.598802395209581	2.39520958083832	0	0	0	0	0	0.998003992015968	0	0	0	0	3.99201596806387	0	0	0	2.79441117764471	0	0	0	0	0	0	0	0.598802395209581	0	0.399201596806387	0	8.98203592814371	0	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	222	"AWI"	222	7835	8326	8035	8.64661654135338	0	0	0	0	56.203007518797	0	0	0	0	0	3.38345864661654	0	2.81954887218045	0	0	0	0	0.18796992481203	0	0.75187969924812	4.51127819548872	0	0	0	0	0	0.18796992481203	0	0	0	0	5.82706766917293	0	0	0	5.26315789473684	0	0	0	0	2.25563909774436	0	0	0.18796992481203	0	0.18796992481203	0	9.58646616541353	0	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	226	"AWI"	226	8132	8467	8333	14.3149284253579	0	0	0	0	59.1002044989775	0	0	0.204498977505113	0	0	4.08997955010225	0	3.2719836400818	0	0	0	0	0	0	0.408997955010225	2.86298568507157	0	0	0	0	0	0.204498977505113	0	0	0	0	7.36196319018405	0	0	0	1.43149284253579	0	0	0	0	0	0	0	0.408997955010225	0	0.204498977505113	0	6.13496932515337	0	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	230	"AWI"	230	8272	8645	8490	8.52390852390852	0	0	0	0	62.3700623700624	0	0	0	0	0	6.86070686070686	0	3.11850311850312	0	0	0	0	0.207900207900208	0	0.831600831600832	1.66320166320166	0	0	0	0	0	0.415800415800416	0	0	0	0	8.73180873180873	0	0	0	3.74220374220374	0	0	0	0	0	0	0	0.831600831600832	0	0	0	2.7027027027027	0	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	234	"AWI"	234	8391	8846	8610	8.0188679245283	0	0	0	0	59.4339622641509	0	0	0	0	0	3.5377358490566	0	2.35849056603774	0	3.30188679245283	0	0	0	0	1.65094339622642	3.30188679245283	0	0	0	0	0	0.235849056603774	0	0	0	0	8.49056603773585	0	0	0	2.83018867924528	0	0	0.235849056603774	0	4.24528301886792	0	0	0	0	0	0	2.12264150943396	0.235849056603774	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	238	"AWI"	238	8503	8945	8739	4.78821362799263	0	0	0	0	69.9815837937385	0	0	0	0	0	7.91896869244936	0	3.31491712707182	0	0	0	0	0	0	0.368324125230203	4.60405156537753	0	0	0	0	0	1.28913443830571	0	0	0	0	3.86740331491713	0	0	0	1.47329650092081	0	0	0	0	0	0	0	0.184162062615101	0	0.184162062615101	0	1.84162062615101	0.184162062615101	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	242	"AWI"	242	8663	9093	8888	3.03030303030303	0	0	0	0	66.1616161616162	0	0	0	0	0	8.08080808080808	0.252525252525253	4.04040404040404	0	0	0	0	0	0	1.01010101010101	8.08080808080808	0	0	0	0	0	0.505050505050505	0	0	0	0	3.78787878787879	0	0	0	2.27272727272727	0	0	0	0	0	0	0.252525252525253	0	0	0	0	2.02020202020202	0	0.505050505050505
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	246	"AWI"	246	8762	9382	9038	0.78740157480315	0	0	0	0	71.3910761154856	0	0	0	0	0	10.761154855643	0	0	0	3.41207349081365	0	0	0.26246719160105	0.26246719160105	0.26246719160105	1.31233595800525	0	0	0	0	0	0.78740157480315	0	0	0	0	5.51181102362205	0	0	0	3.41207349081365	0	0	0	0	0	0	0	0.26246719160105	0	0	0	1.5748031496063	0	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	250	"AWI"	250	8844	9723	9206	0	0	0	0	0	68.287037037037	0	0	0	0	0	7.87037037037037	0	3.7037037037037	0	2.31481481481481	0	0	0	0	1.38888888888889	0.925925925925926	0	0	0	0	0	0.925925925925926	0	0	0	0	8.56481481481481	0	0	0	3.47222222222222	0	0	0	0	0	0	0	1.38888888888889	0	0	0	0.925925925925926	0	0.231481481481481
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	254	"AWI"	254	8990	9931	9385	0.282485875706215	0	0	0	0	62.4293785310734	0	0	0	0	0	13.8418079096045	0.282485875706215	4.80225988700565	0	0	0	0	0	0	0.564971751412429	0.847457627118644	0	0	0	0	0	0.282485875706215	0	0	0	0	12.9943502824859	0	0	0	0.847457627118644	0	0	0.282485875706215	0	0	0	0	1.12994350282486	0	0	0	1.41242937853107	0	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	258	"AWI"	258	9121	10165	9571	0	0	0	0	0	62.3106060606061	0	0	0	0	0	9.65909090909091	0	4.16666666666667	0	3.21969696969697	0	0	0	0	1.13636363636364	0.757575757575758	0	0	0	0	0	0.189393939393939	0	0	0	0	6.62878787878788	0	0	0	1.13636363636364	0	0	0	0	6.06060606060606	0	0	0.946969696969697	0.189393939393939	0	0	3.03030303030303	0.189393939393939	0.378787878787879
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	262	"AWI"	262	9233	10382	9764	0	0	0	0	0	55.982905982906	0	0	0	0	0	8.11965811965812	0.641025641025641	4.05982905982906	0	4.91452991452991	0	0	0	0	1.06837606837607	5.55555555555556	0	0	0	0	0	0.854700854700855	0	0	0	0	8.97435897435897	0	0	0	1.4957264957265	0	0	0	0	5.12820512820513	0	0	0	0.213675213675214	0	0	2.56410256410256	0.213675213675214	0.213675213675214
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	266	"AWI"	266	9369	10566	9941	0.385356454720617	0	0	0	0	57.6107899807322	0	0	0	0	0	5.58766859344894	0	3.66088631984586	0	2.89017341040462	0	0	0	0	0.770712909441233	13.102119460501	0	0	0	0	0	0	0	0	0	0	8.86319845857418	0	0	0	0.192678227360308	0	0	0	0	5.97302504816956	0	0	0	0	0	0	0.963391136801541	0	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	270	"AWI"	270	9513	10767	10117	0	0.190114068441065	0	0	0	51.3307984790874	0	0	0	0	0	3.42205323193916	0.380228136882129	2.47148288973384	0	3.04182509505703	0	0	0	0	0.190114068441065	27.1863117870722	0	0	0	0	0	0	0	0	0	0	11.0266159695817	0	0	0	0.190114068441065	0	0	0	0	0	0	0	0	0	0	0	0.190114068441065	0.380228136882129	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	274	"AWI"	274	9639	10966	10302	0	0.335570469798658	0	0	0	52.0134228187919	0	0	0	0	0	1.00671140939597	0.671140939597315	3.02013422818792	0	3.18791946308725	0	0	0	0	0	13.255033557047	0	0	0	0	0	0.335570469798658	0	0	0	0	20.9731543624161	0	0	0	0.167785234899329	0	0	0	1.1744966442953	3.52348993288591	0	0	0.167785234899329	0.167785234899329	0	0	0	0	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	278	"AWI"	278	9840	11088	10493	0	0	0	0	0	50.7908611599297	0	0	0.175746924428822	0	0	0.175746924428822	0.70298769771529	4.56942003514938	0	4.39367311072056	0	0	0	0	0.175746924428822	19.6836555360281	0	0	0	0	0	0.175746924428822	0	0	0	0	14.9384885764499	0	0	0	0.175746924428822	0	0	0	0	3.69068541300527	0	0	0	0	0	0	0.175746924428822	0.175746924428822	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	282	"AWI"	282	10004	11233	10669	0	0.436681222707424	0	0	0	0	0	0	0	0	0	0	0.873362445414847	8.29694323144105	0	12.6637554585153	0	0	0	0	0.873362445414847	45.8515283842795	0	0	0	0	0	0	0	0	0	0	29.2576419213974	0	0	0	0.436681222707424	0	0	0	0	0	0	0.873362445414847	0	0	0	0	0.436681222707424	0	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	286	"AWI"	286	10163	11382	10854	0	0.189035916824197	0	0.756143667296786	0	51.6068052930057	0	0	0	0	0	0	0.189035916824197	6.61625708884688	0	4.91493383742911	0	0	0	0	0	13.6105860113422	0	0	0	0	0	0	0	0	6.61625708884688	0	11.7202268431002	0	0	0	0	0	0	0	0	3.78071833648393	0	0	0	0	0	0	0	0	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	290	"AWI"	290	10462	11487	11036	0	0	0	0	0	0	0	0	0	0	0	0	2.94117647058824	7.35294117647059	0	16.1764705882353	0	0	0	0	0	8.82352941176471	0	0	0	0	0	0	0	0	0	0	62.7450980392157	0	0	0	0.490196078431373	0	0	0	0	0	0	0	0	0	0	0	0	1.47058823529412	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	292	"AWI"	292	10551	11565	11137	0	1.60642570281124	2.40963855421687	0	0	0	0	0	0	0	0	0	1.20481927710843	13.2530120481928	0	16.8674698795181	0	0	0	0	0.401606425702811	3.6144578313253	0	0	0	0	0	0	0	0	0	0	51.8072289156626	0	0	0	0	0	0	0.803212851405622	0	7.2289156626506	0	0	0	0.803212851405622	0	0	0	0	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	294	"AWI"	294	10724	11608	11217	0	0.952380952380952	5.07936507936508	0	0	0	0	0	0	0	0	0	3.17460317460317	9.20634920634921	0	11.4285714285714	0	0	0	0	0.317460317460317	2.53968253968254	0	0	0	0	0.317460317460317	0	0	0	0	0	42.8571428571429	0	0	0	0	0	0	0.952380952380952	13.6507936507937	8.88888888888889	0	0	0	0.634920634920635	0	0	0	0	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	296	"AWI"	296	10860	11652	11301	0.266666666666667	0.266666666666667	1.33333333333333	0	0	39.2	0	0	0	0	0	0	1.06666666666667	9.6	0	8.8	0	0	0	0	0.533333333333333	0.8	0	0	0	0	0.533333333333333	0	0	0	0	0	29.8666666666667	0	0	0	0.266666666666667	0	0	1.06666666666667	0	4.8	0	0	0	0.8	0	0	0.533333333333333	0.266666666666667	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	298	"AWI"	298	10967	11711	11385	0	0	0	0	0	0	0	0	0	0	0	0.657894736842105	6.57894736842105	15.7894736842105	0	0	0	0	0	0	1.31578947368421	6.57894736842105	0	0	0	0	0.657894736842105	0	0	0	0	0	55.2631578947368	0	0	0	0.657894736842105	0	0	1.31578947368421	0	9.21052631578947	0	0	0.657894736842105	1.31578947368421	0	0	0	0	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	300	"AWI"	300	11151	11750	11467	0	0.4739336492891	0	5.68720379146919	0	0	0	0	0	0	0	0.4739336492891	9.47867298578199	14.218009478673	0.4739336492891	0	0	0	0	0	0.947867298578199	1.8957345971564	0	0	0	0	0	0	0	0	0	0	51.6587677725119	0	0	0	0	0	0	0.947867298578199	0	12.3222748815166	0	0	0	0.4739336492891	0	0	0	0.947867298578199	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	302	"AWI"	302	11300	11806	11552	0	3.18181818181818	0	7.72727272727273	0	0	0	0	0	0	0	0	3.18181818181818	15.4545454545455	0.454545454545455	0	0	0	0	0	0.454545454545455	0.909090909090909	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0.454545454545455	0	0	1.81818181818182	17.7272727272727	12.2727272727273	0	0	0	0.909090909090909	0	0	0	0.454545454545455	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	304	"AWI"	304	11378	11908	11644	0	3.01003344481605	0	20.7357859531773	0	0	0	0	0	0	0.334448160535117	0	0.668896321070234	17.056856187291	0.334448160535117	4.34782608695652	0	0	0	0	0.668896321070234	3.34448160535117	0	0	0	0	0	0	0	0.334448160535117	0	0	40.8026755852843	0	0	0	0	0	0	1.33779264214047	0	5.68561872909699	0	0	0	1.00334448160535	0	0	0	0.334448160535117	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	306	"AWI"	306	11442	11995	11723	0	3.72492836676218	1.43266475644699	48.1375358166189	0	0	0	0	0	0	0	0	0.859598853868195	8.02292263610315	0	0	0	0	0	0	3.15186246418338	0.286532951289398	0	0	0	0	0	0	0	0	0	0	26.9340974212034	0	0	0	0.286532951289398	0	0	2.00573065902579	0	2.86532951289398	0	0.286532951289398	0	2.00573065902579	0	0	0	0	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	308	"AWI"	308	11481	12102	11802	0	6.17283950617284	1.54320987654321	37.3456790123457	0	0	0	0	0	0	0.308641975308642	0	0.308641975308642	11.4197530864198	0	0	0	0	0.308641975308642	0	1.54320987654321	3.39506172839506	0	0	0	0	0	0.308641975308642	0	0	0	0	24.3827160493827	0	0	0	0.617283950617284	0	0	2.16049382716049	0	5.8641975308642	0	0.308641975308642	0	4.01234567901235	0	0	0	0	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	311	"AWI"	311	11557	12283	11902	0.4739336492891	3.3175355450237	0.947867298578199	30.8056872037915	0	0	0	0	0	0	0.4739336492891	0	0.947867298578199	13.7440758293839	0	0	0	0	0	0	2.8436018957346	1.4218009478673	0	0	0	0	0	0	0	0	0	0	26.0663507109005	0	0	0	0	0	0	1.4218009478673	0	10.9004739336493	0	0	0	6.16113744075829	0	0	0.4739336492891	0	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	312	"AWI"	312	11601	12302	11944	0.341296928327645	5.11945392491468	0	37.8839590443686	0	0	0	0	0	0	0	0	0.68259385665529	8.87372013651877	0	0	0	0	0	0	2.38907849829352	1.02389078498294	0	0	0	0	0	0	0	0	0	0	30.3754266211604	0	0	0	0.341296928327645	1.36518771331058	0	1.02389078498294	0	5.11945392491468	0	0	0	4.77815699658703	0	0	0.341296928327645	0.341296928327645	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	314	"AWI"	314	11651	12364	12024	1.86567164179104	2.98507462686567	0	15.6716417910448	0	33.2089552238806	0	0	0	0	0	0.746268656716418	0.746268656716418	7.46268656716418	0	0	0	0	0	0	1.49253731343284	5.59701492537313	0	0.373134328358209	0	0	0	0	0	0	0	0	22.3880597014925	0	0	0	0.373134328358209	0	0	0	0	4.47761194029851	0	0	0	1.11940298507463	0	0	1.11940298507463	0.373134328358209	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	331	"AWI"	331	12353	12745	12642	0	5.35279805352798	0	20.4379562043796	0	22.1411192214112	0	0	0	0	0	0.24330900243309	0.72992700729927	6.08272506082725	0	0	0	0	0	0	2.4330900243309	1.45985401459854	0	0	0	0	0	0.72992700729927	0	0	0	0	22.3844282238443	8.02919708029197	0	0	0.24330900243309	0	0	0.24330900243309	0	7.78588807785888	0	0	0	1.21654501216545	0	0	0.24330900243309	0.24330900243309	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	334	"AWI"	334	12432	12855	12730	0.36231884057971	1.44927536231884	1.81159420289855	0	0	0	0	0	0	0	0	0	0	9.05797101449275	0	0	0	0	0	0	1.44927536231884	0.72463768115942	0	0	0	0	0	0.72463768115942	0	0	0	0	39.4927536231884	29.7101449275362	0	0	0.36231884057971	0	0	0	0	12.3188405797101	0	0	0	1.81159420289855	0	0	0	0.72463768115942	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	336	"AWI"	336	12512	12904	12763	0.671140939597315	3.35570469798658	0	0	0	0	0.671140939597315	0	0	0	0	0	0	10.738255033557	0	0	0	0	0	0	1.34228187919463	2.01342281879195	0	0	0	0	0	0	0	0	0	0	48.993288590604	15.4362416107383	0	0	0	0	0	0	0	16.1073825503356	0	0	0	0.671140939597315	0	0	0	0	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	338	"AWI"	338	12553	12951	12794	0	3.37078651685393	2.24719101123596	0	0	0	0	0	0	0	0	0	0.561797752808989	13.4831460674157	0.561797752808989	0	0	0	0	0	1.12359550561798	1.68539325842697	0	0	0	0	0	0	0	0	0	0	60.1123595505618	0	0	0	1.68539325842697	0	0	1.12359550561798	0	11.7977528089888	0	0	0	2.24719101123596	0	0	0	0	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	340	"AWI"	340	12577	13028	12826	0	1.19402985074627	0	12.2388059701493	0	0	0.298507462686567	0	0	0	0	0	0.298507462686567	8.05970149253731	0	0	0	0	0	0	2.08955223880597	0.895522388059702	0	0	0	0	0	0	0	0	0	0	42.089552238806	22.3880597014925	0	0	0	0	0	0.895522388059702	0	5.97014925373134	0	0	0	3.58208955223881	0	0	0	0	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	341	"AWI"	341	12607	13043	12845	0	1.88679245283019	0.943396226415094	0	0	0	0	0	0	0	0	0	0	9.43396226415094	0	0	0	0	0	0	2.35849056603774	0	0	0	0	0	0	0	0	0	0	0	66.9811320754717	0	0	0	0	0	0	1.88679245283019	0	13.6792452830189	0	0	0	2.35849056603774	0	0	0.471698113207547	0	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	344	"AWI"	344	12674	13093	12902	0	2.3489932885906	1.34228187919463	0	0	0	0.335570469798658	0	0	0	0.335570469798658	0	0	10.738255033557	0	0	0	0	0	0	0.671140939597315	0.671140939597315	0	0	0	0	0	0	0	0	0	0	43.9597315436242	27.8523489932886	0	0	0.335570469798658	0	0	0.671140939597315	0	8.05369127516778	0	0	0	2.68456375838926	0	0	0	0	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	346	"AWI"	346	12714	13151	12939	0.568181818181818	3.97727272727273	2.84090909090909	0	0	0	0	0	0	0	0	0	0	17.0454545454545	0	0	0	0	0	0	0.568181818181818	1.70454545454545	0	0	0	0	0.568181818181818	0	0	0	0	0	55.6818181818182	0	0	0	0	0	0	1.13636363636364	0	15.3409090909091	0	0	0	0.568181818181818	0	0	0	0	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	349	"AWI"	349	12796	13189	12995	0.413223140495868	1.2396694214876	5.37190082644628	0	0	0	0	0	0	0	0	0	0	10.7438016528926	0	0	0	0	0	0.413223140495868	1.65289256198347	2.06611570247934	0	0	0	0	0	0	0	0	0	0	38.8429752066116	24.3801652892562	0	0	0	0	0	0	0	13.2231404958678	0	0	0	1.65289256198347	0	0	0	0	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	352	"AWI"	352	12848	13244	13050	1.13636363636364	3.97727272727273	2.27272727272727	0	0	0	0	0	0.568181818181818	0	0	0	0	14.2045454545455	0	0	0	0	0	0	1.70454545454545	2.84090909090909	0	0	0	0	0	0.568181818181818	0	0	0	0	59.0909090909091	0	0	0	0	0	0	1.13636363636364	0	9.65909090909091	0	0	0	2.27272727272727	0	0	0.568181818181818	0	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	354	"AWI"	354	12925	13282	13096	0	2.42914979757085	3.23886639676113	0	0	0	0	0	0	0	0	0	0.404858299595142	14.5748987854251	0	0	0	0	0	0	2.02429149797571	2.83400809716599	0	0	0	0	0	0	0	0	0	0	42.1052631578947	0	0	0	0.809716599190283	0	0	1.61943319838057	14.9797570850202	11.7408906882591	0	0	0	2.42914979757085	0	0	0	0.809716599190283	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	356	"AWI"	356	12971	13356	13148	0	3.19148936170213	3.19148936170213	0	0	0	0	0	0	0	0	0	0	14.3617021276596	0	0	0	0	0	0	3.19148936170213	3.19148936170213	0	0	0	0	0	0	0	0	0	0	54.7872340425532	0	0	0	0	0	0	1.06382978723404	0	12.7659574468085	0	0	0	4.25531914893617	0	0	0	0	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	358	"AWI"	358	13003	13458	13192	2.34986945169713	1.0443864229765	0	6.00522193211488	0	46.9973890339426	0	0	0	0	0	0.522193211488251	0.261096605744125	4.69973890339426	0	0	0	0	0	0	1.30548302872063	3.1331592689295	0	0	0	0	0	0	0	0	0	0	24.8041775456919	0	0	0	1.0443864229765	0	0	0.522193211488251	0	4.96083550913838	0	0	0	1.56657963446475	0	0	0.783289817232376	0	0
