"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fagus"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Olea"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
23896	41448	"Lauenensee"	46.39684	7.33143	270	"AWI"	270	5555	5986	5677	0	10	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	25	5	0	0	0	20	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	1	0	1	2	0	0	2	0	1	3	26	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	271	"AWI"	271	5593	6036	5718	100	6	27	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	12	13	0	0	0	20	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	4	2	0	4	0	0	0	26	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	272	"AWI"	272	5630	6086	5760	103	6	24	0	0	4	0	4	0	0	2	0	0	0	0	0	0	0	0	14	4	0	0	0	32	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	1	0	3	0	1	6	35	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	273	"AWI"	273	5668	6136	5801	98	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	23	5	0	0	0	15	7	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	39	0	0	1	0	1	4	1	0	7	0	0	2	38	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	274	"AWI"	274	5705	6185	5842	136	14	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	21	9	0	0	0	21	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	1	0	2	8	20	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	275	"AWI"	275	5742	6235	5884	115	5	26	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	17	4	0	0	0	16	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	1	1	0	0	0	0	0	3	0	0	2	48	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	276	"AWI"	276	5778	6286	5926	111	6	28	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	19	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	2	0	0	7	0	0	2	41	1	0
23896	41448	"Lauenensee"	46.39684	7.33143	277	"AWI"	277	5810	6316	5957	0	9	29	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	20	5	0	0	0	18	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	1	1	0	13	0	0	3	37	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	278	"AWI"	278	5837	6330	5982	112	7	0	1	0	0	1	3	0	0	1	0	0	0	0	0	0	0	0	13	3	0	0	0	23	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	1	2	0	0	4	0	0	2	47	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	286	"AWI"	286	6044	6447	6186	0	6	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	13	5	0	0	0	10	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	2	0	0	2	76	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	294	"AWI"	294	6219	6581	6390	0	6	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	30	4	0	0	0	9	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	1	0	0	1	2	0	5	0	1	3	56	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	302	"AWI"	302	6380	6726	6591	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	17	4	0	0	0	11	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	2	0	0	0	0	0	2	0	0	6	46	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	310	"AWI"	310	6522	6914	6785	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	30	1	0	0	0	21	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	2	0	0	4	0	1	11	82	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	318	"AWI"	318	6649	7135	6976	0	7	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	23	4	0	0	0	4	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	2	0	0	0	0	0	4	0	0	11	113	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	326	"AWI"	326	6737	7272	7090	89	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	34	1	0	0	0	4	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	2	1	0	3	0	0	14	103	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	334	"AWI"	334	6775	7289	7108	64	9	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	21	2	0	0	0	1	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	2	0	4	0	2	10	82	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	350	"AWI"	350	6843	7320	7146	0	6	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	31	7	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	1	4	0	4	0	0	23	109	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	366	"AWI"	366	6884	7362	7188	0	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	94	10	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	1	1	0	4	0	0	25	110	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	382	"AWI"	382	6987	7390	7225	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	119	10	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	1	0	1	0	0	29	122	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	398	"AWI"	398	7078	7425	7263	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	146	10	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	1	0	0	0	0	9	67	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	406	"AWI"	406	7108	7451	7283	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	167	8	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	2	0	0	6	46	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	414	"AWI"	414	7137	7472	7304	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	111	10	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	1	1	0	0	0	0	16	92	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	430	"AWI"	430	7331	8091	7606	0	2	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	16	33	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	446	"AWI"	446	7397	8973	7910	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	89	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	2	0	0	0	1	20	53	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	462	"AWI"	462	7503	9798	8233	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	125	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	30	0	0	0	0	0	0	2	0	1	0	0	15	77	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	494	"AWI"	494	8363	10120	9348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	23	0	1	0	0	0	0	0	0	0	0	0	22	28	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	510	"AWI"	510	8745	10440	9842	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	145	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	1	9	53	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	526	"AWI"	526	9588	10509	10145	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	43	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	0	0	0	0	9	0	0	0	0	0	0	1	0	0	0	1	8	23	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	542	"AWI"	542	10285	10676	10466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	0	0	0	0	9	0	0	1	0	0	0	1	0	0	0	0	14	24	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	558	"AWI"	558	10457	11154	10749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	79	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	21	0	0	0	0	0	1	0	0	0	0	1	11	45	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	590	"AWI"	590	10746	11529	11187	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	606	"AWI"	606	10985	11726	11371	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	622	"AWI"	622	11295	11819	11560	0	0	0	1	0	0	0	8	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	1	0	0	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	654	"AWI"	654	11522	12392	11899	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	1	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	686	"AWI"	686	11658	12831	12177	0	0	0	4	0	0	0	10	0	0	0	0	0	0	0	0	0	1	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	718	"AWI"	718	11892	13115	12493	0	0	0	1	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	750	"AWI"	750	12144	13382	12798	0	0	0	7	0	0	0	7	0	10	0	0	0	0	0	0	0	3	0	0	21	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	782	"AWI"	782	12339	13568	13106	0	0	0	1	0	0	0	3	0	9	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	814	"AWI"	814	12777	13668	13393	0	0	0	1	0	0	0	2	0	20	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	1	0	0	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	848	"AWI"	848	12943	13799	13568	0	0	0	1	0	0	0	22	0	88	0	0	0	0	0	0	0	2	0	0	20	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	1	0	0	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	864	"AWI"	864	12992	13827	13609	0	0	0	0	0	0	0	1	0	37	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	880	"AWI"	880	13044	13866	13635	0	0	0	1	0	0	0	2	0	26	0	0	0	0	0	0	0	0	0	0	21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	896	"AWI"	896	13103	13891	13660	0	0	0	0	0	0	0	14	0	26	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	1008	"AWI"	1008	13430	14085	13837	0	0	0	0	0	0	0	9	0	55	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	1120	"AWI"	1120	13755	14272	14027	0	0	0	1	0	0	0	30	0	109	0	0	0	0	0	0	0	2	0	0	17	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	5	0	0	5	0	0	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	1248	"AWI"	1248	13967	14588	14249	0	0	0	1	0	0	0	20	0	82	0	0	0	0	0	0	0	4	0	0	11	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	1376	"AWI"	1376	14152	14911	14488	0	0	0	1	0	0	0	11	0	55	0	0	0	0	0	0	0	2	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
