"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Corylus"	"Cyperaceae"	"Fabaceae"	"Fagus"	"Geraniaceae"	"Juglans"	"Lamiaceae"	"Malvaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Salix"	"Saxifragaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Violaceae"
2974	3876	"Amtkel 1"	43.28333	41.29167	55	"AWI"	55	1048	1300	1162	0.423728813559322	0.423728813559322	33.0508474576271	2.11864406779661	5.50847457627119	1.69491525423729	0	0.423728813559322	0.847457627118644	0	0.423728813559322	1.69491525423729	0	3.8135593220339	21.6101694915254	0	6.77966101694915	0	0	2.11864406779661	0	0	0	0.847457627118644	9.74576271186441	0	0	0	4.66101694915254	0.423728813559322	2.54237288135593	0	0	0	0	0.847457627118644	0	0	0
2974	3876	"Amtkel 1"	43.28333	41.29167	65	"AWI"	65	1161	1422	1296	2.06896551724138	0.344827586206897	19.6551724137931	5.17241379310345	11.0344827586207	4.48275862068965	0	0.344827586206897	0.689655172413793	0	1.72413793103448	0.689655172413793	0.689655172413793	2.41379310344828	26.8965517241379	0.344827586206897	6.55172413793103	0	0.689655172413793	0	0	0	0	1.72413793103448	8.27586206896552	0.689655172413793	0.344827586206897	2.06896551724138	1.37931034482759	0.344827586206897	0.689655172413793	0.344827586206897	0	0	0	0.344827586206897	0	0	0
2974	3876	"Amtkel 1"	43.28333	41.29167	75	"AWI"	75	1332	1502	1431	2.53164556962025	0	18.9873417721519	1.68776371308017	11.8143459915612	1.26582278481013	0	0	0	0	0	1.26582278481013	0	3.37552742616034	28.2700421940928	0	4.64135021097046	0	0.843881856540084	1.68776371308017	0	0	0	0.421940928270042	19.4092827004219	0.421940928270042	0.843881856540084	0	1.68776371308017	0	0	0	0	0.421940928270042	0	0	0	0.421940928270042	0
2974	3876	"Amtkel 1"	43.28333	41.29167	90	"AWI"	90	1526	1919	1696	7.47330960854092	0	20.2846975088968	1.42348754448399	11.0320284697509	1.42348754448399	0	0.355871886120996	0	0	1.77935943060498	3.55871886120996	0	0.711743772241993	21.7081850533808	0	4.62633451957295	0	0	0.355871886120996	0	0	0	2.49110320284698	17.4377224199288	1.06761565836299	0.711743772241993	0	0.355871886120996	0.355871886120996	2.13523131672598	0.355871886120996	0	0.355871886120996	0	0	0	0	0
2974	3876	"Amtkel 1"	43.28333	41.29167	96	"AWI"	96	1629	2083	1836	0	0	30.0518134715026	1.55440414507772	12.4352331606218	1.55440414507772	0	1.03626943005181	0.518134715025907	0	1.03626943005181	3.10880829015544	0	3.10880829015544	0	2.59067357512953	12.4352331606218	0.518134715025907	0	3.10880829015544	0	0	0	4.66321243523316	13.9896373056995	0	1.03626943005181	0	5.18134715025907	0	2.07253886010363	0	0	0	0	0	0	0	0
2974	3876	"Amtkel 1"	43.28333	41.29167	102	"AWI"	102	1724	2253	1965	3.98230088495575	0	23.8938053097345	2.21238938053097	10.1769911504425	2.65486725663717	0	0.442477876106195	0	0	2.21238938053097	2.21238938053097	0	2.65486725663717	3.53982300884956	0	4.86725663716814	0	0	3.09734513274336	0	0	0	1.32743362831858	15.929203539823	0	3.98230088495575	0	3.98230088495575	1.76991150442478	6.19469026548673	0	0	1.32743362831858	3.09734513274336	0.442477876106195	0	0	0
2974	3876	"Amtkel 1"	43.28333	41.29167	108	"AWI"	108	1816	2399	2078	1.73160173160173	0	39.8268398268398	1.73160173160173	0	3.46320346320346	0	0.432900432900433	0	0	3.46320346320346	1.73160173160173	0	3.03030303030303	0	0.432900432900433	8.22510822510823	2.5974025974026	0	0	0	0	0	0.865800865800866	20.3463203463203	0	0.865800865800866	0	6.49350649350649	0	3.46320346320346	0.865800865800866	0	0.432900432900433	0	0	0	0	0
2974	3876	"Amtkel 1"	43.28333	41.29167	110	"AWI"	110	1837	2458	2115	1.70940170940171	0	26.9230769230769	2.13675213675214	1.70940170940171	2.99145299145299	13.6752136752137	0	0	0	1.28205128205128	2.56410256410256	0	1.28205128205128	7.26495726495727	0	8.97435897435897	1.70940170940171	0	2.13675213675214	2.99145299145299	0	0	0	5.55555555555556	1.28205128205128	0.854700854700855	0	4.27350427350427	0	8.11965811965812	0.854700854700855	0	0.427350427350427	0	1.28205128205128	0	0	0
2974	3876	"Amtkel 1"	43.28333	41.29167	114	"AWI"	114	1903	2556	2193	4.72103004291846	0	7.29613733905579	3.43347639484979	0	3.00429184549356	0	0	0	0	8.15450643776824	1.28755364806867	0	2.14592274678112	13.3047210300429	3.43347639484979	4.29184549356223	1.71673819742489	0.429184549356223	1.28755364806867	0.429184549356223	0	1.71673819742489	1.71673819742489	16.7381974248927	1.71673819742489	1.28755364806867	0	16.7381974248927	0	5.15021459227468	0	0	0	0	0	0	0	0
2974	3876	"Amtkel 1"	43.28333	41.29167	116	"AWI"	116	1934	2610	2233	0	0	30.8080808080808	1.51515151515152	9.5959595959596	1.01010101010101	0	0	0	0	3.03030303030303	4.04040404040404	0	2.52525252525253	0.505050505050505	8.08080808080808	6.06060606060606	0	0	9.5959595959596	0	0	0	0	6.06060606060606	0	0	0	5.55555555555556	0	9.09090909090909	0	1.51515151515152	0	0	0	0	0	1.01010101010101
2974	3876	"Amtkel 1"	43.28333	41.29167	118	"AWI"	118	1964	2651	2273	0	0	24.8520710059172	0	11.2426035502959	0.591715976331361	0	0	0	0	9.46745562130178	1.18343195266272	0	2.9585798816568	0	6.50887573964497	2.36686390532544	0	0	4.73372781065089	0	0	0	0	9.46745562130178	1.18343195266272	0	0	14.2011834319527	0	10.6508875739645	0.591715976331361	0	0	0	0	0	0	0
2974	3876	"Amtkel 1"	43.28333	41.29167	120	"AWI"	120	1992	2708	2311	0.943396226415094	0	56.1320754716981	0.471698113207547	2.35849056603774	2.35849056603774	0	0	0	0	2.83018867924528	1.41509433962264	0	4.24528301886792	9.43396226415094	0	7.07547169811321	0	0	0	0	0	0	0.471698113207547	6.60377358490566	0	0.471698113207547	0	2.83018867924528	0.943396226415094	1.41509433962264	0	0	0	0	0	0	0	0
2974	3876	"Amtkel 1"	43.28333	41.29167	123	"AWI"	123	2042	2768	2367	0	0	25.748502994012	4.19161676646707	7.78443113772455	5.38922155688623	0	0.598802395209581	0	0	7.18562874251497	7.18562874251497	0	5.38922155688623	2.39520958083832	1.19760479041916	0	0	0	2.39520958083832	0	0	0	0	2.39520958083832	0	0	0	14.9700598802395	0	10.1796407185629	0	1.79640718562874	0	0	0	0	0	1.19760479041916
2974	3876	"Amtkel 1"	43.28333	41.29167	133	"AWI"	133	2201	2991	2566	2.46913580246914	0	25.3086419753086	1.85185185185185	11.1111111111111	1.23456790123457	0	0	1.85185185185185	0	16.0493827160494	3.08641975308642	0	1.85185185185185	3.7037037037037	0	6.17283950617284	0	0	3.7037037037037	0	1.85185185185185	0	1.23456790123457	5.55555555555556	1.23456790123457	0	0	2.46913580246914	0.617283950617284	7.40740740740741	0.617283950617284	0	0	0	0.617283950617284	0	0	0
