"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Juniperus"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
3299	4283	"Mossen"	60.12146	21.58979	65	"AWI"	65	310	668	527	0	5.29953917050691	0.230414746543779	0	0.115207373271889	0	14.1705069124424	0	0	0	0	0	0	0.806451612903226	1.26728110599078	30.184331797235	0	0.115207373271889	0	0.806451612903226	0	0	2.53456221198157	41.9354838709677	0	1.61290322580645	0	0	0	0.460829493087558	0	0	0	0	0.115207373271889	0	0	0.115207373271889	0.115207373271889	0.115207373271889	0
3299	4283	"Mossen"	60.12146	21.58979	70	"AWI"	70	336	725	564	0	11.9385342789598	0	0	0.236406619385343	0	21.6312056737589	0	0	0	0	0	0	0.8274231678487	1.53664302600473	9.33806146572104	0	0	0	1.41843971631206	0	0.118203309692671	2.95508274231678	48.5815602836879	0	0	0	0	0	0.709219858156028	0	0	0	0	0.236406619385343	0	0	0	0.472813238770686	0	0
3299	4283	"Mossen"	60.12146	21.58979	75	"AWI"	75	367	762	596	0	6.81551116333725	0.235017626321974	0	0.117508813160987	0	19.5064629847239	0	0	0	0	0	0	0.82256169212691	0.117508813160987	15.7461809635723	0	0	0	0	0	0.117508813160987	3.52526439482961	51.8213866039953	0	0	0	0	0	0.352526439482961	0	0	0	0	0	0	0	0.235017626321974	0.587544065804935	0	0
3299	4283	"Mossen"	60.12146	21.58979	80	"AWI"	80	387	817	626	0	9.375	0.231481481481481	0	0.231481481481481	0	27.0833333333333	0	0	0	0	0	0	1.38888888888889	0	32.1759259259259	0	0.231481481481481	0	0	0	0.115740740740741	1.73611111111111	26.2731481481481	0	0	0	0.115740740740741	0	0.462962962962963	0.231481481481481	0	0	0	0.115740740740741	0	0	0.115740740740741	0.115740740740741	0	0
3299	4283	"Mossen"	60.12146	21.58979	85	"AWI"	85	425	853	660	0	4.32372505543237	0.221729490022173	0.110864745011086	0	0	40.5764966740577	0	0	0	0	0	0.110864745011086	0.886917960088692	0.110864745011086	31.3747228381375	0	0.110864745011086	0	0	0	0.221729490022173	0.332594235033259	17.4057649667406	0	0	0	0.110864745011086	0	2.21729490022173	0	0	0.997782705099778	0.110864745011086	0	0	0	0	0.776053215077605	0	0
3299	4283	"Mossen"	60.12146	21.58979	90	"AWI"	90	451	900	692	0	6.20490620490621	0	0.144300144300144	0.144300144300144	0	45.7431457431457	0	0	0	0	0	0.288600288600289	2.02020202020202	0	0	0	0	0	0	0	0	3.31890331890332	39.6825396825397	0	0	0	0	0	1.44300144300144	0	0	0	0	0.144300144300144	0	0	0.432900432900433	0.432900432900433	0	0
3299	4283	"Mossen"	60.12146	21.58979	95	"AWI"	95	487	931	728	0	4.39698492462312	0.50251256281407	0.125628140703518	0.251256281407035	0	31.9095477386935	0	0	0	0	0	0.125628140703518	0.879396984924623	0.251256281407035	20.1005025125628	0	0	0.125628140703518	0	0	0	3.51758793969849	36.6834170854271	0	0	0	0	0	0.376884422110553	0	0	0	0	0.125628140703518	0	0	0	0.628140703517588	0	0
3299	4283	"Mossen"	60.12146	21.58979	100	"AWI"	100	515	981	762	0.131752305665349	15.8102766798419	0	0	0.131752305665349	0	35.4413702239789	0	0	0	0	0	0.263504611330698	2.23978919631094	0.395256916996047	0	0	0	0.131752305665349	0	0	0	2.23978919631094	41.1067193675889	0	0	0	0	0	1.58102766798419	0	0	0	0.131752305665349	0.263504611330698	0	0	0	0.131752305665349	0	0
3299	4283	"Mossen"	60.12146	21.58979	105	"AWI"	105	551	1011	797	0	22.265625	0	0	0.1953125	0	38.4765625	0	0	0	0	0	1.5625	1.5625	0	0	0	0	0.1953125	0.1953125	0.1953125	0	0.78125	31.8359375	0	0	0	0	0	2.34375	0	0	0	0	0	0	0	0	0.390625	0	0
3299	4283	"Mossen"	60.12146	21.58979	110	"AWI"	110	579	1052	831	0	24.5614035087719	0.194931773879142	0.194931773879142	0.194931773879142	0	32.5536062378168	0	0	0	0	0	0	2.92397660818713	0	0	0	0	0	0	0	0.584795321637427	2.14424951267056	34.307992202729	0	0	0	0	0	1.75438596491228	0	0	0	0	0.194931773879142	0	0	0.194931773879142	0.194931773879142	0	0
3299	4283	"Mossen"	60.12146	21.58979	115	"AWI"	115	620	1085	865	0	8.06451612903226	0	0	0	0	36.0215053763441	0	0	0	0	0	0.17921146953405	4.3010752688172	3.2258064516129	0	0	0.17921146953405	0	0.17921146953405	0	0	2.68817204301075	41.5770609318996	0	0	0	0.17921146953405	0	2.68817204301075	0.17921146953405	0	0	0	0.3584229390681	0	0	0	0.17921146953405	0	0
3299	4283	"Mossen"	60.12146	21.58979	120	"AWI"	120	650	1127	898	0	6.53266331658291	0	0	0.125628140703518	0	42.0854271356784	0	0	0	0	0	0	2.26130653266332	6.90954773869347	0	0	0	0	0.125628140703518	0	0.376884422110553	2.8894472361809	36.6834170854271	0	0	0	0.125628140703518	0	1.88442211055276	0	0	0	0	0	0	0	0	0	0	0
3299	4283	"Mossen"	60.12146	21.58979	125	"AWI"	125	691	1153	932	0	2.79937791601866	0	0	0	0	34.9922239502333	0	0	0	0	0	0	1.5552099533437	11.8195956454121	0	0	0	0.15552099533437	0.15552099533437	0	0	0.622083981337481	44.1679626749611	0	0	0	0.31104199066874	0	3.26594090202177	0	0	0	0	0	0	0	0	0.15552099533437	0	0
