"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fagus"	"Gentianaceae"	"Lamiaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Tilia"	"Ulmus"
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	65	"AWI"	65	328	567	458	29.2035398230088	0.884955752212389	0	1.76991150442478	0	0	0	0	0	0	0.884955752212389	0	0	7.07964601769912	0	0	0	0.884955752212389	10.6194690265487	47.787610619469	0.884955752212389	0	0	0	0	0	0	0	0	0	0	0
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	70	"AWI"	70	361	637	501	21.2765957446809	0.354609929078014	0	0.354609929078014	0	37.2340425531915	0	0	0	0.354609929078014	0.354609929078014	0	0	2.12765957446809	0	0	0	0.354609929078014	11.7021276595745	23.758865248227	0	0	0	0.354609929078014	0.354609929078014	0	0.709219858156028	0	0	0	0.354609929078014	0.354609929078014
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	75	"AWI"	75	440	660	544	6.62983425414365	0	0	0	0	46.4088397790055	0	0	0	0	1.65745856353591	0	0	1.10497237569061	0	0	0	0	13.8121546961326	28.1767955801105	0	1.65745856353591	0	0	0.552486187845304	0	0	0	0	0	0	0
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	80	"AWI"	80	472	709	594	12.9129129129129	0	0	0.600600600600601	0	48.6486486486487	0	0.3003003003003	0	0.600600600600601	0	0	0	0.600600600600601	0	0	0	0	16.8168168168168	18.3183183183183	0	0	0	0	0.600600600600601	0	0.3003003003003	0	0	0	0	0.3003003003003
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	85	"AWI"	85	530	731	633	4.8	0	0	1.6	0	54.4	0	0	0	0.8	0.8	0	0	0.8	0	0	0	0	12.8	22.4	0	0	0	0.8	0	0	0	0	0	0	0	0.8
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	90	"AWI"	90	561	769	672	9.83606557377049	0	0	0	0	52.4590163934426	0	0	0	0	0.546448087431694	0	0	2.73224043715847	0	0	0	0	10.9289617486339	22.4043715846995	0.546448087431694	0	0	0	0	0	0	0	0	0.546448087431694	0	0
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	100	"AWI"	100	660	842	751	15.7894736842105	0	0	0	0	29.6052631578947	0.328947368421053	0	0	4.60526315789474	0.328947368421053	0	0	0.328947368421053	0	0	0	0	16.1184210526316	27.9605263157895	0	0	0	3.61842105263158	0	0	0.328947368421053	0	0	0	0	0.986842105263158
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	110	"AWI"	110	724	893	825	23.5294117647059	0	0	0.65359477124183	0	0	0	0	0	3.26797385620915	0	0	0	0	0	0	0.65359477124183	0	28.7581699346405	39.2156862745098	0	0	0	0.65359477124183	0.65359477124183	0	0	0	0	0	0	2.61437908496732
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	120	"AWI"	120	829	1021	937	22.1428571428571	0	0	0.714285714285714	0	0	0	0	0	2.14285714285714	0.714285714285714	0	0	3.57142857142857	0	0	0.714285714285714	0	23.5714285714286	41.4285714285714	0	0	0	1.42857142857143	0.714285714285714	0	0	0	0.714285714285714	0.714285714285714	0.714285714285714	0.714285714285714
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	130	"AWI"	130	948	1178	1047	5.36585365853659	0	0.48780487804878	0	0	42.4390243902439	0	0	0	2.4390243902439	0	0	0	0.975609756097561	0	0	0	0	17.0731707317073	29.2682926829268	0	0	0	0.975609756097561	0	0	0	0	0	0	0	0.975609756097561
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	140	"AWI"	140	1009	1242	1125	3.98406374501992	0	0	0.796812749003984	0	39.0438247011952	0	0	0	2.78884462151394	0	0	0	0.398406374501992	0	0	0	0.398406374501992	24.3027888446215	24.7011952191235	0	0	0	1.99203187250996	0.398406374501992	0	0.796812749003984	0	0	0	0	0.398406374501992
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	150	"AWI"	150	1089	1292	1214	2.86885245901639	0.819672131147541	0	0	0	29.5081967213115	0	0	0	1.22950819672131	0	0	0	0.409836065573771	0	0	0.409836065573771	0.819672131147541	22.9508196721311	37.2950819672131	0	0	0	0.819672131147541	0	0	0	0	0.409836065573771	0	2.04918032786885	0.409836065573771
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	160	"AWI"	160	1204	1346	1284	11.2244897959184	0.340136054421769	0	0.340136054421769	0	37.0748299319728	0	0	0	3.06122448979592	1.36054421768707	0	0	0	0	0	0	0.340136054421769	19.7278911564626	23.8095238095238	0	0	0	1.02040816326531	0	0	0.680272108843537	0	0	0	0.340136054421769	0.680272108843537
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	170	"AWI"	170	1291	1414	1347	26.9230769230769	0	0	0	0	0	0	0	0	3.2051282051282	1.92307692307692	0	0	1.28205128205128	0	0	0	0	22.4358974358974	40.3846153846154	0	0	0	0.641025641025641	0	0	0.641025641025641	0	0	0	0.641025641025641	1.92307692307692
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	180	"AWI"	180	1354	1496	1421	32.1608040201005	0	0	0	0	0	1.50753768844221	0	0	2.01005025125628	0.50251256281407	0	0	0	0	0	0	0	19.0954773869347	39.1959798994975	0	0	0	2.01005025125628	0	0	1.00502512562814	0	0	0.50251256281407	0.50251256281407	1.50753768844221
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	190	"AWI"	190	1424	1645	1526	29.4444444444444	0	0	0	0	0	0	1.11111111111111	0	2.77777777777778	1.11111111111111	0	0	0	0.555555555555556	0	0	0.555555555555556	30	28.8888888888889	0	0	0	0	0	0	0.555555555555556	0	0	0	0.555555555555556	4.44444444444444
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	200	"AWI"	200	1598	2017	1820	24.7933884297521	0	0	0.413223140495868	0	0	0.413223140495868	0	0	2.47933884297521	0	0	0.413223140495868	0.413223140495868	0.413223140495868	0	0	0.826446280991736	34.7107438016529	30.5785123966942	0	0	0	0.826446280991736	0.413223140495868	0	0	0	0	0	0.826446280991736	2.47933884297521
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	210	"AWI"	210	1809	2185	2013	29.0476190476191	0	0	0.952380952380952	0	0	0	0.476190476190476	0	1.42857142857143	0	0	0	0.476190476190476	0	0	0	0	37.6190476190476	25.7142857142857	0	0	0	2.38095238095238	0	0	0.476190476190476	0	0	0	0	1.42857142857143
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	220	"AWI"	220	1988	2301	2137	20.7207207207207	0	0	0.900900900900901	0	0	0.45045045045045	0	0	1.35135135135135	0	0	0	1.35135135135135	0	0	0.45045045045045	0.900900900900901	38.7387387387387	27.027027027027	0	0	0	1.35135135135135	0	0	0.45045045045045	0.45045045045045	0.45045045045045	0	2.7027027027027	2.7027027027027
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	230	"AWI"	230	2102	2400	2236	17.1974522292994	0.318471337579618	0.318471337579618	0	0	35.6687898089172	0.636942675159236	0	0	3.18471337579618	0.955414012738854	0	0	0.636942675159236	0	0	0.636942675159236	0.318471337579618	15.9235668789809	18.7898089171975	0	0	0	1.27388535031847	0	0	0	0	0	0.955414012738854	0.955414012738854	2.22929936305732
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	240	"AWI"	240	2232	2536	2366	18.5567010309278	0	0	0.687285223367698	0	39.5189003436426	0.343642611683849	0	0	3.78006872852234	0	0	0	0.343642611683849	0	0	0.343642611683849	0.343642611683849	16.8384879725086	13.4020618556701	0	0	0	0.343642611683849	0	0	0	0	0.343642611683849	1.03092783505155	1.71821305841924	2.40549828178694
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	250	"AWI"	250	2403	2706	2581	32.6359832635983	0	0	0.418410041841004	0	0	0.418410041841004	0	0	7.11297071129707	0.836820083682008	0	0	1.25523012552301	0	0	0	0.418410041841004	23.4309623430962	23.0125523012552	0	0	0	2.09205020920502	0	0	0	0	0	0.418410041841004	3.34728033472803	4.60251046025105
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	260	"AWI"	260	2571	2918	2752	29.7297297297297	0.900900900900901	0	0.45045045045045	0	0	0	0	0	4.05405405405405	0.900900900900901	0	0	0.45045045045045	0	0	0.45045045045045	0.45045045045045	38.2882882882883	18.018018018018	0	0	0	2.7027027027027	0.45045045045045	0	0	0	0.45045045045045	0.45045045045045	0.45045045045045	1.8018018018018
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	270	"AWI"	270	2846	3286	3048	26.1682242990654	0.467289719626168	0	0.467289719626168	0	0	0.467289719626168	0	0	5.60747663551402	0	0	0	0.467289719626168	0	0	0	0.467289719626168	26.6355140186916	27.1028037383178	0	0	0	4.67289719626168	0.467289719626168	0	0.467289719626168	0	0	0	3.27102803738318	3.27102803738318
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	280	"AWI"	280	3097	3613	3377	35.2941176470588	0	0	0.840336134453782	0	0	0.420168067226891	0	0	4.20168067226891	0	0	0	0	0	0	0	0	23.5294117647059	23.5294117647059	0	0	0	2.52100840336134	0	0	0.420168067226891	0	0	0.420168067226891	4.20168067226891	4.6218487394958
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	290	"AWI"	290	3437	4056	3703	24.4444444444444	0	0	0	0	0	0	0	0	6.2962962962963	0	0	0	0.37037037037037	0	0	0	0	36.6666666666667	21.8518518518519	0	0	0	2.96296296296296	0.37037037037037	0.740740740740741	0	0	0	0.37037037037037	2.22222222222222	3.7037037037037
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	300	"AWI"	300	4158	4861	4515	24.5179063360882	0.275482093663912	0	0.275482093663912	0	0	0	0	0	8.53994490358127	0.275482093663912	0	0	0.826446280991736	0	0	0.826446280991736	0.550964187327824	28.9256198347107	21.2121212121212	0	0	0	4.6831955922865	0	0	0	0	0	0.275482093663912	2.75482093663912	6.06060606060606
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	310	"AWI"	310	4666	5180	4893	47.2668810289389	0.321543408360129	0	1.60771704180064	0	0	0	0	0	7.39549839228296	0.964630225080386	0	0	0.643086816720257	0	0	0	0.321543408360129	8.36012861736334	16.0771704180064	0	0	0	5.46623794212219	0	0	0	0	0	0	2.57234726688103	9.0032154340836
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	320	"AWI"	320	4894	5296	5077	40.974212034384	0	0	0.573065902578797	0	0	0	0	0	7.44985673352436	0	0	0	0.573065902578797	0	0	0	0.286532951289398	21.4899713467049	14.6131805157593	0	0	0	2.86532951289398	0	0	0.286532951289398	0	0	0.286532951289398	4.29799426934097	6.30372492836676
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	330	"AWI"	330	5121	5503	5308	36.3636363636364	0.239234449760766	0	0.239234449760766	0	0	0.239234449760766	0	0	10.2870813397129	0	0	0	0.717703349282297	0	0	0.478468899521531	0.239234449760766	17.4641148325359	15.311004784689	0	0	0	3.58851674641148	0	0	0.478468899521531	0.239234449760766	0	0	4.54545454545455	9.56937799043062
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	340	"AWI"	340	5368	5741	5554	35.7630979498861	0.227790432801822	0	0.683371298405467	0	0	0.227790432801822	0	0	9.79498861047836	0	0	0	1.13895216400911	0	0	0.227790432801822	0.227790432801822	25.7403189066059	13.6674259681093	0	0	0	2.96127562642369	0	0	0	0	0	0.227790432801822	1.13895216400911	7.97266514806378
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	350	"AWI"	350	5547	5925	5746	34.8773841961853	0.272479564032698	0	0.544959128065395	0	0	0	0	0	13.3514986376022	0.544959128065395	0	0	0.817438692098093	0	0	0.272479564032698	0.544959128065395	22.0708446866485	11.716621253406	0	0	0	3.54223433242507	0.272479564032698	0	0.544959128065395	0	0	0.817438692098093	1.63487738419619	8.17438692098093
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	360	"AWI"	360	5751	6135	5933	31.7226890756302	0	0	0.210084033613445	0	0	0	0	0	11.5546218487395	0	0	0	0.420168067226891	0	0	0.210084033613445	0.210084033613445	26.2605042016807	15.7563025210084	0	0	0	3.36134453781513	0	0	0.210084033613445	0	0	0.210084033613445	2.3109243697479	7.56302521008403
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	370	"AWI"	370	5927	6405	6150	30.4054054054054	0.337837837837838	0	0.337837837837838	0	0	0	0	0	15.8783783783784	0.337837837837838	0	0	1.01351351351351	0	0	0.675675675675676	0	25.3378378378378	8.44594594594595	0	0	0	3.37837837837838	0.337837837837838	0	0.675675675675676	0	0	0	4.05405405405405	8.78378378378378
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	380	"AWI"	380	6136	6581	6369	35.7692307692308	0	0	0.769230769230769	0	0	0.384615384615385	0	0	14.6153846153846	0.769230769230769	0	0	0.384615384615385	0	0	0.384615384615385	0	20	12.3076923076923	0	0	0	1.92307692307692	0	0	0.384615384615385	0	0	0.384615384615385	4.23076923076923	7.69230769230769
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	390	"AWI"	390	6354	6756	6538	34.1523341523341	0.245700245700246	0	0	0	0	0	0	0	13.7592137592138	0.245700245700246	0	0	0	0	0	0.737100737100737	0	11.5479115479115	25.0614250614251	0	0	0	4.17690417690418	0.491400491400491	0	0.491400491400491	0	0.737100737100737	0.245700245700246	1.22850122850123	6.87960687960688
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	400	"AWI"	400	6492	6978	6721	28.0172413793103	0	0	0.431034482758621	0	29.5258620689655	0	0	0	11.4224137931034	0.21551724137931	0	0	1.07758620689655	0	0	0.21551724137931	0	6.46551724137931	15.0862068965517	0	0	0	1.72413793103448	0	0	0.431034482758621	0	0	0	2.58620689655172	2.80172413793103
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	410	"AWI"	410	6694	7186	6943	34.136546184739	0.200803212851406	0	0.200803212851406	0	26.3052208835341	0.200803212851406	0	0	7.83132530120482	0	0	0	0.200803212851406	0	0	0.200803212851406	0.200803212851406	5.82329317269076	17.4698795180723	0	0	0	1.20481927710843	0	0	0	0	0	0.200803212851406	1.60642570281124	4.21686746987952
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	420	"AWI"	420	6950	7363	7183	43.5835351089588	0.484261501210654	0	0.242130750605327	0	20.3389830508475	0	0	0	7.74818401937046	0	0	0	1.21065375302663	0	0	0	0	5.81113801452785	9.9273607748184	0	0	0	1.21065375302663	0.242130750605327	0	0	0	0	0	2.42130750605327	6.77966101694915
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	430	"AWI"	430	7110	7499	7342	31.9148936170213	0.354609929078014	0	0	0	33.6879432624113	0	0	0	6.73758865248227	0	0	0	0.709219858156028	0	0	0.354609929078014	0	3.90070921985816	13.1205673758865	0	0	0	1.06382978723404	0	0.354609929078014	0.354609929078014	0	0	0	2.12765957446809	5.31914893617021
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	440	"AWI"	440	7293	7594	7459	46.8926553672316	0.564971751412429	0	0	0	0	0.564971751412429	0	0	16.3841807909604	0.564971751412429	0	0	0	0	0	0.564971751412429	0	11.2994350282486	11.864406779661	0	0	0	2.25988700564972	0	1.12994350282486	0	0	0	0.564971751412429	4.51977401129944	2.82485875706215
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	450	"AWI"	450	7445	7682	7571	28.955223880597	0.298507462686567	0	0	0	36.1194029850746	0	0	0	7.76119402985075	0	0	0	0	0	0	0	0	3.58208955223881	7.46268656716418	0	0	0	0.895522388059702	0	4.17910447761194	0	0	0	0.895522388059702	1.19402985074627	8.65671641791045
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	460	"AWI"	460	7566	7812	7683	41.1042944785276	0.613496932515337	0.613496932515337	0.613496932515337	0	0	0	0	0	9.20245398773006	0.613496932515337	0	0	0	0	0	0	0.613496932515337	9.8159509202454	19.6319018404908	0.613496932515337	0	0	1.22699386503067	0	1.22699386503067	0.613496932515337	0	0	0	2.45398773006135	11.0429447852761
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	470	"AWI"	470	7696	7985	7812	51.5923566878981	0	0	0.636942675159236	0	0	0	0	0	14.0127388535032	0.636942675159236	0	0	0	0	0	0	0	7.64331210191083	13.3757961783439	0	0	0	0.636942675159236	0	0	2.54777070063694	0.636942675159236	0	0	2.54777070063694	5.73248407643312
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	480	"AWI"	480	7840	8400	8032	41.8918918918919	0	0.675675675675676	0	0	0	0.675675675675676	0	0	10.8108108108108	4.05405405405405	0	0	0	0	0	0	0	6.75675675675676	13.5135135135135	0	0	0	2.02702702702703	1.35135135135135	0	0.675675675675676	0	0	0	2.7027027027027	14.8648648648649
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	490	"AWI"	490	8118	8877	8494	39.3258426966292	0	0	0	0	0	0.561797752808989	0	0	9.55056179775281	0.561797752808989	0	0	0	0	0	0	0	4.49438202247191	26.9662921348315	0	0	0	2.24719101123596	0	0	2.24719101123596	0	0	1.12359550561798	0.561797752808989	12.3595505617978
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	500	"AWI"	500	8534	9192	8851	15.0375939849624	0.25062656641604	0	0.25062656641604	0	49.874686716792	0	0	0	3.50877192982456	1.00250626566416	0	0	0.50125313283208	0	0	0	0	2.75689223057644	17.0426065162907	0	0	0	0.25062656641604	0	0	0.25062656641604	0	0	1.00250626566416	1.2531328320802	7.01754385964912
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	510	"AWI"	510	8731	9410	9097	33.175355450237	0	0	0.947867298578199	0	0	0	0	0	8.05687203791469	0.947867298578199	0	0	0.4739336492891	0	0	0	0	3.7914691943128	29.3838862559242	0	0	0	1.4218009478673	0	0.4739336492891	2.3696682464455	0	0.947867298578199	0.947867298578199	3.7914691943128	13.2701421800948
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	520	"AWI"	520	9158	9895	9505	14.6718146718147	0	0	0.386100386100386	0	50.1930501930502	0	0.386100386100386	0	5.01930501930502	0.386100386100386	0	0	0	0	0	0	0	0.772200772200772	18.5328185328185	0	0	0	1.15830115830116	0.386100386100386	0	0.386100386100386	0	0	0.772200772200772	0.772200772200772	6.17760617760618
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	530	"AWI"	530	9633	10625	10051	29.2517006802721	0	0	2.04081632653061	0	0	0	0.680272108843537	0	8.84353741496599	2.72108843537415	0	0	0.680272108843537	0	0	0	0	2.72108843537415	34.6938775510204	0	0	0	0	0	1.36054421768707	0.680272108843537	0	0	2.72108843537415	2.72108843537415	10.8843537414966
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	540	"AWI"	540	9915	11096	10432	11.436170212766	0	0	0.797872340425532	0	55.8510638297872	0	0	0	2.92553191489362	1.59574468085106	0	0	0	0	0	0.265957446808511	0	2.65957446808511	18.6170212765957	0	0	0	0.265957446808511	0	0	0.265957446808511	0	0	1.59574468085106	0.797872340425532	2.92553191489362
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	550	"AWI"	550	10252	11551	10833	5.0251256281407	0.50251256281407	0	1.75879396984925	0	71.608040201005	0	0.753768844221105	0	0.50251256281407	1.75879396984925	0	0	0	0	0	0	0	0.50251256281407	12.8140703517588	0	0	0	0.251256281407035	0	0	0.251256281407035	0	0	2.26130653266332	0.251256281407035	1.75879396984925
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	560	"AWI"	560	10759	12047	11374	1.74418604651163	6.3953488372093	0.581395348837209	12.7906976744186	0	51.7441860465116	0	0	0	0	2.90697674418605	0	0	0	0	0	0	0	6.97674418604651	11.046511627907	0	0	0	0	1.74418604651163	0	1.16279069767442	0	0	2.90697674418605	0	0
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	570	"AWI"	570	11270	12434	11926	0	6.47482014388489	0	12.9496402877698	0	56.1151079136691	0	0	0.719424460431655	0	3.59712230215827	0	0	0	0	0	0	0	5.03597122302158	7.9136690647482	0	0	0	0	1.43884892086331	0	1.43884892086331	0	0	4.31654676258993	0	0
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	580	"AWI"	580	11871	12692	12388	0.763358778625954	8.77862595419847	0.381679389312977	17.175572519084	0	38.9312977099237	0	0	0	0	9.16030534351145	0	0.381679389312977	0	0	0	0	0.381679389312977	8.01526717557252	11.4503816793893	0	0	0.763358778625954	0	0.381679389312977	0	1.14503816793893	0	0	2.29007633587786	0	0
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	590	"AWI"	590	12188	12976	12702	0.784313725490196	5.49019607843137	0.392156862745098	23.1372549019608	0	44.3137254901961	0	0	0	0.392156862745098	6.66666666666667	0	0	0	0	0	0	0	5.49019607843137	8.62745098039216	0	0	0	0	0	0	1.56862745098039	0	0.392156862745098	2.74509803921569	0	0
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	600	"AWI"	600	12393	13166	12844	0.392156862745098	5.88235294117647	0	21.1764705882353	0	34.1176470588235	0.392156862745098	0	0	0.392156862745098	8.23529411764706	0	0.392156862745098	0	0	0	0	0	9.80392156862745	14.1176470588235	0	0	0	0	0	0	1.17647058823529	0	0	3.92156862745098	0	0
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	610	"AWI"	610	12631	13396	13014	0.873362445414847	4.36681222707424	0	17.4672489082969	0	42.3580786026201	0	0	0	0.436681222707424	2.18340611353712	0	0	0	0	0	0	0.436681222707424	13.5371179039301	13.5371179039301	0	0	0.873362445414847	0	0	0	1.31004366812227	0	0	2.62008733624454	0	0
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	620	"AWI"	620	12834	13790	13266	0.289855072463768	5.21739130434783	0.289855072463768	9.56521739130435	0	60	0.579710144927536	0	0	0.289855072463768	2.89855072463768	0	0	0	0	0	0	0	5.21739130434783	12.1739130434783	0	0	0	0	0	0	1.73913043478261	0	0	1.73913043478261	0	0
26576	46477	"Nikolsko-Lutinskoye bog"	58.089326	30.983034	630	"AWI"	630	13075	14135	13560	0.33955857385399	3.05602716468591	0.169779286926995	7.80984719864177	0	67.062818336163	0.169779286926995	0	0	0.33955857385399	2.54668930390492	0	0	0	0	0	0.33955857385399	0.169779286926995	0.67911714770798	14.2614601018676	0	0	0	0	0.169779286926995	0	0.848896434634975	0	0	1.86757215619694	0	0.169779286926995
