"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Grossulariaceae"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Oxalidaceae"	"Papaveraceae"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
23673	46280	"Moossee"	47.02139	7.48381	485	"AWI"	485	3266	3445	3342	18	0	0	1	0	0	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	86	0	7	0	0	0	0	0	79	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	62	0	0	0	0	0	2	1	1	0	0	0	1	0	0	0	3	2	0	0
23673	46280	"Moossee"	47.02139	7.48381	485.75	"AWI"	485.75	3268.25	3455.5	3346.5	12	0	120	0	0	0	0	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	70	0	7	0	0	0	0	0	74	0	8	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	1	0	0	77	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	4	3	0	0
23673	46280	"Moossee"	47.02139	7.48381	486.45	"AWI"	486.45	3269.45	3465.3	3350.7	10	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	1	5	0	0	0	0	0	63	0	8	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	45	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	3	3	0	0
23673	46280	"Moossee"	47.02139	7.48381	487.1	"AWI"	487.1	3270.2	3474.7	3354.6	10	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	62	0	8	0	0	0	0	0	74	0	7	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	45	0	0	0	0	1	4	1	0	0	0	0	1	0	0	0	3	1	0	0
23673	46280	"Moossee"	47.02139	7.48381	487.75	"AWI"	487.75	3271.5	3485.75	3358.5	12	1	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	83	0	7	0	0	0	0	0	68	0	5	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	4	0	0
23673	46280	"Moossee"	47.02139	7.48381	488.45	"AWI"	488.45	3272.9	3497.65	3362.7	6	0	214	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	3	0	0	0	0	0	82	0	2	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	1	0	0	33	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
23673	46280	"Moossee"	47.02139	7.48381	489.2	"AWI"	489.2	3274.2	3510.4	3367	9	0	228	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	8	0	0	0	0	0	58	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	2	0	0	44	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0
23673	46280	"Moossee"	47.02139	7.48381	489.95	"AWI"	489.95	3274.95	3523.15	3370.75	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	6	0	0	0	0	0	67	0	4	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	36	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	2	6	0	1
23673	46280	"Moossee"	47.02139	7.48381	490.65	"AWI"	490.65	3286.7	3529.2	3380.1	12	0	190	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	87	0	2	0	0	0	0	0	70	0	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0	0	0	0	1	0	0	39	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	4	2	1	0
23673	46280	"Moossee"	47.02139	7.48381	491.35	"AWI"	491.35	3302.8	3533.05	3391.65	12	1	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	2	0	0	0	0	0	55	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	49	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	4	1	0	0
23673	46280	"Moossee"	47.02139	7.48381	492.05	"AWI"	492.05	3322.4	3535.15	3404.95	14	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	3	0	0	0	0	0	80	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	45	0	0	0	0	0	3	2	0	0	0	0	0	0	0	1	1	1	0	0
23673	46280	"Moossee"	47.02139	7.48381	492.8	"AWI"	492.8	3343.4	3537.4	3419.2	20	0	183	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	5	0	0	0	0	0	67	0	8	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	61	0	0	2	0	1	3	0	1	0	0	0	0	0	1	0	0	5	0	0
23673	46280	"Moossee"	47.02139	7.48381	493.7	"AWI"	493.7	3367.2	3542.2	3437	29	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	66	0	5	0	0	0	0	0	92	0	15	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0
23673	46280	"Moossee"	47.02139	7.48381	494.6	"AWI"	494.6	3391.8	3548.8	3454.4	11	1	188	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	6	0	0	0	0	0	101	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	1	50	0	0	0	0	1	2	3	1	0	0	0	1	0	0	4	5	1	0	0
23673	46280	"Moossee"	47.02139	7.48381	495.4	"AWI"	495.4	3412.6	3554.8	3469.6	31	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	6	0	0	0	0	0	127	0	10	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	1	0	0	54	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	3	3	0	0
23673	46280	"Moossee"	47.02139	7.48381	496.2	"AWI"	496.2	3432	3561.2	3485	12	0	176	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	2	0	0	0	0	0	117	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	43	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	5	0	1	0
23673	46280	"Moossee"	47.02139	7.48381	496.95	"AWI"	496.95	3450.75	3569.45	3500	10	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	68	1	4	0	0	0	0	0	115	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	5	6	1	0
23673	46280	"Moossee"	47.02139	7.48381	497.65	"AWI"	497.65	3468.25	3580.4	3513.35	18	1	127	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	6	0	0	0	0	0	126	0	26	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	44	0	0	1	0	0	1	3	0	0	0	0	0	0	0	1	5	1	0	0
23673	46280	"Moossee"	47.02139	7.48381	498.25	"AWI"	498.25	3482.75	3590.25	3525	18	1	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	2	0	0	0	0	0	141	1	12	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	48	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	5	1	0	0
23673	46280	"Moossee"	47.02139	7.48381	498.75	"AWI"	498.75	3494.25	3598.75	3535	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	74	0	4	0	0	0	0	0	128	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	31	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	10	1	0	0
23673	46280	"Moossee"	47.02139	7.48381	499.35	"AWI"	499.35	3507.7	3608.95	3547	9	2	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	3	0	0	0	0	0	111	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	34	0	0	2	0	0	0	3	0	0	0	0	1	0	0	1	13	0	0	0
23673	46280	"Moossee"	47.02139	7.48381	499.95	"AWI"	499.95	3520.9	3619.15	3559	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	1	1	0	0	0	0	0	93	0	29	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	39	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	15	0	0	0
23673	46280	"Moossee"	47.02139	7.48381	500.5	"AWI"	500.5	3532	3630	3569.5	14	1	156	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	5	0	0	0	0	0	105	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	6	0	0	0
23673	46280	"Moossee"	47.02139	7.48381	501.05	"AWI"	501.05	3542.9	3640.95	3579.95	11	0	149	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	3	0	0	0	0	0	91	0	35	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	27	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	8	2	0	0
23673	46280	"Moossee"	47.02139	7.48381	501.7	"AWI"	501.7	3554.6	3653.3	3592.3	13	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	7	0	0	0	0	0	90	0	17	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	30	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	13	0	0	0
23673	46280	"Moossee"	47.02139	7.48381	502.5	"AWI"	502.5	3566	3669.5	3608	16	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	2	0	0	0	0	0	74	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	34	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	9	1	0	0
23673	46280	"Moossee"	47.02139	7.48381	503.15	"AWI"	503.15	3573.35	3683	3620.85	6	2	148	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	2	0	0	0	0	0	96	0	21	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	37	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	14	0	0	0
23673	46280	"Moossee"	47.02139	7.48381	503.75	"AWI"	503.75	3578.75	3695	3632.25	15	2	141	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	1	6	0	0	0	0	0	65	0	28	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	40	0	0	1	0	1	0	7	0	0	0	0	0	0	0	2	6	1	0	0
23673	46280	"Moossee"	47.02139	7.48381	504.45	"AWI"	504.45	3584.15	3710.8	3646.45	14	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	3	0	0	0	0	0	79	0	31	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	34	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	4	1	0	0
23673	46280	"Moossee"	47.02139	7.48381	505	"AWI"	505	3588	3724	3658	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	2	0	0	0	0	0	78	0	27	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	8	0	0	0
23673	46280	"Moossee"	47.02139	7.48381	505.4	"AWI"	505.4	3590.8	3733.6	3665.6	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	2	0	0	0	0	0	104	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	40	0	0	1	0	1	0	0	0	0	0	0	0	2	0	2	12	0	0	0
23673	46280	"Moossee"	47.02139	7.48381	506	"AWI"	506	3595	3748	3677	9	0	119	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	3	0	0	0	0	0	78	0	35	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	41	0	0	1	0	0	2	1	1	0	0	0	0	0	0	2	8	2	0	0
23673	46280	"Moossee"	47.02139	7.48381	506.65	"AWI"	506.65	3596.95	3764.25	3690	11	2	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	2	0	0	0	0	0	62	1	41	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	35	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	4	0	0	0
23673	46280	"Moossee"	47.02139	7.48381	507.1	"AWI"	507.1	3598.7	3775.7	3698.9	8	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	2	0	0	0	0	0	0	76	0	27	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	22	0	0	2	0	0	3	2	0	0	0	0	0	0	0	0	5	0	0	1
23673	46280	"Moossee"	47.02139	7.48381	507.6	"AWI"	507.6	3602.2	3789.2	3708.4	13	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	1	0	0	0	0	0	0	77	0	40	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	41	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0
23673	46280	"Moossee"	47.02139	7.48381	508.15	"AWI"	508.15	3606.05	3804.05	3718.85	9	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	1	0	0	0	0	0	0	50	0	38	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	26	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0
23673	46280	"Moossee"	47.02139	7.48381	508.7	"AWI"	508.7	3609.9	3818.9	3729.3	15	1	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	1	2	0	0	0	0	0	79	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	1	0	0	20	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	8	1	0	0
23673	46280	"Moossee"	47.02139	7.48381	509.3	"AWI"	509.3	3613.5	3835.1	3741.3	10	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	1	5	0	0	0	0	0	59	0	35	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	24	0	0	0	0	0	1	1	0	0	0	0	1	0	0	5	5	2	1	0
23673	46280	"Moossee"	47.02139	7.48381	509.9	"AWI"	509.9	3616.5	3851.3	3753.9	9	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	67	0	2	0	0	0	0	0	76	0	24	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	26	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	6	3	0	0
23673	46280	"Moossee"	47.02139	7.48381	510.6	"AWI"	510.6	3621.8	3870.8	3767.4	7	0	100	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	1	1	0	0	0	0	0	66	0	27	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	2	0	0	33	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	6	2	0	0
23673	46280	"Moossee"	47.02139	7.48381	511.3	"AWI"	511.3	3626.5	3890.1	3781	8	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	3	0	0	0	0	0	59	0	23	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	6	0	0	0
23673	46280	"Moossee"	47.02139	7.48381	511.95	"AWI"	511.95	3629.75	3907.65	3794	9	3	166	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	79	0	4	0	0	0	0	0	66	0	23	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	25	0	0	1	0	0	0	4	0	0	0	0	1	0	0	0	3	0	0	0
23673	46280	"Moossee"	47.02139	7.48381	512.6	"AWI"	512.6	3634.8	3921.6	3805.2	9	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	2	0	0	0	0	0	60	0	28	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	20	0	0	2	0	1	1	5	0	0	0	0	1	0	1	0	8	1	0	0
23673	46280	"Moossee"	47.02139	7.48381	513.2	"AWI"	513.2	3641.6	3930.8	3814	10	0	162	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	8	0	0	0	0	0	84	0	25	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	27	0	0	0	0	0	1	3	0	0	0	0	2	0	0	1	4	4	0	0
23673	46280	"Moossee"	47.02139	7.48381	513.9	"AWI"	513.9	3654.2	3933.6	3821	10	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	3	0	0	0	0	0	76	0	32	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	1	0	0	30	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	7	2	0	0
23673	46280	"Moossee"	47.02139	7.48381	514.7	"AWI"	514.7	3666.5	3937.5	3829.7	10	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	5	0	0	0	0	0	77	0	14	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	6	0	0	38	0	0	2	0	1	0	4	1	0	0	0	1	0	0	0	10	4	1	0
23673	46280	"Moossee"	47.02139	7.48381	515.4	"AWI"	515.4	3677	3941	3837	10	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	12	0	0	0	0	0	72	0	12	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	34	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	7	2	0	0
23673	46280	"Moossee"	47.02139	7.48381	515.95	"AWI"	515.95	3685.25	3943.75	3842.5	10	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	5	0	0	0	0	0	77	0	21	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	19	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	9	0	0	0
23673	46280	"Moossee"	47.02139	7.48381	516.5	"AWI"	516.5	3694.5	3946.5	3848.5	14	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	3	0	0	0	0	0	70	0	32	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	4	0	0	34	0	0	2	0	1	1	3	0	0	0	0	0	0	0	1	2	1	0	0
23673	46280	"Moossee"	47.02139	7.48381	517.15	"AWI"	517.15	3706	3950.05	3855.8	20	0	187	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	5	0	0	0	0	0	82	1	32	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	1	0	0	29	0	0	1	0	1	0	6	0	0	0	0	1	0	0	2	6	2	0	0
23673	46280	"Moossee"	47.02139	7.48381	517.85	"AWI"	517.85	3720	3954.95	3864.2	18	0	199	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	1	8	0	0	0	0	0	62	0	28	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	43	0	0	2	0	0	1	6	1	0	0	0	0	1	1	1	2	3	0	0
23673	46280	"Moossee"	47.02139	7.48381	518.5	"AWI"	518.5	3732.5	3959.5	3872	14	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	1	4	0	0	0	0	0	59	0	20	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	38	0	0	1	0	1	0	3	0	0	0	0	0	0	0	3	5	2	0	0
23673	46280	"Moossee"	47.02139	7.48381	519.15	"AWI"	519.15	3744.4	3964.2	3879.8	11	0	239	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	1	8	0	0	0	0	0	49	0	28	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	35	0	0	2	0	0	0	1	0	0	0	0	0	0	0	3	2	1	0	0
23673	46280	"Moossee"	47.02139	7.48381	519.85	"AWI"	519.85	3755.6	3969.8	3888.2	13	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	5	0	0	0	0	0	66	0	20	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	1	0	0	25	0	0	2	0	1	1	3	0	0	0	0	4	0	1	5	8	2	1	0
23673	46280	"Moossee"	47.02139	7.48381	520.5	"AWI"	520.5	3767.5	3975.5	3896	12	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	4	0	0	0	0	0	64	0	20	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	32	0	0	1	0	1	1	4	1	0	0	0	1	0	0	3	6	2	0	0
23673	46280	"Moossee"	47.02139	7.48381	521.2	"AWI"	521.2	3780	3982	3904.4	14	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	7	0	0	0	0	0	65	0	17	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	1	0	0	0	0	0	1	1	4	5	3	0	0
23673	46280	"Moossee"	47.02139	7.48381	522	"AWI"	522	3792	3990	3914	11	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	3	0	0	0	0	0	86	1	9	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	35	0	0	1	0	0	3	2	0	0	0	0	1	0	0	8	5	4	1	0
23673	46280	"Moossee"	47.02139	7.48381	522.85	"AWI"	522.85	3808.15	4001.05	3923.35	18	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	4	0	0	0	0	0	92	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	1	0	0	48	0	0	1	0	1	1	7	0	0	0	0	2	0	0	1	9	2	0	0
23673	46280	"Moossee"	47.02139	7.48381	523.75	"AWI"	523.75	3826	4012.75	3932.5	18	2	175	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	13	0	0	0	0	0	98	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	52	0	0	1	0	0	0	3	0	0	0	0	1	0	0	2	2	0	0	0
23673	46280	"Moossee"	47.02139	7.48381	524.55	"AWI"	524.55	3841.45	4023.7	3939.95	13	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	7	0	0	0	0	0	122	1	7	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	39	0	0	1	0	0	0	2	2	0	0	0	1	0	0	4	2	7	0	0
23673	46280	"Moossee"	47.02139	7.48381	525.2	"AWI"	525.2	3853	4032.6	3946.4	13	2	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	7	0	0	0	0	0	103	0	17	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	3	0	0	0	0	0	0	0	7	2	2	0	0
