"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Hypericaceae"	"Juniperus"	"Myrica"	"Onagraceae"	"Orobanchaceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Populus"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
3106	4041	"Flaatevatn"	59.70032	6.171564	145	"AWI"	145	5542	6421	6009	16.8564920273349	0	0.227790432801822	0	0	0.683371298405467	23.9179954441913	0	0	0	1.59453302961276	0.227790432801822	31.6628701594533	0	0	0	0.227790432801822	0	0	1.36674259681093	0	0	0.911161731207289	0	12.5284738041002	0	0	0.227790432801822	0.227790432801822	3.41685649202733	0.227790432801822	0	1.36674259681093	0	0.683371298405467	0	0.455580865603645	2.73348519362187	0.455580865603645
3106	4041	"Flaatevatn"	59.70032	6.171564	155	"AWI"	155	5772	6571	6225	18.8636363636364	0	0.454545454545455	0	0	0	32.0454545454545	0	0	0	1.81818181818182	0	22.9545454545455	0	0	0	0.227272727272727	0	0	1.36363636363636	0.681818181818182	0.227272727272727	1.36363636363636	0	14.5454545454545	0	0	0	0.227272727272727	3.18181818181818	0	0	0	0.454545454545455	0.454545454545455	0	0	1.13636363636364	0
3106	4041	"Flaatevatn"	59.70032	6.171564	165	"AWI"	165	6033	6699	6438	18.6440677966102	0	0.188323917137476	0	0	0.753295668549906	27.4952919020716	0	0	0	0.564971751412429	0	34.8399246704331	0	0	0	0.376647834274953	0.188323917137476	0	1.50659133709981	0	0	0.753295668549906	0	9.6045197740113	0	0	0	0	0.564971751412429	0	0	0.376647834274953	0.564971751412429	0.941619585687382	0	0.188323917137476	2.07156308851224	0.376647834274953
3106	4041	"Flaatevatn"	59.70032	6.171564	175	"AWI"	175	6412	6813	6636	20.1716738197425	0	0.214592274678112	0	0	1.71673819742489	21.8884120171674	0	0	0	0.429184549356223	0	30.68669527897	0	0	0	0.429184549356223	0.214592274678112	0	2.78969957081545	0	0	1.07296137339056	0	11.587982832618	0	0	0	0	3.43347639484979	0.429184549356223	0	1.28755364806867	0.643776824034335	1.28755364806867	0	0	1.50214592274678	0.214592274678112
3106	4041	"Flaatevatn"	59.70032	6.171564	185	"AWI"	185	6676	7035	6819	33.8491295938104	0	0	0	0.193423597678917	2.12765957446809	27.6595744680851	0	0	0	0.193423597678917	0	14.5067698259188	0	0	0	0.193423597678917	0	0	1.54738878143133	0	0	2.90135396518375	0	10.4448742746615	0	0	0	0	0.580270793036751	0.193423597678917	0	0.967117988394584	0.193423597678917	2.321083172147	0	0	1.93423597678917	0.193423597678917
3106	4041	"Flaatevatn"	59.70032	6.171564	200	"AWI"	200	6797	7563	7092	42.2077922077922	0	0.216450216450216	0	0.216450216450216	1.51515151515152	27.0562770562771	0	0	0	0	0	11.2554112554113	0	0	0	0.216450216450216	0	0	1.73160173160173	0	0	1.2987012987013	0	11.038961038961	0	0	0	0	0.216450216450216	0	0	0.216450216450216	0	0.865800865800866	0	0	1.94805194805195	0
3106	4041	"Flaatevatn"	59.70032	6.171564	225	"AWI"	225	7143	8059	7561	34.9494949494949	0	0.404040404040404	0	0.606060606060606	0.808080808080808	35.959595959596	0	0	0	0.404040404040404	0	8.48484848484849	0	0	0	0.404040404040404	0.404040404040404	0	1.81818181818182	0	0	1.21212121212121	0	9.49494949494949	0	0	0	0	0.606060606060606	0	0	0.202020202020202	0.606060606060606	1.41414141414141	0	0	2.22222222222222	0
3106	4041	"Flaatevatn"	59.70032	6.171564	240	"AWI"	240	7360	8336	7856	47.4468085106383	0	0.425531914893617	0	0.212765957446809	0.638297872340425	23.8297872340426	0.212765957446809	0	0	0	0	7.65957446808511	0	0	0	0	0	0	2.76595744680851	0	0	1.06382978723404	0	11.2765957446809	0	0	0	0	0.212765957446809	0	0	0.425531914893617	0	1.27659574468085	0	0	2.5531914893617	0
3106	4041	"Flaatevatn"	59.70032	6.171564	260	"AWI"	260	7725	8643	8229	26.3285024154589	0	0.483091787439614	0	0	0	35.2657004830918	0.241545893719807	0	0	0.241545893719807	0	10.6280193236715	0	0	0	0	0.483091787439614	0	0.72463768115942	0	0	3.6231884057971	0	15.9420289855072	0	0	0	0	0.483091787439614	0.241545893719807	0	0.483091787439614	0.72463768115942	0	0	0	4.10628019323672	0
3106	4041	"Flaatevatn"	59.70032	6.171564	270	"AWI"	270	7909	8779	8416	28.0434782608696	0	0.217391304347826	0	0.434782608695652	0	32.1739130434783	0	0	0	0.869565217391304	0	12.3913043478261	0	0	0	0	0.434782608695652	0	2.17391304347826	0	0	2.60869565217391	0	16.9565217391304	0	0	0	0	1.08695652173913	0.217391304347826	0	0	0.434782608695652	0.434782608695652	0	0	1.52173913043478	0
3106	4041	"Flaatevatn"	59.70032	6.171564	280	"AWI"	280	8167	8911	8604	13.4380453752181	0	0.523560209424084	0	0	0	49.5636998254799	0.349040139616056	0	0.349040139616056	0.87260034904014	0	13.6125654450262	0	0	0	0	0.349040139616056	0	1.91972076788831	0	0	1.74520069808028	0	13.2635253054101	0	0	0	0	1.04712041884817	0.349040139616056	0	0.349040139616056	0.174520069808028	0.174520069808028	0	0.349040139616056	1.39616055846422	0.174520069808028
3106	4041	"Flaatevatn"	59.70032	6.171564	285	"AWI"	285	8334	8944	8687	12.5560538116592	0	0.448430493273543	0	0	0	45.9641255605381	0	0	0	1.12107623318386	0	13.9013452914798	0	0	0	0	0	0	0.672645739910314	0	0	0.896860986547085	0	16.8161434977578	0	0	0	0	0.672645739910314	0.448430493273543	0	1.12107623318386	0.896860986547085	0	0	0	4.26008968609865	0.224215246636771
3106	4041	"Flaatevatn"	59.70032	6.171564	290	"AWI"	290	8439	9003	8779	7.93201133144476	0	0.28328611898017	0	0.28328611898017	0	33.9943342776204	0.28328611898017	0	0	0.56657223796034	1.13314447592068	19.5467422096317	0	0	0	0	0	0	2.26628895184136	0	0	1.69971671388102	0	23.5127478753541	0	0	0	0	0.84985835694051	1.41643059490085	0	1.69971671388102	1.13314447592068	0.28328611898017	0	0	3.11614730878187	0
3106	4041	"Flaatevatn"	59.70032	6.171564	295	"AWI"	295	8715	9086	8911	6.40732265446224	0	0.45766590389016	0	0.45766590389016	0	46.4530892448513	0.22883295194508	0	0	0.91533180778032	0	16.9336384439359	0	0	0	0	0.22883295194508	0	1.60183066361556	0	0	2.51716247139588	0	16.7048054919908	0	0	0	0	1.37299771167048	0.22883295194508	0	0.91533180778032	1.60183066361556	0	0	0	2.97482837528604	0
3106	4041	"Flaatevatn"	59.70032	6.171564	300	"AWI"	300	8809	9360	9030	4.97630331753555	0	0	0	0	0.947867298578199	45.4976303317536	0	0	0	1.65876777251185	0.23696682464455	20.8530805687204	0	0	0	0	0.23696682464455	0	1.8957345971564	0	0	1.18483412322275	0	18.7203791469194	0	0	0	0	0.947867298578199	0.23696682464455	0	0.710900473933649	0.947867298578199	0.23696682464455	0	0	0.710900473933649	0
3106	4041	"Flaatevatn"	59.70032	6.171564	305	"AWI"	305	8950	9714	9282	5	0	0.227272727272727	0	0.227272727272727	0.681818181818182	47.2727272727273	0	0	0	1.36363636363636	0	12.2727272727273	0	0	0	0	0.227272727272727	0	1.81818181818182	0	0.454545454545455	1.36363636363636	0	20	0	0	0	0	2.27272727272727	0.454545454545455	0	0.681818181818182	2.95454545454545	0.681818181818182	0.227272727272727	0	1.81818181818182	0
3106	4041	"Flaatevatn"	59.70032	6.171564	310	"AWI"	310	9018	10280	9511	3.87096774193548	0	0.860215053763441	0	0	0	63.6559139784946	0	0.645161290322581	0	1.93548387096774	0	11.8279569892473	0	0	0	0	0	0	0.860215053763441	0	0	0.645161290322581	0	10.1075268817204	0	0	0	0	1.93548387096774	0	0	0.43010752688172	0.860215053763441	1.0752688172043	0	0	1.29032258064516	0
3106	4041	"Flaatevatn"	59.70032	6.171564	315	"AWI"	315	9227	10436	9802	3.36448598130841	0	0.560747663551402	0	0.186915887850467	0	60.3738317757009	0.186915887850467	0	0	2.05607476635514	0.186915887850467	10.0934579439252	0	0	0	0	0.186915887850467	0.186915887850467	2.05607476635514	0	0	1.1214953271028	0	13.0841121495327	0	0	0	0	1.30841121495327	0	0	0.560747663551402	1.68224299065421	0.373831775700935	0	0	2.42990654205607	0
3106	4041	"Flaatevatn"	59.70032	6.171564	320	"AWI"	320	9365	10785	10085	0.355871886120996	0	0.533807829181495	0	0	0	66.5480427046263	0	0	0	1.42348754448399	0.177935943060498	6.22775800711744	0	0	0	0	0	0	0.533807829181495	0.711743772241993	0	1.06761565836299	0	14.4128113879004	0	0	0	0	0.889679715302491	0.177935943060498	0	0.711743772241993	3.02491103202847	0.711743772241993	0	0	2.49110320284698	0
3106	4041	"Flaatevatn"	59.70032	6.171564	325	"AWI"	325	9652	10891	10358	0	0	0.206611570247934	0.206611570247934	0	0.619834710743802	61.1570247933884	0	0	0	2.06611570247934	0	10.5371900826446	0	0	0	0	0	0	0	0.826446280991736	0	0.206611570247934	0	14.2561983471074	0	0	0.206611570247934	0	1.03305785123967	0.413223140495868	0	0.619834710743802	2.27272727272727	3.51239669421488	0	0	1.8595041322314	0
3106	4041	"Flaatevatn"	59.70032	6.171564	330	"AWI"	330	9791	11126	10643	0.211416490486258	0	0	0	0	0.422832980972516	60.0422832980973	0	0	0	4.22832980972516	0.211416490486258	11.2050739957717	0	0	0	0	0	0.211416490486258	4.43974630021142	0	0	0	0	12.0507399577167	0	0	0	0	0.211416490486258	0	0	2.11416490486258	2.95983086680761	0	0	0	1.69133192389006	0
3106	4041	"Flaatevatn"	59.70032	6.171564	333	"AWI"	333	9867	11203	10718	0.216450216450216	0.216450216450216	0.216450216450216	0	0.432900432900433	0	67.0995670995671	0	0	0	1.08225108225108	0.865800865800866	11.9047619047619	0	0	0	0	0	0	7.57575757575758	0	0.216450216450216	0.216450216450216	0	5.41125541125541	0	0	0	0	0	0.216450216450216	0	1.08225108225108	3.03030303030303	0	0	0	0.216450216450216	0
