"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Gentianaceae"	"Ilex"	"Juglans"	"Lamiaceae"	"Lythraceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rumex"	"Salix"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
15916	24509	"Les Tannières"	46.50556	1.36222	125	"AWI"	125	216	436	309	0	27.1676300578035	0.289017341040462	0.867052023121387	0	0.289017341040462	0	2.60115606936416	0.289017341040462	0.289017341040462	0.289017341040462	0	0	0	1.44508670520231	0	10.1156069364162	0.867052023121387	0	0	0.867052023121387	0	0	0	1.15606936416185	0	0	0.578034682080925	2.60115606936416	25.7225433526012	0	0	0	9.82658959537572	0	1.73410404624277	0	3.17919075144509	8.67052023121387	0.867052023121387	0	0	0.289017341040462	0	0
15916	24509	"Les Tannières"	46.50556	1.36222	130	"AWI"	130	230	450	322	0	29.6875	0	1.25	0	0.3125	0	2.1875	0	0	1.5625	0	0	0	1.25	0	15.625	0	0	0	0.3125	0	0	0	1.5625	0	0	0.3125	1.875	22.8125	0	0	0.3125	10.625	0	2.1875	0	1.25	4.6875	0.625	0.9375	0.3125	0.3125	0	0
15916	24509	"Les Tannières"	46.50556	1.36222	135	"AWI"	135	243	467	336	0	26.3305322128852	0	0.560224089635854	0	0	0	3.36134453781513	0	0	1.12044817927171	0	0	0	3.36134453781513	0	13.1652661064426	0	0	0	0	0	0	0	1.68067226890756	0.840336134453782	0	0	1.40056022408964	25.7703081232493	0	0	2.24089635854342	8.12324929971989	0	2.24089635854342	0	2.24089635854342	5.88235294117647	1.12044817927171	0	0.280112044817927	0.280112044817927	0	0
15916	24509	"Les Tannières"	46.50556	1.36222	140	"AWI"	140	256	482	349	0	35.9060402684564	0	1.00671140939597	0	0.671140939597315	0	0.335570469798658	0.335570469798658	0.671140939597315	1.00671140939597	0	0	0.335570469798658	1.34228187919463	0	10.738255033557	0	0	0	1.34228187919463	0	0	1.00671140939597	0.335570469798658	0	0.335570469798658	0.671140939597315	3.35570469798658	23.1543624161074	0	0	0.671140939597315	7.04697986577181	0.671140939597315	3.35570469798658	0	2.68456375838926	1.00671140939597	0.671140939597315	1.00671140939597	0	0.335570469798658	0	0
15916	24509	"Les Tannières"	46.50556	1.36222	143	"AWI"	143	264	490	357	0	38.5826771653543	0	0.5249343832021	0	0	0	1.31233595800525	0	0	1.31233595800525	0	0	0	2.36220472440945	0.26246719160105	10.761154855643	0	0	0	0.26246719160105	0	0	1.0498687664042	1.5748031496063	0.5249343832021	0.5249343832021	0.26246719160105	2.0997375328084	21.5223097112861	0	0	0.5249343832021	7.8740157480315	0.26246719160105	0.78740157480315	0	3.41207349081365	2.6246719160105	1.31233595800525	0	0.26246719160105	0	0	0
15916	24509	"Les Tannières"	46.50556	1.36222	147	"AWI"	147	275	501	367	0	37.2093023255814	0	1.16279069767442	0	0	0	6.2015503875969	0	0	0	0	0.387596899224806	0	2.32558139534884	0	27.5193798449612	0	0	0	0	0	0	0	1.16279069767442	0.387596899224806	0.387596899224806	0	2.32558139534884	0	0	0	0	8.13953488372093	0.387596899224806	0.387596899224806	0	3.87596899224806	6.97674418604651	1.16279069767442	0	0	0	0	0
15916	24509	"Les Tannières"	46.50556	1.36222	152	"AWI"	152	289	517	381	0	19.1275167785235	0.335570469798658	0.335570469798658	0	0	0	0	0.335570469798658	0	0	0	0.335570469798658	0	1.67785234899329	0	14.7651006711409	0	0	0	0	0	0	0.335570469798658	2.01342281879195	0.335570469798658	0.335570469798658	0.335570469798658	3.35570469798658	42.9530201342282	0	0	0.671140939597315	3.69127516778524	0	1.00671140939597	0	2.01342281879195	2.68456375838926	2.01342281879195	0.671140939597315	0.335570469798658	0.335570469798658	0	0
15916	24509	"Les Tannières"	46.50556	1.36222	157	"AWI"	157	301	531	395	0	16.3009404388715	0.313479623824451	0.626959247648903	0	0	0	0.626959247648903	0.940438871473354	0	0	0.313479623824451	0.313479623824451	0	3.13479623824451	0	23.8244514106583	0	0	0	0.626959247648903	0	0	0	0.313479623824451	0.313479623824451	0.313479623824451	0.313479623824451	5.64263322884013	36.0501567398119	0	0	1.25391849529781	3.13479623824451	0	1.88087774294671	0	2.19435736677116	0.940438871473354	0.626959247648903	0	0	0	0	0
15916	24509	"Les Tannières"	46.50556	1.36222	161	"AWI"	161	309	545	406	0	56.4356435643564	0	0.99009900990099	0	0	0	0	0	0	0	0	0.247524752475248	0	11.8811881188119	0	3.96039603960396	0	0	0	0.495049504950495	0	0.742574257425743	0	0.247524752475248	0	0	0	1.23762376237624	9.15841584158416	0	0	0	9.40594059405941	0.495049504950495	0.495049504950495	0	1.73267326732673	1.23762376237624	0	0	0.99009900990099	0	0	0.247524752475248
15916	24509	"Les Tannières"	46.50556	1.36222	165	"AWI"	165	318	557	417	0	45.9074733096085	0.355871886120996	0.711743772241993	0	0	0	0	0.355871886120996	0.355871886120996	0	0	0.355871886120996	0	6.04982206405694	0	4.27046263345196	0	0	0	0	0	0.355871886120996	0.355871886120996	1.77935943060498	0	0	0.355871886120996	0.711743772241993	29.8932384341637	0	0	0	4.98220640569395	0.355871886120996	0.355871886120996	0	0.711743772241993	0	0.711743772241993	0	1.06761565836299	0	0	0
15916	24509	"Les Tannières"	46.50556	1.36222	170	"AWI"	170	330	572	431	0	41.0596026490066	0.33112582781457	0.993377483443709	0	0.33112582781457	0	0.33112582781457	0.662251655629139	0	0	0	0.33112582781457	0	6.62251655629139	0	5.62913907284768	0	0	0	0.33112582781457	0.33112582781457	0.33112582781457	0.33112582781457	0.33112582781457	0	0	0	2.98013245033113	32.4503311258278	0	0	0	3.97350993377483	0.33112582781457	0.33112582781457	0	0.33112582781457	0.33112582781457	0.33112582781457	0	0.662251655629139	0.33112582781457	0	0
