"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Euphorbiaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Lythraceae"	"Onagraceae"	"Orchidaceae"	"Ostrya.Carpinus"	"Oxalidaceae"	"Phillyrea"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
3415	4423	"Saint Sixte"	45.42583	5.62861	780	"AWI"	780	4951	6168	5543	111	10	16	0	0	2	0	0	0	6	0	0	0	0	0	0	0	0	0	47	0	0	1	0	126	12	0	0	1	0	9	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	30	0	0	0	0	0	0	1	0	1	9	25	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	785	"AWI"	785	4990	6200	5585	30	9	7	0	0	2	1	0	0	2	0	0	0	0	0	0	0	0	0	26	0	0	0	0	69	18	0	0	1	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	37	0	0	0	0	0	0	1	0	0	17	27	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	790	"AWI"	790	5030	6252	5634	27	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	18	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	1	0	3	7	1	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	792	"AWI"	792	5046	6272	5652	69	17	6	1	0	3	2	0	0	0	0	0	1	0	0	0	0	0	0	15	0	0	0	0	22	21	0	0	1	0	4	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	0	0	30	0	0	0	0	0	1	0	0	0	10	14	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	795	"AWI"	795	5097	6293	5689	110	12	4	0	0	4	2	0	0	1	0	0	4	0	0	0	0	0	0	5	2	0	0	0	10	22	0	0	0	0	13	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	1	7	10	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	797	"AWI"	797	5154	6305	5721	64	22	19	0	0	2	5	0	0	2	0	0	1	0	0	0	0	0	0	36	6	0	0	0	10	37	0	1	1	0	14	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	56	0	0	0	0	0	0	2	0	0	15	25	1	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	805	"AWI"	805	5356	6358	5850	109	8	7	1	0	3	4	0	0	12	0	0	0	0	0	0	0	0	0	63	13	1	0	0	10	24	0	0	2	0	16	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	48	0	0	1	0	0	0	1	0	0	24	43	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	810	"AWI"	810	5452	6395	5931	106	12	14	0	0	5	3	0	0	3	0	0	0	0	0	0	0	1	0	32	2	0	0	0	4	15	0	0	2	0	32	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	31	0	0	0	0	0	0	1	0	1	23	44	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	815	"AWI"	815	5540	6439	6013	78	15	9	0	0	3	1	0	0	3	0	0	1	0	0	0	0	0	0	41	7	0	0	0	4	20	0	0	1	0	26	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	22	0	0	0	0	0	0	1	0	1	20	48	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	820	"AWI"	820	5598	6500	6099	125	3	7	1	0	0	3	0	0	3	0	0	0	0	0	1	0	1	0	50	22	0	0	0	7	25	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	26	0	0	2	0	0	0	0	14	0	30	42	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	825	"AWI"	825	5647	6574	6181	115	16	10	4	0	0	3	0	0	1	0	3	3	0	0	0	0	4	0	73	14	1	1	0	4	38	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	21	0	0	0	0	0	0	13	18	1	27	45	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	830	"AWI"	830	5693	6675	6265	87	18	10	0	0	4	5	0	0	5	1	0	4	0	0	1	0	6	0	70	33	0	0	0	9	58	0	0	1	3	0	2	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	28	0	36	51	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	835	"AWI"	835	5737	6791	6339	70	4	7	3	0	1	5	0	0	1	0	0	0	0	0	0	0	0	0	87	0	0	3	0	1	17	0	0	0	0	0	0	0	0	0	0	7	0	0	3	10	0	0	1	0	0	0	0	24	0	0	1	0	0	0	0	21	0	30	39	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	845	"AWI"	845	5805	7086	6478	6	2	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	14	2	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	15	10	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	850	"AWI"	850	5838	7237	6548	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5	0	0	0	0
